objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
bpWF4r2HEk,MOOSPMv3Parser,1716523200,2,2,2,4,4,3,3,4,4,3,561,162,548207,24,18,1,18,19,23,23,19,0,25,25,30,30,509.586,47,3,36.785442,-119.773186,62.467999,7,600,58,3,e00fce6856818e5885f65487,2024-05-24 03:59:59.934000+00:00,2024-05-24T04:00:00.109Z,2024-05-24T04:00:00.109Z
yr0dsP8JDj,MOOSPMv3Parser,1716523200,2,2,4,5,5,5,7,6,6,7,558,172,307383,36,26,7,28,28,0,0,28,1,22,21,40,42,0.189,243,2,36.433826,-119.922806,10.127,10,600,58,3,e00fce6876826e255108c6bd,2024-05-24 04:00:02.324000+00:00,2024-05-24T04:00:02.600Z,2024-05-24T04:00:02.600Z
6sVUCI7Lza,MOOSPMv3Parser,1716523800,2,2,3,4,4,3,4,5,5,4,671,169,31675,31,20,4,20,21,20,25,21,1,22,23,30,30,511.35,182,2,36.634258,-120.382378,16.466,7,600,58,3,e00fce6835b6173deb1a1f49,2024-05-24 04:09:58.590000+00:00,2024-05-24T04:09:58.799Z,2024-05-24T04:09:58.799Z
yn2fPxgYzA,MOOSPMv3Parser,1716523800,2,2,3,4,4,3,3,4,4,3,580,169,548238,23,22,1,22,22,22,24,22,0,24,25,31,31,509.6,64,4,36.785389,-119.773033,61.967999,6,600,58,3,e00fce6856818e5885f65487,2024-05-24 04:09:59.733000+00:00,2024-05-24T04:09:59.926Z,2024-05-24T04:09:59.926Z
cXooQvGAxg,MOOSPMv3Parser,1716523800,3,3,3,5,5,5,6,7,7,7,580,181,307399,41,25,6,27,27,0,0,27,1,22,21,39,43,0.199,262,2,36.433846,-119.922806,16.6,9,600,58,3,e00fce6876826e255108c6bd,2024-05-24 04:10:02.316000+00:00,2024-05-24T04:10:02.489Z,2024-05-24T04:10:02.489Z
XfhWBLWN35,MOOSPMv3Parser,1716524400,2,2,2,3,3,3,4,4,4,4,577,147,31690,23,18,2,19,19,20,24,19,1,22,22,30,30,511.39,158,3,36.634232,-120.382385,15.634,6,600,58,3,e00fce6835b6173deb1a1f49,2024-05-24 04:19:58.721000+00:00,2024-05-24T04:19:58.908Z,2024-05-24T04:19:58.908Z
MGaBjtdZiB,MOOSPMv3Parser,1716524400,2,2,3,3,3,3,3,4,4,3,534,154,548267,22,20,1,21,21,22,25,21,1,24,24,32,33,509.481,72,3,36.785412,-119.773056,68.017998,8,600,58,3,e00fce6856818e5885f65487,2024-05-24 04:19:59.917000+00:00,2024-05-24T04:20:00.122Z,2024-05-24T04:20:00.122Z
E2Gn0yEZQw,MOOSPMv3Parser,1716524400,2,2,3,5,5,5,6,7,7,7,555,173,307416,35,25,7,27,27,0,0,27,1,22,21,40,42,0.238,282,2,36.433918,-119.922844,35.584,11,600,58,3,e00fce6876826e255108c6bd,2024-05-24 04:20:02.319000+00:00,2024-05-24T04:20:02.500Z,2024-05-24T04:20:02.500Z
v3i1Gee98f,MOOSPMv3Parser,1716525000,2,2,2,3,3,3,4,3,3,4,546,138,31704,25,17,2,18,18,20,24,18,1,22,22,29,29,511.284,149,3,36.634274,-120.382347,27.349001,6,600,58,3,e00fce6835b6173deb1a1f49,2024-05-24 04:29:58.583000+00:00,2024-05-24T04:29:58.839Z,2024-05-24T04:29:58.839Z
KWWIPVfqEU,MOOSPMv3Parser,1716525000,2,2,3,3,3,3,3,3,3,3,500,145,548293,23,20,2,21,21,22,25,21,1,24,24,32,33,509.406,49,4,36.785412,-119.773056,68.022003,0,600,58,3,e00fce6856818e5885f65487,2024-05-24 04:29:59.943000+00:00,2024-05-24T04:30:00.152Z,2024-05-24T04:30:00.152Z
bq5FC4bzQI,MOOSPMv3Parser,1716525000,2,2,3,4,4,4,5,5,5,5,438,136,307432,30,19,6,20,20,0,0,20,1,22,21,39,42,0.238,253,2,36.43388,-119.922798,32.137001,11,600,58,3,e00fce6876826e255108c6bd,2024-05-24 04:30:02.327000+00:00,2024-05-24T04:30:02.608Z,2024-05-24T04:30:02.608Z
GZDqXC1NAv,MOOSPMv3Parser,1716525600,2,2,2,3,3,3,3,4,4,3,530,137,31716,26,15,3,16,16,20,23,16,1,22,22,27,28,511.331,113,4,36.634319,-120.382355,30.610001,7,600,58,3,e00fce6835b6173deb1a1f49,2024-05-24 04:39:58.577000+00:00,2024-05-24T04:39:58.764Z,2024-05-24T04:39:58.764Z
NreNKSL4K2,MOOSPMv3Parser,1716525600,2,2,3,3,3,3,4,4,4,4,501,148,548320,23,22,2,22,22,22,25,22,1,24,24,32,33,509.472,29,4,36.785389,-119.773109,71.496002,11,600,58,3,e00fce6856818e5885f65487,2024-05-24 04:39:59.934000+00:00,2024-05-24T04:40:00.148Z,2024-05-24T04:40:00.148Z
NR7ccDOtt4,MOOSPMv3Parser,1716525600,2,2,3,4,4,3,4,5,5,4,495,152,307448,29,21,5,22,22,0,0,22,1,21,21,41,43,0.244,276,2,36.433887,-119.922752,22.162001,9,600,58,3,e00fce6876826e255108c6bd,2024-05-24 04:40:02.324000+00:00,2024-05-24T04:40:02.500Z,2024-05-24T04:40:02.500Z
