objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
cFcs5LZIN0,MOOSPMv3Parser,1729864800,8,8,8,13,13,9,9,16,16,9,1242,380,323920,77,65,10,65,65,0,0,65,0,7,8,73,69,1.555,176,1,36.433804,-119.923386,39.838001,6,600,58,3,e00fce6876826e255108c6bd,2024-10-25 14:00:01.687000+00:00,2024-10-25T14:00:01.925Z,2024-10-25T14:00:01.925Z
7DgIAxDlci,MOOSPMv3Parser,1729864800,3,3,3,5,5,4,4,5,5,4,777,197,229111,36,26,2,26,26,10,40,26,1,10,10,57,56,511.739,218,1,36.010532,-120.140305,213.110992,10,600,58,3,e00fce6850cac69f647dc199,2024-10-25 14:00:02.957000+00:00,2024-10-25T14:00:03.221Z,2024-10-25T14:00:03.221Z
2EkAcyY415,MOOSPMv3Parser,1729864801,3,3,4,5,5,4,4,5,5,4,740,211,7413,32,27,2,28,28,9,56,28,0,7,8,73,67,9.715,213,1,36.139057,-120.368423,148.072998,8,600,58,3,e00fce68f12da1a0c5de6248,2024-10-25 14:00:03.369000+00:00,2024-10-25T14:00:03.597Z,2024-10-25T14:00:03.597Z
KPyRibWFqe,MOOSPMv3Parser,1729864801,4,4,3,5,5,3,3,6,6,3,757,214,10905,37,24,3,24,24,8,57,24,1,7,7,71,71,15.241,197,3277,36.13903,-120.368462,142.207993,0,600,58,3,e00fce68e28dcbc9a589be10,2024-10-25 14:00:03.956000+00:00,2024-10-25T14:00:04.157Z,2024-10-25T14:00:04.157Z
VLjzHFmhxe,MOOSPMv3Parser,1729864801,3,3,4,5,5,4,4,5,5,4,736,200,38973,35,30,2,30,30,8,61,30,0,7,7,71,70,10.479,198,1,36.13887,-120.368324,188.916,6,600,58,3,e00fce68e88237db75a60608,2024-10-25 14:00:04.544000+00:00,2024-10-25T14:00:04.749Z,2024-10-25T14:00:04.749Z
4GwVObYsH2,MOOSPMv3Parser,1729865401,25,22,21,38,34,22,22,41,41,22,4160,1251,88250,242,164,13,165,165,11,74,165,0,10,10,82,83,508.298,170,1,36.78537,-119.773155,65.609001,8,599,58,3,e00fce6856818e5885f65487,2024-10-25 14:09:57.283000+00:00,2024-10-25T14:09:57.486Z,2024-10-25T14:09:57.486Z
gXty0inMKc,MOOSPMv3Parser,1729865401,4,4,4,6,6,4,4,7,7,4,955,259,4830,43,31,3,31,31,9,57,31,0,8,8,67,66,510.759,193,1,36.138954,-120.368324,152.052994,5,600,58,3,e00fce6835b6173deb1a1f49,2024-10-25 14:09:59.375000+00:00,2024-10-25T14:09:59.611Z,2024-10-25T14:09:59.611Z
TFXcWD3sQ4,MOOSPMv3Parser,1729865400,9,9,10,16,16,12,12,20,20,12,1451,447,323990,92,82,13,82,83,1,0,83,1,7,8,76,72,1.569,178,1,36.433655,-119.923378,30.924999,7,600,58,3,e00fce6876826e255108c6bd,2024-10-25 14:10:01.551000+00:00,2024-10-25T14:10:01.762Z,2024-10-25T14:10:01.762Z
yBPx7aKd5G,MOOSPMv3Parser,1729865400,3,3,3,5,5,3,3,5,5,3,746,193,229127,31,24,2,24,24,10,40,24,0,10,10,57,56,511.676,198,1,36.010502,-120.140297,218.242004,7,600,58,3,e00fce6850cac69f647dc199,2024-10-25 14:10:03.153000+00:00,2024-10-25T14:10:03.385Z,2024-10-25T14:10:03.385Z
JgQj5W9pHx,MOOSPMv3Parser,1729865401,4,4,4,6,6,4,4,6,6,4,829,232,7439,35,29,2,30,30,9,56,30,0,7,8,72,66,9.607,182,1,36.138912,-120.368393,174.673004,4,600,58,3,e00fce68f12da1a0c5de6248,2024-10-25 14:10:03.355000+00:00,2024-10-25T14:10:03.593Z,2024-10-25T14:10:03.593Z
2CGhtIrkPx,MOOSPMv3Parser,1729865401,4,4,3,6,6,4,4,7,7,4,818,233,10928,43,26,3,27,27,8,56,27,1,7,7,70,70,14.424,186,3277,36.138733,-120.368477,139.712006,10,600,58,3,e00fce68e28dcbc9a589be10,2024-10-25 14:10:03.880000+00:00,2024-10-25T14:10:04.098Z,2024-10-25T14:10:04.098Z
WjkY1vJcXM,MOOSPMv3Parser,1729865401,3,3,4,5,5,4,5,6,6,5,770,210,39001,38,33,3,33,33,8,60,33,0,7,7,70,68,9.918,184,1,36.138908,-120.368362,197.598999,5,600,58,3,e00fce68e88237db75a60608,2024-10-25 14:10:04.746000+00:00,2024-10-25T14:10:04.968Z,2024-10-25T14:10:04.968Z
6BEQAOsbfk,MOOSPMv3Parser,1729866001,25,22,21,38,34,22,22,40,40,22,4165,1245,88394,244,165,12,165,165,10,73,165,0,10,10,81,82,508.435,172,1,36.785423,-119.773056,66.477997,5,599,58,3,e00fce6856818e5885f65487,2024-10-25 14:19:57.204000+00:00,2024-10-25T14:19:57.454Z,2024-10-25T14:19:57.454Z
EIcPjCFJEe,MOOSPMv3Parser,1729866001,4,4,4,7,7,4,5,7,7,5,970,263,4857,44,31,3,31,31,9,59,32,1,8,8,69,68,510.804,189,1,36.139038,-120.368393,142.824997,5,600,58,3,e00fce6835b6173deb1a1f49,2024-10-25 14:19:59.537000+00:00,2024-10-25T14:19:59.734Z,2024-10-25T14:19:59.734Z
AIAlBrBXVP,MOOSPMv3Parser,1729866000,10,10,11,17,17,12,13,21,21,13,1581,487,324064,100,85,15,86,87,1,0,87,1,6,7,79,73,1.64,188,1,36.433636,-119.923386,60.805,6,600,58,3,e00fce6876826e255108c6bd,2024-10-25 14:20:01.526000+00:00,2024-10-25T14:20:01.719Z,2024-10-25T14:20:01.719Z
