objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
TjjjLAcdwq,MOOSPMv3Parser,1786352400,0,0,4,1,1,4,4,1,1,4,257,173,34302,32,28,4,29,29,24,30,29,0,25,26,33,33,13.7,226,1,36.139061,-120.368355,176.953003,5,600,58,3,e00fce68d6b773b56ce8baa0,2026-08-10 09:00:01.536000+00:00,2026-08-10T09:00:01.914Z,2026-08-10T09:00:01.914Z
gD2qK3XE8M,MOOSPMv3Parser,1786352400,17,17,9,22,22,10,10,23,23,10,3226,889,89484,112,72,5,72,72,23,66,72,0,24,25,63,61,3.152,199,1,36.523335,-119.278816,77.855003,8,600,58,3,e00fce68f12da1a0c5de6248,2026-08-10 09:00:02.192000+00:00,2026-08-10T09:00:02.636Z,2026-08-10T09:00:02.636Z
jA9lBbaXLh,MOOSPMv3Parser,1786352400,0,0,2,0,0,2,2,0,0,2,225,137,23846,24,14,2,14,14,24,31,14,0,25,27,33,31,19.947,127,1,36.139015,-120.368393,168.440002,8,600,58,3,e00fce686dc2ef0a68fa40b0,2026-08-10 09:00:02.337000+00:00,2026-08-10T09:00:02.965Z,2026-08-10T09:00:02.965Z
ArJ5NltiDm,MOOSPMv3Parser,1786352401,8,8,9,13,13,10,10,14,14,10,1977,456,81114,90,72,8,73,73,25,44,73,0,28,28,45,46,18.108,170,2,36.762718,-119.798759,58.473,10,600,58,3,e00fce68e88237db75a60608,2026-08-10 09:00:02.913000+00:00,2026-08-10T09:00:03.685Z,2026-08-10T09:00:03.685Z
JQpmTDAiAZ,MOOSPMv3Parser,1786352401,2,2,3,4,4,4,4,5,5,4,583,179,40676,36,27,3,27,27,0,0,27,0,25,26,32,34,17.516,97,1,36.13895,-120.368416,169.949005,10,600,58,3,e00fce6876826e255108c6bd,2026-08-10 09:00:03.303000+00:00,2026-08-10T09:00:03.957Z,2026-08-10T09:00:03.957Z
ujGe6B97cq,MOOSPMv3Parser,1786352400,3,3,4,5,5,4,4,5,5,4,754,190,38231,34,31,2,31,31,23,22,31,0,28,25,28,34,23.51,121,1,36.138817,-120.368439,171.813995,6,600,58,3,e00fce6850cac69f647dc199,2026-08-10 09:00:02.965000+00:00,2026-08-10T09:00:03.976Z,2026-08-10T09:00:03.976Z
2Duk3qgYFb,MOOSPMv3Parser,1786352401,4,4,3,6,6,3,3,7,7,3,940,255,53861,43,25,3,26,26,23,28,26,0,25,26,37,37,17.118,160,1,35.949516,-119.049965,112.694,7,600,58,3,e00fce6808784ceaf209f949,2026-08-10 09:00:03.953000+00:00,2026-08-10T09:00:04.249Z,2026-08-10T09:00:04.249Z
AeA0mR6SIk,MOOSPMv3Parser,1786352401,5,5,5,7,7,5,5,8,8,5,959,277,51605,57,38,3,38,38,27,20,38,1,29,30,30,31,26.401,81,3277,2.5e-05,-0.004217,12476.054688,11,600,58,3,e00fce68e28dcbc9a589be10,2026-08-10 09:00:03.068000+00:00,2026-08-10T09:00:04.319Z,2026-08-10T09:00:04.319Z
GwBIoxv6QN,MOOSPMv3Parser,1786352400,3,3,3,5,5,3,3,5,5,3,1300,206,33532,34,23,3,23,23,24,21,23,0,25,26,33,33,16.213,128,1,36.13908,-120.368355,180.192993,6,600,58,3,e00fce68e77e43df92405fdb,2026-08-10 09:00:03.909000+00:00,2026-08-10T09:00:04.405Z,2026-08-10T09:00:04.405Z
hnGwNWRlAA,MOOSPMv3Parser,1786352400,8,8,0,14,14,0,0,15,15,0,1644,445,0,99,0,8,0,0,25,30,0,2,27,28,38,40,15.521,204,4,36.187496,-119.821991,24.605,0,600,58,3,e00fce68e739ecbcf9e91965,2026-08-10 09:00:03.748000+00:00,2026-08-10T09:00:04.955Z,2026-08-10T09:00:04.955Z
