objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
63sKdEg3Un,MOOSPMv3Parser,1748322000,4,4,3,6,6,3,3,6,6,3,821,243,178577,37,24,1,24,24,21,31,24,0,23,23,36,38,509.828,28,5,36.785473,-119.773163,72.463997,5,599,58,3,e00fce6856818e5885f65487,2025-05-27 05:00:00.263000+00:00,2025-05-27T05:00:00.461Z,2025-05-27T05:00:00.461Z
F2K6HqWkdT,MOOSPMv3Parser,1748322000,0,0,1,1,1,2,2,1,1,2,216,62,25025,7,10,1,10,10,21,30,10,1,23,23,36,38,0.03,46,5,36.138901,-120.368469,182.975006,6,60,58,3,e00fce682bbf742cd0b6768a,2025-05-27 05:00:01.923000+00:00,2025-05-27T05:00:02.330Z,2025-05-27T05:00:02.330Z
bfG66S2xnC,MOOSPMv3Parser,1748322000,0,0,1,1,1,1,1,1,1,1,284,66,9355,8,7,1,7,7,21,27,7,1,24,22,33,39,512.55,16,3277,36.139011,-120.36837,164.977005,7,600,58,3,e00fce6858b443fd80f27170,2025-05-27 05:00:02.380000+00:00,2025-05-27T05:00:02.790Z,2025-05-27T05:00:02.790Z
jyF5NL5zsT,MOOSPMv3Parser,1748322001,0,0,1,0,0,1,1,0,0,1,143,88,25302,5,7,0,7,7,22,32,7,1,23,23,38,37,0.045,39,3,36.138897,-120.368294,181.5,7,60,58,3,e00fce68b74b750aa2a7da46,2025-05-27 05:00:02.784000+00:00,2025-05-27T05:00:03.276Z,2025-05-27T05:00:03.276Z
pHBc99ZjLF,MOOSPMv3Parser,1748322001,0,0,1,1,1,1,1,2,2,1,239,66,59125,8,8,2,8,8,21,27,8,1,23,22,36,38,511.65,48,3277,36.138973,-120.368378,178.054001,0,60,58,3,e00fce68e28dcbc9a589be10,2025-05-27 05:00:03.098000+00:00,2025-05-27T05:00:03.700Z,2025-05-27T05:00:03.700Z
srNoaWZybo,MOOSPMv3Parser,1748322001,0,0,6554,1,1,6554,6554,1,1,6554,150,45,10023781,8,6554,1,6554,6554,0,0,6554,66,0,328,0,655,40.48,6554,6554,0.0,0.0,0.0,0,118,58,3,e00fce6876826e255108c6bd,2025-05-27 05:00:03.472000+00:00,2025-05-27T05:00:03.714Z,2025-05-27T05:00:03.714Z
HmCDGTrEwC,MOOSPMv3Parser,1748322001,1,1,1,2,2,1,1,2,2,1,322,80,44058,14,9,2,9,9,21,25,9,0,23,22,35,38,515.82,31,22,36.139004,-120.368393,165.386002,8,60,58,3,e00fce68e739ecbcf9e91965,2025-05-27 05:00:03.915000+00:00,2025-05-27T05:00:04.159Z,2025-05-27T05:00:04.159Z
pw7PCRc9RN,MOOSPMv3Parser,1748322001,1,1,1,1,1,1,1,1,1,1,549,81,2253,11,6,1,7,7,21,28,7,1,23,22,36,40,513.483,20,7,36.138947,-120.368233,188.350006,8,600,58,3,e00fce68e77e43df92405fdb,2025-05-27 05:00:03.991000+00:00,2025-05-27T05:00:04.178Z,2025-05-27T05:00:04.178Z
5PXV3q58O4,MOOSPMv3Parser,1748322001,1,1,1,1,1,2,2,2,2,2,311,86,82016,12,11,1,11,11,21,30,11,1,22,22,38,38,0.0,49,8,36.139088,-120.368362,189.139008,6,60,58,3,e00fce68f12da1a0c5de6248,2025-05-27 05:00:03.972000+00:00,2025-05-27T05:00:04.180Z,2025-05-27T05:00:04.180Z
b6GtpsEon0,MOOSPMv3Parser,1748322001,0,0,1,1,1,1,1,1,1,1,276,58,30568,7,9,1,9,9,21,29,9,0,23,22,35,38,513.331,43,6,36.138977,-120.36834,172.735001,8,60,58,3,e00fce68e88237db75a60608,2025-05-27 05:00:03.973000+00:00,2025-05-27T05:00:04.202Z,2025-05-27T05:00:04.202Z
i5jCgBbD4i,MOOSPMv3Parser,1748322000,0,0,1,0,0,1,1,0,0,1,151,66,611,7,8,0,8,8,21,34,9,1,22,23,37,37,52.519,39,3,36.13887,-120.368393,166.682007,6,600,58,3,e00fce686dc2ef0a68fa40b0,2025-05-27 05:00:09.949000+00:00,2025-05-27T05:00:10.247Z,2025-05-27T05:00:10.247Z
SMX8TEclMH,MOOSPMv3Parser,1748322060,0,0,1,1,1,1,1,1,1,1,232,67,25031,7,8,0,8,8,21,30,8,0,23,23,36,38,0.034,48,5,36.138901,-120.368469,182.975006,6,60,58,3,e00fce682bbf742cd0b6768a,2025-05-27 05:01:01.859000+00:00,2025-05-27T05:01:02.063Z,2025-05-27T05:01:02.063Z
Tu86GNmSTA,MOOSPMv3Parser,1748322061,1,1,1,1,1,1,1,1,1,1,242,68,59131,11,7,1,7,7,21,27,7,1,23,22,36,39,511.627,57,3277,36.138992,-120.368378,170.595993,8,60,58,3,e00fce68e28dcbc9a589be10,2025-05-27 05:01:03.066000+00:00,2025-05-27T05:01:03.278Z,2025-05-27T05:01:03.278Z
WWByBLV8ES,MOOSPMv3Parser,1748322061,0,0,1,0,0,1,1,0,0,1,134,72,25307,5,7,0,7,7,22,32,7,1,23,23,38,37,0.03,40,3,36.138897,-120.368294,181.5,7,60,58,3,e00fce68b74b750aa2a7da46,2025-05-27 05:01:03.308000+00:00,2025-05-27T05:01:03.508Z,2025-05-27T05:01:03.508Z
lyefMVqcTE,MOOSPMv3Parser,1748322061,1,1,1,1,1,1,1,1,1,1,340,70,44064,10,7,1,8,8,21,25,8,0,23,22,36,39,515.88,31,22,36.139004,-120.368393,165.386002,8,60,58,3,e00fce68e739ecbcf9e91965,2025-05-27 05:01:04.076000+00:00,2025-05-27T05:01:04.262Z,2025-05-27T05:01:04.262Z
lEdcE2BbVr,MOOSPMv3Parser,1748322061,1,1,1,1,1,1,1,1,1,1,325,78,30575,8,9,0,9,9,21,30,9,0,23,22,35,39,513.43,65,6,36.138977,-120.36834,172.735001,8,60,58,3,e00fce68e88237db75a60608,2025-05-27 05:01:04.592000+00:00,2025-05-27T05:01:04.837Z,2025-05-27T05:01:04.837Z
3iG7MGVN7G,MOOSPMv3Parser,1748322120,0,0,1,1,1,1,1,1,1,1,180,54,25036,6,6,0,6,6,21,30,6,0,23,23,36,38,0.021,60,5,36.138901,-120.368469,182.975006,6,60,58,3,e00fce682bbf742cd0b6768a,2025-05-27 05:02:01.648000+00:00,2025-05-27T05:02:01.837Z,2025-05-27T05:02:01.837Z
6GBm89rgUc,MOOSPMv3Parser,1748322120,0,0,1,1,1,1,1,1,1,1,270,78,41359,9,8,1,8,8,21,30,8,1,22,22,38,38,0.0,71,8,36.139088,-120.368362,189.139008,6,119,58,3,e00fce68f12da1a0c5de6248,2025-05-27 05:02:03.004000+00:00,2025-05-27T05:02:03.193Z,2025-05-27T05:02:03.193Z
