objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
8SLPw7quhG,MOOSPMv3Parser,1759201200,5,5,5,7,7,6,6,8,8,6,986,279,248371,52,41,3,41,41,19,58,41,0,21,21,57,58,0.007,11,21,36.037567,-120.173172,220.057999,6,600,58,3,e00fce68f12da1a0c5de6248,2025-09-30 03:00:02.822000+00:00,2025-09-30T03:00:03.031Z,2025-09-30T03:00:03.031Z
IyIBRICjbR,MOOSPMv3Parser,1759201201,5,5,4,8,8,5,5,8,8,5,1153,298,576477,50,34,3,34,34,22,50,34,1,22,24,58,54,23.83,128,3277,35.949715,-119.049995,120.988998,7,600,58,3,e00fce6858b443fd80f27170,2025-09-30 03:00:02.563000+00:00,2025-09-30T03:00:03.058Z,2025-09-30T03:00:03.058Z
SIPQ2BAwTz,MOOSPMv3Parser,1759201201,0,0,5,4,4,5,5,4,4,5,341,247,15562,49,39,5,39,39,20,48,39,0,20,22,61,55,29.008,15,7,36.139004,-120.368355,169.559998,11,600,58,3,e00fce68d6b773b56ce8baa0,2025-09-30 03:00:02.856000+00:00,2025-09-30T03:00:03.126Z,2025-09-30T03:00:03.126Z
QXu8WhrEBL,MOOSPMv3Parser,1759201201,11,11,8,16,16,9,9,17,17,9,1945,558,721392,107,66,6,66,66,24,60,66,0,25,26,61,57,34.224,85,3277,36.526489,-119.290329,63.790001,10,600,58,3,e00fce68e28dcbc9a589be10,2025-09-30 03:00:03.112000+00:00,2025-09-30T03:00:03.421Z,2025-09-30T03:00:03.421Z
IlFz3LZAQk,MOOSPMv3Parser,1759201201,-9,-9,6554,-9,-9,6554,6554,-9,-9,6554,-9,-9,31703784,-9,6554,-9,6554,6554,-10,-10,6554,66,21,328,61,655,22.047,6554,6554,35.670383,-119.239059,74.632004,12,600,58,3,e00fce686dc2ef0a68fa40b0,2025-09-30 03:00:03.485000+00:00,2025-09-30T03:00:03.667Z,2025-09-30T03:00:03.667Z
VsEXT4a7d8,MOOSPMv3Parser,1759201201,5,5,5,7,7,6,6,8,8,6,1137,281,211784,55,41,3,42,42,20,58,42,0,21,22,59,54,34.986,18,2,36.005192,-120.117332,221.966995,7,599,58,3,e00fce68e88237db75a60608,2025-09-30 03:00:05.230000+00:00,2025-09-30T03:00:05.514Z,2025-09-30T03:00:05.514Z
TCFIo5XMhM,MOOSPMv3Parser,1759201801,5,5,4,8,8,5,5,8,8,5,1142,303,576509,53,35,3,35,35,22,50,35,0,22,24,58,55,23.619,121,3277,35.94957,-119.049988,115.132004,7,600,58,3,e00fce6858b443fd80f27170,2025-09-30 03:10:02.432000+00:00,2025-09-30T03:10:02.652Z,2025-09-30T03:10:02.652Z
gdRsgZctLm,MOOSPMv3Parser,1759201800,5,5,6,8,8,6,6,8,8,6,1035,291,248409,57,46,3,46,46,19,58,46,0,21,21,56,57,0.007,14,22,36.037792,-120.173271,214.876007,6,600,58,3,e00fce68f12da1a0c5de6248,2025-09-30 03:10:02.677000+00:00,2025-09-30T03:10:02.872Z,2025-09-30T03:10:02.872Z
wyeTUa2bq2,MOOSPMv3Parser,1759201801,10,10,8,16,16,9,9,17,17,9,1925,553,721453,107,65,7,66,66,23,60,66,1,24,25,61,58,32.949,73,3277,36.526531,-119.290344,84.375,9,600,58,3,e00fce68e28dcbc9a589be10,2025-09-30 03:10:03.169000+00:00,2025-09-30T03:10:03.362Z,2025-09-30T03:10:03.362Z
TnbOgNWXlr,MOOSPMv3Parser,1759201801,1,1,5,4,4,5,5,4,4,5,339,245,15594,47,38,6,38,38,20,49,38,0,20,22,61,54,28.543,16,7,36.138988,-120.36837,165.341003,12,600,58,3,e00fce68d6b773b56ce8baa0,2025-09-30 03:10:03.382000+00:00,2025-09-30T03:10:03.612Z,2025-09-30T03:10:03.612Z
0w3CtbFQem,MOOSPMv3Parser,1759201801,-9,-9,6554,-9,-9,6554,6554,-9,-9,6554,-9,-9,31709928,-9,6554,-9,6554,6554,-10,-10,6554,66,21,328,61,655,21.894,6554,6554,35.670368,-119.239059,56.457001,13,600,58,3,e00fce686dc2ef0a68fa40b0,2025-09-30 03:10:03.810000+00:00,2025-09-30T03:10:03.993Z,2025-09-30T03:10:03.993Z
JhWhAUOd0d,MOOSPMv3Parser,1759201801,5,5,6,7,7,6,6,8,8,6,1126,278,211822,54,43,3,43,43,20,58,43,0,20,22,59,55,34.534,17,3,36.005405,-120.117294,198.339996,8,599,58,3,e00fce68e88237db75a60608,2025-09-30 03:10:05.500000+00:00,2025-09-30T03:10:05.681Z,2025-09-30T03:10:05.681Z
T32FYHMmYN,MOOSPMv3Parser,1759202401,5,5,5,8,8,5,5,8,8,5,1163,305,576541,50,36,3,36,36,22,51,36,0,22,23,59,56,22.844,103,3277,35.949539,-119.050087,93.200996,10,600,58,3,e00fce6858b443fd80f27170,2025-09-30 03:20:02.517000+00:00,2025-09-30T03:20:02.739Z,2025-09-30T03:20:02.739Z
