objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,moos,counter,ver,coreid,published_at,createdAt,updatedAt
H9L7HKkFNu,MOOSPMv3Parser,1679004000,0.06,0.06,0.7,0.29,0.29,0.99,1.2,0.4,0.4,1.3,150.81,40.64,4.11,5.63,5.15,0.73,5.46,5.52,20.7,41.3,5.54,0.8,0.0,23.9,0.0,42.8,0.003,77.2,0.9,47.047619,-122.882057,32.722,7,58,358,1,e00fce68afb0ec9f5087904a,2023-03-16 22:00:01.951000+00:00,2023-03-16T22:00:02.164Z,2023-03-16T22:00:02.164Z
TyqcXgLZcX,MOOSPMv3Parser,1679004600,0.0,0.0,0.66,0.15,0.15,0.72,0.74,0.29,0.29,0.75,120.74,32.01,4.45,6.0,5.14,0.73,5.19,5.19,20.7,41.6,5.19,0.48,0.0,23.3,0.0,44.3,0.0,91.2,0.9,0.0,0.0,0.0,0,58,554,1,e00fce68afb0ec9f5087904a,2023-03-16 22:10:02.431000+00:00,2023-03-16T22:10:02.689Z,2023-03-16T22:10:02.689Z
4fe4qvHVnd,MOOSPMv3Parser,1679005381,0.01,0.01,0.51,0.11,0.11,0.61,0.65,0.33,0.33,0.68,113.89,28.8,3.33,4.61,3.93,0.25,4.02,4.03,20.4,42.6,4.04,0.63,22.9,23.3,41.7,44.4,0.086,69.4,0.9,0.0,0.0,0.0,0,58,95,1,e00fce68f8f5a1da595c7249,2023-03-16 22:23:03.106000+00:00,2023-03-16T22:23:03.325Z,2023-03-16T22:23:03.325Z
wDVc0xiXxW,MOOSPMv3Parser,1679005441,0.0,0.0,0.49,0.0,0.0,0.57,0.62,0.0,0.0,0.64,50.94,13.15,8.48,3.69,3.78,0.46,3.86,3.87,20.4,42.4,3.88,0.64,22.9,23.3,41.4,43.8,0.047,101.4,1.0,0.0,0.0,0.0,0,58,60,1,e00fce68f8f5a1da595c7249,2023-03-16 22:24:03.178000+00:00,2023-03-16T22:24:03.414Z,2023-03-16T22:24:03.414Z
42vJzEa4Va,MOOSPMv3Parser,1679005501,0.0,0.0,0.49,0.0,0.0,0.57,0.6,0.0,0.0,0.62,60.18,16.92,11.61,3.56,3.69,0.0,3.77,3.77,20.5,42.2,3.78,0.63,22.8,23.2,41.6,44.0,0.081,105.5,1.0,0.0,0.0,0.0,0,58,60,1,e00fce68f8f5a1da595c7249,2023-03-16 22:25:03.158000+00:00,2023-03-16T22:25:03.359Z,2023-03-16T22:25:03.359Z
uRARNS5Nqk,MOOSPMv3Parser,1679005561,0.0,0.0,0.46,0.0,0.0,0.54,0.58,0.0,0.0,0.6,69.06,20.38,14.72,3.35,3.64,0.46,3.71,3.72,20.5,42.1,3.72,0.62,22.8,23.2,41.7,44.2,0.076,102.7,1.0,0.0,0.0,0.0,0,58,60,1,e00fce68f8f5a1da595c7249,2023-03-16 22:26:03.186000+00:00,2023-03-16T22:26:03.360Z,2023-03-16T22:26:03.360Z
gqY1b1qSZA,MOOSPMv3Parser,1679005801,0.0,0.0,0.42,0.38,0.38,0.48,0.51,0.4,0.4,0.53,116.67,32.09,2.77,7.74,3.24,0.9,3.3,3.31,20.5,42.1,3.31,0.59,22.6,23.3,42.3,44.0,0.082,101.6,1.0,0.0,0.0,0.0,0,58,164,1,e00fce68f8f5a1da595c7249,2023-03-16 22:30:03.259000+00:00,2023-03-16T22:30:03.489Z,2023-03-16T22:30:03.489Z
rI7Ff1KXCq,MOOSPMv3Parser,1679006400,0.0,0.0,0.45,0.02,0.02,0.51,0.54,0.11,0.11,0.55,73.02,19.44,3.75,2.85,3.5,0.31,3.55,3.56,20.6,42.5,3.56,0.59,22.3,25.0,42.8,41.5,0.095,103.2,1.0,47.047657,-122.882088,1.162,7,58,600,1,e00fce68f8f5a1da595c7249,2023-03-16 22:40:03.199000+00:00,2023-03-16T22:40:03.392Z,2023-03-16T22:40:03.392Z
