objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
WkzQsfS4cX,MOOSPMv3Parser,1715943600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,320.0,86.0,17882.0,13.0,7.0,1.0,7.0,7.0,13.0,62.0,7.0,0.0,13.0,14.0,74.0,70.0,510.97,201.0,1,36.634285,-120.382378,30.046,9,600,58,3,e00fce6835b6173deb1a1f49,2024-05-17 11:00:01.752000+00:00,2024-05-17T11:00:01.982Z,2024-05-17T11:00:01.982Z
R9TytJjlcU,MOOSPMv3Parser,1715943600,4.0,4.0,4.0,7.0,7.0,4.0,4.0,9.0,9.0,4.0,830.0,257.0,284999.0,50.0,30.0,5.0,30.0,30.0,0.0,0.0,30.0,0.0,15.0,14.0,80.0,81.0,0.718,183.0,2,36.433876,-119.922768,39.730999,11,600,58,3,e00fce6876826e255108c6bd,2024-05-17 11:00:02.405000+00:00,2024-05-17T11:00:02.603Z,2024-05-17T11:00:02.603Z
oC9yzl201G,MOOSPMv3Parser,1715943601,4.61,4.61,3.03,7.0,7.0,3.17,3.17,7.58,7.58,3.17,1296.61,286.25,366661.97,47.29,23.68,2.65,23.77,23.77,16.2,65.2,23.77,0.38,16.6,16.7,75.9,75.2,0.058,235.0,2,36.785507,-119.772987,83.679001,6,600,58,1,e00fce68e77e43df92405fdb,2024-05-17 11:00:03.698000+00:00,2024-05-17T11:00:03.887Z,2024-05-17T11:00:03.887Z
d5vyDhQxdc,MOOSPMv3Parser,1715944201,5.0,5.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,4.0,902.0,267.0,523116.0,46.0,30.0,2.0,30.0,30.0,16.0,66.0,30.0,0.0,17.0,17.0,75.0,74.0,508.602,243.0,3,36.785416,-119.773079,70.393997,8,600,58,3,e00fce6856818e5885f65487,2024-05-17 11:09:59.131000+00:00,2024-05-17T11:09:59.323Z,2024-05-17T11:09:59.323Z
ONBYylSBCr,MOOSPMv3Parser,1715944200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,306.0,83.0,17889.0,11.0,8.0,1.0,8.0,8.0,13.0,63.0,8.0,0.0,13.0,13.0,74.0,70.0,510.951,194.0,1,36.634285,-120.382378,30.045,0,600,58,3,e00fce6835b6173deb1a1f49,2024-05-17 11:10:01.617000+00:00,2024-05-17T11:10:01.780Z,2024-05-17T11:10:01.780Z
rYYCsAOhHO,MOOSPMv3Parser,1715944200,4.0,4.0,4.0,8.0,8.0,4.0,4.0,9.0,9.0,4.0,866.0,269.0,285030.0,51.0,31.0,5.0,31.0,31.0,0.0,0.0,31.0,0.0,14.0,14.0,82.0,82.0,0.73,182.0,2,36.433857,-119.922737,33.862999,10,600,58,3,e00fce6876826e255108c6bd,2024-05-17 11:10:02.404000+00:00,2024-05-17T11:10:02.610Z,2024-05-17T11:10:02.610Z
RGGGV1c8pJ,MOOSPMv3Parser,1715944201,5.38,5.38,3.07,7.84,7.84,3.22,3.22,8.22,8.22,3.22,1592.77,328.72,366678.56,46.38,24.04,3.44,24.14,24.14,16.1,65.7,24.14,0.37,16.4,16.6,76.7,75.8,0.06,234.3,2,36.785347,-119.773026,62.036999,6,600,58,1,e00fce68e77e43df92405fdb,2024-05-17 11:10:03.717000+00:00,2024-05-17T11:10:03.955Z,2024-05-17T11:10:03.955Z
jYcEdkmz8Q,MOOSPMv3Parser,1715944801,4.0,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,4.0,875.0,260.0,523148.0,44.0,30.0,2.0,30.0,30.0,16.0,67.0,30.0,0.0,17.0,17.0,75.0,74.0,508.488,244.0,3,36.785385,-119.773193,72.952003,7,600,58,3,e00fce6856818e5885f65487,2024-05-17 11:19:59.065000+00:00,2024-05-17T11:19:59.272Z,2024-05-17T11:19:59.272Z
tn9ZKP9OJp,MOOSPMv3Parser,1715944800,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,349.0,94.0,17896.0,13.0,9.0,1.0,9.0,9.0,13.0,64.0,9.0,0.0,13.0,13.0,74.0,71.0,510.977,210.0,1,36.634258,-120.382317,19.114,9,600,58,3,e00fce6835b6173deb1a1f49,2024-05-17 11:20:01.607000+00:00,2024-05-17T11:20:01.795Z,2024-05-17T11:20:01.795Z
YBCxpdejxn,MOOSPMv3Parser,1715944800,4.0,4.0,4.0,8.0,8.0,4.0,4.0,9.0,9.0,4.0,882.0,275.0,285062.0,54.0,31.0,4.0,31.0,31.0,0.0,0.0,31.0,0.0,14.0,14.0,81.0,83.0,0.758,182.0,2,36.433846,-119.922737,22.406,9,600,58,3,e00fce6876826e255108c6bd,2024-05-17 11:20:02.404000+00:00,2024-05-17T11:20:02.640Z,2024-05-17T11:20:02.640Z
ByrmuNczJc,MOOSPMv3Parser,1715944801,5.47,5.47,3.02,7.84,7.84,3.17,3.17,8.29,8.29,3.17,1611.19,332.01,366696.47,48.29,23.67,2.71,23.76,23.76,16.0,66.3,23.76,0.37,16.3,16.5,76.6,76.2,0.045,234.9,2,36.785347,-119.773026,62.040001,0,600,58,1,e00fce68e77e43df92405fdb,2024-05-17 11:20:03.704000+00:00,2024-05-17T11:20:03.933Z,2024-05-17T11:20:03.933Z
4ZlA2OcIUX,MOOSPMv3Parser,1715945401,5.0,5.0,4.0,7.0,7.0,4.0,4.0,8.0,8.0,4.0,917.0,273.0,523180.0,48.0,31.0,3.0,32.0,32.0,16.0,68.0,32.0,0.0,16.0,16.0,76.0,75.0,508.575,240.0,3,36.785385,-119.773193,72.952003,0,600,58,3,e00fce6856818e5885f65487,2024-05-17 11:29:58.956000+00:00,2024-05-17T11:29:59.211Z,2024-05-17T11:29:59.211Z
ClR1uaPLib,MOOSPMv3Parser,1715945400,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,301.0,79.0,17902.0,11.0,7.0,1.0,7.0,7.0,13.0,64.0,7.0,0.0,13.0,13.0,73.0,71.0,510.994,186.0,1,36.634274,-120.382309,26.165001,8,600,58,3,e00fce6835b6173deb1a1f49,2024-05-17 11:30:01.613000+00:00,2024-05-17T11:30:01.820Z,2024-05-17T11:30:01.820Z
IlddEqIEgR,MOOSPMv3Parser,1715945400,4.0,4.0,4.0,6.0,6.0,4.0,4.0,7.0,7.0,4.0,793.0,243.0,285089.0,42.0,28.0,3.0,29.0,29.0,0.0,0.0,29.0,0.0,14.0,14.0,80.0,82.0,0.783,178.0,1,36.433846,-119.922737,22.409,0,600,58,3,e00fce6876826e255108c6bd,2024-05-17 11:30:02.406000+00:00,2024-05-17T11:30:02.585Z,2024-05-17T11:30:02.585Z
Hsq9r8J0BB,MOOSPMv3Parser,1715945401,4.49,4.49,3.02,6.79,6.79,3.17,3.17,7.36,7.36,3.17,1021.23,271.71,366712.78,44.0,23.67,3.75,23.76,23.76,15.8,67.1,23.76,0.37,16.2,16.3,77.3,77.0,0.049,234.4,2,36.785278,-119.773041,66.660004,5,600,58,1,e00fce68e77e43df92405fdb,2024-05-17 11:30:03.770000+00:00,2024-05-17T11:30:04.003Z,2024-05-17T11:30:04.003Z
TAGtNN3HbP,MOOSPMv3Parser,1715946000,4.0,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,4.0,867.0,260.0,524086.0,46.0,28.0,2.0,28.0,28.0,16.0,68.0,28.0,0.0,16.0,16.0,76.0,75.0,508.545,234.0,3,36.785389,-119.773186,75.084,12,599,58,3,e00fce6856818e5885f65487,2024-05-17 11:39:58.089000+00:00,2024-05-17T11:39:58.316Z,2024-05-17T11:39:58.316Z
MNzdfFtWDC,MOOSPMv3Parser,1715946001,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,846.0,258.0,313927328.0,26.0,29.0,1.0,29.0,29.0,16.0,68.0,30.0,0.0,16.0,16.0,76.0,75.0,508.676,234.0,3,36.785389,-119.773186,75.084,12,1,58,3,e00fce6856818e5885f65487,2024-05-17 11:39:58.747000+00:00,2024-05-17T11:39:58.940Z,2024-05-17T11:39:58.940Z
tS3snH6BiI,MOOSPMv3Parser,1715946000,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,281.0,73.0,17908.0,11.0,7.0,1.0,7.0,7.0,13.0,65.0,7.0,0.0,13.0,13.0,76.0,74.0,510.928,180.0,1,36.634235,-120.382454,35.518002,10,600,58,3,e00fce6835b6173deb1a1f49,2024-05-17 11:40:01.767000+00:00,2024-05-17T11:40:02.000Z,2024-05-17T11:40:02.000Z
NDeBvMJuSS,MOOSPMv3Parser,1715946000,4.0,4.0,3.0,6.0,6.0,4.0,4.0,7.0,7.0,4.0,748.0,232.0,285111.0,44.0,27.0,4.0,27.0,27.0,0.0,0.0,27.0,0.0,14.0,14.0,80.0,81.0,0.789,178.0,1,36.433849,-119.922806,40.995998,12,600,58,3,e00fce6876826e255108c6bd,2024-05-17 11:40:02.335000+00:00,2024-05-17T11:40:02.580Z,2024-05-17T11:40:02.580Z
tDzyI0bp19,MOOSPMv3Parser,1715946001,4.65,4.65,2.83,7.04,7.04,2.97,2.97,7.71,7.71,2.97,1058.31,280.05,366728.78,45.97,22.12,3.61,22.21,22.21,15.8,67.4,22.21,0.37,16.2,16.2,77.3,77.2,0.049,228.6,2,36.785316,-119.773132,52.000999,6,600,58,1,e00fce68e77e43df92405fdb,2024-05-17 11:40:03.766000+00:00,2024-05-17T11:40:03.973Z,2024-05-17T11:40:03.973Z
faYRegtBD0,MOOSPMv3Parser,1715946600,4.0,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,4.0,904.0,267.0,524118.0,45.0,30.0,2.0,30.0,30.0,16.0,68.0,30.0,0.0,16.0,16.0,77.0,76.0,508.53,234.0,3,36.785393,-119.773056,69.529999,7,599,58,3,e00fce6856818e5885f65487,2024-05-17 11:49:58.008000+00:00,2024-05-17T11:49:58.236Z,2024-05-17T11:49:58.236Z
5f29zh0oLW,MOOSPMv3Parser,1715946600,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,254.0,68.0,17915.0,11.0,7.0,1.0,7.0,7.0,13.0,65.0,7.0,0.0,13.0,13.0,75.0,75.0,510.961,141.0,1,36.6343,-120.382401,35.546001,6,600,58,3,e00fce6835b6173deb1a1f49,2024-05-17 11:50:01.772000+00:00,2024-05-17T11:50:01.983Z,2024-05-17T11:50:01.983Z
