objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
DtRcBDfFJj,MOOSPMv3Parser,1692129600,8.11,8.11,3.6,10.16,10.16,3.77,3.77,10.36,10.36,3.77,2072.28,524.06,95616.46,60.44,28.15,1.86,28.23,28.24,39.7,26.8,28.24,0.39,39.2,46.0,31.5,24.8,49.07,115.2,3276.7,36.011215,-119.963654,3.063,0,600,58,1,e00fce6858b443fd80f27170,2023-08-15 20:00:01.813000+00:00,2023-08-15T20:00:02.008Z,2023-08-15T20:00:02.008Z
0gzBxEeZK0,MOOSPMv3Parser,1692129601,7.0,7.0,3.0,9.0,9.0,3.0,3.0,9.0,9.0,3.0,1548.0,417.0,88611.0,47.0,22.0,1.0,22.0,22.0,40.0,22.0,22.0,0.0,39.0,48.0,26.0,18.0,35.781,209.0,1.0,36.130096,-120.334,147.701004,7,600,58,3,e00fce68f12da1a0c5de6248,2023-08-15 20:00:02.212000+00:00,2023-08-15T20:00:02.384Z,2023-08-15T20:00:02.384Z
wF3OT34arG,MOOSPMv3Parser,1692129600,7.0,7.0,4.0,9.0,9.0,4.0,4.0,10.0,10.0,4.0,1445.0,403.0,99105.0,52.0,29.0,2.0,29.0,29.0,34.0,26.0,29.0,0.0,37.0,39.0,31.0,29.0,48.543,60.0,3277.0,36.503246,-120.32531,72.255997,7,600,58,3,e00fce68e28dcbc9a589be10,2023-08-15 20:00:02.656000+00:00,2023-08-15T20:00:02.891Z,2023-08-15T20:00:02.891Z
bKN1K0e9Ua,MOOSPMv3Parser,1692129601,4.31,4.31,2.47,5.84,5.84,2.59,2.59,5.94,5.94,2.59,1015.67,294.56,9211.13,35.71,19.33,1.34,19.41,19.41,38.6,25.1,19.41,0.36,38.3,45.0,23.1,18.6,44.617,220.5,1.0,35.136074,-119.458961,295.612,5,600,58,1,e00fce682bbf742cd0b6768a,2023-08-15 20:00:02.742000+00:00,2023-08-15T20:00:02.952Z,2023-08-15T20:00:02.952Z
UDFnnHGIpu,MOOSPMv3Parser,1692129601,8.0,8.0,3.0,11.0,11.0,3.0,3.0,12.0,12.0,3.0,1926.0,501.0,1961.0,62.0,25.0,3.0,25.0,25.0,33.0,32.0,25.0,0.0,36.0,38.0,32.0,30.0,47.452,39.0,1.0,36.634274,-120.382439,23.613001,7,600,58,3,e00fce6835b6173deb1a1f49,2023-08-15 20:00:03.246000+00:00,2023-08-15T20:00:03.432Z,2023-08-15T20:00:03.432Z
tNHEIkqMSp,MOOSPMv3Parser,1692129601,10.0,10.0,4.0,13.0,13.0,4.0,4.0,13.0,13.0,4.0,1958.0,530.0,73243.0,64.0,28.0,3.0,28.0,28.0,36.0,27.0,28.0,0.0,37.0,42.0,33.0,27.0,48.858,61.0,1.0,35.955276,-119.036751,120.422997,5,600,58,3,e00fce6808784ceaf209f949,2023-08-15 20:00:03.404000+00:00,2023-08-15T20:00:03.561Z,2023-08-15T20:00:03.561Z
bRMmQzzryD,MOOSPMv3Parser,1692129601,11.0,11.0,5.0,16.0,16.0,5.0,5.0,16.0,16.0,5.0,2210.0,585.0,187698.0,91.0,39.0,5.0,39.0,39.0,38.0,26.0,39.0,0.0,38.0,43.0,35.0,29.0,34.347,36.0,1.0,36.529339,-119.293381,92.603996,8,600,58,3,e00fce68e739ecbcf9e91965,2023-08-15 20:00:03.686000+00:00,2023-08-15T20:00:03.874Z,2023-08-15T20:00:03.874Z
HBBiOLIdtC,MOOSPMv3Parser,1692129600,8.0,8.0,4.0,11.0,11.0,4.0,4.0,11.0,11.0,4.0,1471.0,451.0,142719.0,61.0,32.0,2.0,32.0,32.0,0.0,0.0,32.0,0.0,36.0,40.0,34.0,29.0,38.435,18.0,1.0,36.433903,-119.922768,37.125999,8,600,58,3,e00fce6876826e255108c6bd,2023-08-15 20:00:04.571000+00:00,2023-08-15T20:00:04.744Z,2023-08-15T20:00:04.744Z
IK3zEf4DIi,MOOSPMv3Parser,1692129600,6.0,6.0,3.0,8.0,8.0,3.0,3.0,8.0,8.0,3.0,1443.0,364.0,8011.0,46.0,21.0,2.0,21.0,21.0,42.0,17.0,21.0,0.0,41.0,49.0,22.0,17.0,0.187,184.0,1.0,35.613239,-119.689507,35.118999,7,600,58,3,e00fce68e88237db75a60608,2023-08-15 20:00:04.731000+00:00,2023-08-15T20:00:04.957Z,2023-08-15T20:00:04.957Z
fNI1Fyn0PL,MOOSPMv3Parser,1692129600,6.0,6.0,3.0,8.0,8.0,3.0,3.0,8.0,8.0,3.0,1491.0,375.0,90683.0,48.0,22.0,2.0,22.0,22.0,39.0,23.0,23.0,0.0,39.0,45.0,25.0,21.0,56.258,218.0,1.0,36.010597,-120.140282,206.654999,6,599,58,3,e00fce6850cac69f647dc199,2023-08-15 20:00:05.280000+00:00,2023-08-15T20:00:05.496Z,2023-08-15T20:00:05.496Z
