objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
2yk8CHnla9,MOOSPMv3Parser,1789718400,2,2,7,6,6,8,8,6,6,8,415,313,98564,65,55,8,56,56,18,49,56,1,24,20,47,56,7.429,214,1,35.963177,-119.291847,23.974001,7,600,58,3,e00fce68d6b773b56ce8baa0,2026-09-18 08:00:02.322000+00:00,2026-09-18T08:00:02.719Z,2026-09-18T08:00:02.719Z
3u2DjcyKCs,MOOSPMv3Parser,1789718401,5,5,4,7,7,4,4,7,7,4,1751,288,60856,44,30,3,30,30,18,68,30,0,18,18,62,64,33.164,91,3,36.503101,-120.325386,52.362999,0,600,58,3,e00fce68e77e43df92405fdb,2026-09-18 08:00:02.855000+00:00,2026-09-18T08:00:03.162Z,2026-09-18T08:00:03.162Z
ZX0f2ShPbY,MOOSPMv3Parser,1789718400,9,9,7,14,14,8,8,15,15,8,1747,483,243429,90,54,7,54,54,17,68,54,0,17,18,64,61,3.794,235,1,35.949711,-119.050049,131.533005,8,600,58,3,e00fce6808784ceaf209f949,2026-09-18 08:00:03.065000+00:00,2026-09-18T08:00:03.337Z,2026-09-18T08:00:03.337Z
GjSj5yjHqy,MOOSPMv3Parser,1789718400,4,4,0,6,6,0,0,7,7,0,896,253,217117,42,0,3,0,0,19,51,0,0,19,20,60,57,25.139,178,3277,2.7e-05,-0.004253,18747.173828,8,600,58,3,e00fce68e28dcbc9a589be10,2026-09-18 08:00:03.180000+00:00,2026-09-18T08:00:03.365Z,2026-09-18T08:00:03.365Z
gyi8PQk5Zs,MOOSPMv3Parser,1789718400,0,0,2,1,1,2,2,1,1,2,256,160,46289,24,16,3,16,16,19,49,16,1,20,21,57,54,24.458,39,5,36.198692,-120.104492,65.485001,10,600,58,3,e00fce686dc2ef0a68fa40b0,2026-09-18 08:00:02.986000+00:00,2026-09-18T08:00:03.386Z,2026-09-18T08:00:03.386Z
EpjL9Ownnn,MOOSPMv3Parser,1789718400,10,10,10,16,16,11,11,16,16,11,2189,535,143097,110,78,8,78,78,18,72,78,0,18,19,62,61,0.149,289,1,35.775082,-119.238525,67.869003,10,600,58,3,e00fce68e88237db75a60608,2026-09-18 08:00:03.586000+00:00,2026-09-18T08:00:03.797Z,2026-09-18T08:00:03.797Z
DNAAOeoGPE,MOOSPMv3Parser,1789718401,5,5,5,9,9,5,5,10,10,5,1002,310,185759,59,38,7,38,38,0,0,38,0,17,18,66,64,15.744,86,1,36.433704,-119.923386,36.903,6,600,58,3,e00fce6876826e255108c6bd,2026-09-18 08:00:04.930000+00:00,2026-09-18T08:00:05.139Z,2026-09-18T08:00:05.139Z
laEIJ0RWhS,MOOSPMv3Parser,1789718401,3,3,4,5,5,4,4,5,5,4,720,183,304783,34,30,3,30,31,16,54,31,0,19,16,48,58,25.607,307,1,36.139023,-120.368324,173.313004,12,600,58,3,e00fce6850cac69f647dc199,2026-09-18 08:00:04.983000+00:00,2026-09-18T08:00:05.190Z,2026-09-18T08:00:05.190Z
Bm0Wm4XbnY,MOOSPMv3Parser,1789718401,5,5,0,8,8,0,0,9,9,0,1319,289,0,54,0,7,0,0,18,57,0,2,19,19,58,59,18.227,170,40,36.187515,-119.82206,29.628,8,600,58,3,e00fce68e739ecbcf9e91965,2026-09-18 08:00:05.215000+00:00,2026-09-18T08:00:05.409Z,2026-09-18T08:00:05.409Z
guXnJcO758,MOOSPMv3Parser,1789718401,5,5,4,7,7,5,5,8,8,5,1039,290,106893,48,35,2,35,35,16,65,35,0,15,17,70,61,16.668,143,3,36.523258,-119.278862,89.893997,6,600,58,3,e00fce68f12da1a0c5de6248,2026-09-18 08:00:06.739000+00:00,2026-09-18T08:00:06.936Z,2026-09-18T08:00:06.936Z
1aZ7Fdvh5c,MOOSPMv3Parser,1789719000,2,2,7,6,6,8,8,7,7,8,435,330,98612,67,57,9,58,58,18,49,58,1,24,20,47,56,4.163,222,1,35.963181,-119.291862,35.348,8,600,58,3,e00fce68d6b773b56ce8baa0,2026-09-18 08:10:02.499000+00:00,2026-09-18T08:10:02.670Z,2026-09-18T08:10:02.670Z
2KNHjmCNCf,MOOSPMv3Parser,1789719001,5,5,4,7,7,4,4,8,8,4,2001,309,60881,44,29,4,29,29,17,68,29,0,18,18,62,64,32.692,100,3,36.503124,-120.325409,50.692001,14,600,58,3,e00fce68e77e43df92405fdb,2026-09-18 08:10:02.643000+00:00,2026-09-18T08:10:02.920Z,2026-09-18T08:10:02.920Z
zrJTlatD60,MOOSPMv3Parser,1789719000,8,8,6,13,13,7,7,14,14,7,1686,469,243474,90,50,6,50,50,17,71,50,0,17,18,67,63,3.784,220,1,35.949768,-119.049988,131.800003,8,600,58,3,e00fce6808784ceaf209f949,2026-09-18 08:10:02.903000+00:00,2026-09-18T08:10:03.061Z,2026-09-18T08:10:03.061Z
