objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
anaSs4SPNp,MOOSPMv3Parser,1689458400,3.91,3.91,1.76,5.09,5.09,1.85,1.85,5.21,5.21,1.85,996.09,256.23,4027.42,26.87,13.81,1.28,13.86,13.87,39.0,18.8,13.87,0.37,41.9,45.2,21.0,19.0,51.499,211.2,1.0,36.139057,-120.368332,161.020004,9,600,58,2,e00fce6808784ceaf209f949,2023-07-15 22:00:02.519000+00:00,2023-07-15T22:00:02.731Z,2023-07-15T22:00:02.731Z
4f8jiN3cJ2,MOOSPMv3Parser,1689458401,-9.0,-9.0,2.16,-9.0,-9.0,2.26,2.26,-9.0,-9.0,2.26,-9.0,-9.0,5253.06,-9.0,16.9,-9.0,16.95,16.95,-9.9,-9.9,16.96,0.43,41.9,45.4,20.4,19.7,53.831,240.1,3276.7,36.13908,-120.368393,139.837006,7,600,58,2,e00fce68e28dcbc9a589be10,2023-07-15 22:00:03.558000+00:00,2023-07-15T22:00:03.730Z,2023-07-15T22:00:03.730Z
mWEnO5PDPe,MOOSPMv3Parser,1689458400,8.09,8.09,3.47,10.17,10.17,3.64,3.64,10.58,10.58,3.64,1544.94,464.91,88013.13,44.11,27.17,2.12,27.28,27.28,0.0,0.0,27.29,0.38,39.3,43.0,29.2,25.7,50.928,17.0,1.0,36.433964,-119.922745,44.971001,7,600,58,1,e00fce6876826e255108c6bd,2023-07-15 22:00:03.603000+00:00,2023-07-15T22:00:03.775Z,2023-07-15T22:00:03.775Z
rjDfv3sYNR,MOOSPMv3Parser,1689458401,14.09,14.09,3.64,17.53,50.7,3.82,3.82,18.18,18.2,3.82,2863.5,744.98,38194.87,76.95,28.47,3.33,28.59,28.59,39.1,21.8,28.59,0.35,40.2,44.9,26.6,24.7,58.806,36.4,1.0,36.529228,-119.293335,93.403999,9,600,58,1,e00fce68e739ecbcf9e91965,2023-07-15 22:00:04.109000+00:00,2023-07-15T22:00:04.317Z,2023-07-15T22:00:04.317Z
r5hNNUyHxD,MOOSPMv3Parser,1689458401,3.26,3.26,1.76,4.18,4.18,1.85,1.85,4.37,4.37,1.85,1017.62,244.37,10064.56,26.26,13.81,0.58,13.86,13.86,39.5,17.0,13.86,0.37,41.3,45.8,15.1,14.2,64.63,261.7,1.0,36.010506,-120.140312,225.623001,0,600,58,1,e00fce6850cac69f647dc199,2023-07-15 22:00:04.146000+00:00,2023-07-15T22:00:04.339Z,2023-07-15T22:00:04.339Z
IauZLVFflm,MOOSPMv3Parser,1689458400,4.66,4.66,1.98,6.05,6.05,2.07,2.07,6.26,6.26,2.07,1250.72,325.11,35146.1,32.72,15.48,1.51,15.54,15.54,42.7,19.1,15.54,0.39,43.5,50.3,18.9,14.9,41.164,317.0,1.0,36.129993,-120.33387,152.973999,0,600,58,1,e00fce68f12da1a0c5de6248,2023-07-15 22:00:04.488000+00:00,2023-07-15T22:00:04.693Z,2023-07-15T22:00:04.693Z
nvGIy5m3uy,MOOSPMv3Parser,1689458401,6.47,6.47,2.39,8.33,8.33,2.51,2.51,8.46,8.46,2.51,1579.92,397.86,78594.52,50.02,18.73,1.45,18.8,18.8,41.4,14.1,18.81,0.36,42.0,48.2,16.9,14.2,0.218,177.9,1.0,35.613228,-119.689606,59.504002,8,600,58,1,e00fce68e88237db75a60608,2023-07-15 22:00:08.975000+00:00,2023-07-15T22:00:09.149Z,2023-07-15T22:00:09.149Z
s6QZ8GUjqS,MOOSPMv3Parser,1689458400,1.91,1.91,1.12,2.56,2.56,1.17,1.17,2.59,2.59,1.17,646.0,153.5,73074.68,16.1,8.75,0.69,8.78,8.78,37.4,19.1,8.78,0.38,40.8,43.8,16.9,15.2,50.183,222.7,1.0,36.634426,-120.382362,7.398,7,600,58,1,e00fce6835b6173deb1a1f49,2023-07-15 22:00:17.544000+00:00,2023-07-15T22:00:17.725Z,2023-07-15T22:00:17.725Z
MUCIfgtWsZ,MOOSPMv3Parser,1689459000,20.48,19.16,4.22,24.53,24.53,4.42,4.42,24.91,24.91,4.42,4194.01,1165.76,151138.77,107.32,32.98,1.88,33.11,33.11,40.0,24.1,33.12,0.36,41.2,46.4,25.2,21.5,67.725,96.5,1.0,36.785385,-119.773033,83.988998,7,600,58,1,e00fce6856818e5885f65487,2023-07-15 22:09:59.525000+00:00,2023-07-15T22:09:59.713Z,2023-07-15T22:09:59.713Z
k1xJF5nRLX,MOOSPMv3Parser,1689459000,4.38,4.38,1.77,5.68,5.68,1.86,1.86,5.69,5.69,1.86,1041.89,269.15,4039.51,29.87,13.88,1.21,13.93,13.94,-9.9,-9.9,13.94,0.35,41.8,45.4,18.7,18.1,52.096,199.5,1.0,36.139057,-120.368332,161.020004,0,600,58,2,e00fce6808784ceaf209f949,2023-07-15 22:10:02.735000+00:00,2023-07-15T22:10:02.948Z,2023-07-15T22:10:02.948Z
