objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
1EMhcQQcqT,MOOSPMv3Parser,1710234001,1.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,423.0,123.0,284936.0,25.0,19.0,1.0,19.0,19.0,13.0,62.0,19.0,1.0,12.0,12.0,69.0,69.0,37.213,203.0,3.0,36.785439,-119.773117,64.808998,14,600,58,3,e00fce6856818e5885f65487,2024-03-12 09:00:01.458000+00:00,2024-03-12T09:00:01.648Z,2024-03-12T09:00:01.648Z
5UNvBfdRBz,MOOSPMv3Parser,1710234000,1.45,1.45,2.1,2.58,2.58,2.69,3.09,3.17,3.17,3.29,471.45,120.5,177392.22,17.91,15.94,2.57,16.48,16.58,12.6,61.8,16.6,0.66,12.2,12.3,69.7,69.6,0.26,208.1,2.0,36.78537,-119.773109,51.928001,7,600,58,1,e00fce68e77e43df92405fdb,2024-03-12 09:00:02.168000+00:00,2024-03-12T09:00:02.530Z,2024-03-12T09:00:02.530Z
hBS2TE53oZ,MOOSPMv3Parser,1710234000,0.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,250.0,75.0,52112.0,21.0,15.0,3.0,15.0,15.0,0.0,0.0,15.0,1.0,11.0,11.0,79.0,81.0,1.027,225.0,1.0,36.433895,-119.922791,28.931999,8,600,58,3,e00fce6876826e255108c6bd,2024-03-12 09:00:03.362000+00:00,2024-03-12T09:00:03.573Z,2024-03-12T09:00:03.573Z
pZVvHZMy4N,MOOSPMv3Parser,1710234001,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,435.0,121.0,130314.0,22.0,17.0,1.0,17.0,17.0,13.0,60.0,17.0,1.0,13.0,13.0,70.0,65.0,23.008,191.0,8.0,36.785305,-119.773087,69.084,10,600,58,3,e00fce68f12da1a0c5de6248,2024-03-12 09:00:03.867000+00:00,2024-03-12T09:00:04.106Z,2024-03-12T09:00:04.106Z
ZjQFApw2Ow,MOOSPMv3Parser,1710234601,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,351.0,87.0,13382.0,17.0,12.0,2.0,13.0,13.0,11.0,73.0,13.0,1.0,11.0,11.0,83.0,81.0,511.009,180.0,1.0,36.634277,-120.382332,20.695,7,600,58,3,e00fce6835b6173deb1a1f49,2024-03-12 09:09:56.168000+00:00,2024-03-12T09:09:56.456Z,2024-03-12T09:09:56.456Z
G0RIIrIIXA,MOOSPMv3Parser,1710234600,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,371.0,108.0,285428.0,18.0,17.0,2.0,18.0,18.0,13.0,61.0,18.0,1.0,12.0,12.0,68.0,68.0,37.719,202.0,2.0,36.785439,-119.773117,64.810997,0,599,58,3,e00fce6856818e5885f65487,2024-03-12 09:10:00.569000+00:00,2024-03-12T09:10:00.877Z,2024-03-12T09:10:00.877Z
V83AZiUqBv,MOOSPMv3Parser,1710234600,1.32,1.32,1.95,2.39,2.39,2.51,2.89,2.79,2.79,3.08,465.77,116.66,177404.41,19.65,14.81,1.54,15.32,15.42,12.6,61.3,15.44,0.66,12.2,12.3,69.0,69.1,0.261,204.5,1.7,36.785477,-119.773201,69.318001,6,600,58,1,e00fce68e77e43df92405fdb,2024-03-12 09:10:02.168000+00:00,2024-03-12T09:10:02.395Z,2024-03-12T09:10:02.395Z
azhVBSDeF9,MOOSPMv3Parser,1710234600,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,253.0,78.0,52124.0,18.0,14.0,3.0,15.0,15.0,0.0,0.0,15.0,1.0,11.0,11.0,79.0,81.0,1.099,236.0,1.0,36.43391,-119.922829,17.816,9,600,58,3,e00fce6876826e255108c6bd,2024-03-12 09:10:03.361000+00:00,2024-03-12T09:10:03.598Z,2024-03-12T09:10:03.598Z
KmHCKrekEU,MOOSPMv3Parser,1710234601,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,427.0,119.0,130327.0,22.0,15.0,1.0,16.0,16.0,13.0,59.0,16.0,1.0,13.0,13.0,69.0,65.0,23.679,185.0,8.0,36.785328,-119.773132,74.860001,8,600,58,3,e00fce68f12da1a0c5de6248,2024-03-12 09:10:03.594000+00:00,2024-03-12T09:10:03.837Z,2024-03-12T09:10:03.837Z
EliLBoy2eP,MOOSPMv3Parser,1710235201,0.0,0.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,291.0,76.0,13390.0,17.0,12.0,2.0,13.0,13.0,11.0,73.0,13.0,1.0,11.0,11.0,84.0,81.0,511.031,183.0,1.0,36.633965,-120.382248,-0.589,5,600,58,3,e00fce6835b6173deb1a1f49,2024-03-12 09:19:56.425000+00:00,2024-03-12T09:19:56.628Z,2024-03-12T09:19:56.628Z
