objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
WcKY0zS14q,MOOSPMv3Parser,1696204801,3.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,743.0,194.0,40693.0,28.0,12.0,2.0,13.0,13.0,22.0,40.0,13.0,0.0,23.0,25.0,44.0,40.0,29.766,9.0,4.0,36.634293,-120.382446,21.358,7,600,58,3,e00fce6835b6173deb1a1f49,2023-10-02 00:00:00.513000+00:00,2023-10-02T00:00:00.738Z,2023-10-02T00:00:00.738Z
dzIXG0AAmN,MOOSPMv3Parser,1696204800,2.84,2.84,2.11,3.96,3.96,2.22,2.22,4.27,4.27,2.22,761.81,194.34,465164.59,24.71,16.56,1.28,16.61,16.61,24.0,38.4,16.61,0.41,23.6,26.3,45.7,40.2,28.275,32.4,3276.7,36.011238,-119.963654,29.157,0,600,58,1,e00fce6858b443fd80f27170,2023-10-02 00:00:01.933000+00:00,2023-10-02T00:00:02.177Z,2023-10-02T00:00:02.177Z
eIlFYIeXu6,MOOSPMv3Parser,1696204801,5.0,5.0,3.0,7.0,7.0,3.0,3.0,7.0,7.0,3.0,1016.0,300.0,2345.0,41.0,24.0,2.0,24.0,24.0,25.0,36.0,24.0,0.0,24.0,27.0,44.0,38.0,30.846,12.0,2.0,36.785416,-119.773201,77.984001,8,599,58,3,e00fce6856818e5885f65487,2023-10-02 00:00:02.347000+00:00,2023-10-02T00:00:02.564Z,2023-10-02T00:00:02.564Z
TnLFHdbemp,MOOSPMv3Parser,1696204801,3.29,3.29,2.12,4.54,4.54,2.22,2.22,4.75,4.75,2.22,749.07,218.29,352742.47,25.4,16.57,1.49,16.64,16.64,23.9,35.4,16.64,0.41,22.8,26.3,38.9,32.7,25.462,124.5,1.0,35.136024,-119.458969,298.733002,8,600,58,1,e00fce682bbf742cd0b6768a,2023-10-02 00:00:02.423000+00:00,2023-10-02T00:00:02.632Z,2023-10-02T00:00:02.632Z
oDZIAu8BgN,MOOSPMv3Parser,1696204800,3.0,3.0,2.0,5.0,5.0,2.0,2.0,5.0,5.0,2.0,783.0,220.0,448285.0,28.0,16.0,1.0,16.0,16.0,24.0,36.0,16.0,0.0,23.0,27.0,46.0,35.0,17.802,147.0,1.0,36.130203,-120.333839,192.227005,4,600,58,3,e00fce68f12da1a0c5de6248,2023-10-02 00:00:02.624000+00:00,2023-10-02T00:00:02.893Z,2023-10-02T00:00:02.893Z
4AFCypgQW4,MOOSPMv3Parser,1696204800,7.0,7.0,4.0,10.0,10.0,5.0,5.0,10.0,10.0,5.0,1389.0,386.0,533600.0,64.0,35.0,4.0,35.0,35.0,24.0,37.0,35.0,0.0,23.0,26.0,45.0,39.0,29.497,15.0,6.0,35.955296,-119.036858,122.362,8,600,58,3,e00fce6808784ceaf209f949,2023-10-02 00:00:02.792000+00:00,2023-10-02T00:00:03.113Z,2023-10-02T00:00:03.113Z
KcVy8P2egl,MOOSPMv3Parser,1696204800,3.59,3.59,1.41,4.92,4.92,1.48,1.48,5.13,5.13,1.48,835.0,218.04,158695.28,31.46,11.03,1.32,11.07,11.07,22.5,39.6,11.07,0.34,22.4,24.5,46.8,43.0,0.005,55.9,1.0,36.138988,-120.368217,188.151993,6,600,58,1,e00fce68e77e43df92405fdb,2023-10-02 00:00:03.387000+00:00,2023-10-02T00:00:03.659Z,2023-10-02T00:00:03.659Z
7C3wjH31OI,MOOSPMv3Parser,1696204801,5.0,5.0,3.0,7.0,7.0,3.0,3.0,7.0,7.0,3.0,1063.0,301.0,498422.0,42.0,21.0,2.0,21.0,21.0,22.0,41.0,21.0,0.0,22.0,24.0,53.0,47.0,27.248,36.0,3277.0,36.503174,-120.325371,55.018002,8,600,58,3,e00fce68e28dcbc9a589be10,2023-10-02 00:00:03.595000+00:00,2023-10-02T00:00:03.769Z,2023-10-02T00:00:03.769Z
Ipv8h6qQe0,MOOSPMv3Parser,1696204800,4.0,4.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,862.0,238.0,332485.0,34.0,20.0,1.0,20.0,20.0,23.0,33.0,20.0,0.0,24.0,25.0,41.0,38.0,16.404,52.0,1.0,35.613186,-119.689629,48.479,5,600,58,3,e00fce68e88237db75a60608,2023-10-02 00:00:04.163000+00:00,2023-10-02T00:00:04.381Z,2023-10-02T00:00:04.381Z
OhE6FUfcGl,MOOSPMv3Parser,1696204800,9.0,9.0,4.0,12.0,12.0,4.0,4.0,12.0,12.0,4.0,1720.0,470.0,785873.0,73.0,31.0,3.0,32.0,32.0,23.0,35.0,32.0,0.0,23.0,25.0,46.0,41.0,21.437,15.0,8.0,36.529335,-119.293411,81.244003,8,600,58,3,e00fce68e739ecbcf9e91965,2023-10-02 00:00:04.581000+00:00,2023-10-02T00:00:04.783Z,2023-10-02T00:00:04.783Z
