objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,moos,counter,ver,coreid,published_at,createdAt,updatedAt
pg9QLCC2PS,MOOSPMv3Parser,1679002800,0.0,0.0,0.3,0.11,0.11,0.47,0.59,0.11,0.11,0.65,58.44,16.61,1.7,2.29,2.21,0.16,2.39,2.42,19.9,42.2,2.43,0.8,0,22.3,0,42.7,0.002,59.2,0.9,0,0,0,0,58,315,1,e00fce68afb0ec9f5087904a,2023-03-16 21:40:01.862000+00:00,2023-03-16T21:40:02.042Z,2023-03-16T21:40:02.042Z
meFogE8eKR,MOOSPMv3Parser,1679003400,0.01,0.01,0.55,0.1,0.1,0.66,0.74,0.14,0.14,0.77,117.06,30.47,4.43,4.2,4.2,0.54,4.32,4.34,20.6,41.4,4.35,0.64,0,22.8,0,43.8,0.0,101.9,1.0,0,0,0,0,58,600,1,e00fce68afb0ec9f5087904a,2023-03-16 21:50:01.883000+00:00,2023-03-16T21:50:02.099Z,2023-03-16T21:50:02.099Z
