objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
ycZz2vKPuD,MOOSPMv3Parser,1719572400,3,3,3,4,4,3,3,5,5,4,709,192,23171,29,23,3,23,23,16,40,23,1,16,17,51,50,511.62,303,1,36.634319,-120.382408,8.79,8,600,58,3,e00fce6835b6173deb1a1f49,2024-06-28 11:00:01.544000+00:00,2024-06-28T11:00:01.733Z,2024-06-28T11:00:01.733Z
EHEgY6xv3p,MOOSPMv3Parser,1719572400,2,2,3,3,3,3,3,4,4,3,413,127,440275,25,21,2,22,22,0,0,22,1,18,17,53,55,0.53,293,1,36.433884,-119.922852,38.096001,11,600,58,3,e00fce6876826e255108c6bd,2024-06-28 11:00:04.315000+00:00,2024-06-28T11:00:04.557Z,2024-06-28T11:00:04.557Z
LcziLp4a4p,MOOSPMv3Parser,1719573001,2,2,2,3,3,2,2,3,3,3,449,132,680650,21,17,1,17,17,19,34,17,1,20,20,43,44,509.347,378,3,36.785362,-119.773155,69.998001,0,600,58,3,e00fce6856818e5885f65487,2024-06-28 11:09:58.813000+00:00,2024-06-28T11:09:59.003Z,2024-06-28T11:09:59.003Z
XR51Ycy7oP,MOOSPMv3Parser,1719573000,1,1,3,3,3,3,3,3,3,3,369,113,440291,23,20,3,21,21,0,0,21,1,18,17,52,54,0.571,283,1,36.433918,-119.922821,41.882,12,600,58,3,e00fce6876826e255108c6bd,2024-06-28 11:10:04.389000+00:00,2024-06-28T11:10:04.566Z,2024-06-28T11:10:04.566Z
opOTTmBiM3,MOOSPMv3Parser,1719573601,2,2,2,2,2,2,3,3,3,3,447,128,680659,18,17,1,18,18,19,34,18,1,20,20,44,45,509.273,386,3,36.78537,-119.773193,80.813004,9,600,58,3,e00fce6856818e5885f65487,2024-06-28 11:19:58.904000+00:00,2024-06-28T11:19:59.076Z,2024-06-28T11:19:59.076Z
6J3eFOTLBT,MOOSPMv3Parser,1719573600,1,1,2,3,3,3,3,3,3,3,393,122,440307,21,19,2,20,20,0,0,20,1,18,17,49,52,0.601,277,1,36.433884,-119.922699,36.438,11,600,58,3,e00fce6876826e255108c6bd,2024-06-28 11:20:04.244000+00:00,2024-06-28T11:20:04.473Z,2024-06-28T11:20:04.473Z
ZlWaOhWXtK,MOOSPMv3Parser,1719574201,2,2,2,3,3,2,3,3,3,3,448,131,680666,19,17,2,17,17,18,35,17,1,20,20,44,45,509.274,385,3,36.785366,-119.773033,85.017998,8,600,58,3,e00fce6856818e5885f65487,2024-06-28 11:29:58.813000+00:00,2024-06-28T11:29:59.031Z,2024-06-28T11:29:59.031Z
BbDsJrsrJG,MOOSPMv3Parser,1719574200,1,1,3,3,3,3,3,4,4,3,394,122,440323,24,20,3,20,20,0,0,20,1,18,17,50,52,0.589,268,1,36.433933,-119.922798,45.063999,11,600,58,3,e00fce6876826e255108c6bd,2024-06-28 11:30:04.243000+00:00,2024-06-28T11:30:04.426Z,2024-06-28T11:30:04.426Z
UtbCyGkPDW,MOOSPMv3Parser,1719574200,2,2,3,4,4,3,3,4,4,3,617,165,23227,26,21,2,21,21,16,40,22,1,16,16,49,49,511.227,295,1,36.6343,-120.382317,27.393,6,600,58,3,e00fce6835b6173deb1a1f49,2024-06-28 11:30:17.774000+00:00,2024-06-28T11:30:17.996Z,2024-06-28T11:30:17.996Z
ar7vXbxwDX,MOOSPMv3Parser,1719574801,2,2,2,3,3,3,3,3,3,3,459,132,680679,20,18,1,19,19,18,36,19,1,20,19,46,46,509.253,387,3,36.785534,-119.773323,92.415001,8,600,58,3,e00fce6856818e5885f65487,2024-06-28 11:39:58.818000+00:00,2024-06-28T11:39:59.004Z,2024-06-28T11:39:59.004Z
