objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
DvwoFxxwHa,MOOSPMv3Parser,1760713200,20,20,15,32,32,16,16,34,34,16,3407,991,293384,200,118,11,119,119,10,81,119,0,10,9,83,84,0.139,148,1,36.037632,-120.17321,210.059006,0,600,58,3,e00fce68f12da1a0c5de6248,2025-10-17 15:00:02.738000+00:00,2025-10-17T15:00:02.970Z,2025-10-17T15:00:02.970Z
93M8jQYJLQ,MOOSPMv3Parser,1760713200,21,21,18,36,34,19,19,37,37,19,3926,1069,258061,227,144,23,145,145,12,91,145,0,12,12,78,78,25.584,114,4,36.005283,-120.11734,221.328003,6,600,58,3,e00fce68e88237db75a60608,2025-10-17 15:00:02.826000+00:00,2025-10-17T15:00:03.098Z,2025-10-17T15:00:03.098Z
7OuQfFdWho,MOOSPMv3Parser,1760713201,9,9,12,21,21,12,12,24,24,12,624,511,5306,109,92,11,93,93,9,69,93,0,8,8,92,86,0.011,170,1,36.138939,-120.368317,183.473007,6,600,58,3,e00fce68d6b773b56ce8baa0,2025-10-17 15:00:03.076000+00:00,2025-10-17T15:00:03.326Z,2025-10-17T15:00:03.326Z
nASUruMDMY,MOOSPMv3Parser,1760713800,21,21,18,34,32,19,19,36,36,19,3906,1070,258186,222,143,20,144,144,13,90,144,0,13,13,76,75,26.048,93,4,36.005283,-120.11734,221.330994,0,600,58,3,e00fce68e88237db75a60608,2025-10-17 15:10:02.581000+00:00,2025-10-17T15:10:02.786Z,2025-10-17T15:10:02.786Z
n8cDS1ocIo,MOOSPMv3Parser,1760713800,21,21,16,33,32,16,16,36,36,16,3530,1028,293489,212,122,11,122,122,10,81,122,0,10,10,83,84,0.133,165,1,36.037628,-120.173203,208.888,9,600,58,3,e00fce68f12da1a0c5de6248,2025-10-17 15:10:02.822000+00:00,2025-10-17T15:10:03.025Z,2025-10-17T15:10:03.025Z
bdBGKLl3Zr,MOOSPMv3Parser,1760713801,9,9,12,25,25,13,13,26,26,13,652,535,5387,113,97,11,97,97,10,70,97,0,9,8,91,87,0.004,205,1,36.139,-120.368446,175.283997,6,600,58,3,e00fce68d6b773b56ce8baa0,2025-10-17 15:10:03.852000+00:00,2025-10-17T15:10:04.091Z,2025-10-17T15:10:04.091Z
4deQGBA9p4,MOOSPMv3Parser,1760714400,21,20,18,34,32,19,19,35,35,19,3855,1063,258309,217,140,20,140,140,14,88,140,0,14,14,75,72,27.377,110,3,36.005306,-120.117332,221.108994,9,600,58,3,e00fce68e88237db75a60608,2025-10-17 15:20:02.605000+00:00,2025-10-17T15:20:02.803Z,2025-10-17T15:20:02.803Z
f2aC0VwUX3,MOOSPMv3Parser,1760714400,21,21,16,33,32,16,16,35,35,16,3546,1027,293596,213,123,11,124,124,11,81,124,0,11,10,82,83,0.075,194,1,36.037605,-120.173225,205.929001,5,600,58,3,e00fce68f12da1a0c5de6248,2025-10-17 15:20:03.053000+00:00,2025-10-17T15:20:03.235Z,2025-10-17T15:20:03.235Z
x7F62V0cQ1,MOOSPMv3Parser,1760714401,9,9,12,23,23,12,12,26,26,12,638,525,5465,114,92,12,93,93,10,70,93,0,10,9,88,87,0.072,168,1,36.138969,-120.368385,165.483994,6,600,58,3,e00fce68d6b773b56ce8baa0,2025-10-17 15:20:03.656000+00:00,2025-10-17T15:20:03.852Z,2025-10-17T15:20:03.852Z
jGYylEjppW,MOOSPMv3Parser,1760715000,20,20,16,32,31,17,17,33,33,17,3712,1021,258419,206,125,17,126,126,14,86,126,0,14,15,73,70,26.942,116,3,36.005314,-120.117287,212.042999,9,600,58,3,e00fce68e88237db75a60608,2025-10-17 15:30:02.834000+00:00,2025-10-17T15:30:03.027Z,2025-10-17T15:30:03.027Z
