objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
bPUzHnVBCV,MOOSPMv3Parser,1739840400,1,1,2,2,2,2,2,2,2,2,349,100,73265,14,15,1,15,15,16,52,15,0,17,18,49,48,509.056,28,6,36.785355,-119.773094,58.404999,0,600,58,3,e00fce6856818e5885f65487,2025-02-18 01:00:00.104000+00:00,2025-02-18T01:00:00.343Z,2025-02-18T01:00:00.343Z
77MaIM6Rsu,MOOSPMv3Parser,1739840401,0,0,1,1,1,2,2,1,1,2,255,68,1411,11,10,1,10,10,17,43,10,1,17,18,46,45,510.849,13,98,36.138996,-120.368294,178.533997,8,600,58,3,e00fce6835b6173deb1a1f49,2025-02-18 01:00:00.985000+00:00,2025-02-18T01:00:01.221Z,2025-02-18T01:00:01.221Z
ebIWTsKkkf,MOOSPMv3Parser,1739841000,1,1,2,1,1,2,2,1,1,2,263,75,73275,12,12,1,12,12,16,53,12,1,16,17,49,48,508.997,24,6,36.785366,-119.773117,70.276001,10,600,58,3,e00fce6856818e5885f65487,2025-02-18 01:10:00.374000+00:00,2025-02-18T01:10:00.596Z,2025-02-18T01:10:00.596Z
sOsKiHBlJh,MOOSPMv3Parser,1739841001,0,0,1,1,1,2,2,1,1,2,274,73,1420,12,10,1,11,11,16,44,11,1,16,17,47,45,510.795,14,113,36.138977,-120.368347,173.266998,7,600,58,3,e00fce6835b6173deb1a1f49,2025-02-18 01:10:00.886000+00:00,2025-02-18T01:10:01.103Z,2025-02-18T01:10:01.103Z
uzdUUG7C2n,MOOSPMv3Parser,1739841600,1,1,2,1,1,2,2,2,2,2,318,90,73408,14,13,1,13,13,16,55,13,1,16,17,50,50,508.912,24,7,36.785393,-119.773132,64.455002,9,599,58,3,e00fce6856818e5885f65487,2025-02-18 01:20:00.174000+00:00,2025-02-18T01:20:00.430Z,2025-02-18T01:20:00.430Z
IUTAQIn7HX,MOOSPMv3Parser,1739841601,0,0,1,1,1,2,2,1,1,2,245,65,1429,10,11,1,12,12,16,45,12,1,16,17,48,46,510.79,13,133,36.138992,-120.368378,172.925995,8,600,58,3,e00fce6835b6173deb1a1f49,2025-02-18 01:20:00.922000+00:00,2025-02-18T01:20:01.148Z,2025-02-18T01:20:01.148Z
42pRa7OyDV,MOOSPMv3Parser,1739842200,1,1,2,2,2,2,2,2,2,2,312,89,73298,13,14,1,14,14,15,56,14,1,16,16,51,51,508.867,27,8,36.785519,-119.773087,53.995998,6,600,58,3,e00fce6856818e5885f65487,2025-02-18 01:30:00.095000+00:00,2025-02-18T01:30:00.296Z,2025-02-18T01:30:00.296Z
2CqdQsutOM,MOOSPMv3Parser,1739842201,1,1,1,1,1,2,2,1,1,2,332,81,1438,14,11,1,12,12,16,46,12,1,16,16,49,47,510.746,15,141,36.138966,-120.36837,187.123001,8,600,58,3,e00fce6835b6173deb1a1f49,2025-02-18 01:30:00.920000+00:00,2025-02-18T01:30:01.144Z,2025-02-18T01:30:01.144Z
RXy69rrDKm,MOOSPMv3Parser,1739842800,1,1,2,2,2,2,2,2,2,2,341,97,73310,14,14,1,14,14,15,57,14,1,16,16,51,52,508.826,28,8,36.785458,-119.773201,76.614998,7,600,58,3,e00fce6856818e5885f65487,2025-02-18 01:40:00.327000+00:00,2025-02-18T01:40:00.554Z,2025-02-18T01:40:00.554Z
FW8tgMgMDT,MOOSPMv3Parser,1739842801,0,0,1,1,1,2,2,1,1,2,278,71,1446,13,10,1,10,10,15,47,10,1,15,16,49,48,510.756,18,140,36.138947,-120.368347,166.729004,8,600,58,3,e00fce6835b6173deb1a1f49,2025-02-18 01:40:00.979000+00:00,2025-02-18T01:40:01.295Z,2025-02-18T01:40:01.295Z
A2xquYCScn,MOOSPMv3Parser,1739843400,2,2,2,2,2,2,2,3,3,3,436,128,73446,18,17,1,17,17,15,59,17,1,16,15,52,54,508.761,33,9,36.785461,-119.773087,61.323002,7,599,58,3,e00fce6856818e5885f65487,2025-02-18 01:50:00.164000+00:00,2025-02-18T01:50:00.403Z,2025-02-18T01:50:00.403Z
gU9Q8Y7DhR,MOOSPMv3Parser,1739843401,1,1,1,1,1,2,2,1,1,2,304,79,1455,13,11,1,11,11,15,48,11,1,15,16,50,49,510.774,27,151,36.138985,-120.368408,165.210999,11,600,58,3,e00fce6835b6173deb1a1f49,2025-02-18 01:50:01.054000+00:00,2025-02-18T01:50:01.262Z,2025-02-18T01:50:01.262Z
