objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
14tCcbtLhn,MOOSPMv3Parser,1701979201,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,190.0,51.0,52914.0,10.0,6.0,1.0,6.0,6.0,18.0,39.0,6.0,1.0,17.0,20.0,45.0,40.0,38.2,6.0,7.0,36.785522,-119.773109,71.843002,6,600,58,3,e00fce6808784ceaf209f949,2023-12-07 20:00:02.516000+00:00,2023-12-07T20:00:02.723Z,2023-12-07T20:00:02.723Z
unillsO9Yq,MOOSPMv3Parser,1701979201,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,209.0,50.0,384642.0,11.0,7.0,1.0,7.0,7.0,17.0,39.0,7.0,1.0,17.0,18.0,46.0,44.0,24.473,2.0,114.0,36.785366,-119.773071,67.023003,7,600,58,3,e00fce68e739ecbcf9e91965,2023-12-07 20:00:02.584000+00:00,2023-12-07T20:00:02.811Z,2023-12-07T20:00:02.811Z
NI6N53JWPQ,MOOSPMv3Parser,1701979201,0.09,0.09,0.9,0.34,0.34,1.42,1.82,0.42,0.42,2.01,152.62,44.94,156.17,7.26,6.56,0.39,7.05,7.15,17.9,42.2,7.18,0.82,17.0,19.8,45.5,39.7,28.289,6.4,1.0,36.785263,-119.773148,78.735001,7,600,58,1,e00fce682bbf742cd0b6768a,2023-12-07 20:00:02.922000+00:00,2023-12-07T20:00:03.186Z,2023-12-07T20:00:03.186Z
ofZaBYJJt5,MOOSPMv3Parser,1701979201,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,166.0,47.0,205.0,7.0,7.0,1.0,8.0,8.0,18.0,40.0,8.0,1.0,17.0,18.0,46.0,44.0,33.285,2.0,1.0,36.785408,-119.773178,75.664001,7,600,58,3,e00fce6856818e5885f65487,2023-12-07 20:00:02.950000+00:00,2023-12-07T20:00:03.191Z,2023-12-07T20:00:03.191Z
IvAPg8SU7S,MOOSPMv3Parser,1701979200,1.92,1.92,0.78,2.34,2.34,1.15,1.42,2.39,2.39,1.55,1278.21,173.32,168.46,7.06,5.79,1.01,6.14,6.21,17.2,41.8,6.22,0.77,17.0,18.4,45.6,44.2,26.297,6.0,1.0,36.785336,-119.773178,70.763,7,600,58,1,e00fce68e77e43df92405fdb,2023-12-07 20:00:03.038000+00:00,2023-12-07T20:00:03.265Z,2023-12-07T20:00:03.265Z
ECqk6osOKh,MOOSPMv3Parser,1701979201,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,122.0,38.0,57445.0,10.0,7.0,2.0,8.0,8.0,0.0,0.0,8.0,1.0,17.0,19.0,45.0,41.0,37.012,3.0,8.0,36.785313,-119.77317,64.334,6,600,58,3,e00fce6876826e255108c6bd,2023-12-07 20:00:03.066000+00:00,2023-12-07T20:00:03.291Z,2023-12-07T20:00:03.291Z
nfd3tWXTRg,MOOSPMv3Parser,1701979201,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,172.0,47.0,6664.0,9.0,6.0,1.0,7.0,7.0,17.0,41.0,7.0,1.0,17.0,17.0,46.0,46.0,45.5,3.0,3277.0,36.785423,-119.77314,63.289001,6,600,58,3,e00fce68e28dcbc9a589be10,2023-12-07 20:00:03.159000+00:00,2023-12-07T20:00:03.375Z,2023-12-07T20:00:03.375Z
BbyncWDxMK,MOOSPMv3Parser,1701979200,0.06,0.06,0.8,0.37,0.37,1.33,1.73,0.61,0.61,1.93,184.73,46.87,52178.74,8.81,5.79,1.03,6.25,6.32,17.9,40.1,6.33,0.83,17.3,18.8,44.7,42.0,34.904,15.9,3276.7,36.785313,-119.773079,94.216003,6,600,58,1,e00fce6858b443fd80f27170,2023-12-07 20:00:03.321000+00:00,2023-12-07T20:00:03.528Z,2023-12-07T20:00:03.528Z
rUCjiMxsKX,MOOSPMv3Parser,1701979201,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,155.0,41.0,12983.0,8.0,7.0,1.0,8.0,8.0,17.0,40.0,8.0,1.0,17.0,18.0,45.0,43.0,17.983,5.0,8.0,36.785397,-119.773125,65.907997,8,600,58,3,e00fce68e88237db75a60608,2023-12-07 20:00:03.922000+00:00,2023-12-07T20:00:04.102Z,2023-12-07T20:00:04.102Z
kSlPpXJe2y,MOOSPMv3Parser,1701979200,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,173.0,40.0,41203.0,9.0,6.0,1.0,7.0,7.0,17.0,41.0,7.0,1.0,17.0,19.0,45.0,42.0,39.204,10.0,10.0,36.785179,-119.773247,80.831001,5,600,58,3,e00fce6850cac69f647dc199,2023-12-07 20:00:04.759000+00:00,2023-12-07T20:00:04.960Z,2023-12-07T20:00:04.960Z
