objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
1WDsSCbplA,MOOSPMv3Parser,1715464800,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,721.0,197.0,506790.0,14.0,7.0,1.0,7.0,7.0,34.0,14.0,7.0,0.0,33.0,39.0,23.0,20.0,511.274,105.0,1,36.785416,-119.773155,30.370001,8,600,58,3,e00fce6856818e5885f65487,2024-05-11 22:00:02.261000+00:00,2024-05-11T22:00:02.497Z,2024-05-11T22:00:02.497Z
8eoBArGiHC,MOOSPMv3Parser,1715464801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,299.0,89.0,266177.0,10.0,6.0,1.0,6.0,6.0,0.0,0.0,6.0,0.0,33.0,36.0,21.0,19.0,0.0,23.0,1,36.433918,-119.922783,34.249001,12,600,58,3,e00fce6876826e255108c6bd,2024-05-11 22:00:02.311000+00:00,2024-05-11T22:00:02.510Z,2024-05-11T22:00:02.510Z
bnLxNVuVvR,MOOSPMv3Parser,1715464801,3.8,3.8,0.86,4.4,4.4,0.99,1.06,4.47,4.47,1.1,1053.85,246.64,354395.88,15.82,6.68,0.43,6.79,6.81,34.0,15.1,6.81,0.51,33.7,39.7,23.1,19.3,0.0,115.5,1,36.785355,-119.773155,58.368,10,600,58,1,e00fce68e77e43df92405fdb,2024-05-11 22:00:04.035000+00:00,2024-05-11T22:00:04.217Z,2024-05-11T22:00:04.217Z
6oiqT3vSgu,MOOSPMv3Parser,1715465400,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,311.0,71.0,8016.0,5.0,3.0,0.0,3.0,3.0,31.0,13.0,3.0,1.0,34.0,35.0,16.0,16.0,511.819,29.0,1,36.634331,-120.382362,21.573,6,600,58,3,e00fce6835b6173deb1a1f49,2024-05-11 22:09:59.525000+00:00,2024-05-11T22:09:59.713Z,2024-05-11T22:09:59.713Z
sJGL5c9LHZ,MOOSPMv3Parser,1715465401,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,252.0,75.0,266177.0,8.0,5.0,1.0,5.0,5.0,0.0,0.0,5.0,1.0,33.0,37.0,21.0,19.0,0.0,17.0,1,36.433907,-119.922836,28.986,8,600,58,3,e00fce6876826e255108c6bd,2024-05-11 22:10:02.313000+00:00,2024-05-11T22:10:02.529Z,2024-05-11T22:10:02.529Z
8VDZkeYCIB,MOOSPMv3Parser,1715465400,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,727.0,200.0,506790.0,14.0,8.0,0.0,8.0,8.0,34.0,14.0,8.0,0.0,33.0,39.0,23.0,19.0,511.219,106.0,1,36.785435,-119.773163,31.476,10,600,58,3,e00fce6856818e5885f65487,2024-05-11 22:10:02.501000+00:00,2024-05-11T22:10:02.734Z,2024-05-11T22:10:02.734Z
c4UaB650EV,MOOSPMv3Parser,1715465400,3.81,3.81,0.89,4.35,4.35,1.01,1.08,4.4,4.4,1.11,1045.7,246.12,354989.19,14.38,6.89,0.43,6.99,7.01,34.0,15.2,7.01,0.51,33.2,39.5,23.1,19.4,0.0,121.9,1,36.785343,-119.773102,95.097,6,599,58,1,e00fce68e77e43df92405fdb,2024-05-11 22:10:03.128000+00:00,2024-05-11T22:10:03.324Z,2024-05-11T22:10:03.324Z
l2NwvqY8wZ,MOOSPMv3Parser,1715465401,4.0,4.0,0.8,5.0,5.0,0.9,0.9,5.0,5.0,1.0,1083.0,256.0,212638528.0,16.0,6.1,1.0,6.1,6.2,33.9,15.2,6.2,0.5,33.2,39.5,23.1,19.4,0.0,118.0,1,36.785343,-119.773102,95.097,6,1,58,1,e00fce68e77e43df92405fdb,2024-05-11 22:10:03.772000+00:00,2024-05-11T22:10:04.002Z,2024-05-11T22:10:04.002Z
x3uuEuRUET,MOOSPMv3Parser,1715466000,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,273.0,64.0,8019.0,6.0,3.0,1.0,3.0,4.0,31.0,14.0,4.0,1.0,33.0,35.0,18.0,18.0,511.788,20.0,1,36.634331,-120.382362,21.577999,0,600,58,3,e00fce6835b6173deb1a1f49,2024-05-11 22:19:59.393000+00:00,2024-05-11T22:19:59.602Z,2024-05-11T22:19:59.602Z
qyoHkq2He4,MOOSPMv3Parser,1715466000,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,717.0,196.0,506790.0,17.0,8.0,1.0,8.0,8.0,34.0,15.0,8.0,0.0,34.0,39.0,24.0,20.0,511.261,93.0,1,36.785423,-119.773186,60.162998,8,600,58,3,e00fce6856818e5885f65487,2024-05-11 22:20:02.250000+00:00,2024-05-11T22:20:02.476Z,2024-05-11T22:20:02.476Z
lqaonqJC2T,MOOSPMv3Parser,1715466001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,332.0,102.0,266177.0,9.0,7.0,1.0,7.0,7.0,0.0,0.0,7.0,1.0,33.0,37.0,24.0,22.0,0.0,17.0,1,36.433887,-119.922791,28.282,5,600,58,3,e00fce6876826e255108c6bd,2024-05-11 22:20:02.324000+00:00,2024-05-11T22:20:02.554Z,2024-05-11T22:20:02.554Z
LDxCLjcawy,MOOSPMv3Parser,1715466001,3.71,3.71,0.79,4.33,4.33,0.9,0.97,4.43,4.43,1.0,1046.43,244.1,354398.19,13.98,6.13,0.57,6.23,6.25,34.2,15.5,6.25,0.51,33.9,39.9,23.9,20.1,0.0,112.8,1,36.785347,-119.773216,46.230999,6,600,58,1,e00fce68e77e43df92405fdb,2024-05-11 22:20:04.157000+00:00,2024-05-11T22:20:04.386Z,2024-05-11T22:20:04.386Z
