objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,moos,counter,ver,coreid,published_at,createdAt,updatedAt
OaAOhloMwe,MOOSPMv3Parser,1678377601,0,0,0.21,0,0,0.22,0.22,0,0,0.22,26.82,6.83,437.01,1.07,1.62,0.08,1.62,1.62,20.1,37.0,1.62,0.45,0,21.1,0,41.9,0,56.4,1,47.047607,-122.882034,44.186001,6,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 16:00:03.025000+00:00,2023-03-09T16:00:03.308Z,2023-03-09T16:00:03.308Z
9lRVJiZNoI,MOOSPMv3Parser,1678378201,0,0,0.21,0,0,0.21,0.21,0,0,0.21,24.94,6.4,438.4,0.98,1.59,0.04,1.6,1.6,20.1,37.1,1.6,0.44,0,21.1,0,42.0,0,54.6,1,47.047611,-122.881989,45.381001,5,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 16:10:02.999000+00:00,2023-03-09T16:10:03.188Z,2023-03-09T16:10:03.188Z
xvXWJfzJYo,MOOSPMv3Parser,1678378801,0,0,0.2,0,0,0.21,0.21,0,0,0.21,23.77,5.72,439.73,1.0,1.52,0.0,1.52,1.52,20.3,36.7,1.52,0.45,0,21.2,0,41.5,0,54.9,1,47.047607,-122.881973,38.938999,5,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 16:20:03.011000+00:00,2023-03-09T16:20:03.215Z,2023-03-09T16:20:03.215Z
Zz9c3p1bCR,MOOSPMv3Parser,1678379401,0,0,0.22,0,0,0.23,0.23,0,0,0.23,20.94,5.28,441.22,0.77,1.72,0.04,1.72,1.72,20.2,36.5,1.72,0.46,0,21.2,0,41.3,0,54.6,1,47.047596,-122.882027,24.598,7,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 16:30:02.978000+00:00,2023-03-09T16:30:03.187Z,2023-03-09T16:30:03.187Z
SGDxt7B5A6,MOOSPMv3Parser,1678380001,0,0,0.2,0,0,0.21,0.21,0,0,0.21,23.33,5.75,442.56,0.62,1.52,0.04,1.53,1.53,20.0,36.6,1.53,0.47,0,21.0,0,41.3,0,55.0,1,47.047596,-122.882027,24.6,0,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 16:40:02.982000+00:00,2023-03-09T16:40:03.225Z,2023-03-09T16:40:03.225Z
ucmqatrKge,MOOSPMv3Parser,1678380601,0,0,0.2,0,0,0.2,0.2,0,0,0.2,19.84,4.51,443.84,0.73,1.47,0.09,1.47,1.47,19.9,36.6,1.47,0.46,0,20.9,0,41.5,0,54.8,1,47.047523,-122.88205,42.698002,7,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 16:50:03.026000+00:00,2023-03-09T16:50:03.262Z,2023-03-09T16:50:03.262Z
