objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
e4RYdvxPAC,MOOSPMv3Parser,1729756801,11.0,11.0,10.0,16.0,16.0,10.0,10.0,17.0,17.0,11.0,2035.0,600.0,74031.0,101.0,76.0,5.0,76.0,76.0,14.0,58.0,76.0,1.0,15.0,14.0,66.0,66.0,508.717,242.0,1.0,36.785378,-119.773178,74.135002,7,600,58,3,e00fce6856818e5885f65487,2024-10-24 08:00:00.105000+00:00,2024-10-24T08:00:00.304Z,2024-10-24T08:00:00.304Z
QraheBvEl7,MOOSPMv3Parser,1729756800,4.0,4.0,3.0,5.0,5.0,3.0,3.0,6.0,6.0,3.0,1036.0,244.0,961.0,27.0,20.0,3.0,20.0,20.0,12.0,47.0,20.0,0.0,12.0,12.0,57.0,56.0,510.805,329.0,1.0,36.138973,-120.368347,167.832001,7,600,58,3,e00fce6835b6173deb1a1f49,2024-10-24 08:00:01.890000+00:00,2024-10-24T08:00:02.295Z,2024-10-24T08:00:02.295Z
ESoXAZWfNM,MOOSPMv3Parser,1729756800,3.23,3.23,2.15,4.43,4.43,2.3,2.35,4.68,4.68,2.37,952.6,223.47,982.82,27.32,16.74,1.54,16.86,16.87,12.4,44.4,16.87,0.45,11.3,12.1,60.2,58.4,17.458,334.4,1.0,36.139046,-120.368134,184.802002,5,600,58,1,e00fce68e77e43df92405fdb,2024-10-24 08:00:02.092000+00:00,2024-10-24T08:00:02.417Z,2024-10-24T08:00:02.417Z
EXdLIRpmL9,MOOSPMv3Parser,1729756800,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,712.0,175.0,225924.0,26.0,19.0,1.0,19.0,19.0,14.0,30.0,19.0,0.0,13.0,14.0,45.0,43.0,511.728,220.0,2.0,36.01054,-120.140312,218.431,9,600,58,3,e00fce6850cac69f647dc199,2024-10-24 08:00:01.968000+00:00,2024-10-24T08:00:02.517Z,2024-10-24T08:00:02.517Z
16Q7Wt3H9X,MOOSPMv3Parser,1729756800,2.0,2.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,3.0,714.0,184.0,1090.0,29.0,21.0,3.0,22.0,22.0,12.0,43.0,22.0,0.0,11.0,12.0,60.0,59.0,517.496,338.0,1.0,36.138973,-120.368378,170.798996,5,600,58,3,e00fce68e739ecbcf9e91965,2024-10-24 08:00:02.355000+00:00,2024-10-24T08:00:02.653Z,2024-10-24T08:00:02.653Z
JQEns1sXee,MOOSPMv3Parser,1729756801,4.0,4.0,2.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,773.0,217.0,3476.0,28.0,19.0,1.0,19.0,19.0,12.0,47.0,19.0,0.0,11.0,12.0,61.0,56.0,16.222,160.0,1.0,36.138893,-120.368134,179.695007,5,600,58,3,e00fce68f12da1a0c5de6248,2024-10-24 08:00:02.818000+00:00,2024-10-24T08:00:03.418Z,2024-10-24T08:00:03.418Z
qGrOlBgA7W,MOOSPMv3Parser,1729756801,3.0,3.0,2.0,4.0,4.0,2.0,3.0,5.0,5.0,3.0,714.0,200.0,7284.0,27.0,18.0,2.0,18.0,18.0,12.0,47.0,18.0,1.0,11.0,11.0,60.0,60.0,26.09,219.0,3277.0,36.138897,-120.368355,174.809006,8,600,58,3,e00fce68e28dcbc9a589be10,2024-10-24 08:00:03.201000+00:00,2024-10-24T08:00:03.440Z,2024-10-24T08:00:03.440Z
3jGRdG1JlU,MOOSPMv3Parser,1729756800,8.0,8.0,7.0,13.0,13.0,8.0,9.0,16.0,16.0,9.0,1328.0,408.0,315645.0,80.0,58.0,10.0,58.0,59.0,1.0,0.0,59.0,1.0,11.0,12.0,69.0,64.0,1.145,222.0,1.0,36.433811,-119.923424,45.207001,8,600,58,3,e00fce6876826e255108c6bd,2024-10-24 08:00:03.611000+00:00,2024-10-24T08:00:03.828Z,2024-10-24T08:00:03.828Z
OjWuFc229Y,MOOSPMv3Parser,1729756801,2.9,2.9,2.36,3.99,3.99,2.55,2.61,4.22,4.22,2.63,758.28,198.38,1258.99,20.93,18.44,1.54,18.56,18.57,12.0,45.2,18.58,0.55,11.4,11.4,58.7,59.0,19.365,425.9,3276.7,36.139225,-120.368324,208.259995,5,600,58,1,e00fce6858b443fd80f27170,2024-10-24 08:00:03.634000+00:00,2024-10-24T08:00:03.863Z,2024-10-24T08:00:03.863Z
xvRK8BEJAP,MOOSPMv3Parser,1729756801,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,658.0,177.0,34690.0,30.0,21.0,2.0,21.0,21.0,12.0,49.0,21.0,0.0,11.0,11.0,60.0,59.0,14.197,209.0,1.0,36.138943,-120.368469,182.470001,7,600,58,3,e00fce68e88237db75a60608,2024-10-24 08:00:03.692000+00:00,2024-10-24T08:00:03.914Z,2024-10-24T08:00:03.914Z
BBHpCf5PwZ,MOOSPMv3Parser,1729757401,11.0,11.0,10.0,16.0,16.0,11.0,11.0,17.0,17.0,11.0,1959.0,573.0,74100.0,100.0,80.0,5.0,80.0,80.0,14.0,58.0,80.0,1.0,14.0,14.0,67.0,67.0,508.792,247.0,1.0,36.785286,-119.773041,77.556999,7,600,58,3,e00fce6856818e5885f65487,2024-10-24 08:09:59.932000+00:00,2024-10-24T08:10:00.180Z,2024-10-24T08:10:00.180Z
o2V5JSzKrK,MOOSPMv3Parser,1729757400,4.0,4.0,3.0,5.0,5.0,3.0,3.0,6.0,6.0,3.0,936.0,230.0,978.0,28.0,20.0,3.0,20.0,20.0,12.0,47.0,20.0,0.0,12.0,12.0,58.0,56.0,510.823,288.0,1.0,36.138973,-120.368347,167.832993,0,600,58,3,e00fce6835b6173deb1a1f49,2024-10-24 08:10:01.916000+00:00,2024-10-24T08:10:02.144Z,2024-10-24T08:10:02.144Z
IQZrIb5G4x,MOOSPMv3Parser,1729757400,3.29,3.29,2.26,4.56,4.56,2.47,2.55,5.02,5.02,2.59,978.85,228.22,998.02,28.74,17.61,1.74,17.77,17.79,12.3,44.5,17.79,0.46,11.2,12.0,59.9,58.1,18.717,304.5,1.0,36.139175,-120.368279,200.432999,4,600,58,1,e00fce68e77e43df92405fdb,2024-10-24 08:10:02.092000+00:00,2024-10-24T08:10:02.312Z,2024-10-24T08:10:02.312Z
RGT3dJiY5W,MOOSPMv3Parser,1729757400,3.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,3.0,736.0,192.0,1107.0,31.0,20.0,3.0,20.0,20.0,12.0,43.0,20.0,0.0,11.0,12.0,60.0,59.0,517.547,306.0,1.0,36.138916,-120.368393,176.602997,5,600,58,3,e00fce68e739ecbcf9e91965,2024-10-24 08:10:02.363000+00:00,2024-10-24T08:10:02.560Z,2024-10-24T08:10:02.560Z
UBqRM0OOqP,MOOSPMv3Parser,1729757401,4.0,4.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,797.0,222.0,3494.0,30.0,21.0,2.0,21.0,21.0,12.0,47.0,21.0,0.0,11.0,12.0,61.0,56.0,17.492,127.0,1.0,36.138985,-120.368393,163.932999,5,600,58,3,e00fce68f12da1a0c5de6248,2024-10-24 08:10:02.755000+00:00,2024-10-24T08:10:02.944Z,2024-10-24T08:10:02.944Z
wi2OuqQE31,MOOSPMv3Parser,1729757400,8.0,8.0,8.0,13.0,13.0,9.0,10.0,17.0,17.0,10.0,1343.0,412.0,315693.0,75.0,58.0,12.0,60.0,60.0,0.0,0.0,60.0,1.0,11.0,12.0,68.0,64.0,1.165,221.0,1.0,36.43362,-119.923347,12.488,7,600,58,3,e00fce6876826e255108c6bd,2024-10-24 08:10:03.608000+00:00,2024-10-24T08:10:03.843Z,2024-10-24T08:10:03.843Z
t9UQAOYC9G,MOOSPMv3Parser,1729757401,3.0,3.0,2.0,4.0,4.0,3.0,3.0,5.0,5.0,3.0,688.0,191.0,7300.0,28.0,19.0,2.0,19.0,19.0,12.0,47.0,19.0,1.0,11.0,11.0,60.0,60.0,28.712,195.0,3277.0,36.13895,-120.36834,185.414001,7,600,58,3,e00fce68e28dcbc9a589be10,2024-10-24 08:10:03.569000+00:00,2024-10-24T08:10:03.845Z,2024-10-24T08:10:03.845Z
6vrb62DgZT,MOOSPMv3Parser,1729757401,3.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,3.0,691.0,186.0,34709.0,29.0,21.0,2.0,21.0,21.0,12.0,49.0,21.0,0.0,11.0,11.0,59.0,59.0,15.506,181.0,1.0,36.138897,-120.368477,186.768005,6,600,58,3,e00fce68e88237db75a60608,2024-10-24 08:10:03.782000+00:00,2024-10-24T08:10:04.048Z,2024-10-24T08:10:04.048Z
AJxJIbUHAg,MOOSPMv3Parser,1729757400,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,737.0,181.0,225940.0,25.0,19.0,2.0,19.0,20.0,13.0,31.0,20.0,0.0,14.0,14.0,45.0,45.0,511.641,217.0,1.0,36.010517,-120.140381,217.875,10,600,58,3,e00fce6850cac69f647dc199,2024-10-24 08:10:08.073000+00:00,2024-10-24T08:10:08.346Z,2024-10-24T08:10:08.346Z
8e4I43Xn9r,MOOSPMv3Parser,1729758001,11.0,11.0,10.0,16.0,16.0,10.0,10.0,17.0,17.0,10.0,1953.0,576.0,74166.0,97.0,76.0,5.0,76.0,76.0,14.0,60.0,76.0,0.0,14.0,14.0,68.0,68.0,508.778,245.0,1.0,36.785416,-119.773087,86.32,7,600,58,3,e00fce6856818e5885f65487,2024-10-24 08:20:00.159000+00:00,2024-10-24T08:20:00.373Z,2024-10-24T08:20:00.373Z
