"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","HrOlMXxOmJ","MOOSPMv3Parser",1687564800,5.16,5.16,3.05,7,7,3.2,3.2,7.49,7.49,3.2,1013.91,298.05,45903.05,42.46,23.85,1.61,23.95,23.95,28.3,29.4,23.95,0.38,27.7,32.2,34.1,27.6,46.651,18.3,1,36.785419,-119.773155,86.649002,7,600,58,1,"e00fce6856818e5885f65487",2023-06-24 00:00:01,2023-06-24 00:00:01,2023-06-24 00:00:01,2023-06-24
"2","8OBc9iC44R","MOOSPMv3Parser",1687564801,4.29,4.29,3.25,6.17,6.17,3.41,3.41,6.42,6.42,3.41,1141.79,296.54,727.48,42,25.45,1.79,25.53,25.53,28.8,28.4,25.53,0.43,27.6,32.6,34.1,27.7,52.582,3.1,3276.7,36.785404,-119.773163,64.286003,8,600,58,1,"e00fce6858b443fd80f27170",2023-06-24 00:00:02,2023-06-24 00:00:02,2023-06-24 00:00:02,2023-06-24
"3","SjCoXrD6zW","MOOSPMv3Parser",1687564801,4.86,4.86,3.01,6.83,6.83,3.16,3.16,7.15,7.15,3.16,1099.3,289.25,664.86,45.99,23.56,1.82,23.65,23.65,28.4,28.7,23.65,0.4,27.7,33.1,34.1,26,56.763,122.2,1,36.78529,-119.773041,105.426003,5,600,58,1,"e00fce6850cac69f647dc199",2023-06-24 00:00:02,2023-06-24 00:00:03,2023-06-24 00:00:03,2023-06-24
"4","Tn0nxWRctB","MOOSPMv3Parser",1687564800,5.05,5.05,3.34,7.66,7.66,3.5,3.5,8.1,8.1,3.5,1124.46,310.87,299.35,49.1,26.14,2.58,26.24,26.24,28.7,25,26.25,0.39,27.8,32.5,33.8,28.2,41.453,41.4,1,36.785385,-119.773155,69.295998,10,600,58,1,"e00fce68e739ecbcf9e91965",2023-06-24 00:00:02,2023-06-24 00:00:03,2023-06-24 00:00:03,2023-06-24
"5","gZg1EDWAs0","MOOSPMv3Parser",1687564800,4.67,4.67,2.9,6.74,6.74,3.04,3.04,6.9,6.9,3.04,1004.19,278.12,2357.1,45.78,22.69,1.85,22.77,22.77,27.6,23.4,22.77,0.4,27.5,31,30.2,25.5,0.015,65.7,1,35.613255,-119.68956,67.473999,8,600,58,1,"e00fce68e88237db75a60608",2023-06-24 00:00:03,2023-06-24 00:00:03,2023-06-24 00:00:03,2023-06-24
"6","uHCRaBoxDL","MOOSPMv3Parser",1687564800,5.19,5.19,2.69,7.04,7.04,2.82,2.82,7.28,7.28,2.82,1107.6,305.26,18659.62,41.87,21.04,2.02,21.12,21.13,28,27.3,21.13,0.39,28.2,31.9,33.1,28,53.928,56.3,1,36.785389,-119.772995,84.380997,5,600,58,1,"e00fce6808784ceaf209f949",2023-06-24 00:00:03,2023-06-24 00:00:04,2023-06-24 00:00:04,2023-06-24
"7","hCaOdtb0vC","MOOSPMv3Parser",1687564801,5.99,5.99,3.53,7.81,7.81,3.7,3.7,8.09,8.09,3.7,1234.21,346.56,25092.33,41.54,27.6,1.63,27.7,27.71,28.1,30.1,27.71,0.38,27.8,32,36.4,27.6,49.441,36.8,1,36.785446,-119.773109,71.582001,0,600,58,1,"e00fce68f12da1a0c5de6248",2023-06-24 00:00:04,2023-06-24 00:00:04,2023-06-24 00:00:04,2023-06-24
"8","zrBJ4B67Z8","MOOSPMv3Parser",1687564801,5.97,5.97,2.77,7.84,7.84,2.91,2.91,8.32,8.32,2.91,1314.08,349.06,21278.39,45.03,21.67,2.23,21.76,21.76,28.7,27.6,21.76,0.4,27.7,32.8,34.1,27.4,28.629,26.2,1,36.785362,-119.773163,44.577999,7,599,58,1,"e00fce68e77e43df92405fdb",2023-06-24 00:00:04,2023-06-24 00:00:04,2023-06-24 00:00:04,2023-06-24
"9","tDRg9tBHSu","MOOSPMv3Parser",1687564800,3.37,3.37,2.98,5.28,5.28,3.12,3.12,6.31,6.31,3.12,720.24,221.64,8108.04,34.45,23.28,2.96,23.38,23.38,0.2,0.2,23.38,0.42,27.4,30.1,34.5,29.9,33.689,18.1,1,36.433998,-119.922874,26.051001,5,600,58,1,"e00fce6876826e255108c6bd",2023-06-24 00:00:04,2023-06-24 00:00:04,2023-06-24 00:00:04,2023-06-24
"10","yUmqQOmrTq","MOOSPMv3Parser",1687565400,3.09,3.09,1.92,4.46,4.46,2.02,2.02,4.75,4.75,2.02,784.85,206.74,3840.39,29.77,15.07,1.58,15.13,15.13,26.3,30.8,15.13,0.39,27.6,30,33,28.8,45.001,51.3,1,36.634296,-120.382355,24.795,7,600,58,1,"e00fce6835b6173deb1a1f49",2023-06-24 00:09:57,2023-06-24 00:09:57,2023-06-24 00:09:57,2023-06-24
