"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","J8w7l86Y7X","MOOSPMv3Parser",1686268801,10.7,10.7,5.07,14.41,14.41,5.32,5.32,15.03,15.03,5.32,1886.19,560.9,5660.78,86.94,39.68,2.28,39.83,39.83,28,33.7,39.84,0.36,28.3,31.7,38.4,33,46.466,112.1,1,36.785454,-119.773155,73.325996,0,600,58,1,"e00fce6856818e5885f65487",2023-06-09 00:00:00,2023-06-09 00:00:00,2023-06-09 00:00:00,2023-06-09
"2","JlwNUHjyPn","MOOSPMv3Parser",1686268800,10.59,10.59,5.27,13.88,13.88,5.53,5.53,14.19,14.19,5.53,2280.28,586.79,5759.08,76.2,41.31,2.24,41.43,41.44,28.6,32.4,41.44,0.42,28.8,32,37.2,32.7,50.764,71.5,3276.7,36.785378,-119.773148,62.354,6,600,58,1,"e00fce6858b443fd80f27170",2023-06-09 00:00:01,2023-06-09 00:00:02,2023-06-09 00:00:02,2023-06-09
"3","5ulGE5kh9V","MOOSPMv3Parser",1686268800,11.31,11.31,4.26,14.93,14.93,4.47,4.47,15.47,15.47,4.47,2238.53,601.73,454.39,82.38,33.35,3.62,33.46,33.47,27.8,33.6,33.48,0.37,28.6,31.6,38,32.1,54.099,72.8,1,36.785496,-119.77314,80.084,0,600,58,1,"e00fce6835b6173deb1a1f49",2023-06-09 00:00:02,2023-06-09 00:00:02,2023-06-09 00:00:02,2023-06-09
"4","9K1bdUADkT","MOOSPMv3Parser",1686268801,10.31,10.31,4.92,13.22,13.22,5.16,5.16,13.46,13.46,5.16,1813.86,540.82,5389.12,69.76,38.47,2.54,38.63,38.63,27.7,37.6,38.64,0.36,28.2,31.4,38.8,32.9,37.096,102.6,1,36.785362,-119.773155,75.027,7,600,58,1,"e00fce682bbf742cd0b6768a",2023-06-09 00:00:03,2023-06-09 00:00:03,2023-06-09 00:00:03,2023-06-09
"5","EHH9oWlkyr","MOOSPMv3Parser",1686268801,10.12,10.12,5.07,13.78,13.78,5.31,5.31,14.26,14.26,5.31,1990.88,531.29,1509.95,83.39,39.66,3.17,39.81,39.82,27.9,33.5,39.82,0.37,28.6,31.8,38.1,32.1,57.894,134.7,1,36.785332,-119.773178,63.785,6,600,58,1,"e00fce6850cac69f647dc199",2023-06-09 00:00:03,2023-06-09 00:00:03,2023-06-09 00:00:03,2023-06-09
"6","tqZguO6Fox","MOOSPMv3Parser",1686268801,8.58,8.58,4.72,11.8,11.8,4.96,4.96,12.6,12.6,4.96,1560.86,480.95,1522.71,69.55,36.98,2.95,37.13,37.13,0.2,0.2,37.13,0.35,28.5,31.5,37.9,32.3,37.342,160.9,1,36.78537,-119.773186,69.414001,8,600,58,1,"e00fce6876826e255108c6bd",2023-06-09 00:00:03,2023-06-09 00:00:03,2023-06-09 00:00:03,2023-06-09
"7","ADtCHSiUZI","MOOSPMv3Parser",1686268800,11.08,11.08,5.2,15.95,15.95,5.45,5.45,16.53,16.53,5.45,2104.73,590.68,5744.07,91.79,40.7,4.57,40.86,40.86,28.2,29.3,40.87,0.36,28.4,31.4,38.2,33.8,44.317,63.4,1,36.7854,-119.773132,95.480003,7,600,58,1,"e00fce68e739ecbcf9e91965",2023-06-09 00:00:03,2023-06-09 00:00:03,2023-06-09 00:00:03,2023-06-09
"8","liyMoDLlfA","MOOSPMv3Parser",1686268800,11.48,11.48,5.2,15.4,15.4,5.45,5.45,15.72,15.72,5.45,2119.73,589.68,5847.64,86.52,40.66,3.88,40.81,40.81,27.8,30.5,40.82,0.37,28.6,31.5,38.1,32.5,44.083,81,1,36.785431,-119.773087,66.459999,5,600,58,1,"e00fce68e88237db75a60608",2023-06-09 00:00:04,2023-06-09 00:00:04,2023-06-09 00:00:04,2023-06-09
"9","6teMN0B7XX","MOOSPMv3Parser",1686269401,10.6,10.6,5.21,13.91,13.91,5.47,5.47,14.41,14.41,5.47,1853.36,547.48,5696.27,77.71,40.77,2.3,40.93,40.93,27.5,34.9,40.94,0.35,27.9,31.1,39.9,34.5,47.367,103.7,1,36.785446,-119.773186,57.535999,9,600,58,1,"e00fce6856818e5885f65487",2023-06-09 00:10:00,2023-06-09 00:10:00,2023-06-09 00:10:00,2023-06-09
"10","GDabyazaYC","MOOSPMv3Parser",1686269400,10.87,10.87,5.57,14.41,14.41,5.85,5.85,14.75,14.75,5.85,2341.67,599.91,5796.78,81.54,43.65,2.86,43.79,43.8,28,33.6,43.8,0.41,28.2,31.4,39,34,49.489,67,3276.7,36.785339,-119.773117,49.133999,6,600,58,1,"e00fce6858b443fd80f27170",2023-06-09 00:10:02,2023-06-09 00:10:02,2023-06-09 00:10:02,2023-06-09
"11","uzQedhWUas","MOOSPMv3Parser",1686269400,11.76,11.76,4.16,15.48,15.48,4.36,4.36,15.87,15.87,4.36,2301.55,612.8,482.44,83.27,32.57,3.96,32.68,32.69,27.3,34.9,32.69,0.35,28.3,31.1,39.6,33.5,53.778,74.5,1,36.785488,-119.773102,80.907997,6,600,58,1,"e00fce6835b6173deb1a1f49",2023-06-09 00:10:02,2023-06-09 00:10:02,2023-06-09 00:10:02,2023-06-09
"12","u0Ai0lbpKM","MOOSPMv3Parser",1686269401,9.88,9.88,5.27,13.49,13.49,5.53,5.53,13.9,13.9,5.53,1982.51,518.43,1545.89,83.53,41.28,3.07,41.44,41.44,27.4,34.8,41.45,0.36,28.3,31.4,39.6,33.2,57.78,128.3,1,36.785347,-119.773026,63.458,5,600,58,1,"e00fce6850cac69f647dc199",2023-06-09 00:10:03,2023-06-09 00:10:03,2023-06-09 00:10:03,2023-06-09
"13","NnUkPraRvi","MOOSPMv3Parser",1686269401,10.67,10.67,5.01,13.52,13.52,5.25,5.25,13.68,13.68,5.25,1855.78,551.3,5423.21,74.61,39.15,1.52,39.31,39.31,27.3,38.9,39.32,0.36,27.9,31.1,40.1,33.8,37.26,96,1,36.78537,-119.773254,85.195999,5,600,58,1,"e00fce682bbf742cd0b6768a",2023-06-09 00:10:03,2023-06-09 00:10:03,2023-06-09 00:10:03,2023-06-09
"14","lDyqMGPdxK","MOOSPMv3Parser",1686269400,10.94,10.94,5.19,15.67,15.67,5.45,5.45,16.43,16.43,5.45,2080.5,586.44,5779.46,94.93,40.65,4.99,40.81,40.81,27.6,30.7,40.82,0.35,28.1,30.9,39.6,35.3,44.562,57,1,36.785366,-119.773155,99.063004,5,600,58,1,"e00fce68e739ecbcf9e91965",2023-06-09 00:10:03,2023-06-09 00:10:03,2023-06-09 00:10:03,2023-06-09
"15","lSIpSxho6T","MOOSPMv3Parser",1686269401,9.4,9.4,4.83,12.44,12.44,5.06,5.06,13.31,13.31,5.06,1670.16,516.5,1555.59,69.43,37.77,3.48,37.92,37.92,0,0,37.92,0.34,28.1,30.9,39.4,33.9,37.522,144.9,1,36.785419,-119.773155,76.244003,7,600,58,1,"e00fce6876826e255108c6bd",2023-06-09 00:10:03,2023-06-09 00:10:03,2023-06-09 00:10:03,2023-06-09
"16","pp1HmBlk36","MOOSPMv3Parser",1686269400,12.05,12.05,5.3,16.07,16.07,5.56,5.56,16.46,16.46,5.56,2196.13,611.12,5883.91,95.91,41.48,4.07,41.62,41.63,27.4,31.7,41.64,0.35,28.3,31,39.5,33.9,43.293,77.8,1,36.785431,-119.773087,66.457001,0,600,58,1,"e00fce68e88237db75a60608",2023-06-09 00:10:03,2023-06-09 00:10:04,2023-06-09 00:10:04,2023-06-09
"17","Ei0Db1h69C","MOOSPMv3Parser",1686270001,10.71,10.71,5.1,14.03,14.03,5.35,5.35,14.38,14.38,5.35,1893.31,560.81,5731.03,80.15,39.91,1.89,40.07,40.08,27.4,35.3,40.08,0.36,27.9,30.8,40,35.1,48.003,95.6,1,36.785458,-119.773254,82.282997,7,600,58,1,"e00fce6856818e5885f65487",2023-06-09 00:20:00,2023-06-09 00:20:00,2023-06-09 00:20:00,2023-06-09
"18","Tv536D7LnJ","MOOSPMv3Parser",1686270000,10.88,10.88,5.52,14.16,14.16,5.79,5.79,14.55,14.55,5.79,2314.84,591.55,5834.11,79.82,43.23,1.91,43.36,43.37,27.7,34.2,43.38,0.41,28.1,31,39.2,34.7,49.816,67.4,3276.7,36.785339,-119.773117,49.129002,0,600,58,1,"e00fce6858b443fd80f27170",2023-06-09 00:20:02,2023-06-09 00:20:02,2023-06-09 00:20:02,2023-06-09
"19","dbIVhz2hpL","MOOSPMv3Parser",1686270000,11.67,11.67,4.28,15.44,15.44,4.49,4.49,15.98,15.98,4.49,2260.42,608.49,511.3,87.62,33.5,4.16,33.61,33.62,27.2,35.2,33.63,0.35,28.2,30.8,39.7,34,53.79,59.1,1,36.78537,-119.773087,103.883003,6,600,58,1,"e00fce6835b6173deb1a1f49",2023-06-09 00:20:02,2023-06-09 00:20:02,2023-06-09 00:20:02,2023-06-09
"20","t62xZRRxFt","MOOSPMv3Parser",1686270001,10.29,10.29,5.11,14.06,14.06,5.36,5.36,14.41,14.41,5.36,2030.87,541.44,1580.69,86.5,39.97,2.93,40.13,40.13,27.3,35,40.14,0.35,28.4,31.1,39.4,33.7,57.731,106.1,1,36.785347,-119.773026,63.460999,0,600,58,1,"e00fce6850cac69f647dc199",2023-06-09 00:20:03,2023-06-09 00:20:03,2023-06-09 00:20:03,2023-06-09
"21","ylypx2h7aR","MOOSPMv3Parser",1686270001,10.45,10.45,4.7,13.66,13.66,4.93,4.93,13.97,13.97,4.93,1847.89,549.88,5455.23,79.71,36.77,2.87,36.91,36.92,27.2,39.1,36.92,0.36,28,30.9,39.9,34.2,36.507,83.1,1,36.785313,-119.773163,89.620003,7,600,58,1,"e00fce682bbf742cd0b6768a",2023-06-09 00:20:03,2023-06-09 00:20:03,2023-06-09 00:20:03,2023-06-09
"22","tvcFYp5qBc","MOOSPMv3Parser",1686270000,10.82,10.82,5.1,15.43,15.43,5.35,5.35,16.38,16.38,5.35,2059.64,577.05,5814.21,89.06,39.92,5.42,40.08,40.08,27.5,31,40.09,0.35,28.1,30.8,39.6,35.5,44.435,51.6,1,36.785378,-119.773163,101.185997,5,600,58,1,"e00fce68e739ecbcf9e91965",2023-06-09 00:20:03,2023-06-09 00:20:03,2023-06-09 00:20:03,2023-06-09
"23","2lu8kqPDOH","MOOSPMv3Parser",1686270001,9.06,9.06,4.75,12.13,12.13,4.98,4.98,12.56,12.56,4.98,1610.16,497.37,1587.96,69.71,37.17,2.89,37.32,37.32,0,0,37.33,0.34,28.2,30.7,39.2,34.3,37.808,121.2,1,36.785404,-119.77314,76.521004,7,600,58,1,"e00fce6876826e255108c6bd",2023-06-09 00:20:03,2023-06-09 00:20:03,2023-06-09 00:20:03,2023-06-09
"24","npapnE4O4d","MOOSPMv3Parser",1686270000,11.75,11.75,5.2,16.14,16.14,5.46,5.46,16.41,16.41,5.46,2183.62,612.16,5919.52,99.2,40.71,3.65,40.86,40.86,27.2,32,40.87,0.35,28.4,30.8,39.3,34.4,41.971,70.8,1,36.785362,-119.773079,76.261002,7,600,58,1,"e00fce68e88237db75a60608",2023-06-09 00:20:04,2023-06-09 00:20:04,2023-06-09 00:20:04,2023-06-09
"25","K7u62CzOYA","MOOSPMv3Parser",1686270601,10.19,10.19,4.87,13.49,13.49,5.11,5.11,14.09,14.09,5.11,1817.2,536.86,5764.19,76.71,38.09,2.32,38.24,38.24,27.2,35.7,38.25,0.36,28.1,30.6,39.7,35.5,47.142,87.5,1,36.785389,-119.773155,76.545998,7,600,58,1,"e00fce6856818e5885f65487",2023-06-09 00:30:00,2023-06-09 00:30:00,2023-06-09 00:30:00,2023-06-09
"26","hu4neM4Y5x","MOOSPMv3Parser",1686270600,10.84,10.84,5.48,14.26,14.26,5.75,5.75,14.56,14.56,5.75,2201.95,571.01,5871.18,80.26,42.92,2.23,43.06,43.07,27.5,34.7,43.07,0.42,28.5,30.7,38.9,35.4,49.456,49.3,3276.7,36.785397,-119.77317,64.817001,5,600,58,1,"e00fce6858b443fd80f27170",2023-06-09 00:30:02,2023-06-09 00:30:02,2023-06-09 00:30:02,2023-06-09
