"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","dITwBZBfV3","MOOSPMv3Parser",1788134401,0,0,4,2,2,4,4,2,2,4,339,238,881,40,29,4,29,29,36,20,29,0,36,39,22,21,35.246,9,1,35.963253,-119.29187,30.061001,0,600,58,3,"e00fce68d6b773b56ce8baa0",2026-08-31 00:00:02.279,2026-08-31 00:00:02.718,2026-08-31 00:00:02.718,2026-08-31
"2","wr38Jjuk3s","MOOSPMv3Parser",1788134400,6,6,6,10,10,6,6,10,10,6,1381,388,139362,74,44,4,44,44,36,9,44,0,38,42,19,18,43.288,61,3277,3.5e-05,0.002353,16387.681641,10,600,58,3,"e00fce68e28dcbc9a589be10",2026-08-31 00:00:02.534,2026-08-31 00:00:03.344,2026-08-31 00:00:03.344,2026-08-31
"3","GBrjmYt200","MOOSPMv3Parser",1788134401,4,4,4,6,6,4,4,6,6,4,1293,243,47604,40,28,2,28,28,34,12,28,0,36,39,21,21,46.619,16,2,35.775002,-119.238472,71.328003,5,600,58,3,"e00fce68e88237db75a60608",2026-08-31 00:00:02.749,2026-08-31 00:00:03.428,2026-08-31 00:00:03.428,2026-08-31
"4","fgSW5Im2r5","MOOSPMv3Parser",1788134400,8,8,6,11,11,7,7,12,12,7,1635,452,1603,75,50,3,51,51,31,24,51,0,34,36,29,29,41.968,14,3,36.523338,-119.278961,69.272003,7,600,58,3,"e00fce68f12da1a0c5de6248",2026-08-31 00:00:02.869,2026-08-31 00:00:03.538,2026-08-31 00:00:03.538,2026-08-31
"5","WrUitElTCZ","MOOSPMv3Parser",1788134400,14,14,0,23,23,0,0,25,25,0,3154,843,0,171,0,17,0,0,34,8,0,2,36,39,21,20,42.355,13,1,36.187489,-119.821922,22.233,8,600,58,3,"e00fce68e739ecbcf9e91965",2026-08-31 00:00:02.6,2026-08-31 00:00:03.618,2026-08-31 00:00:03.618,2026-08-31
"6","MYIBoKfyyu","MOOSPMv3Parser",1788134401,1,1,3,3,3,3,3,3,3,3,379,265,2990,43,24,3,24,24,33,23,24,0,35,38,22,21,37.261,58,1,36.198757,-120.104385,72.389,7,600,58,3,"e00fce686dc2ef0a68fa40b0",2026-08-31 00:00:02.894,2026-08-31 00:00:03.902,2026-08-31 00:00:03.902,2026-08-31
"7","Ax08GCxkSS","MOOSPMv3Parser",1788134401,7,7,5,11,11,6,6,11,11,6,2033,397,3635,72,41,5,42,42,32,12,42,0,34,36,21,23,53.437,27,1,36.503101,-120.325333,47.417,5,600,58,3,"e00fce68e77e43df92405fdb",2026-08-31 00:00:03.328,2026-08-31 00:00:04.127,2026-08-31 00:00:04.127,2026-08-31
"8","kqvz2fXlrn","MOOSPMv3Parser",1788134401,6,6,6,11,11,7,7,11,11,7,1247,383,110857,73,51,6,51,51,0,0,51,0,35,38,21,22,26.454,91,3,36.433613,-119.923409,28.184,8,600,58,3,"e00fce6876826e255108c6bd",2026-08-31 00:00:03.93,2026-08-31 00:00:04.566,2026-08-31 00:00:04.566,2026-08-31
"9","3j3WMGJPiY","MOOSPMv3Parser",1788134400,6,6,4,9,9,4,4,9,9,4,1217,327,155189,57,29,3,29,29,31,14,29,0,34,35,25,25,37.446,6,2,35.949551,-119.050041,103.170998,6,600,58,3,"e00fce6808784ceaf209f949",2026-08-31 00:00:03.657,2026-08-31 00:00:04.648,2026-08-31 00:00:04.648,2026-08-31
"10","uImFC6HXtM","MOOSPMv3Parser",1788134400,7,7,9,12,12,9,9,13,13,9,1595,410,128149,94,69,6,70,70,32,10,70,0,39,37,17,21,512.757,12,1,36.139,-120.368324,172.919998,8,600,58,3,"e00fce6850cac69f647dc199",2026-08-31 00:00:04.809,2026-08-31 00:00:05.852,2026-08-31 00:00:05.852,2026-08-31
"11","QBQ26tEAOV","MOOSPMv3Parser",1788135000,6,6,6,10,10,6,6,10,10,6,1374,384,139402,71,46,4,46,46,35,9,46,0,37,41,20,18,43.876,35,3277,3.5e-05,0.002353,16387.681641,10,600,58,3,"e00fce68e28dcbc9a589be10",2026-08-31 00:10:02.601,2026-08-31 00:10:02.731,2026-08-31 00:10:02.731,2026-08-31
"12","ozr7BYaBdY","MOOSPMv3Parser",1788135000,13,13,0,21,21,0,0,22,22,0,2814,754,0,159,0,16,0,0,34,9,0,2,36,39,22,22,42.332,11,1,36.187561,-119.822021,-6.753,7,600,58,3,"e00fce68e739ecbcf9e91965",2026-08-31 00:10:02.592,2026-08-31 00:10:02.765,2026-08-31 00:10:02.765,2026-08-31
"13","deIHsxYJjZ","MOOSPMv3Parser",1788135001,4,4,4,6,6,4,4,6,6,4,1293,247,47628,44,28,3,28,28,34,12,28,0,36,39,21,21,45.844,19,2,35.775002,-119.238472,71.327003,0,600,58,3,"e00fce68e88237db75a60608",2026-08-31 00:10:02.661,2026-08-31 00:10:02.831,2026-08-31 00:10:02.831,2026-08-31
"14","su2za6WBUZ","MOOSPMv3Parser",1788135001,0,0,4,2,2,4,4,3,3,4,337,239,906,39,30,3,30,30,36,21,30,0,36,39,22,22,35.282,7,1,35.963203,-119.291725,34.612,8,600,58,3,"e00fce68d6b773b56ce8baa0",2026-08-31 00:10:02.605,2026-08-31 00:10:02.844,2026-08-31 00:10:02.844,2026-08-31
"15","FTh4Q0S3dl","MOOSPMv3Parser",1788135001,1,1,3,3,3,3,3,4,4,3,386,273,3011,47,25,3,25,25,33,23,25,0,34,37,24,21,42.175,48,1,36.198738,-120.104439,67.984001,5,600,58,3,"e00fce686dc2ef0a68fa40b0",2026-08-31 00:10:02.854,2026-08-31 00:10:03.033,2026-08-31 00:10:03.033,2026-08-31
"16","xCVLkj9prC","MOOSPMv3Parser",1788135000,9,9,6,12,12,7,7,12,12,7,1672,464,1646,68,49,3,49,49,31,25,49,0,34,36,27,29,40.921,37,3,36.523239,-119.278847,103.702003,5,600,58,3,"e00fce68f12da1a0c5de6248",2026-08-31 00:10:02.954,2026-08-31 00:10:03.1,2026-08-31 00:10:03.1,2026-08-31
"17","R16TJsAXrx","MOOSPMv3Parser",1788135000,6,6,4,9,9,4,4,9,9,4,1318,358,155216,59,31,3,31,31,31,14,31,0,34,35,24,25,37.111,6,2,35.949516,-119.04995,116.800003,7,600,58,3,"e00fce6808784ceaf209f949",2026-08-31 00:10:03.41,2026-08-31 00:10:03.57,2026-08-31 00:10:03.57,2026-08-31
"18","yrlzh1Zm2T","MOOSPMv3Parser",1788135001,7,7,5,10,10,5,5,11,11,5,1963,380,3671,66,40,5,40,40,32,12,40,0,34,36,21,22,53.399,24,1,36.503143,-120.325356,47.148998,6,600,58,3,"e00fce68e77e43df92405fdb",2026-08-31 00:10:03.495,2026-08-31 00:10:03.71,2026-08-31 00:10:03.71,2026-08-31
"19","umsC75BKxF","MOOSPMv3Parser",1788135001,8,8,8,12,12,8,8,13,13,8,1420,440,110909,85,61,5,61,61,0,0,61,0,35,38,21,22,26.746,91,3,36.433586,-119.923347,23.190001,7,600,58,3,"e00fce6876826e255108c6bd",2026-08-31 00:10:03.931,2026-08-31 00:10:04.056,2026-08-31 00:10:04.056,2026-08-31
