"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","EbiAWHVhfQ","MOOSPMv3Parser",1714348801,0,0,1,1,1,1,1,1,1,1,291,73,14,9,5,1,5,5,24,26,5,0,26,26,31,31,511.535,37,1,36.634266,-120.382301,29.459,0,600,58,3,"e00fce6835b6173deb1a1f49",2024-04-29 00:00:01,2024-04-29 00:00:02,2024-04-29 00:00:02,2024-04-29
"2","6BtAEx3T52","MOOSPMv3Parser",1714348801,0.73,0.73,0.85,1.14,1.14,0.96,1.01,1.2,1.2,1.04,351.02,87.1,326237.91,9.69,6.57,0.54,6.67,6.68,26,26.3,6.69,0.51,26.1,29.4,35.6,32,0,72.4,1,36.785347,-119.772964,64.932999,0,600,58,1,"e00fce68e77e43df92405fdb",2024-04-29 00:00:02,2024-04-29 00:00:03,2024-04-29 00:00:03,2024-04-29
"3","bdhxMGNuW3","MOOSPMv3Parser",1714348801,0,0,1,1,1,1,1,2,2,2,232,70,232894,14,8,2,9,9,0,0,9,1,26,27,36,35,0.008,23,1,36.433956,-119.922852,29.162001,10,600,58,3,"e00fce6876826e255108c6bd",2024-04-29 00:00:10,2024-04-29 00:00:10,2024-04-29 00:00:10,2024-04-29
"4","R3tCRWs3e1","MOOSPMv3Parser",1714349401,2,2,1,2,2,1,1,2,2,1,409,117,477123,13,10,1,10,10,25,26,10,0,26,28,35,32,25.452,51,1,36.785351,-119.773247,36.98,0,600,58,3,"e00fce6856818e5885f65487",2024-04-29 00:09:58,2024-04-29 00:09:58,2024-04-29 00:09:58,2024-04-29
"5","Nrh71q6zP2","MOOSPMv3Parser",1714349401,1,1,1,1,1,1,1,1,1,1,338,82,19,9,6,1,6,6,24,26,6,0,26,26,31,31,511.582,32,1,36.634277,-120.382332,27.299999,11,600,58,3,"e00fce6835b6173deb1a1f49",2024-04-29 00:10:02,2024-04-29 00:10:02,2024-04-29 00:10:02,2024-04-29
"6","L7abUp4YgZ","MOOSPMv3Parser",1714349401,1.56,1.56,1.04,2.03,2.03,1.17,1.22,2.15,2.15,1.25,497.74,124.92,326241.53,13.28,8.09,0.73,8.19,8.21,25.8,26,8.21,0.49,25.9,29.2,35.1,31.6,0,71.3,1,36.785404,-119.773109,66.879997,6,600,58,1,"e00fce68e77e43df92405fdb",2024-04-29 00:10:03,2024-04-29 00:10:03,2024-04-29 00:10:03,2024-04-29
"7","5GyYyQ0KPT","MOOSPMv3Parser",1714349401,0,0,1,1,1,1,1,1,1,1,226,69,232894,12,7,2,7,7,0,0,7,1,26,27,36,35,0.007,24,2,36.433865,-119.922821,17.441,10,600,58,3,"e00fce6876826e255108c6bd",2024-04-29 00:10:04,2024-04-29 00:10:04,2024-04-29 00:10:04,2024-04-29
"8","hiwVBpMWRg","MOOSPMv3Parser",1714350001,0,0,1,1,1,1,1,1,1,1,248,69,477123,8,7,0,8,8,25,26,8,0,26,28,34,32,25.302,49,1,36.785461,-119.773132,74.457001,8,600,58,3,"e00fce6856818e5885f65487",2024-04-29 00:19:58,2024-04-29 00:19:58,2024-04-29 00:19:58,2024-04-29
"9","ThB1FdH730","MOOSPMv3Parser",1714350001,1,1,1,1,1,1,1,1,1,1,340,83,24,10,6,1,6,6,24,26,6,1,26,26,30,30,511.505,29,1,36.634308,-120.382362,22.538,10,600,58,3,"e00fce6835b6173deb1a1f49",2024-04-29 00:20:02,2024-04-29 00:20:02,2024-04-29 00:20:02,2024-04-29
"10","y7v0EAR19p","MOOSPMv3Parser",1714350001,0.66,0.66,0.79,0.94,0.94,0.89,0.95,0.97,0.97,0.97,326.25,81.01,326243.16,8.31,6.15,0.34,6.24,6.25,25.8,25.7,6.26,0.49,25.9,29.1,34.4,31.2,0,65.6,1,36.785282,-119.773201,74.119003,7,600,58,1,"e00fce68e77e43df92405fdb",2024-04-29 00:20:02,2024-04-29 00:20:03,2024-04-29 00:20:03,2024-04-29
