"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","MivNVlsPUO","MOOSPMv3Parser",1727740801,4,4,3,6,6,4,4,6,6,5,983,289,188998,39,25,2,26,26,33,16,26,1,35,38,25,23,511.273,18,1,36.785542,-119.773155,59.134998,0,600,58,3,"e00fce6856818e5885f65487",2024-10-01 00:00:01,2024-10-01 00:00:04,2024-10-01 00:00:04,2024-10-01
"2","bphWdro1es","MOOSPMv3Parser",1727740800,3.14,3.14,1.57,4.25,4.25,1.77,1.87,4.48,4.48,1.91,1055.77,241.75,245616.14,26.62,12.2,1.21,12.36,12.39,34.8,13.1,12.4,0.46,35.8,39.8,21,19.6,0,79.2,1,36.138977,-120.368324,154.431,7,600,58,1,"e00fce68e77e43df92405fdb",2024-10-01 00:00:01,2024-10-01 00:00:06,2024-10-01 00:00:06,2024-10-01
"3","kV9qqjnTbX","MOOSPMv3Parser",1727740800,3,3,2,5,5,2,2,5,5,2,753,212,10421,30,17,2,17,17,33,14,17,0,35,38,21,21,58.708,20,3277,36.138897,-120.368362,179.451996,0,600,58,3,"e00fce68e28dcbc9a589be10",2024-10-01 00:00:02,2024-10-01 00:00:06,2024-10-01 00:00:06,2024-10-01
"4","GIwMjrJD4m","MOOSPMv3Parser",1727740800,3,3,2,5,5,2,2,5,5,2,803,207,315547,30,17,2,17,17,34,13,17,0,35,39,21,20,42.771,48,1,36.138866,-120.368279,181.772995,7,600,58,3,"e00fce68e88237db75a60608",2024-10-01 00:00:02,2024-10-01 00:00:06,2024-10-01 00:00:06,2024-10-01
"5","5xOlNWLVMA","MOOSPMv3Parser",1727740801,2.13,2.13,6553.5,3.19,3.19,6553.5,6553.5,3.36,3.36,6553.5,648.78,191.43,12600805,24.47,6553.5,1.44,6553.5,6553.5,34.6,18.9,6553.5,65.54,0,327.7,0,655.3,44.235,6553.5,6553.5,0,0,0,0,590,58,1,"e00fce682bbf742cd0b6768a",2024-10-01 00:00:03,2024-10-01 00:00:09,2024-10-01 00:00:09,2024-10-01
"6","WXkccEEqsz","MOOSPMv3Parser",1727740800,2,2,2,3,3,2,2,4,4,2,788,192,168840,26,15,1,15,15,32,12,15,0,34,37,20,20,510.917,33,1,36.010563,-120.140373,212.481003,9,600,58,3,"e00fce6850cac69f647dc199",2024-10-01 00:00:03,2024-10-01 00:00:09,2024-10-01 00:00:09,2024-10-01
"7","JEq4puOWxO","MOOSPMv3Parser",1727740801,5,5,4,7,7,5,6,9,9,7,952,290,178141,47,31,7,32,33,0,0,33,1,34,35,31,30,0,13,7,36.433674,-119.923218,31.327999,5,600,58,3,"e00fce6876826e255108c6bd",2024-10-01 00:00:03,2024-10-01 00:00:11,2024-10-01 00:00:11,2024-10-01
"8","O7smdzgswd","MOOSPMv3Parser",1727741401,4,4,3,6,6,4,4,6,6,4,969,283,189021,39,26,2,26,27,33,16,27,1,35,38,25,23,511.282,16,1,36.785461,-119.773148,64.964996,8,600,58,3,"e00fce6856818e5885f65487",2024-10-01 00:10:01,2024-10-01 00:10:01,2024-10-01 00:10:01,2024-10-01
"9","9JN9hsuKC7","MOOSPMv3Parser",1727741400,3.23,3.23,1.68,4.35,4.35,1.87,1.95,4.6,4.6,2,1016.87,231.02,245631.86,26.33,13.08,0.72,13.23,13.25,34.3,12.9,13.26,0.46,35.3,39.2,20,19.3,0,79,1,36.139004,-120.368408,194.108002,9,600,58,1,"e00fce68e77e43df92405fdb",2024-10-01 00:10:01,2024-10-01 00:10:01,2024-10-01 00:10:01,2024-10-01
"10","493nIq0pIk","MOOSPMv3Parser",1727741400,3,3,2,5,5,2,2,5,5,2,778,217,10453,29,18,1,18,18,33,14,18,0,35,37,20,20,58.145,21,3277,36.138992,-120.368317,163.628006,7,599,58,3,"e00fce68e28dcbc9a589be10",2024-10-01 00:10:02,2024-10-01 00:10:02,2024-10-01 00:10:02,2024-10-01
