"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","6bwVDqtmIL","MOOSPMv3Parser",1744502400,1,1,2,2,2,2,2,2,2,2,348,99,2834,15,13,1,14,14,27,15,14,1,28,30,24,23,510.709,8,1,36.785423,-119.773132,69.789001,6,600,58,3,"e00fce6856818e5885f65487",2025-04-13 00:00:02,2025-04-13 00:00:02,2025-04-13 00:00:02,2025-04-13
"2","6lFoEnFUPh","MOOSPMv3Parser",1744502400,0,0,1,0,0,1,2,0,0,2,147,63,232,7,9,1,9,9,30,21,9,1,29,34,21,19,42.871,129,1,36.138977,-120.36834,172.660004,7,600,58,3,"e00fce686dc2ef0a68fa40b0",2025-04-13 00:00:02,2025-04-13 00:00:03,2025-04-13 00:00:03,2025-04-13
"3","UXo406lAYE","MOOSPMv3Parser",1744502401,0,0,1,1,1,2,2,1,1,2,237,65,14763,11,10,1,10,10,29,12,10,1,28,33,22,19,513.093,12,3277,36.139004,-120.368309,152.701996,9,600,58,3,"e00fce68e28dcbc9a589be10",2025-04-13 00:00:02,2025-04-13 00:00:03,2025-04-13 00:00:03,2025-04-13
"4","BFiMQAGW59","MOOSPMv3Parser",1744502400,0,0,1,1,1,2,2,1,1,2,283,66,66136,11,11,1,11,11,29,12,11,1,28,33,21,19,42.193,18,1,36.139,-120.368401,167.873001,6,600,58,3,"e00fce68e88237db75a60608",2025-04-13 00:00:03,2025-04-13 00:00:03,2025-04-13 00:00:03,2025-04-13
"5","ReI80QgZD2","MOOSPMv3Parser",1744502401,0,0,1,1,1,2,2,1,1,2,200,61,87594,14,11,2,11,11,0,0,11,1,27,28,23,24,133.703,31,6,36.138927,-120.368332,172.270004,7,600,58,3,"e00fce6876826e255108c6bd",2025-04-13 00:00:02,2025-04-13 00:00:03,2025-04-13 00:00:03,2025-04-13
"6","fILQSNFBue","MOOSPMv3Parser",1744502400,0.45,0.45,1.1,1.07,1.07,1.4,1.61,1.19,1.19,1.71,343.85,72.3,12091.53,11.07,8.39,1.08,8.66,8.71,27.8,13,8.73,0.63,28.6,31,22,21.9,18.083,7.3,2,36.138985,-120.36834,165.882004,5,600,58,1,"e00fce68e77e43df92405fdb",2025-04-13 00:00:02,2025-04-13 00:00:03,2025-04-13 00:00:03,2025-04-13
"7","fOmsutfSDW","MOOSPMv3Parser",1744502401,0.32,0.32,6553.5,0.79,0.79,6553.5,6553.5,0.85,0.85,6553.5,213.41,62.91,22522640,9.76,6553.5,0.69,6553.5,6553.5,31.1,13,6553.5,65.54,0,327.7,0,655.3,53.754,6553.5,6553.5,0,0,0,0,590,58,1,"e00fce682bbf742cd0b6768a",2025-04-13 00:00:02,2025-04-13 00:00:03,2025-04-13 00:00:03,2025-04-13
"8","OssXzX46cF","MOOSPMv3Parser",1744502400,0,0,1,1,1,2,2,1,1,2,324,81,15256,15,10,2,10,10,31,8,10,1,29,35,21,18,513.673,22,1,36.138988,-120.368362,176.977997,6,600,58,3,"e00fce68e739ecbcf9e91965",2025-04-13 00:00:04,2025-04-13 00:00:04,2025-04-13 00:00:04,2025-04-13
"9","TlMFXztmKE","MOOSPMv3Parser",1744503000,1,1,2,2,2,2,2,2,2,2,391,110,2845,14,13,1,14,14,27,15,14,1,28,30,24,24,510.731,8,1,36.785324,-119.773193,69.066002,4,600,58,3,"e00fce6856818e5885f65487",2025-04-13 00:10:01,2025-04-13 00:10:02,2025-04-13 00:10:02,2025-04-13
"10","HRrECVJSiK","MOOSPMv3Parser",1744503000,0,0,1,0,0,2,2,0,0,2,153,65,240,7,9,1,10,10,30,21,10,1,29,34,22,19,42.9,120,1,36.138977,-120.36834,172.656998,0,600,58,3,"e00fce686dc2ef0a68fa40b0",2025-04-13 00:10:01,2025-04-13 00:10:02,2025-04-13 00:10:02,2025-04-13
"11","jEqMmS6jSy","MOOSPMv3Parser",1744503001,0,0,1,1,1,2,2,1,1,2,195,59,87602,13,10,2,10,10,0,0,10,1,27,28,24,25,133.81,31,7,36.13871,-120.368286,129.005997,5,600,58,3,"e00fce6876826e255108c6bd",2025-04-13 00:10:02,2025-04-13 00:10:02,2025-04-13 00:10:02,2025-04-13
"12","cqEoRJWClV","MOOSPMv3Parser",1744503000,0.27,0.27,1.15,0.94,0.94,1.49,1.74,1.11,1.11,1.86,356.37,71.83,12098.68,11.83,8.68,1.1,9,9.06,27.5,13.4,9.08,0.65,28.5,30.7,21.8,22.3,18.387,5.9,2.5,36.139091,-120.368401,167.901993,6,600,58,1,"e00fce68e77e43df92405fdb",2025-04-13 00:10:02,2025-04-13 00:10:03,2025-04-13 00:10:03,2025-04-13
"13","j4V6JMVIEZ","MOOSPMv3Parser",1744503001,0.32,0.32,6553.5,0.79,0.79,6553.5,6553.5,0.9,0.9,6553.5,221.63,65.73,22528784,9.71,6553.5,0.63,6553.5,6553.5,30.8,13.4,6553.5,65.54,0,327.7,0,655.3,53.621,6553.5,6553.5,0,0,0,0,590,58,1,"e00fce682bbf742cd0b6768a",2025-04-13 00:10:02,2025-04-13 00:10:03,2025-04-13 00:10:03,2025-04-13
"14","sBGG92y0H3","MOOSPMv3Parser",1744503001,0,0,1,1,1,2,2,1,1,2,246,69,14770,10,9,1,9,9,29,12,9,1,28,33,22,19,513.032,9,3277,36.138985,-120.368385,170.25,8,600,58,3,"e00fce68e28dcbc9a589be10",2025-04-13 00:10:03,2025-04-13 00:10:03,2025-04-13 00:10:03,2025-04-13
