"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","WDTJTEkEu6","MOOSPMv3Parser",1714953600,3,3,1,4,4,1,1,4,4,1,704,183,419,22,9,1,9,9,18,31,9,0,18,19,37,36,511.338,32,1,36.634174,-120.382263,29.603001,7,600,58,3,"e00fce6835b6173deb1a1f49",2024-05-06 00:00:01,2024-05-06 00:00:02,2024-05-06 00:00:02,2024-05-06
"2","jyjvfUGR6a","MOOSPMv3Parser",1714953600,3,3,2,3,3,2,2,4,4,2,617,177,488751,20,14,1,14,14,19,27,14,0,19,21,37,34,18.312,36,11,36.785343,-119.773163,75.439003,6,600,58,3,"e00fce6856818e5885f65487",2024-05-06 00:00:02,2024-05-06 00:00:02,2024-05-06 00:00:02,2024-05-06
"3","ghsIQplExY","MOOSPMv3Parser",1714953601,1,1,1,2,2,1,1,2,2,1,301,92,248506,15,8,1,8,8,0,0,8,0,18,19,35,34,0.166,18,19,36.433849,-119.922752,37.738998,10,600,58,3,"e00fce6876826e255108c6bd",2024-05-06 00:00:03,2024-05-06 00:00:03,2024-05-06 00:00:03,2024-05-06
"4","gATFORf7x6","MOOSPMv3Parser",1714953601,2.81,2.81,1.35,3.72,3.72,1.41,1.41,3.81,3.81,1.41,793.97,193.48,339080.28,21.86,10.54,0.91,10.58,10.59,19.9,26.7,10.59,0.36,18.8,21.9,36.6,32.8,0.004,37.4,2,36.785358,-119.773209,67.466003,6,600,58,1,"e00fce68e77e43df92405fdb",2024-05-06 00:00:03,2024-05-06 00:00:03,2024-05-06 00:00:03,2024-05-06
"5","l53fkyhesB","MOOSPMv3Parser",1714954200,3,3,1,4,4,1,1,5,5,1,756,200,429,26,11,2,11,11,18,32,11,0,18,19,38,37,511.326,33,1,36.634243,-120.382408,33.530998,5,600,58,3,"e00fce6835b6173deb1a1f49",2024-05-06 00:10:01,2024-05-06 00:10:02,2024-05-06 00:10:02,2024-05-06
"6","0q3uSQjUoM","MOOSPMv3Parser",1714954200,3,3,2,4,4,2,2,4,4,2,613,180,488756,22,15,1,15,15,19,25,15,0,19,21,34,31,17.986,47,8,36.785534,-119.773048,57.085999,5,600,58,3,"e00fce6856818e5885f65487",2024-05-06 00:10:02,2024-05-06 00:10:02,2024-05-06 00:10:02,2024-05-06
"7","TNoR7FR7vn","MOOSPMv3Parser",1714954201,1,1,1,2,2,1,1,2,2,1,299,91,248512,13,9,1,9,9,0,0,9,0,18,19,35,34,0.16,20,19,36.433834,-119.922783,30.476999,9,600,58,3,"e00fce6876826e255108c6bd",2024-05-06 00:10:03,2024-05-06 00:10:03,2024-05-06 00:10:03,2024-05-06
"8","rxlbyGczVA","MOOSPMv3Parser",1714954201,2.91,2.91,1.41,3.93,3.93,1.48,1.48,4.11,4.11,1.48,802.61,198.32,339088.84,23.64,11.02,0.9,11.06,11.06,19.9,24.8,11.06,0.37,18.9,21.8,33.4,30.2,0.003,45.5,2,36.785412,-119.773178,83.942001,7,600,58,1,"e00fce68e77e43df92405fdb",2024-05-06 00:10:03,2024-05-06 00:10:03,2024-05-06 00:10:03,2024-05-06
"9","EJ2AivOK7n","MOOSPMv3Parser",1714954800,4,4,2,5,5,2,2,5,5,2,890,235,439,29,12,2,12,12,18,32,12,0,18,19,38,38,511.356,28,1,36.634274,-120.382378,27.392,8,600,58,3,"e00fce6835b6173deb1a1f49",2024-05-06 00:20:01,2024-05-06 00:20:01,2024-05-06 00:20:01,2024-05-06
"10","Irpq2RDDOS","MOOSPMv3Parser",1714954800,1,1,1,2,2,1,1,2,2,1,390,111,488756,10,10,1,10,10,19,26,10,0,19,21,35,33,16.56,45,5,36.785362,-119.773102,77.861,5,600,58,3,"e00fce6856818e5885f65487",2024-05-06 00:20:02,2024-05-06 00:20:02,2024-05-06 00:20:02,2024-05-06
"11","HfAlpN9ClI","MOOSPMv3Parser",1714954801,0,0,1,1,1,1,1,1,1,1,218,66,248513,10,7,1,7,7,0,0,7,0,18,19,31,30,0.156,21,16,36.433842,-119.922798,23.941999,7,600,58,3,"e00fce6876826e255108c6bd",2024-05-06 00:20:03,2024-05-06 00:20:03,2024-05-06 00:20:03,2024-05-06
"12","QyqETTZxCf","MOOSPMv3Parser",1714954801,1.29,1.29,0.92,1.75,1.75,0.96,0.96,1.85,1.85,0.96,482.4,116.3,339090.16,14.64,7.18,0.55,7.21,7.21,19.9,25.3,7.21,0.36,18.9,21.7,34.7,31.5,0.009,44,1.1,36.785378,-119.773117,58.745998,6,600,58,1,"e00fce68e77e43df92405fdb",2024-05-06 00:20:03,2024-05-06 00:20:03,2024-05-06 00:20:03,2024-05-06
