"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","rrGHOgpZv0","MOOSPMv3Parser",1711324801,0,0,0,0,0,1,1,0,0,1,220,48,28516,5,4,0,4,4,14,60,4,1,14,15,67,62,511.086,69,2,36.634312,-120.382378,24.233,7,600,58,3,"e00fce6835b6173deb1a1f49",2024-03-25 00:00:00,2024-03-25 00:00:00,2024-03-25 00:00:00,2024-03-25
"2","lfAkgtjkUX","MOOSPMv3Parser",1711324800,0.13,0.13,0.49,0.44,0.44,0.54,0.55,0.47,0.47,0.55,248.64,59.01,217011.17,6.18,3.85,0.43,3.88,3.88,16.5,48.7,3.88,0.46,15.9,17.6,56.1,51.5,0.014,14.3,5,36.785324,-119.773193,75.274002,7,600,58,1,"e00fce68e77e43df92405fdb",2024-03-25 00:00:01,2024-03-25 00:00:02,2024-03-25 00:00:02,2024-03-25
"3","cBdaHGGQ5W","MOOSPMv3Parser",1711324801,0,0,1,0,0,1,1,0,0,1,219,58,179994,7,4,0,4,4,16,49,4,1,16,17,58,53,38.745,17,34,36.785408,-119.773102,53.931,8,600,58,3,"e00fce68f12da1a0c5de6248",2024-03-25 00:00:03,2024-03-25 00:00:04,2024-03-25 00:00:04,2024-03-25
"4","LrOiKgnzk8","MOOSPMv3Parser",1711324800,0,0,1,0,0,1,1,1,1,1,123,37,93375,6,5,1,5,5,0,0,5,1,15,16,64,59,0.41,29,6,36.433922,-119.922836,29.482,11,600,58,3,"e00fce6876826e255108c6bd",2024-03-25 00:00:05,2024-03-25 00:00:05,2024-03-25 00:00:05,2024-03-25
"5","FES7htB8LA","MOOSPMv3Parser",1711325401,0,0,1,0,0,1,1,0,0,1,153,42,333416,3,4,0,4,4,16,50,4,1,15,17,58,53,50.68,18,7,36.785362,-119.773178,52.627998,8,600,58,3,"e00fce6856818e5885f65487",2024-03-25 00:09:56,2024-03-25 00:09:57,2024-03-25 00:09:57,2024-03-25
"6","FIkZaC1kLx","MOOSPMv3Parser",1711325401,0,0,0,0,0,1,1,0,0,1,260,54,28518,6,3,0,3,3,14,60,3,1,14,15,67,62,511.094,72,2,36.634312,-120.382378,24.231001,0,600,58,3,"e00fce6835b6173deb1a1f49",2024-03-25 00:10:00,2024-03-25 00:10:00,2024-03-25 00:10:00,2024-03-25
"7","AJQEFNCqUe","MOOSPMv3Parser",1711325400,0.09,0.09,0.46,0.18,0.18,0.5,0.52,0.33,0.33,0.53,240.56,53.63,217012.23,4.99,3.6,0.54,3.64,3.64,16.8,48.3,3.64,0.48,15.7,18,57.2,51.3,0.015,16,5,36.785347,-119.77317,52.061001,9,600,58,1,"e00fce68e77e43df92405fdb",2024-03-25 00:10:01,2024-03-25 00:10:02,2024-03-25 00:10:02,2024-03-25
"8","dBnCOYxzKP","MOOSPMv3Parser",1711325401,0,0,1,0,0,1,1,0,0,1,210,55,179997,6,4,0,4,4,16,49,4,1,16,17,59,53,39.091,19,35,36.785385,-119.77314,73.563004,5,600,58,3,"e00fce68f12da1a0c5de6248",2024-03-25 00:10:03,2024-03-25 00:10:03,2024-03-25 00:10:03,2024-03-25
"9","hmGpcQ5n2m","MOOSPMv3Parser",1711325400,0,0,1,0,0,1,1,0,0,1,137,41,93379,6,5,0,5,5,0,0,5,1,14,16,67,63,0.476,25,7,36.433895,-119.922791,22.278,8,600,58,3,"e00fce6876826e255108c6bd",2024-03-25 00:10:05,2024-03-25 00:10:05,2024-03-25 00:10:05,2024-03-25
"10","bwgBDasMQ3","MOOSPMv3Parser",1711326001,0,0,1,0,0,1,1,0,0,1,139,40,333416,4,4,0,4,4,17,48,4,1,16,17,55,51,50.678,19,7,36.785389,-119.773239,57.333,7,600,58,3,"e00fce6856818e5885f65487",2024-03-25 00:19:56,2024-03-25 00:19:57,2024-03-25 00:19:57,2024-03-25
"11","9mNtJM7LX6","MOOSPMv3Parser",1711326001,0,0,0,1,1,0,1,1,1,1,365,75,28521,6,3,1,3,3,14,63,3,1,14,15,71,67,511.041,80,2,36.634327,-120.382378,35.93,8,600,58,3,"e00fce6835b6173deb1a1f49",2024-03-25 00:20:00,2024-03-25 00:20:00,2024-03-25 00:20:00,2024-03-25
"12","kevKBxgMbE","MOOSPMv3Parser",1711326000,1.16,1.16,0.51,1.36,1.36,0.56,0.58,1.41,1.41,0.59,922.68,123.3,217013.86,5.07,3.93,0.39,3.98,3.98,17.1,46.1,3.98,0.49,15.9,18.4,54.8,48.5,0.005,17.2,4,36.785355,-119.773117,62.862999,7,600,58,1,"e00fce68e77e43df92405fdb",2024-03-25 00:20:01,2024-03-25 00:20:01,2024-03-25 00:20:01,2024-03-25
"13","jJnedy965J","MOOSPMv3Parser",1711326001,0,0,0,0,0,1,1,0,0,1,203,55,179998,6,4,1,4,4,16,47,4,1,16,17,56,51,38.82,20,37,36.785385,-119.773117,64.277,9,600,58,3,"e00fce68f12da1a0c5de6248",2024-03-25 00:20:04,2024-03-25 00:20:04,2024-03-25 00:20:04,2024-03-25
"14","hdOyuhXRVE","MOOSPMv3Parser",1711326000,0,0,1,0,0,1,1,0,0,1,136,41,93383,6,5,0,5,5,0,0,5,1,15,16,64,61,0.448,24,7,36.433918,-119.922806,28.952999,13,600,58,3,"e00fce6876826e255108c6bd",2024-03-25 00:20:05,2024-03-25 00:20:05,2024-03-25 00:20:05,2024-03-25
"15","OL8PmWKORx","MOOSPMv3Parser",1711326601,0,0,1,0,0,1,1,0,0,1,180,51,333417,6,4,0,4,4,17,46,4,0,16,18,54,49,51.698,19,6,36.785412,-119.77317,62.439999,5,600,58,3,"e00fce6856818e5885f65487",2024-03-25 00:29:56,2024-03-25 00:29:57,2024-03-25 00:29:57,2024-03-25
"16","OUgAizFr9X","MOOSPMv3Parser",1711326601,0,0,1,1,1,1,1,1,1,1,345,72,28524,6,4,0,4,4,14,64,4,1,14,15,72,67,511.08,117,2,36.6343,-120.382401,16.594,12,600,58,3,"e00fce6835b6173deb1a1f49",2024-03-25 00:30:00,2024-03-25 00:30:00,2024-03-25 00:30:00,2024-03-25
"17","WFOFqpZYgo","MOOSPMv3Parser",1711326600,2.48,2.48,0.46,2.67,2.67,0.51,0.53,2.71,2.71,0.54,1441.46,205.55,217015.05,5.97,3.57,0.23,3.61,3.62,17.3,44.1,3.62,0.5,16,18.6,53.4,46.8,0.011,18.1,4,36.785362,-119.77317,64.646004,10,600,58,1,"e00fce68e77e43df92405fdb",2024-03-25 00:30:01,2024-03-25 00:30:02,2024-03-25 00:30:02,2024-03-25
