"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","uUtOP1OETX","MOOSPMv3Parser",1784644200,3,3,3,5,5,4,4,5,5,4,721,202,63071,37,26,2,26,26,23,31,26,1,25,26,38,40,12.388,329,3277,36.762703,-119.798698,61.987999,12,598,58,3,"e00fce68e28dcbc9a589be10",2026-07-21 14:30:01.554,2026-07-21 14:30:01.736,2026-07-21 14:30:01.736,2026-07-21
"2","AjKWK0mp7W","MOOSPMv3Parser",1784644200,2,2,4,4,4,5,6,5,5,7,698,168,1788,33,29,3,30,30,24,30,30,1,27,27,35,37,23.322,262,2,36.139027,-120.368446,162.098007,5,597,58,3,"e00fce6850cac69f647dc199",2026-07-21 14:30:02.035,2026-07-21 14:30:02.263,2026-07-21 14:30:02.263,2026-07-21
"3","GsiFX3C5K2","MOOSPMv3Parser",1784644200,2,2,4,4,4,5,6,4,4,7,677,184,23903,30,28,3,29,30,24,32,30,1,27,27,35,37,12.997,234,2,36.139004,-120.36837,179.882004,7,597,58,3,"e00fce68f12da1a0c5de6248",2026-07-21 14:30:01.991,2026-07-21 14:30:02.315,2026-07-21 14:30:02.315,2026-07-21
"4","J3OanqUJO5","MOOSPMv3Parser",1784644200,2,2,4,4,4,5,6,5,5,7,501,154,1530,34,27,6,28,28,0,0,28,1,26,25,36,41,516.654,140,1,36.138969,-120.368347,172.425003,6,599,58,3,"e00fce6876826e255108c6bd",2026-07-21 14:30:02.334,2026-07-21 14:30:02.588,2026-07-21 14:30:02.588,2026-07-21
"5","VAgjpGrOUB","MOOSPMv3Parser",1784644200,0,0,3,1,1,4,4,1,1,4,268,181,62346,33,27,4,27,27,24,35,27,1,26,26,38,39,11.262,380,1,36.762726,-119.798691,61.074001,11,600,58,3,"e00fce68d6b773b56ce8baa0",2026-07-21 14:30:02.756,2026-07-21 14:30:03.176,2026-07-21 14:30:03.176,2026-07-21
"6","K0zN0N8GLi","MOOSPMv3Parser",1784644200,2,2,6554,4,4,6554,6554,4,4,6554,721,176,3469418,28,6554,2,6554,6554,22,37,6554,66,0,328,0,655,14.91,6554,6554,36.138985,-120.368393,174.966003,18,590,58,3,"e00fce6858b443fd80f27170",2026-07-21 14:30:03.007,2026-07-21 14:30:03.252,2026-07-21 14:30:03.252,2026-07-21
"7","AQNVrzMxlj","MOOSPMv3Parser",1784644200,3,3,0,5,5,0,0,6,6,0,745,194,0,42,0,5,0,0,24,31,0,2,26,26,35,40,13.214,285,2,36.138985,-120.368477,166.535004,8,600,58,3,"e00fce68e739ecbcf9e91965",2026-07-21 14:30:03.14,2026-07-21 14:30:03.328,2026-07-21 14:30:03.328,2026-07-21
"8","Bz3f1wKJ8t","MOOSPMv3Parser",1784644201,2,2,3,4,4,5,6,5,5,7,1109,188,9880,31,23,3,25,25,23,32,25,1,26,25,36,41,17.469,246,2,36.138966,-120.368446,173.927002,6,599,58,3,"e00fce68e77e43df92405fdb",2026-07-21 14:30:03.246,2026-07-21 14:30:03.405,2026-07-21 14:30:03.405,2026-07-21
"9","169hgOUNHg","MOOSPMv3Parser",1784644200,-9,-9,6554,-9,-9,6554,6554,-9,-9,6554,-9,-9,5258842,-9,6554,-9,6554,6554,-10,-10,6554,66,26,328,36,655,0.001,6554,6554,36.139,-120.368385,169.671005,9,601,58,3,"e00fce686dc2ef0a68fa40b0",2026-07-21 14:30:04.047,2026-07-21 14:30:04.179,2026-07-21 14:30:04.179,2026-07-21
"10","6VDxojbKI3","MOOSPMv3Parser",1784644201,2,2,4,4,4,5,7,4,4,7,654,176,1634,33,27,4,28,28,23,33,29,1,26,26,37,40,13.463,255,1,36.139004,-120.368279,181.466003,8,600,58,3,"e00fce6808784ceaf209f949",2026-07-21 14:31:19.684,2026-07-21 14:31:19.881,2026-07-21 14:31:19.881,2026-07-21
