"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","moos","counter","ver","coreid","published_at","createdAt","updatedAt","date"
"58","LTHyTCDBTj","MOOSPMv3Parser",1682162401,5.17,5.17,7.19,9.5,9.5,7.54,7.54,10.85,10.85,7.54,901.14,252.12,3941.78,56.11,56.27,6.23,56.46,56.48,1.6,61.2,56.49,0.41,-2.9,326.5,86,72.2,26.346,101.1,2.8,40.59412,-105.075981,1500.745972,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 11:20:02,2023-04-22 11:20:02,2023-04-22 11:20:02,2023-04-22
"59","IGk3KDB7D9","MOOSPMv3Parser",1682163001,5.06,5.06,6.93,8.73,8.73,7.27,7.27,9.94,9.94,7.27,878.66,244.18,3988.56,53.87,54.29,4.44,54.48,54.49,1.5,59.5,54.5,0.41,-3.2,326.2,83.6,69.2,27.064,121.5,2.3,40.593945,-105.075935,1555.936035,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 11:30:02,2023-04-22 11:30:02,2023-04-22 11:30:02,2023-04-22
"60","c5FkImoXfV","MOOSPMv3Parser",1682163601,4.97,4.97,7.07,8.82,8.82,7.42,7.42,10.3,10.3,7.42,877.34,243.71,4036.25,53.29,55.36,5.16,55.55,55.56,1.3,59,55.57,0.42,-3.5,326,84,69.3,28.076,94.1,3,40.594261,-105.07563,1510.282959,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 11:40:02,2023-04-22 11:40:02,2023-04-22 11:40:02,2023-04-22
"61","Tb6mUBMrpB","MOOSPMv3Parser",1682174400,5.64,5.64,8.44,10.71,10.71,9.69,10.42,12.86,12.86,10.74,721.5,193.64,54.96,45.79,65.16,3.64,66.22,66.39,0.5,62.4,66.46,0.48,-2.6,0.8,75.2,56.7,1.928,0,0,0,0,0,0,58,16,1,"e00fce6835b6173deb1a1f49",2023-04-22 14:40:02,2023-04-22 14:40:02,2023-04-22 14:40:02,2023-04-22
"62","KX4PHqX2Pj","MOOSPMv3Parser",1682175600,7.63,7.63,11.15,13.53,13.53,11.73,11.76,16.3,16.3,11.78,1233.76,345.99,75.15,81.6,87.29,8.08,87.62,87.65,2.2,57.1,87.67,0.41,-2.1,0.1,74.8,61.1,18.427,67.5,23.3,40.594242,-105.075951,1526.552979,5,58,185,1,"e00fce6835b6173deb1a1f49",2023-04-22 15:00:02,2023-04-22 15:00:02,2023-04-22 15:00:02,2023-04-22
"63","3fRI6s7dEh","MOOSPMv3Parser",1682176200,8.98,8.98,10.22,15.3,15.3,10.71,10.71,17.88,17.88,10.71,1537.95,424.67,92.08,92.38,79.98,9.35,80.26,80.28,3.1,53.6,80.29,0.41,-1.9,0.8,73.1,56.7,27.81,100.6,99.6,40.594055,-105.075729,1521.064941,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 15:10:02,2023-04-22 15:10:02,2023-04-22 15:10:02,2023-04-22
"64","lNl41un1FR","MOOSPMv3Parser",1682176800,7.89,7.89,10.15,14.09,14.09,10.64,10.64,16.15,16.15,10.64,1379.46,381.4,160.51,89.45,79.43,8.51,79.71,79.72,3.7,51.6,79.74,0.41,-1.8,1.6,74,55.1,28.106,100.5,10.7,40.59412,-105.075783,1529.271973,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 15:20:02,2023-04-22 15:20:02,2023-04-22 15:20:02,2023-04-22
"65","HMmPaRDcmq","MOOSPMv3Parser",1682177400,7.81,7.81,9.53,13.46,13.46,9.99,9.99,14.96,14.96,9.99,1348.43,376.27,224.75,80.32,74.57,7.99,74.82,74.84,4.1,50.1,74.86,0.4,-1.6,2.2,73.1,53.2,28.353,100.8,2.5,40.59412,-105.075783,1529.275024,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 15:30:02,2023-04-22 15:30:02,2023-04-22 15:30:02,2023-04-22
"66","6fZoihsxl7","MOOSPMv3Parser",1682178000,9.31,9.31,9.52,15,15,9.99,9.99,16.84,16.84,9.99,1569.21,445.5,289,85.62,74.57,7.62,74.83,74.85,4.2,49.6,74.86,0.4,-1.5,2.4,73.1,52.5,27.674,101.3,1.3,40.594101,-105.075798,1518.88501,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 15:40:02,2023-04-22 15:40:02,2023-04-22 15:40:02,2023-04-22
"67","hKOuYnqCKZ","MOOSPMv3Parser",1682178600,10.58,10.58,10.06,16.46,16.46,10.55,10.55,18.27,18.27,10.55,1725.47,492.75,357.32,91.46,78.74,7.91,79.01,79.03,4.6,49.4,79.05,0.4,-1,2.8,74.2,53.3,27.276,104.7,1,40.594025,-105.075714,1513.880981,7,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-22 15:50:02,2023-04-22 15:50:02,2023-04-22 15:50:02,2023-04-22
"68","vxJUyAF3rZ","MOOSPMv3Parser",1682179200,9.29,9.29,9.98,15.44,15.44,10.46,10.46,17.86,17.86,10.46,1566.32,443.09,424,91.97,78.09,9.7,78.36,78.39,4.6,48.7,78.4,0.39,-1.3,2.8,74.3,52.4,27.654,77.1,1,40.593945,-105.075508,1507.980957,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 16:00:02,2023-04-22 16:00:02,2023-04-22 16:00:02,2023-04-22
"69","A1ch7L6FiG","MOOSPMv3Parser",1682179800,9.42,9.42,9.98,15.71,15.71,10.46,10.46,17.8,17.8,10.46,1606.89,453.64,491.99,93.6,78.09,9.29,78.36,78.38,4.6,48.2,78.4,0.39,-1.3,2.9,72.8,51.5,27.414,103.4,1,40.59409,-105.075928,1554,5,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-22 16:10:02,2023-04-22 16:10:02,2023-04-22 16:10:02,2023-04-22
"70","qp1D1ikiYv","MOOSPMv3Parser",1682180400,8.38,8.38,9.58,14.63,14.63,10.04,10.04,17.27,17.27,10.04,1447.69,404.14,555.76,96.23,74.97,9.55,75.23,75.25,4.8,46.7,75.26,0.39,-1.1,3.1,70.4,49.5,27.406,103.6,1,40.594242,-105.075859,1546.661011,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 16:20:02,2023-04-22 16:20:02,2023-04-22 16:20:02,2023-04-22
"71","RT5WIQWEch","MOOSPMv3Parser",1682181000,8.69,8.69,9.95,15.13,15.13,10.44,10.44,17.26,17.26,10.44,1509.49,421.51,622.9,98.8,77.93,9.29,78.21,78.22,5,46.9,78.24,0.4,-0.7,3.3,71.1,50.2,27.222,111.5,1,40.594215,-105.07605,1547.134033,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 16:30:02,2023-04-22 16:30:02,2023-04-22 16:30:02,2023-04-22
"72","yHa6a3jRYI","MOOSPMv3Parser",1682181600,8.21,8.21,9.44,13.78,13.78,9.9,9.9,15.48,15.48,9.9,1394.96,393.97,686.55,89.52,73.88,7.72,74.13,74.15,4.8,46.9,74.16,0.4,-0.8,3.2,71.1,50.3,27.708,102.5,1,40.594379,-105.076057,1571.571045,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 16:40:02,2023-04-22 16:40:02,2023-04-22 16:40:02,2023-04-22
"73","p6j8tEYVzh","MOOSPMv3Parser",1682182200,8.17,8.17,9.14,13.49,13.49,9.59,9.59,15.48,15.48,9.59,1374.4,388.6,749.35,86.38,71.57,7.83,71.82,71.83,5,47.3,71.84,0.4,-0.6,3.2,71,50.4,27.503,113.3,1,40.594173,-105.075783,1529.840942,5,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-22 16:50:02,2023-04-22 16:50:02,2023-04-22 16:50:02,2023-04-22
"74","CHirijF6if","MOOSPMv3Parser",1682182800,7.77,7.77,8.83,13.11,13.11,9.25,9.25,15.63,15.63,9.25,1328.12,372.02,807.63,86.85,69.09,8.07,69.33,69.34,4.7,47.3,69.36,0.41,-0.8,3,70.6,50.2,27.669,110.5,1,40.594173,-105.075783,1529.843018,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 17:00:02,2023-04-22 17:00:02,2023-04-22 17:00:02,2023-04-22
"75","zHJ971tCur","MOOSPMv3Parser",1682183400,7.47,7.47,8.69,12.64,12.64,9.11,9.11,14.57,14.57,9.11,1290.68,363.67,867.55,78.33,68,7.95,68.23,68.25,4.6,46.9,68.26,0.41,-0.8,2.8,69.4,49.8,28.038,110.7,1,40.594151,-105.07579,1527.647949,8,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-22 17:10:02,2023-04-22 17:10:02,2023-04-22 17:10:02,2023-04-22
"76","RUqlycsGmy","MOOSPMv3Parser",1682184000,7.94,7.94,8.54,12.48,12.48,8.95,8.95,13.98,13.98,8.95,1357.06,381.82,925.13,74.52,66.83,6.23,67.07,67.08,4.5,47.6,67.09,0.41,-0.4,2.7,68.8,51,27.248,145.1,1,40.594093,-105.075768,1535.892944,8,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-22 17:20:02,2023-04-22 17:20:02,2023-04-22 17:20:02,2023-04-22
"77","RI00wFIOHa","MOOSPMv3Parser",1682184600,7.06,7.06,7.96,11.27,11.27,8.35,8.35,12.97,12.97,8.35,1252.79,345.7,978.82,70.01,62.31,6.31,62.53,62.54,4.5,47.3,62.56,0.4,-0.5,2.7,68.4,50.8,28.082,115.5,1,40.594135,-105.075729,1528.009033,6,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-22 17:30:02,2023-04-22 17:30:02,2023-04-22 17:30:02,2023-04-22
"78","2dNCPiLFML","MOOSPMv3Parser",1682185200,7.64,7.64,8.53,12.31,12.31,8.95,8.95,13.89,13.89,8.95,1355.48,373.29,1034.74,74.76,66.81,6.38,67.04,67.05,4.5,48.1,67.07,0.4,-0.2,2.7,68.9,52.2,27.059,149.1,1,40.594048,-105.075806,1541.262939,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 17:40:02,2023-04-22 17:40:02,2023-04-22 17:40:02,2023-04-22
"79","GTLpZSEN5e","MOOSPMv3Parser",1682185800,7.58,7.58,8.35,12.6,12.6,8.76,8.76,14.39,14.39,8.76,1331.88,367.83,1091.07,77.79,65.38,7.61,65.6,65.62,4.5,47.9,65.63,0.39,-0.3,2.6,69.1,52.3,27.508,150,1,40.594082,-105.07589,1512.928955,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 17:50:02,2023-04-22 17:50:02,2023-04-22 17:50:02,2023-04-22
"80","Zj3vA6AYBD","MOOSPMv3Parser",1682186400,7.5,7.5,8.2,12.17,12.17,8.6,8.6,13.77,13.77,8.6,1321.71,366.61,1146.37,75.26,64.19,6.6,64.41,64.42,4.7,47,64.43,0.41,-0.2,2.8,67.5,50.8,27.834,126.9,1,40.59412,-105.075607,1528.501953,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 18:00:02,2023-04-22 18:00:02,2023-04-22 18:00:02,2023-04-22
"81","ZiVBMMlK5s","MOOSPMv3Parser",1682187000,6.87,6.87,8.22,11.7,11.7,8.62,8.62,13.79,13.79,8.62,1222.4,342.23,1201.8,77.1,64.34,7.58,64.57,64.58,4.8,47.1,64.59,0.4,0,3,67.1,51,27.314,147.6,1,40.594162,-105.075714,1496.02002,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 18:10:02,2023-04-22 18:10:02,2023-04-22 18:10:02,2023-04-22
"82","LcGVBEHoD3","MOOSPMv3Parser",1682187600,6.67,6.67,7.82,10.61,10.61,8.2,8.2,12.24,12.24,8.2,1166.31,328.42,1254.52,70.9,61.18,5.7,61.39,61.41,4.7,47.3,61.42,0.4,-0.2,2.8,68.9,52.6,28.214,123.5,1,40.594151,-105.075691,1519.535034,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 18:20:02,2023-04-22 18:20:02,2023-04-22 18:20:02,2023-04-22
"83","ftoMAzqJs1","MOOSPMv3Parser",1682188200,7.13,7.13,7.97,11.68,11.68,8.36,8.36,13.69,13.69,8.36,1231.11,348.23,1308.27,77.3,62.39,7.31,62.61,62.63,5,46.1,62.64,0.4,0.1,3.2,65.8,49.9,28.457,126.1,1,40.594151,-105.075691,1519.536011,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 18:30:02,2023-04-22 18:30:02,2023-04-22 18:30:02,2023-04-22
"84","Ut0Ym5Bw5T","MOOSPMv3Parser",1682188800,6.56,6.56,8.01,11.22,11.22,8.4,8.4,13.07,13.07,8.4,1208.12,330.71,1362.28,76.31,62.69,7.73,62.91,62.92,5.2,46.2,62.94,0.4,0.4,3.5,66.1,49.6,28.364,134.8,1,40.594032,-105.075783,1510.926025,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 18:40:02,2023-04-22 18:40:02,2023-04-22 18:40:02,2023-04-22
"85","cZ4uARMhFG","MOOSPMv3Parser",1682189400,7.55,7.55,8.19,12.08,12.08,8.59,8.59,14.18,14.18,8.59,1303.03,367.52,1417.53,80.17,64.12,7.73,64.34,64.36,5.7,46.2,64.37,0.41,0.9,4,67.2,49.8,27.901,165,1,40.593929,-105.075844,1514.550049,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 18:50:02,2023-04-22 18:50:02,2023-04-22 18:50:02,2023-04-22
"86","2JJOX1iZ13","MOOSPMv3Parser",1682190000,6.79,6.79,7.79,11.46,11.46,8.17,8.17,12.6,12.6,8.17,1242.45,350.06,1472.42,76.29,60.98,6.99,61.18,61.2,6,44.9,61.21,0.39,1.1,4.5,64.3,47.7,27.794,167.2,1,40.594032,-105.075859,1517.994019,7,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-22 19:00:02,2023-04-22 19:00:02,2023-04-22 19:00:02,2023-04-22
"87","7zebNM1zbA","MOOSPMv3Parser",1682190600,6.89,6.89,7.96,11.33,11.33,8.35,8.35,12.16,12.16,8.35,1285.53,358.54,1523.64,71.65,62.3,5.03,62.51,62.53,6.2,44.9,62.54,0.39,1.2,4.7,65.7,48.2,28.57,150.5,1,40.594204,-105.075676,1523.251953,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 19:10:02,2023-04-22 19:10:02,2023-04-22 19:10:02,2023-04-22
"88","eHDHIfXow8","MOOSPMv3Parser",1682191200,6.66,6.66,7.8,11.45,11.45,8.18,8.18,12.68,12.68,8.18,1293.92,360.34,1576.27,75.1,61.09,5.94,61.3,61.31,6.3,44.2,61.32,0.39,1.3,5,65.7,47.2,28.179,164.4,1,40.594074,-105.075768,1523.503052,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 19:20:02,2023-04-22 19:20:02,2023-04-22 19:20:02,2023-04-22
"89","C6sXCSGU85","MOOSPMv3Parser",1682191800,6.62,6.62,7.77,11.47,11.47,8.14,8.14,12.92,12.92,8.14,1294.37,356.86,1631.28,75.06,60.79,5.76,61,61.02,6.4,43.2,61.03,0.39,1.2,5,64.2,45.5,28.554,157.3,1,40.594181,-105.075981,1485.593994,9,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-22 19:30:02,2023-04-22 19:30:02,2023-04-22 19:30:02,2023-04-22
"90","JsLBiIFpxL","MOOSPMv3Parser",1682192401,7.01,7.01,7.71,12.05,12.05,8.09,8.09,13.18,13.18,8.09,1378.32,378.23,1683.29,78.76,60.37,7.08,60.58,60.59,6.7,42.2,60.6,0.4,1.3,5.4,63.6,43.8,28.61,158.5,1,40.594147,-105.075859,1516.282959,7,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-22 19:40:02,2023-04-22 19:40:02,2023-04-22 19:40:02,2023-04-22
"91","GK9aYLvCaJ","MOOSPMv3Parser",1682193001,7.04,7.04,7.58,11.56,11.56,7.95,7.95,12.94,12.94,7.95,1419.26,382.54,1734.42,71.89,59.34,5.36,59.55,59.56,6.8,41.9,59.57,0.39,1.6,5.5,61.9,44.1,28.63,166.6,1,40.594334,-105.075882,1529.453003,6,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-22 19:50:02,2023-04-22 19:50:02,2023-04-22 19:50:02,2023-04-22
"92","KELzEt59TY","MOOSPMv3Parser",1682193601,7.52,7.52,7.6,12.35,12.35,7.97,7.97,13.65,13.65,7.97,1540.25,407.87,1782.81,75.76,59.52,5.65,59.73,59.74,7.1,41.1,59.76,0.39,1.8,5.9,61,43,28.857,178.6,1,40.594219,-105.075691,1558.250977,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 20:00:02,2023-04-22 20:00:02,2023-04-22 20:00:02,2023-04-22
"93","r33CdDEDyl","MOOSPMv3Parser",1682194201,7.69,7.69,7.76,12.67,12.67,8.13,8.13,13.9,13.9,8.13,1541.12,414.78,1835.1,77.52,60.69,6.82,60.9,60.92,7.3,40.6,60.93,0.4,2.1,6.2,59.3,41.8,28.956,165.2,1,40.594036,-105.075775,1523.979004,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 20:10:02,2023-04-22 20:10:02,2023-04-22 20:10:02,2023-04-22
"94","pBkGR10qH1","MOOSPMv3Parser",1682194801,7.5,7.5,7.87,12.75,12.75,8.25,8.25,13.9,13.9,8.25,1557.64,415.06,1888.16,78.03,61.6,6.59,61.81,61.82,7.3,40.1,61.83,0.4,2.1,6.3,58.7,41.3,28.869,165.8,1,40.594036,-105.075775,1523.97998,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 20:20:02,2023-04-22 20:20:02,2023-04-22 20:20:02,2023-04-22
"95","aZ4PmOB9KS","MOOSPMv3Parser",1682195401,7.61,7.61,7.75,12.66,12.66,8.13,8.13,14.02,14.02,8.13,1582.31,425.09,1943.61,74.99,60.7,6.06,60.91,60.93,7.5,39.7,60.94,0.4,2.4,6.6,57.2,40.4,28.566,178.3,1,40.594124,-105.076157,1490.776001,6,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-22 20:30:02,2023-04-22 20:30:02,2023-04-22 20:30:02,2023-04-22
"96","pTLoR0LBVz","MOOSPMv3Parser",1682196001,7.58,7.58,7.81,12.99,12.99,8.19,8.19,14.77,14.77,8.19,1543.43,419.95,1993.04,80.47,61.13,8.48,61.34,61.36,7.6,39.4,61.37,0.39,2.3,6.6,58.2,40.9,29.193,167.4,1,40.594173,-105.075729,1513.994995,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 20:40:02,2023-04-22 20:40:02,2023-04-22 20:40:02,2023-04-22
"97","3dziyRj1xN","MOOSPMv3Parser",1682196601,7.39,7.39,7.88,12.31,12.31,8.27,8.27,13.44,13.44,8.27,1457.69,400.86,2046.2,80.52,61.71,6.45,61.92,61.94,7.8,40,61.95,0.39,2.7,6.8,58.5,41.5,28.992,179.7,1,40.594051,-105.075737,1540.417969,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 20:50:02,2023-04-22 20:50:02,2023-04-22 20:50:02,2023-04-22
"98","p7M95TF6WC","MOOSPMv3Parser",1682197201,7.23,7.23,7.96,12.17,12.17,8.35,8.35,13.54,13.54,8.35,1403.8,391.06,2099.91,79.85,62.33,7.24,62.55,62.57,8,38.3,62.58,0.39,2.9,7.1,54.8,38.9,28.493,194,1,40.594074,-105.075706,1523.468994,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 21:00:02,2023-04-22 21:00:02,2023-04-22 21:00:02,2023-04-22
"99","PfLi8uvr1q","MOOSPMv3Parser",1682197801,7.03,7.03,7.95,12.12,12.12,8.34,8.34,13.8,13.8,8.34,1376.11,385.12,2153.52,80.38,62.23,8.48,62.45,62.46,8,37.9,62.47,0.4,2.5,6.9,55.3,38.9,29.037,189.4,1,40.594044,-105.075615,1547.36499,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 21:10:02,2023-04-22 21:10:02,2023-04-22 21:10:02,2023-04-22
"100","GWCOrvlzxP","MOOSPMv3Parser",1682198401,7.4,7.4,7.88,12.31,12.31,8.26,8.26,13.79,13.79,8.26,1436.58,402.22,2206.64,82.56,61.65,8.52,61.87,61.88,9.2,36.4,61.89,0.39,4,10,51.5,33.1,29.352,197.8,1,40.594051,-105.07576,1546.717041,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 21:20:02,2023-04-22 21:20:02,2023-04-22 21:20:02,2023-04-22
"101","OTGXDCl0cS","MOOSPMv3Parser",1682199001,7.92,7.92,7.59,12.36,12.36,7.96,7.96,13.28,13.28,7.96,1496.5,421.85,2257.85,86.5,59.44,5.96,59.64,59.66,10.1,34.5,59.67,0.4,5,10.4,48.6,32.7,28.812,231.8,1,40.594135,-105.075821,1524.906982,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 21:30:02,2023-04-22 21:30:02,2023-04-22 21:30:02,2023-04-22
"102","HL4dZK3jaa","MOOSPMv3Parser",1682199601,8.01,8.01,7.66,12.38,12.38,8.03,8.03,13.57,13.57,8.03,1519.06,423.24,2309.47,87.98,59.91,6.72,60.12,60.13,10.9,33.3,60.14,0.39,5.5,11.3,46.6,31.1,28.895,249.5,1,40.59412,-105.075844,1518.115967,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 21:40:02,2023-04-22 21:40:02,2023-04-22 21:40:02,2023-04-22
"103","kHGCIbGQFD","MOOSPMv3Parser",1682200201,7.83,7.83,7.67,12.82,12.82,8.04,8.04,14.29,14.29,8.04,1512.41,426.84,2361.2,92.34,60.04,7.44,60.25,60.26,11.1,32.8,60.27,0.39,4.9,11.2,49,31.6,29.486,227.4,1,40.594078,-105.07579,1525.062012,9,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 21:50:02,2023-04-22 21:50:02,2023-04-22 21:50:02,2023-04-22
"104","6UED3dGQhK","MOOSPMv3Parser",1682200801,8.04,8.04,8.38,13.13,13.13,8.79,8.79,14.75,14.75,8.79,1577.66,443.65,2421.66,94.17,65.61,8.23,65.83,65.85,11,33,65.86,0.39,4.9,10.8,49.2,32.6,29.204,235.8,1,40.594025,-105.075722,1514.302979,7,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-22 22:00:01,2023-04-22 22:00:02,2023-04-22 22:00:02,2023-04-22
"105","HFkY6ROs5G","MOOSPMv3Parser",1682201401,8.27,8.27,8.23,13.26,13.26,8.64,8.64,14.48,14.48,8.64,1609.84,444.63,2473.16,93.51,64.45,7.65,64.67,64.69,10.8,33.2,64.71,0.39,4.7,10.7,50.2,32.8,29.167,224.2,1,40.594025,-105.075722,1514.303955,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 22:10:01,2023-04-22 22:10:02,2023-04-22 22:10:02,2023-04-22
"106","ccBeTZbSNT","MOOSPMv3Parser",1682202001,8.38,8.38,8.49,13.34,13.34,8.9,8.9,14.69,14.69,8.9,1634.19,451.08,2534.54,93.75,66.45,6.72,66.68,66.7,10.3,33.7,66.71,0.39,4.9,9.7,49.3,34.4,29.322,216.5,1,40.594074,-105.075874,1507.328979,9,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-22 22:20:02,2023-04-22 22:20:02,2023-04-22 22:20:02,2023-04-22
"107","DhVuqZQN1U","MOOSPMv3Parser",1682202601,8.1,8.1,8.41,12.7,12.7,8.82,8.82,14,14,8.82,1543.27,431.72,2587.06,88.08,65.86,7.63,66.09,66.1,9.7,34.8,66.12,0.39,4.1,9.1,51.9,35.7,29.397,205.1,1,40.59409,-105.075783,1511.678955,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 22:30:02,2023-04-22 22:30:02,2023-04-22 22:30:02,2023-04-22
"108","sqUtvKvVeE","MOOSPMv3Parser",1682203201,7.61,7.61,8.2,12.46,12.46,8.6,8.6,14.91,14.91,8.6,1531.41,415.1,2642.38,86.96,64.21,10.43,64.43,64.45,9.2,35.7,64.46,0.39,4.1,8.6,51.8,36.8,29.907,196.3,1,40.594151,-105.075821,1513.041992,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 22:40:02,2023-04-22 22:40:02,2023-04-22 22:40:02,2023-04-22
"109","WAMKdPgwVc","MOOSPMv3Parser",1682203801,8.19,8.19,9.03,13.07,13.07,9.47,9.47,15.22,15.22,9.47,1566.82,441.82,2707.69,87.18,70.7,8.77,70.94,70.96,9.1,36.6,70.98,0.4,4.3,8.4,52.3,38.1,30.013,191.7,1,40.594017,-105.075562,1528.290039,6,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-22 22:50:02,2023-04-22 22:50:02,2023-04-22 22:50:02,2023-04-22
"110","KP1yCeIH59","MOOSPMv3Parser",1682204401,7.79,7.79,8.55,12.33,12.33,8.97,8.97,13.99,13.99,8.97,1486.49,417.01,2765.39,83.53,66.96,7.22,67.19,67.21,8.7,36.2,67.22,0.4,4.2,8,50.2,37.3,30.478,175.8,1,40.594109,-105.07563,1518.91394,6,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-22 23:00:02,2023-04-22 23:00:02,2023-04-22 23:00:02,2023-04-22
"111","rcIfMcJque","MOOSPMv3Parser",1682205001,7.75,7.75,9.26,13.61,13.61,9.71,9.71,15.52,15.52,9.71,1514.02,424.17,2823.25,91.1,72.51,8.46,72.76,72.78,8.5,37.1,72.8,0.4,4.3,7.6,50.6,38.7,30.233,177,1,40.594109,-105.07579,1526.661987,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 23:10:01,2023-04-22 23:10:02,2023-04-22 23:10:02,2023-04-22
"112","CETYBkdSAr","MOOSPMv3Parser",1682205601,7.82,7.82,9.82,13.37,13.37,10.3,10.3,15.15,15.15,10.3,1505.94,422.32,2889.48,91.78,76.88,7.33,77.14,77.16,8.4,38.1,77.18,0.41,4.5,7.5,51.7,40.4,29.89,196,1,40.594082,-105.076012,1515.04895,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 23:20:02,2023-04-22 23:20:02,2023-04-22 23:20:02,2023-04-22
"113","aYJIcsWAu7","MOOSPMv3Parser",1682206201,8.04,8.04,10.59,14.81,14.81,11.1,11.1,17.22,17.22,11.1,1570.76,440.59,2960.87,97.78,82.87,11.27,83.15,83.17,8.3,37.9,83.19,0.4,4.4,7.2,50.8,40.2,28.634,228.2,1,40.594074,-105.075745,1513.703979,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 23:30:02,2023-04-22 23:30:02,2023-04-22 23:30:02,2023-04-22
"114","rawhTuFwL0","MOOSPMv3Parser",1682206801,8.33,8.33,10.45,14.79,14.79,10.96,10.96,16.56,16.56,10.96,1574.96,443.74,3031.34,101.75,81.79,8.78,82.07,82.1,8.3,38.8,82.12,0.41,4.4,7.1,52.4,41.6,29.443,209.8,1,40.594055,-105.076096,1523.162964,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 23:40:02,2023-04-22 23:40:02,2023-04-22 23:40:02,2023-04-22
"115","0xB9rEDSLZ","MOOSPMv3Parser",1682207401,7.9,7.9,10.09,14.3,14.3,10.58,10.58,16.18,16.18,10.58,1506.54,425.61,3099.37,96.58,78.96,9.18,79.23,79.25,8,39.2,79.27,0.41,4.1,6.8,53.1,42.1,30.331,167.4,1,40.594059,-105.075836,1525.10498,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-22 23:50:01,2023-04-22 23:50:02,2023-04-22 23:50:02,2023-04-22
