"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","moos","counter","ver","coreid","published_at","createdAt","updatedAt","date"
"11","ZZi7STyE5A","MOOSPMv3Parser",1682733001,0.68,0.68,1.18,1.11,1.11,1.42,1.57,1.33,1.33,1.64,294.49,78.15,4502.96,10.32,9.01,0.87,9.23,9.26,14.8,26,9.27,0.57,13.9,15.3,28.2,25.6,33.61,105,1,40.594021,-105.075424,1515.29895,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 01:49:57,2023-04-29 01:49:57,2023-04-29 01:49:57,2023-04-29
"12","hPgFBIjiee","MOOSPMv3Parser",1682733601,0.47,0.47,1.1,1,1,1.23,1.29,1.16,1.16,1.32,293.15,77.32,4510.22,10.75,8.55,0.93,8.66,8.67,14.5,26.3,8.68,0.51,13.8,15,28.6,26.1,34.435,86.1,1,40.59404,-105.075768,1488.253052,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 01:59:57,2023-04-29 01:59:57,2023-04-29 01:59:57,2023-04-29
"13","WZorHANMrU","MOOSPMv3Parser",1682734201,0.65,0.65,1.03,1.21,1.21,1.14,1.2,1.37,1.37,1.23,312.97,85.57,4517.01,11.41,7.99,1.12,8.08,8.1,14.2,26.8,8.1,0.51,13.3,14.6,29.5,26.8,34.057,82.8,1,40.594093,-105.075806,1494.437012,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 02:09:57,2023-04-29 02:09:57,2023-04-29 02:09:57,2023-04-29
"14","ys6WwBFwHv","MOOSPMv3Parser",1682734801,0.55,0.55,1.04,0.93,0.93,1.19,1.26,1.01,1.01,1.3,290.89,77.23,4523.85,9.88,8.07,0.57,8.19,8.21,13.9,27.3,8.22,0.52,13,14.3,30.1,27.4,33.522,85,1,40.594093,-105.075806,1494.430054,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 02:19:57,2023-04-29 02:19:57,2023-04-29 02:19:57,2023-04-29
"15","0clnTgaQYo","MOOSPMv3Parser",1682735401,0.68,0.68,1.22,1.24,1.24,1.44,1.58,1.5,1.5,1.64,316.75,85.19,4531.69,11.91,9.37,0.93,9.56,9.59,13.6,27.8,9.6,0.56,12.8,14,30.6,27.9,33.027,96.7,2,40.594082,-105.075836,1507.46106,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 02:29:57,2023-04-29 02:29:57,2023-04-29 02:29:57,2023-04-29
"16","axqCCglE17","MOOSPMv3Parser",1682736001,0.65,0.65,1.23,1.12,1.12,1.42,1.53,1.35,1.35,1.58,323.4,89.27,4539.69,13.43,9.5,0.93,9.66,9.69,13.5,29.7,9.7,0.56,12.8,13.7,34.7,31.5,33.111,113.7,2,40.594074,-105.075844,1503.635986,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 02:39:57,2023-04-29 02:39:57,2023-04-29 02:39:57,2023-04-29
"17","mZIA2pcjgu","MOOSPMv3Parser",1682736601,0.6,0.6,1.1,1.18,1.18,1.27,1.37,1.47,1.47,1.41,293.36,78.99,4546.87,12.32,8.51,1.18,8.65,8.68,13.3,28.5,8.68,0.54,12.7,13.5,31,28.8,32.022,145.5,2,40.594219,-105.075874,1511.677002,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 02:49:57,2023-04-29 02:49:57,2023-04-29 02:49:57,2023-04-29
"18","do84LhbChL","MOOSPMv3Parser",1682737201,0.56,0.56,1.11,0.98,0.98,1.31,1.44,1.08,1.08,1.5,299.15,79.65,4553.98,9.74,8.5,0.92,8.68,8.71,13.2,29.1,8.72,0.58,12.5,13.3,31.6,29.4,31.975,112.9,2,40.594151,-105.075783,1523.459961,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 02:59:57,2023-04-29 02:59:57,2023-04-29 02:59:57,2023-04-29
"19","xcrEOfKjI5","MOOSPMv3Parser",1682737801,0.91,0.91,1.35,1.42,1.42,1.62,1.78,1.64,1.64,1.86,321.86,86.69,4562.63,12.47,10.36,0.86,10.59,10.63,12.9,29.5,10.65,0.58,12,13.1,33,30,31.805,132.2,2,40.59383,-105.075691,1546.526001,4,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 03:09:57,2023-04-29 03:09:57,2023-04-29 03:09:57,2023-04-29
"20","h0c7w6lmS7","MOOSPMv3Parser",1682738401,0.73,0.73,1.31,1.3,1.3,1.57,1.72,1.48,1.48,1.8,344.05,91.19,4571.06,11.66,10.1,1.12,10.32,10.36,12.9,29.6,10.37,0.59,11.9,13,32.9,30.1,31.744,113.7,2,40.594097,-105.07589,1520.036011,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 03:19:57,2023-04-29 03:19:57,2023-04-29 03:19:57,2023-04-29
"21","Ap82SQj1W1","MOOSPMv3Parser",1682739001,0.62,0.62,1.16,1.21,1.21,1.34,1.45,1.54,1.54,1.5,326.92,86.73,4578.63,12.83,8.97,1.24,9.13,9.15,12.8,29.8,9.16,0.55,12,12.8,32.8,30.3,31.629,125,2,40.594059,-105.075836,1515.165039,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 03:29:57,2023-04-29 03:29:57,2023-04-29 03:29:57,2023-04-29
"22","S3mkNZnQ2q","MOOSPMv3Parser",1682739601,0.68,0.68,1.33,1.31,1.31,1.53,1.63,1.56,1.56,1.68,348.6,94.75,4587.34,12.31,10.31,1.38,10.47,10.5,12.7,30.6,10.51,0.54,12.2,12.7,33.6,31.6,29.732,224.8,2,40.594082,-105.075638,1437.379028,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 03:39:57,2023-04-29 03:39:57,2023-04-29 03:39:57,2023-04-29
"23","ndcJ1L7Hy3","MOOSPMv3Parser",1682740201,0.87,0.87,1.44,1.51,1.51,1.66,1.78,1.65,1.65,1.84,353.4,94.61,4596.74,12.18,11.15,1.19,11.33,11.36,12.6,33.5,11.37,0.54,11.9,12.6,37.8,35.8,28.828,276.1,2,40.594059,-105.075806,1527.381958,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 03:49:57,2023-04-29 03:49:57,2023-04-29 03:49:57,2023-04-29
"24","RYBL5XCTfD","MOOSPMv3Parser",1682740801,1.11,1.11,1.51,2.01,2.01,1.7,1.79,2.29,2.29,1.83,396.47,108.25,4606.71,15.46,11.75,1.58,11.89,11.92,12.4,31.6,11.92,0.52,11.5,12.3,34.9,32.3,26.883,308.4,1.7,40.594063,-105.07576,1532.990967,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 03:59:57,2023-04-29 03:59:57,2023-04-29 03:59:57,2023-04-29
"25","2F0wZriTkp","MOOSPMv3Parser",1682741401,1.1,1.1,1.34,1.8,1.8,1.51,1.6,2.04,2.04,1.64,375.84,103.29,4615.53,14.54,10.4,1.15,10.54,10.57,12.1,31.6,10.58,0.53,11.2,12.1,35.3,32.5,28.69,229.6,1,40.594044,-105.07563,1528.97998,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 04:09:57,2023-04-29 04:09:57,2023-04-29 04:09:57,2023-04-29
"26","cLRCnhG7Gq","MOOSPMv3Parser",1682742001,0.97,0.97,1.45,1.56,1.56,1.69,1.82,1.81,1.81,1.89,344.03,92.4,4624.95,13.4,11.21,0.86,11.41,11.44,11.8,32.1,11.45,0.56,10.9,11.8,36.1,32.9,29.007,228.8,1,40.594101,-105.075706,1530.345947,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 04:19:57,2023-04-29 04:19:57,2023-04-29 04:19:57,2023-04-29
"27","Xb4fT5vmdl","MOOSPMv3Parser",1682742601,0.8,0.8,1.41,1.44,1.44,1.63,1.75,1.65,1.65,1.81,358.96,93.68,4634.13,14.31,10.9,1.25,11.08,11.11,11.6,33,11.12,0.56,10.7,11.6,37.1,34,29.932,150.7,1.7,40.593674,-105.07592,1500.052002,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 04:29:57,2023-04-29 04:29:57,2023-04-29 04:29:57,2023-04-29
"28","AeMH0LoAYM","MOOSPMv3Parser",1682743201,0.99,0.99,1.37,1.59,1.59,1.6,1.73,1.97,1.97,1.79,363.55,92.74,4643.05,14.02,10.61,1.4,10.79,10.83,11.5,33.9,10.84,0.57,10.7,11.3,38.4,35.4,30.368,165.1,2,40.594032,-105.075745,1514.625977,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 04:39:57,2023-04-29 04:39:57,2023-04-29 04:39:57,2023-04-29
"29","EukGgThTBb","MOOSPMv3Parser",1682743801,0.85,0.85,1.54,1.51,1.51,1.83,2.01,1.91,1.91,2.09,349.26,93.24,4652.98,14.18,11.87,1.49,12.11,12.16,11.4,34.4,12.17,0.57,10.8,11.1,38.2,36.1,28.779,204.6,2,40.594032,-105.075745,1514.625,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 04:49:57,2023-04-29 04:49:57,2023-04-29 04:49:57,2023-04-29
"30","z85I2HlRQU","MOOSPMv3Parser",1682744401,1.06,1.06,1.7,2.05,2.05,1.98,2.14,2.42,2.42,2.22,412.7,111.59,4664.02,18.12,13.12,1.55,13.35,13.39,11.5,33.6,13.41,0.54,10.9,11.1,36.6,35,27.977,230.5,2,40.594269,-105.075706,1548.767944,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 04:59:57,2023-04-29 04:59:57,2023-04-29 04:59:57,2023-04-29
"31","izUphWEYSG","MOOSPMv3Parser",1682745001,0.78,0.78,1.46,1.61,1.61,1.74,1.91,2.09,2.09,1.99,370.91,99.92,4673.41,15.32,11.23,1.39,11.47,11.51,11.4,33.4,11.52,0.57,10.7,11.1,36.4,34.5,30.061,184.8,2,40.594303,-105.075783,1538.859009,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 05:09:57,2023-04-29 05:09:57,2023-04-29 05:09:57,2023-04-29
"32","1uNxUO404t","MOOSPMv3Parser",1682745601,0.93,0.93,1.47,1.61,1.61,1.77,1.95,1.83,1.83,2.04,364.01,96.07,4682.83,13.39,11.28,1.55,11.54,11.58,11.3,33.5,11.6,0.58,10.5,11,37.2,34.7,28.967,171.7,2,40.594109,-105.075783,1507.265015,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 05:19:57,2023-04-29 05:19:57,2023-04-29 05:19:57,2023-04-29
"33","PzEcsMzqfv","MOOSPMv3Parser",1682746201,1.6,1.6,2.02,2.58,2.58,2.37,2.57,3.13,3.13,2.67,461.72,125.57,4695.91,18.6,15.57,1.96,15.87,15.92,11.2,34,15.93,0.56,10.1,11,39.8,35.8,29.776,142.1,2,40.594147,-105.075821,1520.817017,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 05:29:57,2023-04-29 05:29:57,2023-04-29 05:29:57,2023-04-29
"34","Fgr6diCLA6","MOOSPMv3Parser",1682746801,1.7,1.7,2.17,2.8,2.8,2.42,2.54,3.26,3.26,2.6,486.43,132.21,4710.23,19.47,16.86,1.8,17.06,17.09,11.1,35.5,17.1,0.52,9.6,10.8,42.1,37.5,26.556,205.8,2,40.594093,-105.075691,1507.707031,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 05:39:57,2023-04-29 05:39:57,2023-04-29 05:39:57,2023-04-29
"35","McZutp7CbC","MOOSPMv3Parser",1682747400,1.3,1.3,1.8,2.07,2.07,2,2.09,2.54,2.54,2.13,409.28,108.64,4730.03,16.1,14.02,1.83,14.17,14.2,11.1,35.2,14.2,0.52,10.4,10.7,38.7,36.5,28.064,225.8,2,40.594116,-105.075867,1534.553955,6,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-29 05:49:56,2023-04-29 05:49:56,2023-04-29 05:49:56,2023-04-29
"36","4OkIJTnwhC","MOOSPMv3Parser",1682747401,1,1,1.8,1,1,2.1,2.2,1,1,2.2,336,83,2833297.5,10,14,0,14.2,14.3,11.1,35.2,14.3,0.55,10.4,10.7,38.7,36.5,29.442,111,2,40.594116,-105.075867,1534.553955,6,58,1,1,"e00fce6835b6173deb1a1f49",2023-04-29 05:49:57,2023-04-29 05:49:57,2023-04-29 05:49:57,2023-04-29
"37","GpXGm9hAdZ","MOOSPMv3Parser",1682748000,0.94,0.94,1.65,1.68,1.68,2,2.22,2.06,2.06,2.32,343.76,94.02,4740.6,15.31,12.68,1.71,12.98,13.03,11.2,33.2,13.05,0.59,11.2,10.8,35.7,34.8,31.455,89.5,2,40.59417,-105.075714,1509.109985,6,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-29 05:59:56,2023-04-29 05:59:56,2023-04-29 05:59:56,2023-04-29
"38","eDIMzCIvfm","MOOSPMv3Parser",1682748600,0.69,0.69,1.72,1.46,1.46,2.28,2.67,1.71,1.71,2.86,361.64,97.94,4743.28,14.72,13.03,1.38,13.53,13.63,11.5,30.3,13.65,0.65,11.8,11.1,30,30.2,32.546,70.3,2,40.594009,-105.075752,1518.420044,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 06:09:56,2023-04-29 06:09:56,2023-04-29 06:09:56,2023-04-29
"39","AlIgfPyGlR","MOOSPMv3Parser",1682749200,0.86,0.86,1.51,1.54,1.54,2.2,2.7,2.06,2.06,2.94,360.02,96.41,4752.13,14.84,11.25,1.36,11.88,12,11.7,30.6,12.03,0.72,11.8,11.4,31.4,31.2,33.331,53.7,2.8,40.593967,-105.075706,1523.43103,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 06:19:56,2023-04-29 06:19:57,2023-04-29 06:19:57,2023-04-29
"40","IbVvaJLqlZ","MOOSPMv3Parser",1682749800,0.7,0.7,1.66,1.46,1.46,2.41,2.96,1.79,1.79,3.22,342.55,91.35,4761.84,14.69,12.33,1.47,13.02,13.16,11.9,31.7,13.18,0.72,11.6,11.5,33.2,32.5,31.886,83.5,3,40.593967,-105.075706,1523.427979,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 06:29:56,2023-04-29 06:29:56,2023-04-29 06:29:56,2023-04-29
"41","3BsOcmzPcc","MOOSPMv3Parser",1682750400,1.3,1.3,1.67,1.98,1.98,2.35,2.84,2.39,2.39,3.07,409.46,109.32,4771.79,17.5,12.5,1.33,13.12,13.24,11.4,34.3,13.27,0.69,9.9,11.2,40.5,36,27.025,187.1,2.7,40.59407,-105.075729,1526.81897,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 06:39:56,2023-04-29 06:39:56,2023-04-29 06:39:56,2023-04-29
"42","qw58PI9Acr","MOOSPMv3Parser",1682751000,1.33,1.33,1.47,2.27,2.27,1.85,2.1,2.88,2.88,2.22,413.09,112.07,4781.02,17.79,11.2,2.13,11.54,11.6,10.6,37.2,11.62,0.59,8.3,10.5,46.6,39.3,19.912,315.6,1.6,40.594254,-105.075737,1553.812012,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 06:49:56,2023-04-29 06:49:56,2023-04-29 06:49:56,2023-04-29
"43","qhyCIayyCh","MOOSPMv3Parser",1682751600,1.54,1.54,1.57,2.32,2.32,1.82,1.96,2.54,2.54,2.02,448.05,120.05,4791.25,17.07,12.15,1.08,12.35,12.39,10.1,36.8,12.4,0.53,8,9.8,42.4,36.4,19.924,313.5,1,40.594074,-105.075729,1497.848999,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 06:59:56,2023-04-29 06:59:56,2023-04-29 06:59:56,2023-04-29
"44","VEYupklQ7z","MOOSPMv3Parser",1682752200,2.11,2.11,1.91,3.16,3.16,2.17,2.32,3.56,3.56,2.38,545.95,147.87,4803.75,21.56,14.79,1.89,15,15.04,9.9,39.5,15.05,0.54,8.1,9.5,48,42.1,20.566,279.8,1,40.593945,-105.075569,1482.483032,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 07:09:56,2023-04-29 07:09:56,2023-04-29 07:09:56,2023-04-29
"45","ACEeP1qIXv","MOOSPMv3Parser",1682752800,2.34,2.34,2.11,3.21,3.21,2.35,2.44,3.71,3.71,2.5,587.09,157.69,4817.74,21.4,16.44,1.33,16.61,16.64,9.7,40.1,16.65,0.5,7.7,9.2,48.8,42.7,18.717,294.4,1,40.594154,-105.075874,1533.11499,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 07:19:56,2023-04-29 07:19:56,2023-04-29 07:19:56,2023-04-29
"46","wEViueiaTC","MOOSPMv3Parser",1682753400,1.92,1.92,1.88,2.86,2.86,2.01,2.05,3.31,3.31,2.06,529.57,141.34,4830.3,19.92,14.66,1.59,14.75,14.76,9.5,41,14.77,0.47,7.5,8.9,50.2,43.9,19.87,259.7,1,40.594025,-105.075783,1514.046021,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 07:29:56,2023-04-29 07:29:56,2023-04-29 07:29:56,2023-04-29
"47","Rz0lCXK23B","MOOSPMv3Parser",1682754000,2.05,2.05,1.91,2.84,2.84,2.08,2.14,3.09,3.09,2.17,524.31,142.32,4843.03,19.13,14.89,1.29,15.01,15.03,9.3,41,15.04,0.48,7.5,8.7,49.2,43.7,20.53,235,1,40.594101,-105.075806,1536.495972,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 07:39:56,2023-04-29 07:39:57,2023-04-29 07:39:57,2023-04-29
"48","SFQw6lg4A1","MOOSPMv3Parser",1682754600,2.24,2.24,2.14,3.23,3.23,2.33,2.4,3.83,3.83,2.44,577.95,156.83,4857.3,21.3,16.71,1.98,16.85,16.87,9.3,41.1,16.87,0.49,7.9,8.6,48.1,43.9,18.393,352.5,1,40.594311,-105.075745,1528.146973,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 07:49:56,2023-04-29 07:49:56,2023-04-29 07:49:56,2023-04-29
"49","6EfjOCRfQK","MOOSPMv3Parser",1682755200,2.12,2.12,2.08,3.13,3.13,2.24,2.29,3.87,3.87,2.31,545.55,147.55,4871.21,22.51,16.25,2.02,16.36,16.37,9.3,42.7,16.38,0.49,7.7,8.5,50.6,45.9,16.92,371.1,1,40.594143,-105.075493,1516.392944,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 07:59:56,2023-04-29 07:59:56,2023-04-29 07:59:56,2023-04-29
"50","WAP2LK9rIK","MOOSPMv3Parser",1682755800,2.23,2.23,2.08,3.42,3.42,2.25,2.31,3.87,3.87,2.34,578.82,153.89,4885.09,22.53,16.22,2.16,16.34,16.36,9.3,41.6,16.37,0.5,7.6,8.5,49.2,44.5,19.211,260.4,1,40.594082,-105.075607,1506.129028,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 08:09:56,2023-04-29 08:09:56,2023-04-29 08:09:56,2023-04-29
"51","DmFYWIyATF","MOOSPMv3Parser",1682756400,2.07,2.07,2.12,2.92,2.92,2.3,2.38,3.44,3.44,2.41,525.45,143.95,4899.18,21.73,16.49,1.76,16.63,16.65,9.3,42,16.66,0.5,7.9,8.5,49.6,45.5,20.634,260.2,1,40.594082,-105.075607,1506.125977,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 08:19:56,2023-04-29 08:19:57,2023-04-29 08:19:57,2023-04-29
"52","AxwnRYINzC","MOOSPMv3Parser",1682757000,2.42,2.42,2.24,3.43,3.43,2.45,2.52,3.96,3.96,2.56,601.97,161.08,4914.09,23.27,17.46,1.57,17.61,17.63,9.4,42.1,17.64,0.48,7.9,8.6,49.9,45.2,19.214,257.5,1,40.594101,-105.075745,1510.457031,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 08:29:56,2023-04-29 08:29:56,2023-04-29 08:29:56,2023-04-29
"53","vJQQqpADTs","MOOSPMv3Parser",1682757600,2.28,2.28,2.48,3.48,3.48,2.73,2.84,4.01,4.01,2.89,585.35,157.31,4930.55,24.71,19.31,1.93,19.5,19.53,9.4,41.6,19.54,0.51,7.7,8.6,48.3,43.8,18.444,235,1,40.594154,-105.075943,1486.472046,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 08:39:56,2023-04-29 08:39:56,2023-04-29 08:39:56,2023-04-29
"54","aezykei7wy","MOOSPMv3Parser",1682758200,1.87,1.87,2.29,3.09,3.09,2.73,2.99,3.65,3.65,3.12,504.97,135,4945.32,21.73,17.66,2.78,18.03,18.09,9.4,40,18.11,0.58,8,8.7,45.9,42,21.6,186.4,1,40.594147,-105.075836,1519.989014,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 08:49:56,2023-04-29 08:49:56,2023-04-29 08:49:56,2023-04-29
"55","hhO11NLOFe","MOOSPMv3Parser",1682758800,3.12,3.12,2.25,4.18,4.18,2.78,3.12,4.61,4.61,3.28,717.13,192,4959.63,24.41,17.26,2.01,17.72,17.8,9.5,40.5,17.82,0.6,8.1,8.8,47,43,19.778,187.6,1,40.594215,-105.07563,1519.119995,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 08:59:56,2023-04-29 08:59:57,2023-04-29 08:59:57,2023-04-29
"56","R3QtLpxhSz","MOOSPMv3Parser",1682759400,2.46,2.46,2.28,3.62,3.62,2.6,2.78,4.24,4.24,2.85,642.22,165.53,4974.52,24.32,17.62,2.16,17.89,17.93,9.5,44,17.94,0.53,7.9,8.7,52.9,48,16.694,230,1,40.594063,-105.075912,1488.47998,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 09:09:56,2023-04-29 09:09:56,2023-04-29 09:09:56,2023-04-29
"57","v42ND7OKQQ","MOOSPMv3Parser",1682760000,1.95,1.95,2.16,3.08,3.08,2.44,2.57,3.69,3.69,2.64,551.27,143.81,4988.72,21.71,16.75,2.19,16.97,17.01,9.4,45.4,17.02,0.52,7.6,8.7,56.9,50.7,17.777,221.7,1,40.593987,-105.075806,1508.994995,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-29 09:19:56,2023-04-29 09:19:56,2023-04-29 09:19:56,2023-04-29
