"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","kUropHE22U","MOOSPMv3Parser",1724976001,7,7,5,10,10,6,6,11,11,6,1500,427,20015,67,42,3,43,43,35,13,43,0,37,41,21,20,511.363,16,1,36.785393,-119.773064,67.285004,8,600,58,3,"e00fce6856818e5885f65487",2024-08-30 00:00:01,2024-08-30 00:00:01,2024-08-30 00:00:01,2024-08-30
"2","dQ2kF8HE0Q","MOOSPMv3Parser",1724976000,5,5,4,7,7,4,5,8,8,5,1077,291,461,44,28,3,29,29,34,13,29,1,36,39,22,21,0.006,96,1,35.949936,-119.050331,122.436996,5,600,58,3,"e00fce6808784ceaf209f949",2024-08-30 00:00:02,2024-08-30 00:00:02,2024-08-30 00:00:02,2024-08-30
"3","Zsb0MVEFbL","MOOSPMv3Parser",1724976001,3,3,3,5,5,3,3,5,5,3,926,255,25015,39,24,2,24,24,37,10,24,0,39,43,16,15,77.789,67,3277,36.138859,-120.368362,166.608002,6,600,58,3,"e00fce68e28dcbc9a589be10",2024-08-30 00:00:02,2024-08-30 00:00:02,2024-08-30 00:00:02,2024-08-30
"4","S8KOX9GZJW","MOOSPMv3Parser",1724976000,3.59,3.59,2.05,5.25,5.25,2.16,2.16,5.54,5.54,2.16,1285.2,267.88,24532.74,37.46,16.07,1.86,16.14,16.14,38.5,9.5,16.15,0.38,39.6,44.6,15.4,14.9,0,173.8,1,36.138988,-120.368271,159.123993,8,599,58,1,"e00fce68e77e43df92405fdb",2024-08-30 00:00:02,2024-08-30 00:00:03,2024-08-30 00:00:03,2024-08-30
"5","I5rYXhOiHf","MOOSPMv3Parser",1724976001,3,3,3,5,5,3,3,5,5,3,910,252,26542,31,21,1,21,21,39,10,21,0,40,46,15,14,51.277,140,1,36.138882,-120.368317,177.889999,6,600,58,3,"e00fce68f12da1a0c5de6248",2024-08-30 00:00:03,2024-08-30 00:00:03,2024-08-30 00:00:03,2024-08-30
"6","xWM2weC9DS","MOOSPMv3Parser",1724976001,3,3,3,5,5,3,3,5,5,3,926,243,27944,40,23,2,23,23,36,9,23,0,39,42,16,16,56.013,73,1,36.138939,-120.368103,193.263,5,600,58,3,"e00fce68e88237db75a60608",2024-08-30 00:00:03,2024-08-30 00:00:03,2024-08-30 00:00:03,2024-08-30
"7","xitWPGXUkh","MOOSPMv3Parser",1724976001,3.1,3.1,6553.5,4.56,4.56,6553.5,6553.5,4.6,4.6,6553.5,787.98,232.39,5896905,32.55,6553.5,1.39,6553.5,6553.5,38,16.2,6553.5,65.54,0,327.7,0,655.3,49.827,6553.5,6553.5,0,0,0,0,590,58,1,"e00fce682bbf742cd0b6768a",2024-08-30 00:00:03,2024-08-30 00:00:04,2024-08-30 00:00:04,2024-08-30
"8","D1mE1L9UUJ","MOOSPMv3Parser",1724976001,6,6,5,9,9,6,7,10,10,7,1126,345,6096,57,39,6,40,40,0,0,40,1,36,38,26,25,0,18,3,36.433666,-119.923325,35.630001,6,600,58,3,"e00fce6876826e255108c6bd",2024-08-30 00:00:04,2024-08-30 00:00:04,2024-08-30 00:00:04,2024-08-30
"9","NO5cL040FL","MOOSPMv3Parser",1724976000,4,4,3,6,6,3,3,6,6,3,1187,265,58811,40,24,2,24,24,35,8,24,0,38,41,15,16,510.929,59,1,36.010628,-120.140373,202.561996,5,600,58,3,"e00fce6850cac69f647dc199",2024-08-30 00:00:05,2024-08-30 00:00:05,2024-08-30 00:00:05,2024-08-30
"10","htWQifmMef","MOOSPMv3Parser",1724976601,7,7,5,10,10,6,6,10,10,6,1476,423,20052,65,42,3,43,43,35,13,43,0,37,41,21,20,511.336,14,1,36.785423,-119.773071,66.707001,7,600,58,3,"e00fce6856818e5885f65487",2024-08-30 00:10:01,2024-08-30 00:10:01,2024-08-30 00:10:01,2024-08-30
"11","elNYYbig73","MOOSPMv3Parser",1724976600,5,5,4,7,7,4,5,7,7,5,1049,279,485,41,29,3,29,29,34,14,29,0,36,39,23,23,0.012,131,1,35.949684,-119.050102,138.934998,5,600,58,3,"e00fce6808784ceaf209f949",2024-08-30 00:10:02,2024-08-30 00:10:02,2024-08-30 00:10:02,2024-08-30
"12","cc1AG6ib4C","MOOSPMv3Parser",1724976600,3.74,3.74,2.09,5.76,5.76,2.19,2.19,5.99,5.99,2.19,1193.65,278.29,24547.01,41.13,16.36,2.13,16.43,16.43,38.2,9.1,16.43,0.35,39,44.3,15.5,14.6,0,159.5,1,36.138927,-120.368393,177.380005,6,599,58,1,"e00fce68e77e43df92405fdb",2024-08-30 00:10:02,2024-08-30 00:10:03,2024-08-30 00:10:03,2024-08-30
"13","qRJEXLTL6D","MOOSPMv3Parser",1724976601,3,3,3,5,5,3,3,6,6,3,930,249,27966,42,26,2,26,26,36,9,26,0,38,42,16,16,57.079,64,1,36.138969,-120.368355,177.009003,7,600,58,3,"e00fce68e88237db75a60608",2024-08-30 00:10:02,2024-08-30 00:10:03,2024-08-30 00:10:03,2024-08-30
"14","IjxJZJzpy0","MOOSPMv3Parser",1724976601,3,3,3,5,5,3,3,6,6,3,951,264,26562,38,22,1,23,23,38,10,23,0,40,45,15,14,52.291,126,1,36.138996,-120.368355,175.117004,8,600,58,3,"e00fce68f12da1a0c5de6248",2024-08-30 00:10:03,2024-08-30 00:10:03,2024-08-30 00:10:03,2024-08-30
"15","1Hgzj4kGBd","MOOSPMv3Parser",1724976601,3,3,3,6,6,3,3,6,6,3,978,265,25036,43,24,2,24,24,36,10,24,0,38,42,15,15,78.927,64,3277,36.138798,-120.368446,171.279007,6,600,58,3,"e00fce68e28dcbc9a589be10",2024-08-30 00:10:03,2024-08-30 00:10:03,2024-08-30 00:10:03,2024-08-30
"16","MwKK0V4GLG","MOOSPMv3Parser",1724976601,3.13,3.13,6553.5,4.58,4.58,6553.5,6553.5,4.65,4.65,6553.5,796.4,236.23,5903561,35.11,6553.5,1.06,6553.5,6553.5,37.6,15.7,6553.5,65.54,0,327.7,0,655.3,50.847,6553.5,6553.5,0,0,0,0,590,58,1,"e00fce682bbf742cd0b6768a",2024-08-30 00:10:03,2024-08-30 00:10:04,2024-08-30 00:10:04,2024-08-30
