"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","oZXSSFQeGF","MOOSPMv3Parser",1696636800,9,9,5,12,12,5,5,13,13,5,1792,526,3143,76,38,3,38,38,33,24,38,0,35,38,25,24,57.335,9,1,36.785324,-119.773087,68.972,5,600,58,3,"e00fce6856818e5885f65487",2023-10-07 00:00:01,2023-10-07 00:00:01,2023-10-07 00:00:01,2023-10-07
"2","9tXJB538f2","MOOSPMv3Parser",1696636800,3.59,3.59,2.16,4.7,4.7,2.27,2.27,4.89,4.89,2.27,1029.01,261.02,491071.16,28.39,16.92,0.9,16.98,16.98,32.7,24.7,16.98,0.45,34.1,37.4,25.6,22.8,43.191,47.7,3276.7,36.01133,-119.963654,46.169998,0,600,58,1,"e00fce6858b443fd80f27170",2023-10-07 00:00:01,2023-10-07 00:00:02,2023-10-07 00:00:02,2023-10-07
"3","txiEbMZGVs","MOOSPMv3Parser",1696636801,3.62,3.62,1.4,4.61,4.61,1.47,1.47,4.8,4.8,1.47,889.89,229.15,172975.8,23.9,10.97,1.04,11.01,11.01,32.8,20.4,11.01,0.37,34.9,37.4,20.2,20.1,0,60,1,36.138836,-120.368248,147.987,6,600,58,1,"e00fce68e77e43df92405fdb",2023-10-07 00:00:02,2023-10-07 00:00:02,2023-10-07 00:00:02,2023-10-07
"4","FOYLiy2Uh0","MOOSPMv3Parser",1696636800,5.82,5.82,3.09,7.41,7.41,3.24,3.24,7.67,7.67,3.24,1082.87,317.94,373935.19,38.54,24.18,2.24,24.27,24.28,32.6,26.9,24.28,0.43,33.1,37.4,25.3,22.2,45.084,192,1,35.135914,-119.458946,292.402008,6,600,58,1,"e00fce682bbf742cd0b6768a",2023-10-07 00:00:02,2023-10-07 00:00:03,2023-10-07 00:00:03,2023-10-07
"5","uYaJB3X6oA","MOOSPMv3Parser",1696636800,11,11,5,15,15,5,5,15,15,5,2132,587,562967,83,36,4,36,36,31,26,36,0,33,35,30,29,58.128,19,1,35.95525,-119.036865,116.124001,7,600,58,3,"e00fce6808784ceaf209f949",2023-10-07 00:00:02,2023-10-07 00:00:03,2023-10-07 00:00:03,2023-10-07
"6","lzBodG81XV","MOOSPMv3Parser",1696636800,4,4,2,6,6,2,2,6,6,2,1050,271,3273,30,14,1,14,14,32,22,14,0,36,38,20,19,45.796,36,1,36.634274,-120.382446,25.287001,7,600,58,3,"e00fce6835b6173deb1a1f49",2023-10-07 00:00:02,2023-10-07 00:00:03,2023-10-07 00:00:03,2023-10-07
"7","TMoSgi4yqI","MOOSPMv3Parser",1696636800,5,5,4,7,7,4,4,8,8,5,1040,317,694102,44,27,3,28,28,0,0,28,1,34,36,27,26,1.684,21,1,36.433838,-119.922752,34.84,8,600,58,3,"e00fce6876826e255108c6bd",2023-10-07 00:00:03,2023-10-07 00:00:03,2023-10-07 00:00:03,2023-10-07
"8","qYFKEXki8V","MOOSPMv3Parser",1696636801,3,3,2,4,4,2,2,5,5,2,751,213,518967,26,14,1,14,14,32,20,14,0,35,36,22,23,47.129,41,3277,36.503124,-120.32534,68.906998,0,600,58,3,"e00fce68e28dcbc9a589be10",2023-10-07 00:00:04,2023-10-07 00:00:04,2023-10-07 00:00:04,2023-10-07
"9","n51yUiBvf1","MOOSPMv3Parser",1696636800,9,9,4,12,12,4,4,12,12,4,1747,474,357867,67,29,3,29,29,31,21,29,0,34,35,24,24,28.033,16,1,35.613224,-119.68972,45.415001,6,600,58,3,"e00fce68e88237db75a60608",2023-10-07 00:00:04,2023-10-07 00:00:04,2023-10-07 00:00:04,2023-10-07
"10","hbqn2RHGn3","MOOSPMv3Parser",1696636801,3,3,2,4,4,2,2,4,4,2,881,224,476318,28,14,1,14,14,33,20,14,0,35,37,20,19,48.665,72,1,36.010441,-120.140327,235.460007,6,600,58,3,"e00fce6850cac69f647dc199",2023-10-07 00:00:04,2023-10-07 00:00:04,2023-10-07 00:00:04,2023-10-07
"11","jL3d4Pt1f8","MOOSPMv3Parser",1696636801,12,12,6,18,18,6,6,18,18,6,2438,669,834261,96,47,5,47,47,31,26,47,0,33,35,30,30,33.263,29,4,36.529266,-119.293442,83.572998,8,600,58,3,"e00fce68e739ecbcf9e91965",2023-10-07 00:00:09,2023-10-07 00:00:09,2023-10-07 00:00:09,2023-10-07
"12","N6N8zVLn5H","MOOSPMv3Parser",1696636801,3,3,2,4,4,2,2,4,4,2,805,221,393,24,12,1,12,12,36,20,12,0,36,42,21,16,28.136,273,1,36.129993,-120.333939,164.671997,5,600,58,3,"e00fce68f12da1a0c5de6248",2023-10-07 00:01:14,2023-10-07 00:01:14,2023-10-07 00:01:14,2023-10-07
"13","G1g9151MHj","MOOSPMv3Parser",1696637400,9,9,5,13,13,5,5,13,13,5,1821,530,3174,76,36,2,37,37,33,24,37,0,34,37,26,24,55.943,11,1,36.785351,-119.773018,61.317001,6,600,58,3,"e00fce6856818e5885f65487",2023-10-07 00:10:01,2023-10-07 00:10:01,2023-10-07 00:10:01,2023-10-07
"14","6PM2tBIqBw","MOOSPMv3Parser",1696637400,3.79,3.79,2.25,4.94,4.94,2.39,2.43,5.13,5.13,2.44,1053.35,271.44,491901.81,28.03,17.62,1.27,17.7,17.71,32.4,25.7,17.71,0.49,33.8,36.9,27.3,24.5,41.972,43.7,3276.7,36.01133,-119.963654,46.169998,0,599,58,1,"e00fce6858b443fd80f27170",2023-10-07 00:10:02,2023-10-07 00:10:02,2023-10-07 00:10:02,2023-10-07
"15","gcjCElgD5H","MOOSPMv3Parser",1696637401,3.48,3.48,1.45,4.67,4.67,1.52,1.52,4.8,4.8,1.52,863.87,221.02,172984.88,25.64,11.32,1.69,11.37,11.37,32.4,20.5,11.37,0.4,34.5,36.9,20.2,19.9,0,60.1,1,36.138969,-120.368309,168.397003,5,600,58,1,"e00fce68e77e43df92405fdb",2023-10-07 00:10:02,2023-10-07 00:10:02,2023-10-07 00:10:02,2023-10-07
