"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","mVtkyKlxkq","MOOSPMv3Parser",1714867201,0,0,0.57,0.07,0.07,0.67,0.73,0.2,0.2,0.75,161.25,37.78,337509.34,4.79,4.42,0.76,4.5,4.52,12.8,71.7,4.52,0.56,10.9,12.1,87.8,83.1,0.18,4,2.5,36.785347,-119.77317,82.984001,0,600,58,1,"e00fce68e77e43df92405fdb",2024-05-05 00:00:03,2024-05-05 00:00:03,2024-05-05 00:00:03,2024-05-05
"2","jcIzEI4wrG","MOOSPMv3Parser",1714867201,0,0,1,0,0,1,1,0,0,1,73,22,246054,4,4,1,4,4,0,0,4,1,12,14,85,81,0.632,11,2,36.433868,-119.922775,24.923,8,600,58,3,"e00fce6876826e255108c6bd",2024-05-05 00:00:04,2024-05-05 00:00:04,2024-05-05 00:00:04,2024-05-05
"3","Bjans9R17w","MOOSPMv3Parser",1714867800,0,0,0,0,0,0,0,0,0,0,84,15,6855,2,2,0,2,2,11,75,2,1,11,10,87,90,510.861,7,9,36.634262,-120.382347,27.398001,6,600,58,3,"e00fce6835b6173deb1a1f49",2024-05-05 00:09:57,2024-05-05 00:09:58,2024-05-05 00:09:58,2024-05-05
"4","e8rRc27QGr","MOOSPMv3Parser",1714867801,0,0,1,0,0,1,1,0,0,1,137,38,486905,5,4,0,5,5,12,74,5,1,11,12,88,83,19.095,1,7,36.785362,-119.773033,53.570999,6,600,58,3,"e00fce6856818e5885f65487",2024-05-05 00:09:58,2024-05-05 00:09:58,2024-05-05 00:09:58,2024-05-05
"5","4Ij2BkKZw4","MOOSPMv3Parser",1714867801,0,0,0.46,0.13,0.13,0.55,0.6,0.22,0.22,0.63,190.4,44.75,337509.34,4.62,3.49,0.4,3.58,3.59,12,77.1,3.59,0.58,10.6,11.4,90.1,86.1,0.232,1.3,6.1,36.785378,-119.773102,68.719002,8,600,58,1,"e00fce68e77e43df92405fdb",2024-05-05 00:10:03,2024-05-05 00:10:03,2024-05-05 00:10:03,2024-05-05
"6","wOo4exnb5L","MOOSPMv3Parser",1714867801,0,0,0,0,0,1,1,0,0,1,80,24,246055,5,3,1,3,3,0,0,3,1,12,13,88,87,1.219,5,5,36.433884,-119.922798,29.209,7,600,58,3,"e00fce6876826e255108c6bd",2024-05-05 00:10:04,2024-05-05 00:10:04,2024-05-05 00:10:04,2024-05-05
"7","xI0CaYl450","MOOSPMv3Parser",1714868400,0,0,0,0,0,0,0,0,0,0,77,15,6857,2,2,0,2,2,11,76,2,1,11,10,87,90,510.877,6,11,36.634262,-120.382347,27.396,0,600,58,3,"e00fce6835b6173deb1a1f49",2024-05-05 00:19:57,2024-05-05 00:19:57,2024-05-05 00:19:57,2024-05-05
"8","gDGZrMDLPT","MOOSPMv3Parser",1714868400,0,0,1,0,0,1,1,0,0,1,178,51,487718,6,5,0,5,5,12,77,5,1,11,11,89,85,19.355,1,16,36.785374,-119.773125,69.619003,7,599,58,3,"e00fce6856818e5885f65487",2024-05-05 00:19:57,2024-05-05 00:19:58,2024-05-05 00:19:58,2024-05-05
"9","q5FuVcSxBY","MOOSPMv3Parser",1714868401,0.11,0.11,0.54,0.36,0.36,0.64,0.69,0.43,0.43,0.72,238.22,56.27,337509.72,5.96,4.15,0.38,4.23,4.25,11.5,79.9,4.25,0.56,10.4,11,91.1,87.8,0.249,1,9.5,36.785347,-119.773109,68.847,7,600,58,1,"e00fce68e77e43df92405fdb",2024-05-05 00:20:03,2024-05-05 00:20:03,2024-05-05 00:20:03,2024-05-05
"10","G5qK1dfKqD","MOOSPMv3Parser",1714868401,0,0,1,0,0,1,1,0,0,1,124,38,246055,7,4,1,4,4,0,0,4,1,12,12,87,87,1.178,9,7,36.433884,-119.922798,29.202999,0,600,58,3,"e00fce6876826e255108c6bd",2024-05-05 00:20:04,2024-05-05 00:20:04,2024-05-05 00:20:04,2024-05-05
"11","EnDv6PHFv5","MOOSPMv3Parser",1714869000,0,0,0,0,0,0,0,0,0,0,128,21,6858,2,2,0,2,2,11,77,2,1,11,10,88,91,510.8,5,13,36.6343,-120.382309,22.683001,6,600,58,3,"e00fce6835b6173deb1a1f49",2024-05-05 00:29:57,2024-05-05 00:29:57,2024-05-05 00:29:57,2024-05-05
"12","oJjeLIE1i9","MOOSPMv3Parser",1714869000,0,0,1,0,0,1,1,0,0,1,180,49,486905,6,5,0,5,5,11,78,5,1,11,11,89,88,19.451,1,23,36.785412,-119.773094,71.466003,7,600,58,3,"e00fce6856818e5885f65487",2024-05-05 00:29:57,2024-05-05 00:29:58,2024-05-05 00:29:58,2024-05-05
"13","gQg8kcDZPw","MOOSPMv3Parser",1714869001,0.09,0.09,0.57,0.37,0.37,0.67,0.73,0.48,0.48,0.76,242.61,59.41,337509.91,6.86,4.42,0.63,4.51,4.52,11.3,81.8,4.53,0.56,10.4,10.8,91.5,90.3,0.262,1,11.9,36.785336,-119.773117,74.323997,6,600,58,1,"e00fce68e77e43df92405fdb",2024-05-05 00:30:03,2024-05-05 00:30:03,2024-05-05 00:30:03,2024-05-05
