"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","jxG66094WO","MOOSPMv3Parser",1726272001,2,2,2,3,3,3,3,3,3,3,623,180,97448,21,16,1,17,17,32,15,17,1,33,37,25,22,511.128,27,1,36.785416,-119.773087,30.749001,7,600,58,3,"e00fce6856818e5885f65487",2024-09-14 00:00:01,2024-09-14 00:00:02,2024-09-14 00:00:02,2024-09-14
"2","RdgwBe3wxS","MOOSPMv3Parser",1726272001,0,0,1,0,0,1,1,0,0,1,325,86,63755,10,6,0,6,6,36,13,6,1,35,42,21,17,41.181,64,1,36.138935,-120.368393,171.315002,7,599,58,3,"e00fce68f12da1a0c5de6248",2024-09-14 00:00:02,2024-09-14 00:00:02,2024-09-14 00:00:02,2024-09-14
"3","m1NtG1xdnS","MOOSPMv3Parser",1726272001,1,1,1,1,1,1,2,1,1,2,337,85,267331,12,8,1,9,9,33,13,9,1,34,38,21,20,44.368,32,1,36.138954,-120.368439,182.835999,7,600,58,3,"e00fce68e88237db75a60608",2024-09-14 00:00:03,2024-09-14 00:00:03,2024-09-14 00:00:03,2024-09-14
"4","3GEUArRqh3","MOOSPMv3Parser",1726272001,0.02,0.02,6553.5,0.1,0.1,6553.5,6553.5,0.11,0.11,6553.5,243.31,72.08,7499007.5,7.99,6553.5,0.62,6553.5,6553.5,34.5,18.4,6553.5,65.54,0,327.7,0,655.3,42.968,6553.5,6553.5,0,0,0,0,591,58,1,"e00fce682bbf742cd0b6768a",2024-09-14 00:00:03,2024-09-14 00:00:03,2024-09-14 00:00:03,2024-09-14
"5","fvP2JAHdlG","MOOSPMv3Parser",1726272001,1,1,1,1,1,1,1,1,1,1,288,80,232701,10,8,1,8,8,34,13,8,1,34,39,21,19,60.72,23,3277,36.139038,-120.368385,178.593002,7,600,58,3,"e00fce68e28dcbc9a589be10",2024-09-14 00:00:03,2024-09-14 00:00:04,2024-09-14 00:00:04,2024-09-14
"6","D2IJubIHgD","MOOSPMv3Parser",1726272001,1,1,2,2,2,4,5,3,3,5,399,121,80137,21,15,4,16,16,0,0,16,1,33,35,24,23,0,19,4,36.433655,-119.923424,14.64,7,600,58,3,"e00fce6876826e255108c6bd",2024-09-14 00:00:03,2024-09-14 00:00:04,2024-09-14 00:00:04,2024-09-14
"7","vJgdyRkMBL","MOOSPMv3Parser",1726272000,0.02,0.02,0.72,0.34,0.34,1.08,1.36,0.42,0.42,1.49,430.32,86.33,209333.5,9.72,5.31,0.72,5.65,5.72,35,12.1,5.74,0.69,35.1,40.2,20.4,18.3,0,58.8,1,36.138935,-120.368233,159.923004,8,600,58,1,"e00fce68e77e43df92405fdb",2024-09-14 00:00:03,2024-09-14 00:00:04,2024-09-14 00:00:04,2024-09-14
"8","gLqS7iQ3iG","MOOSPMv3Parser",1726272001,0,0,1,1,1,1,2,1,1,2,391,96,69376,14,8,1,8,8,34,11,8,1,34,40,21,19,513.496,18,1,36.138973,-120.36837,181.229004,7,600,58,3,"e00fce68e739ecbcf9e91965",2024-09-14 00:00:04,2024-09-14 00:00:04,2024-09-14 00:00:04,2024-09-14
"9","DDSNX1UCez","MOOSPMv3Parser",1726272000,0,0,1,1,1,1,1,1,1,2,387,89,130618,13,8,1,9,9,32,12,9,1,33,37,22,20,510.744,26,1,36.010548,-120.140305,216.766006,9,600,58,3,"e00fce6850cac69f647dc199",2024-09-14 00:00:09,2024-09-14 00:00:09,2024-09-14 00:00:09,2024-09-14
"10","SE2Gj5FzG2","MOOSPMv3Parser",1726272601,2,2,2,3,3,3,3,3,3,3,602,173,97462,19,16,1,16,16,32,15,16,1,33,37,25,23,511.13,20,1,36.785355,-119.773117,73.739998,9,600,58,3,"e00fce6856818e5885f65487",2024-09-14 00:10:01,2024-09-14 00:10:01,2024-09-14 00:10:01,2024-09-14
