"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","CXACoakI1F","MOOSPMv3Parser",1740268801,9,9,7,13,13,7,7,14,14,7,1612,476,23864,88,54,4,54,54,25,22,54,0,25,28,28,27,510.686,4,3,36.785351,-119.773109,55.993999,6,600,58,3,"e00fce6856818e5885f65487",2025-02-23 00:00:00,2025-02-23 00:00:00,2025-02-23 00:00:00,2025-02-23
"2","eZcKIQLPgU","MOOSPMv3Parser",1740268800,5,5,3,7,7,3,3,7,7,3,1004,285,18232,40,23,2,23,23,24,20,23,0,24,28,31,25,45.933,21,3,36.138943,-120.368515,181.431,8,600,58,3,"e00fce68f12da1a0c5de6248",2025-02-23 00:00:02,2025-02-23 00:00:03,2025-02-23 00:00:03,2025-02-23
"3","4qfbnMlxlr","MOOSPMv3Parser",1740268800,5,5,3,7,7,4,4,7,7,4,987,267,15429,42,27,2,27,27,25,19,27,0,24,29,29,25,56.395,20,3,36.13895,-120.368355,165.322006,8,600,58,3,"e00fce68e88237db75a60608",2025-02-23 00:00:02,2025-02-23 00:00:03,2025-02-23 00:00:03,2025-02-23
"4","ksl8kA9fIv","MOOSPMv3Parser",1740268800,5,5,3,6,6,3,3,7,7,3,971,275,8730,41,24,2,24,24,26,18,24,0,24,29,29,25,509.505,13,3277,36.138954,-120.368362,182.694,8,599,58,3,"e00fce68e28dcbc9a589be10",2025-02-23 00:00:03,2025-02-23 00:00:03,2025-02-23 00:00:03,2025-02-23
"5","N4UAE5GG7v","MOOSPMv3Parser",1740268800,3,3,3,5,5,3,3,6,6,3,747,231,8238,34,23,2,23,23,1,0,23,0,26,28,27,26,124.128,26,3,36.13892,-120.368408,171.113007,6,600,58,3,"e00fce6876826e255108c6bd",2025-02-23 00:00:03,2025-02-23 00:00:04,2025-02-23 00:00:04,2025-02-23
"6","Brkf9a84pN","MOOSPMv3Parser",1740268801,4.94,4.94,2.66,6.7,6.7,2.79,2.79,7.01,7.01,2.79,1185.44,292.88,11702.51,39.03,20.77,1.87,20.85,20.85,23.4,22,20.85,0.35,24.2,25.7,29.1,29.4,53.125,8.8,5,36.139011,-120.368431,177.888,6,600,58,1,"e00fce68e77e43df92405fdb",2025-02-23 00:00:03,2025-02-23 00:00:04,2025-02-23 00:00:04,2025-02-23
"7","kOlx8RYUZU","MOOSPMv3Parser",1740268801,4,4,2,6,6,3,3,6,6,3,987,268,11727,38,19,2,20,20,26,17,20,0,24,29,29,25,0.007,20,2,36.138981,-120.368347,149.731003,6,600,58,3,"e00fce6808784ceaf209f949",2025-02-23 00:00:04,2025-02-23 00:00:05,2025-02-23 00:00:05,2025-02-23
"8","JhuigbJwdX","MOOSPMv3Parser",1740268801,3,3,3,6,6,3,3,6,6,3,978,262,14176,43,23,3,23,23,27,14,23,0,24,30,29,24,514.249,17,1,36.139046,-120.368324,188.175003,7,600,58,3,"e00fce68e739ecbcf9e91965",2025-02-23 00:00:04,2025-02-23 00:00:05,2025-02-23 00:00:05,2025-02-23
"9","7wyIvMiNJe","MOOSPMv3Parser",1740269400,5,5,3,7,7,3,3,7,7,3,1181,305,20189,40,22,2,23,23,26,20,23,0,27,28,24,25,511.313,24,2,36.138943,-120.368385,164.584,0,600,58,3,"e00fce6835b6173deb1a1f49",2025-02-23 00:09:57,2025-02-23 00:09:57,2025-02-23 00:09:57,2025-02-23
"10","XAhbhmir23","MOOSPMv3Parser",1740269401,8,8,6,11,11,6,6,12,12,6,1401,414,23906,73,48,3,48,48,25,22,48,0,25,28,29,28,510.611,3,3,36.785442,-119.773193,55.834,9,600,58,3,"e00fce6856818e5885f65487",2025-02-23 00:10:00,2025-02-23 00:10:00,2025-02-23 00:10:00,2025-02-23
"11","mYueyvnmNA","MOOSPMv3Parser",1740269400,5,5,3,6,6,3,3,7,7,3,983,277,18253,40,24,1,24,24,24,21,24,0,24,27,30,27,45.645,18,3,36.138905,-120.36853,185.492996,5,600,58,3,"e00fce68f12da1a0c5de6248",2025-02-23 00:10:02,2025-02-23 00:10:02,2025-02-23 00:10:02,2025-02-23
"12","yHxR2VTbMP","MOOSPMv3Parser",1740269400,5,5,3,6,6,3,3,7,7,3,974,279,8751,41,25,1,25,25,25,18,25,0,24,28,29,25,509.421,12,3277,36.139107,-120.368309,219.848007,7,599,58,3,"e00fce68e28dcbc9a589be10",2025-02-23 00:10:03,2025-02-23 00:10:03,2025-02-23 00:10:03,2025-02-23
"13","jrZYdTJp0i","MOOSPMv3Parser",1740269400,5,5,3,7,7,4,4,7,7,4,972,264,15453,43,27,2,27,27,25,20,27,0,24,28,28,26,56.58,22,3,36.138988,-120.368317,159.983994,7,600,58,3,"e00fce68e88237db75a60608",2025-02-23 00:10:03,2025-02-23 00:10:03,2025-02-23 00:10:03,2025-02-23
"14","WNX68RO0Bf","MOOSPMv3Parser",1740269401,5,5,3,6,6,3,3,7,7,3,982,268,11744,40,20,2,20,20,26,17,20,0,25,29,28,25,0.008,28,2,36.138885,-120.368416,139.240005,5,600,58,3,"e00fce6808784ceaf209f949",2025-02-23 00:10:03,2025-02-23 00:10:03,2025-02-23 00:10:03,2025-02-23
"15","IAp4ZPRrE0","MOOSPMv3Parser",1740269401,5.08,5.57,2.63,32.86,123.22,2.76,2.76,25.8,118.46,2.76,1231.34,407.03,11720.43,78.14,20.58,16.2,20.66,20.66,23.1,22.3,20.66,0.38,24.3,25.4,28.6,29.9,53.185,7.5,5.2,36.138874,-120.368393,155.718994,7,600,58,1,"e00fce68e77e43df92405fdb",2025-02-23 00:10:03,2025-02-23 00:10:03,2025-02-23 00:10:03,2025-02-23
"16","dvKb7NNmmV","MOOSPMv3Parser",1740269400,3,3,3,5,5,4,4,6,6,4,735,229,8262,36,27,3,27,27,0,0,27,0,26,28,27,27,124.973,24,3,36.139088,-120.368217,160.203003,6,600,58,3,"e00fce6876826e255108c6bd",2025-02-23 00:10:03,2025-02-23 00:10:04,2025-02-23 00:10:04,2025-02-23
"17","FmHneYOXhp","MOOSPMv3Parser",1740269401,4,4,3,6,6,3,3,6,6,3,982,267,14198,42,25,2,25,25,27,14,25,0,25,30,28,24,514.228,29,1,36.139027,-120.368317,191.248001,6,600,58,3,"e00fce68e739ecbcf9e91965",2025-02-23 00:10:04,2025-02-23 00:10:04,2025-02-23 00:10:04,2025-02-23
"18","RjjEdk4WVV","MOOSPMv3Parser",1740270000,5,5,2,7,7,2,2,7,7,2,1198,307,20204,37,18,2,18,18,25,18,18,0,27,28,23,24,511.286,29,2,36.138962,-120.368309,142.128998,7,600,58,3,"e00fce6835b6173deb1a1f49",2025-02-23 00:19:58,2025-02-23 00:19:58,2025-02-23 00:19:58,2025-02-23
"19","z9TtILsiRE","MOOSPMv3Parser",1740270001,8,8,6,11,11,7,7,12,12,7,1383,412,23948,71,49,3,49,49,24,23,49,0,25,27,29,28,510.601,2,3,36.785404,-119.773186,56.257999,10,600,58,3,"e00fce6856818e5885f65487",2025-02-23 00:20:00,2025-02-23 00:20:00,2025-02-23 00:20:00,2025-02-23
"20","H3qhZKkEdj","MOOSPMv3Parser",1740270000,5,5,3,6,6,3,3,6,6,3,952,271,18272,36,21,1,21,21,23,20,21,0,24,26,29,26,45.663,13,4,36.138977,-120.36834,155.669998,6,600,58,3,"e00fce68f12da1a0c5de6248",2025-02-23 00:20:02,2025-02-23 00:20:02,2025-02-23 00:20:02,2025-02-23
"21","hs2DXIHegW","MOOSPMv3Parser",1740270000,4,4,3,6,6,3,3,6,6,3,890,239,15474,38,24,1,24,24,24,19,24,0,24,27,27,25,56.383,16,3,36.138988,-120.368317,159.983002,0,600,58,3,"e00fce68e88237db75a60608",2025-02-23 00:20:03,2025-02-23 00:20:03,2025-02-23 00:20:03,2025-02-23
"22","bRAY5PuR0S","MOOSPMv3Parser",1740270000,5,5,3,6,6,3,3,6,6,3,928,261,8771,35,23,1,23,23,25,17,23,0,23,28,28,24,509.31,11,3277,36.139008,-120.368355,174.738007,8,599,58,3,"e00fce68e28dcbc9a589be10",2025-02-23 00:20:03,2025-02-23 00:20:03,2025-02-23 00:20:03,2025-02-23
"23","F7onaLQLPX","MOOSPMv3Parser",1740270001,4,4,2,5,5,2,2,5,5,2,916,242,11759,34,17,1,17,17,25,16,17,0,24,29,28,24,0.011,25,2,36.13903,-120.368393,177.238007,6,600,58,3,"e00fce6808784ceaf209f949",2025-02-23 00:20:03,2025-02-23 00:20:03,2025-02-23 00:20:03,2025-02-23
"24","50TIrNcmtf","MOOSPMv3Parser",1740270000,3,3,3,5,5,3,3,5,5,3,701,217,8281,34,22,2,22,22,0,0,22,0,26,27,26,27,125.906,24,4,36.138901,-120.368355,155.070999,5,600,58,3,"e00fce6876826e255108c6bd",2025-02-23 00:20:03,2025-02-23 00:20:03,2025-02-23 00:20:03,2025-02-23
