"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","PxFJBwCRRE","MOOSPMv3Parser",1733961601,30,26,43,56,44,45,45,64,56,46,5221,1583,15014,406,332,35,334,334,18,36,334,0,18,19,38,37,509.286,24,1,36.785343,-119.773033,75.533997,7,600,58,3,"e00fce6856818e5885f65487",2024-12-12 00:00:02,2024-12-12 00:00:02,2024-12-12 00:00:02,2024-12-12
"2","l4GX7ruqiH","MOOSPMv3Parser",1733961600,67.89,45.27,28.74,86.98,58.98,30.16,30.17,93.19,69.52,30.17,14867.42,3876.95,375601.31,298.61,224.88,33.6,225.78,225.81,16.5,37,225.83,0.43,14.9,16.7,48.2,45,28.52,86.2,8,36.13921,-120.368477,176.147995,7,600,58,1,"e00fce68e77e43df92405fdb",2024-12-12 00:00:02,2024-12-12 00:00:03,2024-12-12 00:00:03,2024-12-12
"3","0Yi48Nf2x9","MOOSPMv3Parser",1733961601,21,20,32,41,36,35,35,46,45,35,3962,1120,393454,298,253,34,254,255,16,33,255,1,15,16,49,46,516.955,86,16,36.139004,-120.368515,171.574997,7,600,58,3,"e00fce68e739ecbcf9e91965",2024-12-12 00:00:03,2024-12-12 00:00:04,2024-12-12 00:00:04,2024-12-12
"4","pQdsONx6OK","MOOSPMv3Parser",1733961601,23,21,25,42,37,31,35,48,47,37,3878,1152,308442,314,194,34,199,200,18,32,200,1,15,18,48,41,46.931,97,3277,36.139004,-120.36834,165.848007,0,600,58,3,"e00fce68e28dcbc9a589be10",2024-12-12 00:00:03,2024-12-12 00:00:04,2024-12-12 00:00:04,2024-12-12
"5","smB72A6cwd","MOOSPMv3Parser",1733961601,33,28,53,69,51,57,58,80,67,59,5270,1653,1576945,473,416,65,419,419,3,1,419,1,16,16,56,55,13.023,41,24,36.433651,-119.923347,23.167,8,600,58,3,"e00fce6876826e255108c6bd",2024-12-12 00:00:04,2024-12-12 00:00:05,2024-12-12 00:00:05,2024-12-12
"6","GlLEAnYE7n","MOOSPMv3Parser",1733962201,30,26,43,55,44,46,46,64,56,46,5189,1570,15308,397,338,36,340,340,18,37,340,0,18,19,40,39,509.248,31,1,36.785305,-119.773094,82.609001,5,600,58,3,"e00fce6856818e5885f65487",2024-12-12 00:10:02,2024-12-12 00:10:02,2024-12-12 00:10:02,2024-12-12
"7","GKn8bTbbr5","MOOSPMv3Parser",1733962201,33,28,52,67,50,55,56,77,65,56,5191,1626,1582568,458,404,62,407,407,1,1,407,0,15,16,57,56,26.427,60,20,36.433674,-119.923409,33.507,6,598,58,3,"e00fce6876826e255108c6bd",2024-12-12 00:10:02,2024-12-12 00:10:02,2024-12-12 00:10:02,2024-12-12
"8","tzSjlQGkEE","MOOSPMv3Parser",1733962201,21,20,33,40,36,35,36,46,45,36,4003,1134,393679,291,257,32,259,259,16,34,259,1,14,16,50,47,517.152,84,17,36.139038,-120.368309,157.634995,6,600,58,3,"e00fce68e739ecbcf9e91965",2024-12-12 00:10:03,2024-12-12 00:10:03,2024-12-12 00:10:03,2024-12-12
"9","dl3qB25KiE","MOOSPMv3Parser",1733962201,22,21,26,43,38,32,37,48,47,39,3882,1149,308605,320,198,37,203,204,17,34,204,1,14,17,50,44,44.673,96,3277,36.139,-120.368332,167.757004,11,600,58,3,"e00fce68e28dcbc9a589be10",2024-12-12 00:10:04,2024-12-12 00:10:04,2024-12-12 00:10:04,2024-12-12
"10","NnRuStlGZR","MOOSPMv3Parser",1733962200,24.16,22.01,28.76,42.72,37.1,30.17,30.17,48.99,46.99,30.18,4903.7,1313.92,375797,293.68,225.08,34.47,225.97,226,15.9,38.5,226.01,0.42,14.6,16.2,49.2,46.1,27.878,78.2,8.6,36.139229,-120.368515,185.843994,7,600,58,1,"e00fce68e77e43df92405fdb",2024-12-12 00:10:07,2024-12-12 00:10:07,2024-12-12 00:10:07,2024-12-12
