"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","Z61CT1w0SA","MOOSPMv3Parser",1747267200,11,11,6,14,14,6,6,15,15,6,1924,562,143556,87,46,3,46,46,27,16,46,0,27,30,26,25,510.736,87,1,36.785347,-119.77314,67.987,7,600,58,3,"e00fce6856818e5885f65487",2025-05-14 23:59:59,2025-05-15 00:00:00,2025-05-15 00:00:00,2025-05-15
"2","TvZ3EpOIJC","MOOSPMv3Parser",1747267200,1,1,1,2,2,1,1,2,2,1,477,121,216,16,9,1,9,9,28,9,9,1,27,32,22,20,514.121,16,1,36.139008,-120.368362,200.712997,9,600,58,3,"e00fce68e739ecbcf9e91965",2025-05-15 00:00:01,2025-05-15 00:00:01,2025-05-15 00:00:01,2025-05-15
"3","c3ZzDlAvaT","MOOSPMv3Parser",1747267200,1.82,1.82,0.8,2.32,2.32,0.94,1.03,2.42,2.42,1.07,604.22,138.29,19568.02,12.63,6.12,0.82,6.25,6.27,28.5,11.3,6.28,0.57,28.2,32,21.8,20.2,20.367,81.7,1,36.138985,-120.368378,162.751999,7,600,58,1,"e00fce68e77e43df92405fdb",2025-05-15 00:00:02,2025-05-15 00:00:02,2025-05-15 00:00:02,2025-05-15
"4","PSzOKx3YEE","MOOSPMv3Parser",1747267200,1,1,1,1,1,1,1,2,2,1,297,90,248,13,9,1,9,9,0,0,9,1,26,27,25,25,131.675,12,2,36.138901,-120.368263,169.960007,6,600,58,3,"e00fce6876826e255108c6bd",2025-05-15 00:00:02,2025-05-15 00:00:03,2025-05-15 00:00:03,2025-05-15
"5","viGgt4Cn9y","MOOSPMv3Parser",1747267200,0,0,1,0,0,1,1,0,0,1,187,92,198,9,9,1,9,9,26,23,9,1,27,29,23,22,37.614,88,1,36.139,-120.368385,180.970001,6,599,58,3,"e00fce686dc2ef0a68fa40b0",2025-05-15 00:00:02,2025-05-15 00:00:03,2025-05-15 00:00:03,2025-05-15
"6","wNw2xMWFFh","MOOSPMv3Parser",1747267201,1,1,1,2,2,1,1,2,2,1,440,114,208,13,7,1,7,8,28,10,8,1,27,31,22,21,0.071,25,1,36.138805,-120.368454,164.406998,0,600,58,3,"e00fce6808784ceaf209f949",2025-05-15 00:00:03,2025-05-15 00:00:03,2025-05-15 00:00:03,2025-05-15
"7","72xVATLONm","MOOSPMv3Parser",1747267201,1,1,1,2,2,1,1,2,2,1,461,126,183,12,8,0,8,8,29,12,8,1,28,33,23,18,43.308,31,1,36.138954,-120.368408,184.382996,7,600,58,3,"e00fce68f12da1a0c5de6248",2025-05-15 00:00:03,2025-05-15 00:00:03,2025-05-15 00:00:03,2025-05-15
"8","iNLmvFm0Pb","MOOSPMv3Parser",1747267201,2,2,1,2,2,1,1,2,2,1,454,121,218,12,8,1,8,8,28,11,8,1,27,32,22,19,512.907,7,3277,36.13903,-120.36834,181.313004,6,600,58,3,"e00fce68e28dcbc9a589be10",2025-05-15 00:00:03,2025-05-15 00:00:04,2025-05-15 00:00:04,2025-05-15
"9","qF3iAtaQJu","MOOSPMv3Parser",1747267201,1,1,1,2,2,1,1,2,2,1,438,106,302,13,9,1,9,9,28,11,10,0,27,32,22,20,38.767,34,1,36.138931,-120.368332,164.238998,6,600,58,3,"e00fce68e88237db75a60608",2025-05-15 00:00:03,2025-05-15 00:00:04,2025-05-15 00:00:04,2025-05-15
"10","1DPumdzg2Q","MOOSPMv3Parser",1747267801,1,1,1,2,2,1,1,2,2,1,492,122,20623,12,8,1,8,8,24,16,8,0,27,27,21,23,511.464,30,1,36.138828,-120.368362,173.565002,6,599,58,3,"e00fce6835b6173deb1a1f49",2025-05-15 00:09:59,2025-05-15 00:09:59,2025-05-15 00:09:59,2025-05-15
