"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","Nx3NCsneFj","MOOSPMv3Parser",1720915200,11,11,6,15,15,6,6,16,16,6,1911,583,533351,85,48,6,48,48,0,0,48,0,40,43,26,25,0,43,1,36.433922,-119.922821,80.018997,7,600,58,3,"e00fce6876826e255108c6bd",2024-07-14 00:00:01,2024-07-14 00:00:02,2024-07-14 00:00:02,2024-07-14
"2","CdVw5OnqkN","MOOSPMv3Parser",1720915201,10,10,6,15,15,6,6,16,16,6,2047,532,2118,101,44,5,44,44,39,11,44,0,42,45,17,18,512.931,59,1,36.138885,-120.368423,175.755997,6,600,58,3,"e00fce68e739ecbcf9e91965",2024-07-14 00:00:03,2024-07-14 00:00:03,2024-07-14 00:00:03,2024-07-14
"3","6ssj6P92pf","MOOSPMv3Parser",1720915800,11,11,7,16,16,7,7,16,16,7,2026,615,533386,90,51,7,51,51,0,0,51,0,40,43,30,28,0,34,1,36.433979,-119.922798,42.077,10,600,58,3,"e00fce6876826e255108c6bd",2024-07-14 00:10:01,2024-07-14 00:10:02,2024-07-14 00:10:02,2024-07-14
"4","wRKaVs2USl","MOOSPMv3Parser",1720915801,10,10,6,15,15,6,6,15,15,6,2005,525,2157,97,44,6,44,44,38,10,44,0,41,44,16,17,513.137,98,1,36.138943,-120.368484,190.460999,7,600,58,3,"e00fce68e739ecbcf9e91965",2024-07-14 00:10:03,2024-07-14 00:10:03,2024-07-14 00:10:03,2024-07-14
"5","2H2mAnXEUh","MOOSPMv3Parser",1720916400,12,12,7,17,17,7,7,17,17,7,2099,641,533422,98,51,7,52,52,0,0,52,0,40,43,28,26,0,37,1,36.43391,-119.922722,49.441002,10,600,58,3,"e00fce6876826e255108c6bd",2024-07-14 00:20:01,2024-07-14 00:20:02,2024-07-14 00:20:02,2024-07-14
"6","crMDipc3KF","MOOSPMv3Parser",1720916401,10,10,6,15,15,6,6,15,15,6,1981,528,2195,94,44,4,44,44,38,11,44,0,41,44,17,18,513.269,24,1,36.139008,-120.368507,192.406998,6,600,58,3,"e00fce68e739ecbcf9e91965",2024-07-14 00:20:03,2024-07-14 00:20:03,2024-07-14 00:20:03,2024-07-14
"7","2tmxtnWHot","MOOSPMv3Parser",1720917000,11,11,7,16,16,7,7,17,17,7,2059,628,533462,93,54,8,54,54,0,0,54,0,39,43,30,28,0,40,1,36.433975,-119.922783,47.141998,9,600,58,3,"e00fce6876826e255108c6bd",2024-07-14 00:30:01,2024-07-14 00:30:02,2024-07-14 00:30:02,2024-07-14
"8","tZHK1P5KVb","MOOSPMv3Parser",1720917001,10,10,6,14,14,6,6,15,15,6,1925,519,2234,90,46,5,46,46,38,11,46,0,41,43,17,18,513.417,24,1,36.138863,-120.368446,176,5,600,58,3,"e00fce68e739ecbcf9e91965",2024-07-14 00:30:03,2024-07-14 00:30:03,2024-07-14 00:30:03,2024-07-14
"9","5GcFexQ9w0","MOOSPMv3Parser",1720917600,12,12,7,17,17,7,7,18,18,7,2169,658,533506,95,54,8,54,54,0,0,54,0,39,42,30,29,0,39,1,36.433853,-119.922752,42.226002,11,600,58,3,"e00fce6876826e255108c6bd",2024-07-14 00:40:01,2024-07-14 00:40:02,2024-07-14 00:40:02,2024-07-14
"10","1NpqiNsiSW","MOOSPMv3Parser",1720917601,10,10,6,15,15,6,6,16,16,6,1981,534,2275,96,47,4,47,47,38,11,47,0,41,43,17,19,513.413,38,1,36.138939,-120.368515,185.858002,5,600,58,3,"e00fce68e739ecbcf9e91965",2024-07-14 00:40:03,2024-07-14 00:40:03,2024-07-14 00:40:03,2024-07-14
