"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","ov0J51NvkD","MOOSPMv3Parser",1758326401,37,28,35,65,46,37,37,68,57,37,7444,2037,422539,489,273,33,274,274,27,53,274,0,29,30,58,55,39.03,16,3277,35.949581,-119.050056,107.806999,6,600,58,3,"e00fce6858b443fd80f27170",2025-09-20 00:00:02,2025-09-20 00:00:03,2025-09-20 00:00:03,2025-09-20
"2","aV7B04nkBN","MOOSPMv3Parser",1758326400,-9,-9,6554,-9,-9,6554,6554,-9,-9,6554,-9,-9,22746772,-9,6554,-9,6554,6554,-10,-10,6554,66,29,328,58,655,35.194,6554,6554,35.670433,-119.239067,78.028999,11,600,58,3,"e00fce686dc2ef0a68fa40b0",2025-09-20 00:00:03,2025-09-20 00:00:03,2025-09-20 00:00:03,2025-09-20
"3","dKPr88md8l","MOOSPMv3Parser",1758326401,8,8,5,11,11,5,5,12,12,5,1776,430,160563,71,40,4,40,40,29,41,40,0,29,33,48,42,43.414,16,2,36.005283,-120.117256,246.003006,5,600,58,3,"e00fce68e88237db75a60608",2025-09-20 00:00:03,2025-09-20 00:00:03,2025-09-20 00:00:03,2025-09-20
"4","eFdNKC5qkC","MOOSPMv3Parser",1758326400,19,19,12,27,27,13,13,28,28,13,3364,962,565700,170,94,8,94,94,28,64,94,0,28,31,64,57,31.794,25,3277,36.526604,-119.290382,91.846001,5,600,58,3,"e00fce68e28dcbc9a589be10",2025-09-20 00:00:03,2025-09-20 00:00:03,2025-09-20 00:00:03,2025-09-20
"5","oDw0xSEaMt","MOOSPMv3Parser",1758326401,0,0,2,0,0,2,2,0,0,2,191,128,5442,13,13,1,13,13,24,29,13,0,23,26,37,32,34.121,63,1,40.594246,-105.075745,1535.868042,7,600,58,3,"e00fce68b74b750aa2a7da46",2025-09-20 00:00:03,2025-09-20 00:00:03,2025-09-20 00:00:03,2025-09-20
"6","TnsNJa5Q3m","MOOSPMv3Parser",1758326401,3,3,5,6,6,5,5,6,6,5,499,378,1695,58,40,3,40,40,32,35,40,0,32,35,44,38,34.318,8,2,36.138981,-120.368355,163.244995,8,600,58,3,"e00fce68d6b773b56ce8baa0",2025-09-20 00:00:03,2025-09-20 00:00:03,2025-09-20 00:00:03,2025-09-20
"7","YEEVi1Tb9x","MOOSPMv3Parser",1758326400,7,7,5,10,10,5,5,10,10,5,1426,397,197438,61,37,3,37,37,27,41,37,0,29,31,46,44,0,16,8,36.03764,-120.173241,212.104004,8,600,58,3,"e00fce68f12da1a0c5de6248",2025-09-20 00:00:03,2025-09-20 00:00:04,2025-09-20 00:00:04,2025-09-20
"8","tOW7KxJMvA","MOOSPMv3Parser",1758327001,0,0,2,0,0,2,2,0,0,2,192,129,5455,13,15,1,15,15,24,30,15,0,23,26,39,34,31.142,55,1,40.594116,-105.075706,1497.852051,6,600,58,3,"e00fce68b74b750aa2a7da46",2025-09-20 00:10:02,2025-09-20 00:10:02,2025-09-20 00:10:02,2025-09-20
"9","JVr3ZRZ6wZ","MOOSPMv3Parser",1758327001,37,27,34,64,45,35,35,67,56,35,7352,2011,422765,475,263,30,264,264,28,53,264,0,29,30,58,55,38.261,16,3277,35.949585,-119.049965,128.044006,5,600,58,3,"e00fce6858b443fd80f27170",2025-09-20 00:10:02,2025-09-20 00:10:03,2025-09-20 00:10:03,2025-09-20
"10","KBhL0gT09C","MOOSPMv3Parser",1758327000,17,17,10,24,24,11,11,25,25,11,3050,877,565767,148,80,6,80,80,28,63,80,0,28,31,63,56,31.932,25,3277,36.52652,-119.290359,86.864998,5,600,58,3,"e00fce68e28dcbc9a589be10",2025-09-20 00:10:03,2025-09-20 00:10:03,2025-09-20 00:10:03,2025-09-20
