"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","RGFj0pxMio","MOOSPMv3Parser",1743033600,0,0,0,0,0,1,1,0,0,1,189,46,152,6,4,0,4,4,26,24,4,1,25,29,38,32,0.023,132,1,36.139042,-120.368355,168.149002,5,600,58,3,"e00fce6808784ceaf209f949",2025-03-27 00:00:02,2025-03-27 00:00:02,2025-03-27 00:00:02,2025-03-27
"2","HuLWOPY0RF","MOOSPMv3Parser",1743033600,0,0,1,1,1,1,1,1,1,1,206,56,98686,7,5,0,6,6,24,29,6,1,25,28,39,33,37.656,51,1,36.13903,-120.368401,152.001007,8,600,58,3,"e00fce68f12da1a0c5de6248",2025-03-27 00:00:03,2025-03-27 00:00:03,2025-03-27 00:00:03,2025-03-27
"3","XDxcNqVeJD","MOOSPMv3Parser",1743033601,0,0,1,0,0,1,1,0,0,1,137,53,183,4,5,0,5,5,26,31,5,1,24,29,39,32,30.186,168,1,36.139011,-120.368439,164.764008,0,600,58,3,"e00fce686dc2ef0a68fa40b0",2025-03-27 00:00:03,2025-03-27 00:00:03,2025-03-27 00:00:03,2025-03-27
"4","Gkgzei4qDZ","MOOSPMv3Parser",1743033601,0.07,0.07,0.56,0.34,0.34,0.66,0.71,0.41,0.41,0.74,294.19,55.34,17089.75,6.24,4.35,0.42,4.43,4.45,23.6,29.2,4.45,0.54,24.3,26,38.4,37.3,36.224,60.7,2,36.138988,-120.368347,174.319,6,599,58,1,"e00fce68e77e43df92405fdb",2025-03-27 00:00:03,2025-03-27 00:00:03,2025-03-27 00:00:03,2025-03-27
"5","SaOzJxcav5","MOOSPMv3Parser",1743033600,0,0,2,1,1,3,3,2,2,4,188,57,60619,13,14,3,15,15,0,0,15,1,24,25,39,39,119.369,40,2,36.138725,-120.368034,191.988007,6,600,58,3,"e00fce6876826e255108c6bd",2025-03-27 00:00:02,2025-03-27 00:00:03,2025-03-27 00:00:03,2025-03-27
"6","o29w20917I","MOOSPMv3Parser",1743033601,0,0,1,0,0,1,1,0,0,1,178,48,18327,6,5,0,6,6,25,25,6,1,24,29,38,32,512.694,73,3277,36.139042,-120.368423,164.190994,7,600,58,3,"e00fce68e28dcbc9a589be10",2025-03-27 00:00:03,2025-03-27 00:00:03,2025-03-27 00:00:03,2025-03-27
"7","73SjEqo3aA","MOOSPMv3Parser",1743033601,0,0,6553.5,0.31,0.31,6553.5,6553.5,0.4,0.4,6553.5,150,43.9,6892304,6.01,6553.5,0.55,6553.5,6553.5,25.5,27.8,6553.5,65.54,0,327.7,0,655.3,34.057,6553.5,6553.5,0,0,0,0,590,58,1,"e00fce682bbf742cd0b6768a",2025-03-27 00:00:03,2025-03-27 00:00:04,2025-03-27 00:00:04,2025-03-27
"8","TG1UPz9TBl","MOOSPMv3Parser",1743033601,1,1,6554,1,1,6554,6554,1,1,6554,210,196,210991,5,6554,1,6554,6554,25,30,6554,66,0,328,0,655,0.127,6554,6554,0,0,0,0,590,58,3,"e00fce68b74b750aa2a7da46",2025-03-27 00:00:03,2025-03-27 00:00:04,2025-03-27 00:00:04,2025-03-27
"9","6zTVzcuAsI","MOOSPMv3Parser",1743033600,0,0,1,0,0,1,1,0,0,1,222,53,20639,10,5,1,5,5,26,22,5,1,24,29,38,32,514.426,84,1,36.139034,-120.36834,161.865005,10,600,58,3,"e00fce68e739ecbcf9e91965",2025-03-27 00:00:04,2025-03-27 00:00:05,2025-03-27 00:00:05,2025-03-27
"10","N3QwnezMDT","MOOSPMv3Parser",1743033601,0,0,1,0,0,1,1,0,0,1,200,48,38581,6,5,0,5,5,26,26,5,1,24,29,38,32,30.275,71,1,36.138962,-120.368393,183.686996,7,600,58,3,"e00fce68e88237db75a60608",2025-03-27 00:00:04,2025-03-27 00:00:05,2025-03-27 00:00:05,2025-03-27
"11","TkMAdizIBg","MOOSPMv3Parser",1743034200,7,7,3,9,9,3,3,10,10,3,1312,380,39469,49,23,2,23,23,27,45,23,0,28,30,46,42,510.811,44,3,36.785427,-119.77317,53.591999,10,600,58,3,"e00fce6856818e5885f65487",2025-03-27 00:09:58,2025-03-27 00:09:58,2025-03-27 00:09:58,2025-03-27
"12","Cob47wYwP6","MOOSPMv3Parser",1743034200,0,0,0,0,0,1,1,0,0,1,174,44,155,6,4,0,4,4,25,26,4,1,24,28,39,34,0.02,126,1,36.139004,-120.368347,165.550995,5,600,58,3,"e00fce6808784ceaf209f949",2025-03-27 00:10:02,2025-03-27 00:10:02,2025-03-27 00:10:02,2025-03-27
"13","BBGJVd8HZ3","MOOSPMv3Parser",1743034201,1,1,6554,1,1,6554,6554,1,1,6554,196,182,217543,4,6554,0,6554,6554,25,31,6554,66,0,328,0,655,0.108,6554,6554,0,0,0,0,590,58,3,"e00fce68b74b750aa2a7da46",2025-03-27 00:10:02,2025-03-27 00:10:02,2025-03-27 00:10:02,2025-03-27
"14","6bEkJz1yhe","MOOSPMv3Parser",1743034201,0,0,1,0,0,1,1,0,0,1,135,51,187,3,4,0,4,4,25,32,4,1,24,28,40,33,29.428,156,1,36.138988,-120.368423,168.244003,17,600,58,3,"e00fce686dc2ef0a68fa40b0",2025-03-27 00:10:02,2025-03-27 00:10:02,2025-03-27 00:10:02,2025-03-27
"15","IM0OZGLuXP","MOOSPMv3Parser",1743034200,0,0,1,0,0,1,1,0,0,1,178,49,98690,6,4,0,5,5,24,30,5,1,24,27,41,35,37.553,49,2,36.139015,-120.368385,154.518997,8,600,58,3,"e00fce68f12da1a0c5de6248",2025-03-27 00:10:03,2025-03-27 00:10:03,2025-03-27 00:10:03,2025-03-27
"16","Z77XN0HLCF","MOOSPMv3Parser",1743034200,0,0,1,0,0,1,1,1,1,1,160,49,60625,8,7,1,7,7,0,0,7,1,24,25,40,40,118.798,40,2,36.138798,-120.368454,171.175003,5,600,58,3,"e00fce6876826e255108c6bd",2025-03-27 00:10:02,2025-03-27 00:10:03,2025-03-27 00:10:03,2025-03-27
"17","SrBvnczaHc","MOOSPMv3Parser",1743034201,0.09,0.09,0.51,0.42,0.42,0.59,0.64,0.43,0.43,0.67,335.03,54.84,17093.13,5.75,3.94,0.5,4.01,4.02,23.1,30.8,4.03,0.54,23.6,25.3,39.9,39,35.779,60.6,2,36.139023,-120.36834,167.434998,5,599,58,1,"e00fce68e77e43df92405fdb",2025-03-27 00:10:03,2025-03-27 00:10:03,2025-03-27 00:10:03,2025-03-27
"18","MYSILaJvqd","MOOSPMv3Parser",1743034201,0,0,6553.5,0.1,0.1,6553.5,6553.5,0.14,0.14,6553.5,130.58,37.41,6898960,4.59,6553.5,0.26,6553.5,6553.5,25,28.9,6553.5,65.54,0,327.7,0,655.3,33.929,6553.5,6553.5,0,0,0,0,590,58,1,"e00fce682bbf742cd0b6768a",2025-03-27 00:10:03,2025-03-27 00:10:03,2025-03-27 00:10:03,2025-03-27
