"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","EISHyoV5wk","MOOSPMv3Parser",1731110400,6,6,5,9,9,6,6,10,10,6,1441,360,12946,59,41,5,41,41,23,14,41,0,24,25,21,21,511.341,28,3,36.138977,-120.368347,167.621994,10,599,58,3,"e00fce6835b6173deb1a1f49",2024-11-09 00:00:00,2024-11-09 00:00:00,2024-11-09 00:00:00,2024-11-09
"2","XhDLtV2ZoS","MOOSPMv3Parser",1731110401,5,5,5,8,8,6,6,9,9,6,1095,299,1203,57,42,4,43,43,24,10,43,0,22,26,22,21,515.048,21,2,36.138905,-120.368347,173.436996,6,600,58,3,"e00fce68e739ecbcf9e91965",2024-11-09 00:00:03,2024-11-09 00:00:03,2024-11-09 00:00:03,2024-11-09
"3","BBpYJ3cny9","MOOSPMv3Parser",1731110400,5,5,5,7,7,5,5,8,8,5,1085,275,262959,50,36,4,36,36,22,9,36,0,22,24,20,20,511.446,18,1,36.010502,-120.140343,210.565994,0,600,58,3,"e00fce6850cac69f647dc199",2024-11-09 00:00:03,2024-11-09 00:00:03,2024-11-09 00:00:03,2024-11-09
"4","kbuANy0WB7","MOOSPMv3Parser",1731110401,6,6,6,9,9,6,6,9,9,6,1133,311,79933,58,46,4,46,46,22,12,46,0,22,25,23,22,37.35,36,3,36.138973,-120.368378,177.283997,9,600,58,3,"e00fce68e88237db75a60608",2024-11-09 00:00:03,2024-11-09 00:00:04,2024-11-09 00:00:04,2024-11-09
"5","wQhPwzR2hj","MOOSPMv3Parser",1731110400,8,8,10,13,13,10,10,15,15,10,1551,481,461392,97,75,8,75,75,0,0,75,0,22,24,24,23,0.054,14,131,36.433605,-119.923416,25.302999,10,600,58,3,"e00fce6876826e255108c6bd",2024-11-09 00:00:04,2024-11-09 00:00:04,2024-11-09 00:00:04,2024-11-09
"6","k9ocONu3aJ","MOOSPMv3Parser",1731110401,6,6,5,8,8,6,6,9,9,6,1145,325,44872,55,41,3,41,41,25,12,41,0,23,28,23,19,40.569,30,2,36.139053,-120.368477,152.315994,7,600,58,3,"e00fce68f12da1a0c5de6248",2024-11-09 00:00:04,2024-11-09 00:00:04,2024-11-09 00:00:04,2024-11-09
"7","S0MJF1iUzr","MOOSPMv3Parser",1731110400,8,8,10,13,13,10,10,14,14,10,1533,458,44197,89,74,5,75,75,23,12,75,0,22,26,23,21,510.024,14,3,36.785385,-119.773163,65.306,10,600,58,3,"e00fce6856818e5885f65487",2024-11-09 00:00:08,2024-11-09 00:00:08,2024-11-09 00:00:08,2024-11-09
"8","BiUzNtEQwC","MOOSPMv3Parser",1731111000,6,6,5,9,9,6,6,10,10,6,1293,338,12981,60,41,5,41,41,22,14,41,0,23,24,21,21,511.319,21,3,36.139008,-120.368317,166.367996,11,599,58,3,"e00fce6835b6173deb1a1f49",2024-11-09 00:10:01,2024-11-09 00:10:01,2024-11-09 00:10:01,2024-11-09
"9","MS5rMA08ID","MOOSPMv3Parser",1731111000,8,8,9,12,12,9,9,13,13,9,1446,432,44257,79,70,4,70,70,23,12,70,0,22,26,23,21,509.949,13,3,36.78537,-119.773087,59.220001,7,600,58,3,"e00fce6856818e5885f65487",2024-11-09 00:10:01,2024-11-09 00:10:01,2024-11-09 00:10:01,2024-11-09
"10","10IT8FQrsE","MOOSPMv3Parser",1731111001,5,5,6,8,8,6,6,9,9,6,1102,307,1240,58,43,5,43,43,23,10,43,0,21,25,24,22,515.392,7,3,36.139015,-120.368347,161.309006,6,600,58,3,"e00fce68e739ecbcf9e91965",2024-11-09 00:10:03,2024-11-09 00:10:03,2024-11-09 00:10:03,2024-11-09
"11","rEDdTJMGh6","MOOSPMv3Parser",1731111000,4,4,4,7,7,5,5,7,7,5,1051,265,262990,47,35,4,35,35,22,9,35,1,22,23,21,20,511.448,15,1,36.010502,-120.140335,215.735001,11,600,58,3,"e00fce6850cac69f647dc199",2024-11-09 00:10:03,2024-11-09 00:10:03,2024-11-09 00:10:03,2024-11-09
"12","hdEjIbHMLV","MOOSPMv3Parser",1731111001,5,5,6,8,8,6,6,9,9,6,1110,307,79974,58,47,3,47,47,22,12,47,0,21,23,23,22,36.769,21,3,36.138851,-120.36834,168.391998,8,600,58,3,"e00fce68e88237db75a60608",2024-11-09 00:10:03,2024-11-09 00:10:03,2024-11-09 00:10:03,2024-11-09
"13","OxfnhfZcaj","MOOSPMv3Parser",1731111001,6,6,5,9,9,5,6,9,9,6,1168,334,44908,56,41,3,41,41,24,13,41,0,22,26,24,20,41.034,12,2,36.139053,-120.368477,152.317993,0,600,58,3,"e00fce68f12da1a0c5de6248",2024-11-09 00:10:04,2024-11-09 00:10:04,2024-11-09 00:10:04,2024-11-09
"14","gUKhE9aL8X","MOOSPMv3Parser",1731111000,7,7,9,12,12,9,9,14,14,9,1330,413,461456,85,67,8,67,67,0,0,67,0,22,24,25,24,0.059,12,128,36.433659,-119.92337,35.763,9,600,58,3,"e00fce6876826e255108c6bd",2024-11-09 00:10:04,2024-11-09 00:10:04,2024-11-09 00:10:04,2024-11-09
"15","BCo1328PkG","MOOSPMv3Parser",1731111600,7,7,8,11,11,9,9,12,12,9,1307,389,44315,78,66,5,66,66,22,13,66,0,22,25,24,22,509.772,14,3,36.785309,-119.773125,76.595001,9,600,58,3,"e00fce6856818e5885f65487",2024-11-09 00:20:00,2024-11-09 00:20:01,2024-11-09 00:20:01,2024-11-09
"16","HDftxb8r8R","MOOSPMv3Parser",1731111601,6,6,5,9,9,5,6,10,10,6,1278,342,12995,62,41,5,41,41,21,15,41,0,22,23,23,22,511.222,20,4,36.138977,-120.368401,153.998001,9,600,58,3,"e00fce6835b6173deb1a1f49",2024-11-09 00:20:01,2024-11-09 00:20:01,2024-11-09 00:20:01,2024-11-09
"17","Agos6jmEkW","MOOSPMv3Parser",1731111600,4,4,4,7,7,5,5,7,7,5,1054,267,263022,43,35,3,35,35,21,10,35,0,21,23,21,21,511.421,14,1,36.010502,-120.140305,215.266998,5,600,58,3,"e00fce6850cac69f647dc199",2024-11-09 00:20:03,2024-11-09 00:20:03,2024-11-09 00:20:03,2024-11-09
"18","CCJVOlPEjN","MOOSPMv3Parser",1731111601,5,5,6,8,8,6,6,9,9,6,1112,304,1279,60,44,6,44,44,22,11,44,0,21,24,24,23,515.785,6,3,36.138897,-120.368332,170.507004,6,600,58,3,"e00fce68e739ecbcf9e91965",2024-11-09 00:20:03,2024-11-09 00:20:04,2024-11-09 00:20:04,2024-11-09
"19","7qe1d7MgoK","MOOSPMv3Parser",1731111601,6,6,6,8,8,6,6,9,9,6,1133,314,80016,59,47,3,47,47,21,13,47,0,20,23,24,24,36.17,20,4,36.138851,-120.36834,168.391998,0,600,58,3,"e00fce68e88237db75a60608",2024-11-09 00:20:03,2024-11-09 00:20:04,2024-11-09 00:20:04,2024-11-09
"20","4BMU8P9BhO","MOOSPMv3Parser",1731111600,8,8,9,12,12,9,9,14,14,9,1367,423,461520,79,69,8,69,69,0,0,69,0,21,24,26,25,0.072,14,116,36.433605,-119.923332,29.271999,7,600,58,3,"e00fce6876826e255108c6bd",2024-11-09 00:20:04,2024-11-09 00:20:04,2024-11-09 00:20:04,2024-11-09
