"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","l6qIUrUJWD","MOOSPMv3Parser",1695081600,8.05,8.05,4.5,12.05,12.05,4.72,4.72,12.6,12.6,4.72,1620.45,443.97,32115.45,78.41,35.21,3.72,35.35,35.35,29.4,32.6,35.35,0.33,29.2,33.2,38.9,34,0,36.4,1,36.139164,-120.368301,168.315002,5,600,58,1,"e00fce68e77e43df92405fdb",2023-09-19 00:00:01,2023-09-19 00:00:01,2023-09-19 00:00:01,2023-09-19
"2","DMrsf8SiNs","MOOSPMv3Parser",1695081600,6,6,6,10,10,6,6,10,10,6,1194,356,1563,66,44,3,44,44,27,36,44,0,28,31,41,37,34.803,27,1,36.785343,-119.773193,69.851997,7,600,58,3,"e00fce6856818e5885f65487",2023-09-19 00:00:02,2023-09-19 00:00:02,2023-09-19 00:00:02,2023-09-19
"3","lPW9gcCX3Y","MOOSPMv3Parser",1695081601,7,7,5,10,10,6,6,10,10,6,1348,387,299790,64,42,2,42,42,32,30,42,0,30,36,39,28,22.41,29,1,36.129993,-120.3339,150.102997,8,600,58,3,"e00fce68f12da1a0c5de6248",2023-09-19 00:00:02,2023-09-19 00:00:02,2023-09-19 00:00:02,2023-09-19
"4","CSWNOmtHE3","MOOSPMv3Parser",1695081601,7.54,7.54,5.94,11.71,11.71,6.23,6.23,12.08,12.08,6.23,1651.42,450.59,331715.31,80.74,46.54,3.59,46.68,46.69,29.4,32.9,46.7,0.43,29.3,33.2,38.2,32.3,35.627,23.8,3276.7,36.01133,-119.963661,20.176001,0,600,58,1,"e00fce6858b443fd80f27170",2023-09-19 00:00:02,2023-09-19 00:00:03,2023-09-19 00:00:03,2023-09-19
"5","QdtIqXoqlD","MOOSPMv3Parser",1695081600,6,6,4,8,8,4,4,9,9,4,1228,333,22776,54,29,3,29,29,27,34,29,0,28,31,37,32,38.564,22,1,36.634285,-120.382378,32.983002,7,600,58,3,"e00fce6835b6173deb1a1f49",2023-09-19 00:00:02,2023-09-19 00:00:03,2023-09-19 00:00:03,2023-09-19
"6","yQpd1QjNLi","MOOSPMv3Parser",1695081601,9,9,7,14,14,7,7,15,15,7,1782,503,338857,97,54,6,54,54,27,36,54,0,28,30,44,38,39.641,11,5,35.95525,-119.036797,121.017998,0,600,58,3,"e00fce6808784ceaf209f949",2023-09-19 00:00:03,2023-09-19 00:00:03,2023-09-19 00:00:03,2023-09-19
"7","bvYMMitSZF","MOOSPMv3Parser",1695081601,7,7,6,11,11,6,6,11,11,6,1397,389,532522,74,46,5,47,47,28,35,47,0,28,31,44,40,30.271,8,2,36.529217,-119.293259,100.702003,7,599,58,3,"e00fce68e739ecbcf9e91965",2023-09-19 00:00:03,2023-09-19 00:00:03,2023-09-19 00:00:03,2023-09-19
"8","TmDEInepZE","MOOSPMv3Parser",1695081601,6,6,5,9,9,6,6,10,10,6,1115,345,475874,63,42,5,42,42,0,0,42,0,28,29,41,39,2.036,25,1,36.433876,-119.922806,28.274,9,600,58,3,"e00fce6876826e255108c6bd",2023-09-19 00:00:03,2023-09-19 00:00:03,2023-09-19 00:00:03,2023-09-19
"9","ikQb0NYoDC","MOOSPMv3Parser",1695081600,7.79,7.79,6.47,11.35,11.35,6.78,6.78,11.64,11.64,6.78,1382.97,417.9,209944.84,76.69,50.62,3.34,50.82,50.83,27.9,37.2,50.83,0.37,26.5,31.3,43.2,34.3,34.271,34.6,1,35.135902,-119.458908,274.015991,6,600,58,1,"e00fce682bbf742cd0b6768a",2023-09-19 00:00:03,2023-09-19 00:00:03,2023-09-19 00:00:03,2023-09-19
"10","TRaACWqW1R","MOOSPMv3Parser",1695081601,6,6,5,8,8,5,5,9,9,5,1113,321,351686,59,36,3,36,36,28,31,36,0,28,31,39,35,33.825,73,3277,36.503204,-120.325363,60.573002,0,600,58,3,"e00fce68e28dcbc9a589be10",2023-09-19 00:00:03,2023-09-19 00:00:04,2023-09-19 00:00:04,2023-09-19
"11","Di9PEd0oDT","MOOSPMv3Parser",1695081600,9,9,7,13,13,7,7,14,14,7,1632,463,170292,93,52,5,52,52,27,32,52,0,28,30,40,37,21.553,24,2,35.613239,-119.689537,49.278999,8,600,58,3,"e00fce68e88237db75a60608",2023-09-19 00:00:03,2023-09-19 00:00:04,2023-09-19 00:00:04,2023-09-19
"12","dltW1NMKZc","MOOSPMv3Parser",1695081601,7,7,6,11,11,6,6,12,12,6,1467,399,315157,81,45,5,46,46,28,33,46,0,28,31,38,33,41.326,8,1,36.010548,-120.140274,242.414993,5,600,58,3,"e00fce6850cac69f647dc199",2023-09-19 00:00:04,2023-09-19 00:00:04,2023-09-19 00:00:04,2023-09-19
"13","X0X0dfCNeS","MOOSPMv3Parser",1695082200,8.35,8.35,4.46,12.35,12.35,4.67,4.67,12.98,12.98,4.67,1651.12,455.33,32145.85,79.21,34.9,4.42,35.03,35.04,29,32.6,35.04,0.33,28.8,32.7,39.1,34,0,35.9,1,36.139069,-120.368248,202.348007,6,600,58,1,"e00fce68e77e43df92405fdb",2023-09-19 00:10:01,2023-09-19 00:10:01,2023-09-19 00:10:01,2023-09-19
"14","rMvf4xCF37","MOOSPMv3Parser",1695082201,7,7,5,11,11,6,6,11,11,6,1380,397,299823,73,42,3,42,42,31,30,42,0,30,36,40,28,22.559,23,1,36.130196,-120.33387,164.274002,7,600,58,3,"e00fce68f12da1a0c5de6248",2023-09-19 00:10:02,2023-09-19 00:10:02,2023-09-19 00:10:02,2023-09-19
"15","yW7F2YLJCn","MOOSPMv3Parser",1695082200,6,6,6,10,10,6,6,10,10,6,1177,355,1601,68,44,3,44,44,27,36,44,0,28,30,41,37,34.428,27,1,36.785343,-119.773193,69.850998,0,600,58,3,"e00fce6856818e5885f65487",2023-09-19 00:10:02,2023-09-19 00:10:02,2023-09-19 00:10:02,2023-09-19
"16","bqMwtSSFBg","MOOSPMv3Parser",1695082200,6,6,4,9,9,4,4,10,10,4,1323,352,22802,60,31,4,31,31,27,34,31,0,28,31,37,32,37.521,22,1,36.634327,-120.382385,22.465,6,600,58,3,"e00fce6835b6173deb1a1f49",2023-09-19 00:10:02,2023-09-19 00:10:03,2023-09-19 00:10:03,2023-09-19
"17","5tDfceQMLw","MOOSPMv3Parser",1695082201,9,9,7,14,14,7,7,15,15,7,1777,499,338905,93,54,7,54,54,27,36,54,0,27,30,45,39,40.431,12,5,35.955311,-119.036751,129.675995,12,600,58,3,"e00fce6808784ceaf209f949",2023-09-19 00:10:02,2023-09-19 00:10:03,2023-09-19 00:10:03,2023-09-19
"18","5muvS2cozq","MOOSPMv3Parser",1695082201,7.65,7.65,5.88,11.59,11.59,6.16,6.16,11.92,11.92,6.16,1694.81,450.02,331754.88,82.53,46.02,3.46,46.16,46.17,29.3,33.7,46.18,0.44,29.4,33.1,40.1,33.9,36.525,22,3276.7,36.01133,-119.963661,20.176001,0,600,58,1,"e00fce6858b443fd80f27170",2023-09-19 00:10:03,2023-09-19 00:10:03,2023-09-19 00:10:03,2023-09-19
"19","zyBx0VVPyT","MOOSPMv3Parser",1695082200,7.78,7.78,6.34,11.05,11.05,6.65,6.65,11.36,11.36,6.65,1375.85,413.55,209987.86,75.78,49.63,2.66,49.82,49.83,27.7,37.3,49.83,0.38,26.9,31.3,42,34.1,32.031,37.9,1,35.135902,-119.458908,274.013,0,600,58,1,"e00fce682bbf742cd0b6768a",2023-09-19 00:10:03,2023-09-19 00:10:03,2023-09-19 00:10:03,2023-09-19
