"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","5CAcnV0CIU","MOOSPMv3Parser",1783900800,2,2,1,3,3,1,1,3,3,1,1076,153,40328,14,9,0,9,9,34,16,9,1,36,39,25,26,32.962,52,1,36.139023,-120.368385,174.738998,10,600,58,3,"e00fce68e77e43df92405fdb",2026-07-13 00:00:01.985,2026-07-13 00:00:02.766,2026-07-13 00:00:02.766,2026-07-13
"2","zDljNqEVor","MOOSPMv3Parser",1783900801,0,0,1,1,1,1,1,1,1,1,402,116,50278,11,10,1,10,10,35,17,10,0,36,40,25,24,512.594,65,1,36.13895,-120.368309,165.804001,0,541,58,3,"e00fce682bbf742cd0b6768a",2026-07-13 00:00:02.61,2026-07-13 00:00:03.344,2026-07-13 00:00:03.344,2026-07-13
"3","zovB6Y08CP","MOOSPMv3Parser",1783900801,1,1,1,2,2,1,1,2,2,1,706,149,331,13,10,1,10,10,34,18,10,0,36,39,25,25,37.719,13,3277,36.139103,-120.368279,165.787003,7,600,58,3,"e00fce6858b443fd80f27170",2026-07-13 00:00:02.846,2026-07-13 00:00:03.547,2026-07-13 00:00:03.547,2026-07-13
"4","INH7JiJ2XU","MOOSPMv3Parser",1783900801,1,1,1,2,2,1,2,2,2,2,549,140,5346,13,10,1,10,10,34,17,10,0,37,40,24,24,34.538,63,1,36.139069,-120.368317,170.847,6,600,58,3,"e00fce68f12da1a0c5de6248",2026-07-13 00:00:02.689,2026-07-13 00:00:03.562,2026-07-13 00:00:03.562,2026-07-13
"5","Pi2EwcSvTK","MOOSPMv3Parser",1783900800,2,2,1,2,2,1,2,3,3,2,540,136,43358,14,10,1,10,10,34,13,10,1,36,39,26,25,39.444,53,1,36.139057,-120.368355,181.138,6,600,58,3,"e00fce6808784ceaf209f949",2026-07-13 00:00:02.778,2026-07-13 00:00:04.163,2026-07-13 00:00:04.163,2026-07-13
"6","NddlJuOIvl","MOOSPMv3Parser",1783900800,1,1,1,1,1,1,1,2,2,1,346,92,41425,12,9,1,9,9,30,27,9,1,32,34,36,35,38.298,131,3277,36.762684,-119.798607,71.308998,9,600,58,3,"e00fce68e28dcbc9a589be10",2026-07-13 00:00:02.75,2026-07-13 00:00:04.394,2026-07-13 00:00:04.394,2026-07-13
"7","UPGavarkND","MOOSPMv3Parser",1783900802,0,0,1,1,1,1,1,1,1,1,390,114,27200312,8,8,1,8,8,35,17,8,0,36,40,25,24,512.627,84,1,36.13895,-120.368309,165.804001,0,1,58,3,"e00fce682bbf742cd0b6768a",2026-07-13 00:00:03.127,2026-07-13 00:00:04.734,2026-07-13 00:00:04.734,2026-07-13
"8","edZiEAvuXX","MOOSPMv3Parser",1783900801,0,0,1,0,0,1,1,0,0,2,181,104,41571,11,9,1,9,9,32,31,9,1,32,35,36,34,34.224,115,1,36.762707,-119.798668,45.728001,11,600,58,3,"e00fce68d6b773b56ce8baa0",2026-07-13 00:00:03.624,2026-07-13 00:00:04.794,2026-07-13 00:00:04.794,2026-07-13
"9","jJwKhrJhvZ","MOOSPMv3Parser",1783900801,1,1,0,3,3,0,0,3,3,0,720,166,72525,22,0,1,0,0,35,13,0,0,36,41,25,24,42.238,48,1,36.138985,-120.368347,167.604004,9,600,58,3,"e00fce68e739ecbcf9e91965",2026-07-13 00:00:04.101,2026-07-13 00:00:04.817,2026-07-13 00:00:04.817,2026-07-13
"10","vvf5Q2ACPH","MOOSPMv3Parser",1783900801,2,2,1,2,2,1,2,3,3,2,666,129,313,18,10,0,10,10,35,14,10,0,37,41,25,24,511.769,67,1,36.139038,-120.36837,169.944,6,600,58,3,"e00fce6850cac69f647dc199",2026-07-13 00:00:03.783,2026-07-13 00:00:05.051,2026-07-13 00:00:05.051,2026-07-13
"11","lDVIn2dNGe","MOOSPMv3Parser",1783900803,0,0,1,1,1,1,1,1,1,1,390,114,27200320,8,8,1,8,8,35,17,8,0,37,40,25,24,512.755,84,1,36.13895,-120.368309,165.804001,0,1,58,3,"e00fce682bbf742cd0b6768a",2026-07-13 00:00:04.165,2026-07-13 00:00:05.584,2026-07-13 00:00:05.584,2026-07-13
"12","eI4xLM5iiU","MOOSPMv3Parser",1783900804,0,0,1,1,1,1,1,1,1,1,390,114,27200328,8,8,1,8,8,35,17,8,0,36,40,25,24,512.372,84,1,36.13895,-120.368309,165.804001,0,1,58,3,"e00fce682bbf742cd0b6768a",2026-07-13 00:00:05.158,2026-07-13 00:00:06.771,2026-07-13 00:00:06.771,2026-07-13
"13","zX7HdZHw9z","MOOSPMv3Parser",1783900801,1,1,1,1,1,1,1,2,2,1,340,102,33424,13,10,1,10,10,0,0,10,0,36,39,25,25,515.734,98,1,36.138981,-120.368378,182.117004,7,600,58,3,"e00fce6876826e255108c6bd",2026-07-13 00:00:05.194,2026-07-13 00:00:07.529,2026-07-13 00:00:07.529,2026-07-13
"14","4jkJzhCCSN","MOOSPMv3Parser",1783900805,0,0,1,1,1,1,1,1,1,1,396,116,27200336,8,8,1,8,8,35,17,8,0,36,40,24,24,512.882,84,1,36.13895,-120.368309,165.804001,0,1,58,3,"e00fce682bbf742cd0b6768a",2026-07-13 00:00:06.17,2026-07-13 00:00:07.969,2026-07-13 00:00:07.969,2026-07-13
"15","Q2PD0WFMbz","MOOSPMv3Parser",1783900800,0,0,2,1,1,2,2,1,1,2,430,117,355,11,12,1,12,12,34,17,12,0,37,39,24,25,509.989,46,1,36.139053,-120.368423,168.639008,6,599,58,3,"e00fce6856818e5885f65487",2026-07-13 00:00:07.353,2026-07-13 00:00:08.435,2026-07-13 00:00:08.435,2026-07-13
"16","zg7QLHZozX","MOOSPMv3Parser",1783900806,0,0,1,1,1,1,1,1,1,1,396,116,27200344,8,8,1,8,8,35,17,8,0,36,40,24,24,511.863,84,1,36.13895,-120.368309,165.804001,0,1,58,3,"e00fce682bbf742cd0b6768a",2026-07-13 00:00:07.13,2026-07-13 00:00:08.594,2026-07-13 00:00:08.594,2026-07-13
"17","uoKCAmqoMV","MOOSPMv3Parser",1783900807,0,0,1,1,1,1,1,1,1,1,396,116,27200352,8,8,1,8,8,35,17,8,0,36,40,24,24,512.372,84,1,36.13895,-120.368309,165.804001,0,1,58,3,"e00fce682bbf742cd0b6768a",2026-07-13 00:00:08.163,2026-07-13 00:00:08.703,2026-07-13 00:00:08.703,2026-07-13
"18","Nun9mZSN8p","MOOSPMv3Parser",1783900808,1,1,1,1,1,1,1,1,1,1,435,123,27200358,9,8,1,8,8,35,16,8,0,36,40,24,24,511.48,84,1,36.13895,-120.368309,165.804001,0,1,58,3,"e00fce682bbf742cd0b6768a",2026-07-13 00:00:09.368,2026-07-13 00:00:10.061,2026-07-13 00:00:10.061,2026-07-13
"19","bTSlopIUuj","MOOSPMv3Parser",1783900810,1,1,1,1,1,1,1,1,1,1,435,123,27200364,9,8,1,8,8,35,16,8,0,36,40,24,24,513.01,84,1,36.139004,-120.368324,169.261993,7,1,58,3,"e00fce682bbf742cd0b6768a",2026-07-13 00:00:11.221,2026-07-13 00:00:11.42,2026-07-13 00:00:11.42,2026-07-13
"20","5kBGWaXdIs","MOOSPMv3Parser",1783900811,1,1,1,1,1,1,1,1,1,1,435,121,27200370,8,8,1,8,8,35,16,8,0,36,40,24,24,511.863,84,1,36.139004,-120.368324,169.261993,7,1,58,3,"e00fce682bbf742cd0b6768a",2026-07-13 00:00:12.197,2026-07-13 00:00:12.373,2026-07-13 00:00:12.373,2026-07-13
"21","BqoeeeEDK1","MOOSPMv3Parser",1783900812,1,1,1,1,1,1,1,1,1,1,435,121,27200376,8,8,1,8,8,35,16,8,0,36,40,24,24,512.627,84,1,36.139004,-120.368324,169.261993,7,1,58,3,"e00fce682bbf742cd0b6768a",2026-07-13 00:00:13.124,2026-07-13 00:00:13.336,2026-07-13 00:00:13.336,2026-07-13
"22","9WjBydhKG3","MOOSPMv3Parser",1783900813,1,1,1,1,1,1,1,1,1,1,444,123,27200382,10,8,1,8,8,35,16,8,0,36,40,24,24,512.372,84,1,36.139004,-120.368324,169.261993,7,1,58,3,"e00fce682bbf742cd0b6768a",2026-07-13 00:00:14.169,2026-07-13 00:00:14.398,2026-07-13 00:00:14.398,2026-07-13
"23","Zk8obkvKQa","MOOSPMv3Parser",1783900814,1,1,1,1,1,1,1,1,1,1,444,123,27200388,10,8,1,8,8,35,16,8,0,36,40,24,24,512.627,84,1,36.139004,-120.368324,169.261993,7,1,58,3,"e00fce682bbf742cd0b6768a",2026-07-13 00:00:15.13,2026-07-13 00:00:15.295,2026-07-13 00:00:15.295,2026-07-13
"24","C1DstNDLTV","MOOSPMv3Parser",1783900815,1,1,1,1,1,1,1,1,1,1,444,123,27200394,10,8,1,8,8,35,16,8,0,36,40,24,24,512.118,84,1,36.139004,-120.368324,169.261993,7,1,58,3,"e00fce682bbf742cd0b6768a",2026-07-13 00:00:16.163,2026-07-13 00:00:16.302,2026-07-13 00:00:16.302,2026-07-13
"25","uHB0jvyFuE","MOOSPMv3Parser",1783900816,0,0,1,1,1,1,1,1,1,1,384,108,27200400,9,7,1,7,7,35,16,7,0,36,40,24,24,513.52,84,1,36.139004,-120.368324,169.261993,7,1,58,3,"e00fce682bbf742cd0b6768a",2026-07-13 00:00:17.125,2026-07-13 00:00:17.281,2026-07-13 00:00:17.281,2026-07-13
"26","xULTctCHEr","MOOSPMv3Parser",1783900817,0,0,1,1,1,1,1,1,1,1,384,108,27200406,9,7,1,7,7,35,16,7,0,36,40,24,24,511.99,84,1,36.139004,-120.368324,169.261993,7,1,58,3,"e00fce682bbf742cd0b6768a",2026-07-13 00:00:18.167,2026-07-13 00:00:18.335,2026-07-13 00:00:18.335,2026-07-13
"27","HSulzw7PCs","MOOSPMv3Parser",1783900818,1,1,1,1,1,1,1,1,1,1,396,111,27200412,10,7,1,7,7,35,16,7,0,36,40,24,24,511.863,84,1,36.139004,-120.368324,169.261993,7,1,58,3,"e00fce682bbf742cd0b6768a",2026-07-13 00:00:19.13,2026-07-13 00:00:19.296,2026-07-13 00:00:19.296,2026-07-13
