"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","bxcvKe6GFq","MOOSPMv3Parser",1755820800,4,4,6,6,6,6,6,6,6,6,565,415,179802,57,48,2,49,49,36,22,49,0,38,41,20,20,50.683,13,1,35.670532,-119.239075,93.114998,5,600,58,3,"e00fce686dc2ef0a68fa40b0",2025-08-22 00:00:01,2025-08-22 00:00:01,2025-08-22 00:00:01,2025-08-22
"2","7WRNl4soa0","MOOSPMv3Parser",1755820801,3,3,4,5,5,4,4,6,6,4,1351,260,6628,43,29,2,29,29,36,10,29,0,39,42,18,19,45.734,188,1,36.005253,-120.117264,213.468002,0,600,58,3,"e00fce68e88237db75a60608",2025-08-22 00:00:02,2025-08-22 00:00:03,2025-08-22 00:00:03,2025-08-22
"3","zVpoJHGOBl","MOOSPMv3Parser",1755820801,5,5,3,7,7,4,4,7,7,4,1555,367,193908,42,24,2,24,24,35,16,24,1,38,40,23,24,47.933,35,3277,35.949574,-119.049973,111.495003,7,600,58,3,"e00fce6858b443fd80f27170",2025-08-22 00:00:02,2025-08-22 00:00:03,2025-08-22 00:00:03,2025-08-22
"4","SRI6mn5jzF","MOOSPMv3Parser",1755820801,5,5,4,8,8,5,5,8,8,5,1240,343,5851,56,35,3,35,35,35,12,35,0,38,41,18,19,0,123,1,36.037537,-120.173286,191.009003,6,600,58,3,"e00fce68f12da1a0c5de6248",2025-08-22 00:00:02,2025-08-22 00:00:03,2025-08-22 00:00:03,2025-08-22
"5","nbTTQ7xHHB","MOOSPMv3Parser",1755820801,6,6,4,9,9,5,5,9,9,5,1333,394,154648,59,35,2,35,35,35,12,35,0,40,41,17,18,51.807,34,1,35.613285,-119.68956,34.598999,7,600,58,3,"e00fce682bbf742cd0b6768a",2025-08-22 00:00:03,2025-08-22 00:00:03,2025-08-22 00:00:03,2025-08-22
"6","Y5RLGYslyk","MOOSPMv3Parser",1755820801,0,0,3,2,2,3,3,2,2,3,326,243,104774,27,23,1,23,23,34,19,23,0,34,39,25,21,49.175,16,1,40.593948,-105.075661,1522.985962,7,600,58,3,"e00fce68b74b750aa2a7da46",2025-08-22 00:00:03,2025-08-22 00:00:03,2025-08-22 00:00:03,2025-08-22
"7","keSCKFtqDi","MOOSPMv3Parser",1755820801,5,5,7,10,10,8,8,11,11,8,615,480,64929,86,56,5,57,57,39,18,57,0,40,44,18,17,33.159,97,1,36.139004,-120.368362,194.787003,6,599,58,3,"e00fce68d6b773b56ce8baa0",2025-08-22 00:00:04,2025-08-22 00:00:04,2025-08-22 00:00:04,2025-08-22
"8","MPabgW3sNC","MOOSPMv3Parser",1755820800,6,6,3,7,7,3,3,7,7,3,1357,360,269840,37,22,2,22,22,38,13,22,0,40,44,21,20,63.546,36,3277,36.526539,-119.290283,66.653,0,600,58,3,"e00fce68e28dcbc9a589be10",2025-08-22 00:00:04,2025-08-22 00:00:04,2025-08-22 00:00:04,2025-08-22
"9","oBhpW88x8A","MOOSPMv3Parser",1755821400,4,4,6,6,6,6,6,7,7,6,580,428,179844,59,49,2,49,49,36,22,49,0,38,41,20,19,48.218,19,1,35.670383,-119.239082,58.993,5,600,58,3,"e00fce686dc2ef0a68fa40b0",2025-08-22 00:10:02,2025-08-22 00:10:02,2025-08-22 00:10:02,2025-08-22
"10","MFuDPINkAJ","MOOSPMv3Parser",1755821401,5,5,3,7,7,3,3,8,8,3,1651,394,193929,42,24,2,24,24,34,16,24,0,37,40,23,23,46.183,31,3277,35.949657,-119.050003,111.777,6,600,58,3,"e00fce6858b443fd80f27170",2025-08-22 00:10:02,2025-08-22 00:10:02,2025-08-22 00:10:02,2025-08-22
