"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","Je43sE3O8p","MOOSPMv3Parser",1687824000,4.92,4.92,3.8,6.94,6.94,3.98,3.98,7.26,7.26,3.98,955.09,280.82,58681.31,46.3,29.74,1.43,29.86,29.86,30.7,20.1,29.86,0.37,31,35.3,19.1,16.6,55.54,14.3,1,36.785484,-119.773193,87.877998,6,600,58,1,"e00fce6856818e5885f65487",2023-06-27 00:00:01,2023-06-27 00:00:01,2023-06-27 00:00:01,2023-06-27
"2","Zt5eiiGvBt","MOOSPMv3Parser",1687824000,5.69,5.69,2.11,7.62,7.62,2.21,2.21,8,8,2.21,1245.98,325.8,12385.73,44.52,16.51,2.06,16.56,16.57,27.6,28.2,16.57,0.38,30.5,31.6,27.4,25.8,48.951,42.9,1,36.634277,-120.382431,2.773,8,600,58,1,"e00fce6835b6173deb1a1f49",2023-06-27 00:00:01,2023-06-27 00:00:01,2023-06-27 00:00:01,2023-06-27
"3","qV3iSgpGNq","MOOSPMv3Parser",1687824001,5.34,5.34,2.98,7.52,7.52,3.13,3.13,7.84,7.84,3.13,1169.46,315.15,31389.42,47.75,23.32,2.42,23.41,23.42,31.2,18.8,23.42,0.34,31.4,35.9,18.8,16.4,33.606,15,1,36.785389,-119.773148,62.896,7,600,58,1,"e00fce68e77e43df92405fdb",2023-06-27 00:00:02,2023-06-27 00:00:03,2023-06-27 00:00:03,2023-06-27
"4","aC5597IuYo","MOOSPMv3Parser",1687824001,4.53,4.53,3.94,6.61,6.61,4.13,4.13,6.96,6.96,4.13,1002.21,266.48,832.67,44.64,30.79,2.35,30.91,30.92,30.8,19.9,30.92,0.38,31.3,36.1,19,16.2,69.832,52.5,1,36.785557,-119.773132,18.212999,7,600,58,1,"e00fce6850cac69f647dc199",2023-06-27 00:00:02,2023-06-27 00:00:03,2023-06-27 00:00:03,2023-06-27
"5","jraSIuUEU7","MOOSPMv3Parser",1687824001,5.11,5.11,3.91,8.36,8.36,4.1,4.1,8.76,8.76,4.1,1079.23,303.21,13406.23,56.76,30.59,4.15,30.71,30.71,31.1,15.8,30.72,0.37,31.1,35.2,19.3,17.4,52.271,9.7,1,36.785378,-119.773102,65.448997,0,600,58,1,"e00fce68e739ecbcf9e91965",2023-06-27 00:00:02,2023-06-27 00:00:03,2023-06-27 00:00:03,2023-06-27
"6","lzN9Ec6WqM","MOOSPMv3Parser",1687824001,4.58,4.58,3.87,6.87,6.87,4.06,4.06,7.17,7.17,4.06,1183.36,305.28,341.22,48.41,30.35,1.89,30.44,30.45,31.5,19.8,30.45,0.44,31.3,36.1,19,16.7,64.135,3.3,3276.7,36.785519,-119.773254,76.625999,5,599,58,1,"e00fce6858b443fd80f27170",2023-06-27 00:00:03,2023-06-27 00:00:03,2023-06-27 00:00:03,2023-06-27
"7","eQSi9pU33L","MOOSPMv3Parser",1687824000,5.41,5.41,16.32,7.64,7.64,17.12,17.12,8,8,17.12,1105.95,315.44,38146.72,48.46,127.76,2.06,128.21,128.23,30.6,20.9,128.24,0.35,31.1,35.2,21.4,16.6,60.196,17,1,36.785545,-119.773247,65.955002,8,599,58,1,"e00fce68f12da1a0c5de6248",2023-06-27 00:00:03,2023-06-27 00:00:04,2023-06-27 00:00:04,2023-06-27
"8","1CtkK7K4WW","MOOSPMv3Parser",1687824001,6.3,6.3,4.44,9.03,9.03,4.66,4.66,9.32,9.32,4.66,1279.07,357.95,7800.51,60.87,34.78,2.47,34.91,34.92,30.6,19.5,34.92,0.38,31.7,34.7,24.2,21,0.044,29.1,1,35.613285,-119.689644,50.133999,9,599,58,1,"e00fce68e88237db75a60608",2023-06-27 00:00:04,2023-06-27 00:00:04,2023-06-27 00:00:04,2023-06-27
"9","nQel3ejGms","MOOSPMv3Parser",1687824001,4.96,4.96,3.38,7.31,7.31,3.54,3.54,7.62,7.62,3.54,1058.96,296.51,29610.56,48.39,26.44,2.75,26.55,26.55,30.3,18.4,26.55,0.36,31.6,34.7,18.7,17.3,66.624,16.1,1,36.785419,-119.77317,58.516998,7,600,58,1,"e00fce6808784ceaf209f949",2023-06-27 00:00:04,2023-06-27 00:00:04,2023-06-27 00:00:04,2023-06-27
"10","2HtZhvnzXW","MOOSPMv3Parser",1687824600,4.68,4.68,3.98,6.64,6.64,4.18,4.18,6.98,6.98,4.18,927.72,273.09,58708.35,44.03,31.16,1.69,31.28,31.29,30.6,19.3,31.29,0.38,30.7,35.1,18.2,15.9,58.522,10.1,1,36.78545,-119.773331,94.380997,6,600,58,1,"e00fce6856818e5885f65487",2023-06-27 00:10:01,2023-06-27 00:10:01,2023-06-27 00:10:01,2023-06-27
"11","YfG6QitdUf","MOOSPMv3Parser",1687824600,6.9,6.9,2.51,9.05,9.05,2.63,2.63,9.67,9.67,2.63,1410.85,377.62,12402.68,52.42,19.68,2.89,19.75,19.76,27.4,28.3,19.76,0.39,30.2,31.1,27.5,26.2,52.201,36.8,1,36.634277,-120.382431,2.776,0,600,58,1,"e00fce6835b6173deb1a1f49",2023-06-27 00:10:01,2023-06-27 00:10:02,2023-06-27 00:10:02,2023-06-27
"12","DRWLVpbwT0","MOOSPMv3Parser",1687824601,5.36,5.36,3.12,7.77,7.77,3.27,3.27,8.21,8.21,3.27,1143.6,310.67,31410.68,47.26,24.4,2.96,24.49,24.49,31,17.9,24.5,0.34,30.8,35.6,18.2,15.6,34.857,9.8,1,36.7854,-119.773087,74.306999,10,600,58,1,"e00fce68e77e43df92405fdb",2023-06-27 00:10:02,2023-06-27 00:10:02,2023-06-27 00:10:02,2023-06-27
"13","y6cZysWG00","MOOSPMv3Parser",1687824601,4,4,4.03,5.98,5.98,4.23,4.23,6.48,6.48,4.23,955.53,253.77,860.15,41.99,31.56,2.25,31.69,31.69,30.7,18.9,31.69,0.37,30.9,36.1,18.2,15.3,71.952,42.7,1,36.785477,-119.773209,85.388,6,600,58,1,"e00fce6850cac69f647dc199",2023-06-27 00:10:02,2023-06-27 00:10:02,2023-06-27 00:10:02,2023-06-27
"14","N4HG3SboQy","MOOSPMv3Parser",1687824601,4.83,4.83,4.07,7.83,7.83,4.27,4.27,7.92,7.92,4.27,1038.4,290.9,13433.98,53.93,31.88,3.45,32.01,32.01,31,14.8,32.01,0.38,31,34.8,18.3,16.8,54.173,6,1,36.785351,-119.773109,60.330002,14,600,58,1,"e00fce68e739ecbcf9e91965",2023-06-27 00:10:03,2023-06-27 00:10:03,2023-06-27 00:10:03,2023-06-27
"15","1CeJZkd71U","MOOSPMv3Parser",1687824601,4.42,4.42,3.91,6.56,6.56,4.1,4.1,6.87,6.87,4.1,1163.23,302.39,367.62,45.91,30.58,2.15,30.67,30.68,31.1,19.1,30.68,0.44,30.8,34.7,18.4,16.9,66.534,1,3276.7,36.785606,-119.773094,82.095001,7,599,58,1,"e00fce6858b443fd80f27170",2023-06-27 00:10:03,2023-06-27 00:10:03,2023-06-27 00:10:03,2023-06-27
"16","JcJUJfBmK7","MOOSPMv3Parser",1687824601,6.83,6.83,4.34,9.61,9.61,4.56,4.56,9.86,9.86,4.56,1339.48,371.69,7817.24,58.62,34,2.95,34.12,34.12,30.3,19.9,34.13,0.38,31.6,34.2,24.3,21.6,0.079,27.4,1,35.613274,-119.689545,64.641998,13,600,58,1,"e00fce68e88237db75a60608",2023-06-27 00:10:03,2023-06-27 00:10:04,2023-06-27 00:10:04,2023-06-27
"17","hhrznfzl1M","MOOSPMv3Parser",1687824600,5.68,5.68,3.89,7.98,7.98,4.08,4.08,8.5,8.5,4.08,1123.44,321.2,38173.32,50.48,30.47,2.33,30.58,30.58,30.4,20,30.59,0.38,30.8,34.9,20.4,16,62.184,11.5,1,36.785484,-119.773216,68.182999,8,599,58,1,"e00fce68f12da1a0c5de6248",2023-06-27 00:10:04,2023-06-27 00:10:04,2023-06-27 00:10:04,2023-06-27
"18","wzzFFa1b2Q","MOOSPMv3Parser",1687824601,4.72,4.72,3.52,6.8,6.8,3.69,3.69,7.02,7.02,3.69,1028.64,285.33,29634.56,45.13,27.54,2.22,27.65,27.65,30.2,17.4,27.65,0.36,31.2,34.5,18,16.5,68.581,14.3,1,36.785435,-119.773102,73.563004,8,600,58,1,"e00fce6808784ceaf209f949",2023-06-27 00:10:04,2023-06-27 00:10:05,2023-06-27 00:10:05,2023-06-27
"19","E7WJde09JU","MOOSPMv3Parser",1687825200,4.92,4.92,4.27,7.15,7.15,4.48,4.48,7.64,7.64,4.48,968,287.59,58737.38,48.74,33.42,2.27,33.55,33.55,30.3,18.8,33.56,0.37,30.7,34.8,17.5,15.3,56.132,7.5,1,36.78545,-119.773331,94.380997,0,600,58,1,"e00fce6856818e5885f65487",2023-06-27 00:20:01,2023-06-27 00:20:01,2023-06-27 00:20:01,2023-06-27
"20","lfcxghIcOe","MOOSPMv3Parser",1687825200,6.09,6.09,2.14,8.24,8.24,2.25,2.25,8.96,8.96,2.25,1313.65,344.04,12417.15,47.83,16.78,2.8,16.84,16.84,27.3,28.2,16.85,0.39,30.2,31.1,27.3,26,48.967,32.9,1,36.634373,-120.382469,7.173,7,600,58,1,"e00fce6835b6173deb1a1f49",2023-06-27 00:20:01,2023-06-27 00:20:02,2023-06-27 00:20:02,2023-06-27
"21","u6mzI8mujm","MOOSPMv3Parser",1687825201,5.43,5.43,3.37,7.84,7.84,3.54,3.54,8.27,8.27,3.54,1197.69,321.85,31433.69,52.68,26.39,2.15,26.49,26.5,30.9,17.5,26.5,0.35,31.1,35.5,17.4,15.1,33.947,7.7,1,36.785442,-119.772942,91.727997,11,600,58,1,"e00fce68e77e43df92405fdb",2023-06-27 00:20:02,2023-06-27 00:20:02,2023-06-27 00:20:02,2023-06-27
"22","cmFRBNtkSw","MOOSPMv3Parser",1687825201,4.84,4.84,4.05,8.21,8.21,4.25,4.25,8.52,8.52,4.25,1068.3,295.4,13461.59,58.81,31.72,3.25,31.84,31.85,30.6,14.4,31.85,0.37,30.9,34.7,17.6,16.1,54.897,4.4,1,36.785404,-119.77314,70.246002,11,600,58,1,"e00fce68e739ecbcf9e91965",2023-06-27 00:20:02,2023-06-27 00:20:03,2023-06-27 00:20:03,2023-06-27
"23","7KcBIzBgwD","MOOSPMv3Parser",1687825201,4.13,4.13,4.03,6.28,6.28,4.23,4.23,6.77,6.77,4.23,934.76,246.65,889.05,44.56,31.54,2.64,31.66,31.66,30.3,18.4,31.67,0.38,30.8,35.9,17.5,14.7,72.038,30.6,1,36.785473,-119.773232,100.558998,6,599,58,1,"e00fce6850cac69f647dc199",2023-06-27 00:20:02,2023-06-27 00:20:03,2023-06-27 00:20:03,2023-06-27
"24","UDXebZ7xzf","MOOSPMv3Parser",1687825201,5.01,5.01,4.08,7.41,7.41,4.28,4.28,7.72,7.72,4.28,1238.89,324.65,396.45,54.03,31.97,2.3,32.06,32.07,30.8,18.5,32.07,0.44,31,34.7,17.6,16.1,67.084,1,3276.7,36.785378,-119.773079,60.738998,7,597,58,1,"e00fce6858b443fd80f27170",2023-06-27 00:20:03,2023-06-27 00:20:03,2023-06-27 00:20:03,2023-06-27
"25","EvxE7osa8i","MOOSPMv3Parser",1687825200,5.66,5.66,4.25,8.1,8.1,4.46,4.46,8.4,8.4,4.46,1150.27,325.83,38202.31,51.65,33.26,2.32,33.38,33.38,30,19.6,33.39,0.4,30.7,34.5,19.8,15.4,63.131,8.7,1,36.785454,-119.773186,69.331001,8,599,58,1,"e00fce68f12da1a0c5de6248",2023-06-27 00:20:04,2023-06-27 00:20:04,2023-06-27 00:20:04,2023-06-27
"26","VFmzV7ddH5","MOOSPMv3Parser",1687825201,4.87,4.87,3.71,7.2,7.2,3.89,3.89,7.64,7.64,3.89,1048.26,290.47,29659.81,47.9,29.03,2.57,29.14,29.14,30,16.7,29.14,0.35,31.3,34.3,17.2,16,69.696,12.3,1,36.785435,-119.773102,73.563004,0,600,58,1,"e00fce6808784ceaf209f949",2023-06-27 00:20:05,2023-06-27 00:20:05,2023-06-27 00:20:05,2023-06-27
"27","3TVNFDhflE","MOOSPMv3Parser",1687825201,6.57,6.57,4.39,9.24,9.24,4.6,4.6,9.53,9.53,4.6,1301.38,362.38,7847.27,60.93,34.33,3.16,34.46,34.46,29.8,20.2,34.46,0.37,31.2,33.7,24.7,21.9,0.034,42.7,1,35.613316,-119.689507,54.688,10,600,58,1,"e00fce68e88237db75a60608",2023-06-27 00:20:09,2023-06-27 00:20:09,2023-06-27 00:20:09,2023-06-27
"28","E6gWwgfzdk","MOOSPMv3Parser",1687825800,4.92,4.92,4.18,7.35,7.35,4.38,4.38,7.78,7.78,4.38,962.73,284.69,58766.08,52.19,32.69,1.99,32.82,32.82,30.1,18.8,32.82,0.38,30.7,34.4,17.5,15.6,60.625,4.5,1,36.785446,-119.77317,70.192001,7,600,58,1,"e00fce6856818e5885f65487",2023-06-27 00:30:01,2023-06-27 00:30:01,2023-06-27 00:30:01,2023-06-27
"29","JH1tHKmBbX","MOOSPMv3Parser",1687825800,5.92,5.92,2.18,7.8,7.8,2.28,2.28,8.26,8.26,2.28,1292.18,338.42,12431.82,45.57,17.04,2.14,17.1,17.1,27.4,27.9,17.1,0.4,30.3,31.1,26.7,25.6,49.524,43.4,1,36.634354,-120.382492,29.867001,8,600,58,1,"e00fce6835b6173deb1a1f49",2023-06-27 00:30:01,2023-06-27 00:30:02,2023-06-27 00:30:02,2023-06-27
"30","gB5OMobLTF","MOOSPMv3Parser",1687825801,4.48,4.48,4.33,7.08,7.08,4.54,4.54,7.46,7.46,4.54,1027.53,270.19,917.04,50.59,33.86,2.7,33.99,34,30.2,18.2,34,0.38,31,35.5,17.5,14.9,72.938,25.5,1,36.785473,-119.773232,100.560997,0,600,58,1,"e00fce6850cac69f647dc199",2023-06-27 00:30:02,2023-06-27 00:30:02,2023-06-27 00:30:02,2023-06-27
"31","88SCNthW5r","MOOSPMv3Parser",1687825801,5.83,5.83,3.39,8.46,8.46,3.56,3.56,8.93,8.93,3.56,1235.52,335.86,31456.83,52.48,26.54,3,26.65,26.65,30.6,17.4,26.66,0.35,30.9,35.1,17.5,15.4,35.493,4.6,1,36.785393,-119.773102,70.114998,11,600,58,1,"e00fce68e77e43df92405fdb",2023-06-27 00:30:02,2023-06-27 00:30:03,2023-06-27 00:30:03,2023-06-27
"32","IEbZ7wa3hC","MOOSPMv3Parser",1687825801,5.24,5.24,4.31,8.83,8.83,4.52,4.52,9.79,9.79,4.52,1161.72,325.23,13490.93,61.12,33.72,5.05,33.85,33.85,30.4,14.5,33.85,0.38,30.7,34.1,17.8,16.6,54.844,3.1,1,36.785427,-119.773117,73.615997,10,600,58,1,"e00fce68e739ecbcf9e91965",2023-06-27 00:30:02,2023-06-27 00:30:03,2023-06-27 00:30:03,2023-06-27
"33","RcSe9hPYL1","MOOSPMv3Parser",1687825801,5.05,5.05,4.34,7.48,7.48,4.55,4.55,7.74,7.74,4.55,1246.36,328.2,424.44,55.08,33.96,2.07,34.06,34.06,30.7,18.6,34.07,0.45,30.8,34.7,17.7,16.3,68.024,1,3276.7,36.785408,-119.773087,65.870003,9,599,58,1,"e00fce6858b443fd80f27170",2023-06-27 00:30:03,2023-06-27 00:30:03,2023-06-27 00:30:03,2023-06-27
"34","MvXDTlOxP8","MOOSPMv3Parser",1687825801,6.73,6.73,4.35,9.53,9.53,4.56,4.56,9.85,9.85,4.56,1328.65,370.67,7877.07,64.72,34.08,3.33,34.19,34.2,29.5,20.6,34.2,0.37,31.1,33.2,24.7,22.6,0.035,43.7,1,35.613316,-119.689507,54.686001,0,600,58,1,"e00fce68e88237db75a60608",2023-06-27 00:30:04,2023-06-27 00:30:04,2023-06-27 00:30:04,2023-06-27
"35","9joenQSC7V","MOOSPMv3Parser",1687825800,5.75,5.75,4.32,8.17,8.17,4.53,4.53,8.64,8.64,4.53,1150.2,325.18,38295.79,52.1,33.81,2.3,33.93,33.94,29.8,19.8,33.94,0.39,30.6,34.3,20,15.7,63.557,7.6,1,36.785446,-119.773094,78.449997,6,598,58,1,"e00fce68f12da1a0c5de6248",2023-06-27 00:30:04,2023-06-27 00:30:04,2023-06-27 00:30:04,2023-06-27
"36","BFcS3GJkdR","MOOSPMv3Parser",1687825801,5.13,5.13,3.82,7.21,7.21,4.01,4.01,7.54,7.54,4.01,1098.16,301.6,29685.85,49.3,29.92,2.18,30.04,30.04,29.7,16.7,30.04,0.35,31.3,33.9,17.2,16.2,71.567,8.3,1,36.785442,-119.773117,60.298,10,600,58,1,"e00fce6808784ceaf209f949",2023-06-27 00:30:04,2023-06-27 00:30:04,2023-06-27 00:30:04,2023-06-27
"37","AWkaHG035w","MOOSPMv3Parser",1687826400,4.94,4.94,4.29,7.14,7.14,4.5,4.5,7.55,7.55,4.5,965.91,287.22,58795.34,48.72,33.58,1.96,33.71,33.71,30,18.7,33.72,0.38,30.7,34.3,17.2,15.6,60.278,3.1,1,36.785473,-119.773254,65.141998,8,600,58,1,"e00fce6856818e5885f65487",2023-06-27 00:40:01,2023-06-27 00:40:01,2023-06-27 00:40:01,2023-06-27
"38","52aOIW4bmr","MOOSPMv3Parser",1687826400,5.44,5.44,1.81,7.38,7.38,1.9,1.9,7.76,7.76,1.9,1209.79,313.86,12444.05,43.54,14.2,2.16,14.25,14.25,27.4,27.6,14.26,0.4,30.6,31.1,26.1,25.3,45.982,45.7,1,36.634319,-120.382416,24.996,11,600,58,1,"e00fce6835b6173deb1a1f49",2023-06-27 00:40:01,2023-06-27 00:40:02,2023-06-27 00:40:02,2023-06-27
"39","saQQQl52R9","MOOSPMv3Parser",1687826401,5.83,5.83,3.26,8.24,8.24,3.41,3.41,8.67,8.67,3.41,1197.26,325.35,31479.06,52.6,25.48,2.63,25.58,25.59,30.5,17.4,25.59,0.35,30.8,34.9,17.1,15.2,35.704,3.9,1,36.785412,-119.773193,66.428001,7,600,58,1,"e00fce68e77e43df92405fdb",2023-06-27 00:40:02,2023-06-27 00:40:02,2023-06-27 00:40:02,2023-06-27
"40","zNv6aFSDzA","MOOSPMv3Parser",1687826401,5.14,5.14,4.43,8.41,8.41,4.65,4.65,8.98,8.98,4.65,1117.9,314.95,13543.66,62.19,34.69,3.54,34.82,34.83,30.4,14.3,34.83,0.36,30.7,34.3,17.3,16,55.526,2.9,1,36.785412,-119.773094,59.932999,5,599,58,1,"e00fce68e739ecbcf9e91965",2023-06-27 00:40:02,2023-06-27 00:40:03,2023-06-27 00:40:03,2023-06-27
"41","OKloIXXwF2","MOOSPMv3Parser",1687826401,4.25,4.25,4.29,6.58,6.58,4.5,4.5,7.13,7.13,4.5,976.64,260.63,946.25,48.29,33.55,2.77,33.68,33.69,30.1,18,33.69,0.39,31,35.4,16.9,14.6,73.532,23.6,1,36.785366,-119.773109,75.302002,11,600,58,1,"e00fce6850cac69f647dc199",2023-06-27 00:40:02,2023-06-27 00:40:03,2023-06-27 00:40:03,2023-06-27
"42","MYcgpIjvsM","MOOSPMv3Parser",1687826401,4.42,4.42,4.39,6.77,6.77,4.62,4.64,7.05,7.05,4.65,1156.1,302.49,454.11,50.68,34.39,2.12,34.51,34.52,30.6,18.5,34.52,0.46,30.8,34.7,17.3,15.9,68.423,1,3276.7,36.785408,-119.77317,84.507004,8,599,58,1,"e00fce6858b443fd80f27170",2023-06-27 00:40:03,2023-06-27 00:40:03,2023-06-27 00:40:03,2023-06-27
"43","GAVy1gm4yZ","MOOSPMv3Parser",1687826401,6.38,6.38,4.92,9.09,9.09,5.16,5.16,9.44,9.44,5.16,1248.46,347.51,7923.93,62.88,38.55,2.45,38.68,38.69,29.2,20.3,38.69,0.39,31.1,32.9,24,22.1,0.034,84.6,1,35.613274,-119.689575,58.566002,14,599,58,1,"e00fce68e88237db75a60608",2023-06-27 00:40:03,2023-06-27 00:40:04,2023-06-27 00:40:04,2023-06-27
"44","aeWBHl6AZx","MOOSPMv3Parser",1687826400,5.44,5.44,4.26,7.66,7.66,4.46,4.46,7.91,7.91,4.46,1112.79,317.56,38260.99,50.19,33.32,1.94,33.44,33.45,29.7,19.5,33.45,0.4,30.6,34.1,19.3,15.3,63.12,7.9,1,36.785366,-119.773048,77.478996,10,599,58,1,"e00fce68f12da1a0c5de6248",2023-06-27 00:40:04,2023-06-27 00:40:04,2023-06-27 00:40:04,2023-06-27
"45","ct7acvSPmS","MOOSPMv3Parser",1687826401,5.1,5.1,3.7,7.4,7.4,3.88,3.88,7.71,7.71,3.88,1062.97,297.57,29711.11,51.33,28.98,2.44,29.1,29.1,29.6,16.7,29.1,0.37,31.2,33.8,16.9,16,70.585,6.2,1,36.785309,-119.772858,99.799004,11,600,58,1,"e00fce6808784ceaf209f949",2023-06-27 00:40:04,2023-06-27 00:40:04,2023-06-27 00:40:04,2023-06-27
