"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","moos","counter","ver","coreid","published_at","createdAt","updatedAt","date"
"11","oOJvvO08Yn","MOOSPMv3Parser",1681782000,2.27,2.27,2.18,3.32,3.32,2.36,2.43,3.83,3.83,2.46,576.24,155.76,17223.41,22.02,17.03,1.84,17.16,17.18,19.9,14.1,17.19,0.47,20.4,21.5,12.7,11.8,37.646,72.9,1,40.594254,-105.075859,1541.678955,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 01:40:01,2023-04-18 01:40:01,2023-04-18 01:40:01,2023-04-18
"12","kBB8ywSxJy","MOOSPMv3Parser",1681782600,2.69,2.69,2.71,4.18,4.18,2.94,3.01,4.8,4.8,3.05,674.86,180.83,17241.5,29.49,21.13,2.85,21.3,21.32,19.7,14.5,21.33,0.48,20.2,21.3,13.2,12.3,34.577,75.9,1,40.59407,-105.075851,1530.660034,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 01:50:01,2023-04-18 01:50:01,2023-04-18 01:50:01,2023-04-18
"13","klD84u8WWP","MOOSPMv3Parser",1681783200,2.19,2.19,2.3,3.48,3.48,2.49,2.55,4,4,2.58,592.9,159.74,17256.81,25.31,17.91,2.56,18.05,18.07,19.4,14.9,18.07,0.47,19.7,21,13.8,12.8,36.907,85.7,1,40.594116,-105.075859,1508.760986,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 02:00:01,2023-04-18 02:00:01,2023-04-18 02:00:01,2023-04-18
"14","u5jSJm0pGA","MOOSPMv3Parser",1681783800,2.56,2.56,2.44,3.95,3.95,2.63,2.69,4.32,4.32,2.72,673.08,180.93,17273.09,28.28,19.02,1.76,19.16,19.18,19.1,15.1,19.18,0.47,19.5,20.6,14.2,13.1,35.111,81.9,1,40.59407,-105.075768,1524.563965,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 02:10:01,2023-04-18 02:10:01,2023-04-18 02:10:01,2023-04-18
"15","6XyHdh8fWF","MOOSPMv3Parser",1681784400,2.59,2.59,2.52,3.97,3.97,2.69,2.73,4.34,4.34,2.76,625.46,170.56,17289.94,25.79,19.63,2.53,19.75,19.76,18.8,15.4,19.77,0.47,19.3,20.3,14.5,13.6,35.662,78.3,1,40.594143,-105.075752,1511.536011,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 02:20:01,2023-04-18 02:20:01,2023-04-18 02:20:01,2023-04-18
"16","HMkGXDNWsI","MOOSPMv3Parser",1681785000,2.59,2.59,2.52,4,4,2.67,2.69,4.48,4.48,2.7,659.22,176.36,17306.88,27.97,19.67,2.14,19.76,19.77,18.6,16.2,19.78,0.46,18.8,20,16,14.7,33.547,85.8,1,40.594139,-105.075981,1540.723999,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 02:30:01,2023-04-18 02:30:01,2023-04-18 02:30:01,2023-04-18
"17","7TpmJCyIB7","MOOSPMv3Parser",1681785600,3.14,3.14,3.07,4.69,4.69,3.27,3.3,5.48,5.48,3.32,754.55,199.11,17327.48,32.95,23.99,2.72,24.11,24.13,18.1,22.9,24.14,0.47,17.5,19.5,25.7,25.5,33.058,105.7,1,40.594051,-105.075897,1498.333984,9,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 02:40:01,2023-04-18 02:40:01,2023-04-18 02:40:01,2023-04-18
"18","KKGN20rG0z","MOOSPMv3Parser",1681786200,3.21,3.21,3.24,4.98,4.98,3.44,3.48,5.57,5.57,3.5,873.61,220.56,17349.22,34.6,25.32,2.88,25.45,25.47,17.6,20.6,25.47,0.46,17,18.8,20,19.4,29.544,147.4,1,40.594151,-105.075706,1525.282959,9,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 02:50:02,2023-04-18 02:50:02,2023-04-18 02:50:02,2023-04-18
"19","OVujH8qkkU","MOOSPMv3Parser",1681786800,3.18,3.18,2.89,4.51,4.51,3.08,3.13,5.69,5.69,3.16,764.96,200.24,17368.58,31.83,22.55,3.16,22.68,22.7,17.2,18.5,22.71,0.47,16.9,18.4,18.4,16.9,28.141,131.3,1,40.594151,-105.075706,1525.284058,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 03:00:01,2023-04-18 03:00:01,2023-04-18 03:00:01,2023-04-18
"20","Zhji7zBuJl","MOOSPMv3Parser",1681787400,3,3,3.07,4.45,4.45,3.26,3.31,4.96,4.96,3.33,724.76,196.26,17389.15,30.42,23.96,2.15,24.09,24.11,16.9,18.5,24.12,0.47,17,18,18.1,16.9,28.958,113.1,1,40.59412,-105.075783,1518.504028,9,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 03:10:02,2023-04-18 03:10:02,2023-04-18 03:10:02,2023-04-18
"21","OlyiEJGV1l","MOOSPMv3Parser",1681788000,4.2,4.2,3.84,6.32,6.32,4.06,4.08,7.07,7.07,4.09,946.49,261.86,17414.97,43.41,30,3.84,30.13,30.14,16.6,18.6,30.15,0.45,16.9,17.7,18.2,17.2,25.012,139.7,1,40.594055,-105.075874,1512.686035,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 03:20:01,2023-04-18 03:20:01,2023-04-18 03:20:01,2023-04-18
"22","NIUwNkPBix","MOOSPMv3Parser",1681788600,3.06,3.06,3.17,4.88,4.88,3.34,3.35,5.4,5.4,3.36,777.56,211,17436.33,32.36,24.81,3.04,24.91,24.92,16.5,18.7,24.93,0.45,17,17.5,18.2,17.4,27.332,109.9,1,40.594151,-105.075897,1510.161011,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 03:30:01,2023-04-18 03:30:01,2023-04-18 03:30:01,2023-04-18
"23","b02oRx6yjv","MOOSPMv3Parser",1681789200,3.03,3.03,3,4.61,4.61,3.18,3.22,4.89,4.89,3.23,753.02,207.41,17456.48,32.6,23.43,2.33,23.55,23.56,16.5,18.6,23.57,0.46,17,17.3,17.7,17.3,31.173,83.1,1,40.594116,-105.075821,1506.19397,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 03:40:01,2023-04-18 03:40:01,2023-04-18 03:40:01,2023-04-18
"24","JFgagvPw07","MOOSPMv3Parser",1681789801,4.22,4.22,3.34,5.86,5.86,3.54,3.56,6.37,6.37,3.58,935.4,250.5,17478.97,37.7,26.16,2.22,26.28,26.29,16.4,18.6,26.3,0.45,16.8,17.2,17.9,17.3,31.491,83.3,1,40.594128,-105.076012,1526.082031,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 03:50:01,2023-04-18 03:50:01,2023-04-18 03:50:01,2023-04-18
"25","si3J5dloRY","MOOSPMv3Parser",1681790401,3.83,3.83,3.24,5.67,5.67,3.45,3.48,6.41,6.41,3.5,883.97,241.15,17500.73,38.92,25.34,2.75,25.47,25.49,16.2,22.8,25.5,0.47,16.3,16.9,25.2,24.5,31.116,93.6,1.1,40.594208,-105.075882,1506.680054,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 04:00:01,2023-04-18 04:00:01,2023-04-18 04:00:01,2023-04-18
"26","zxBeNR2WoE","MOOSPMv3Parser",1681791001,4.22,4.22,3.74,6.18,6.18,3.95,3.97,6.85,6.85,3.98,954.03,262.6,17525.9,40.11,29.28,2.82,29.4,29.41,15.7,22.7,29.42,0.46,14.8,16.5,25.2,22.8,23.982,137.8,2,40.594204,-105.075905,1499.718994,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 04:10:02,2023-04-18 04:10:02,2023-04-18 04:10:02,2023-04-18
"27","GtI2YUyBwP","MOOSPMv3Parser",1681791601,4.67,81.51,3.76,7.26,8.41,3.97,3.98,8.04,40.63,3.99,997.1,272.72,17551.24,45.21,29.46,3.52,29.58,29.59,15.2,25.2,29.6,0.46,13.9,15.9,28.3,25.5,20.965,147.2,2,40.594063,-105.075821,1508.69104,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 04:20:01,2023-04-18 04:20:01,2023-04-18 04:20:01,2023-04-18
"28","KnHPjxfdNo","MOOSPMv3Parser",1681792201,4.65,4.65,3.8,6.67,6.67,4.02,4.05,7.28,7.28,4.07,1015.06,275.81,17576.81,42.27,29.74,3.37,29.87,29.89,14.6,26.7,29.9,0.47,13.5,15.4,30,27.8,20.055,161.3,2,40.594265,-105.075981,1511.633057,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 04:30:01,2023-04-18 04:30:01,2023-04-18 04:30:01,2023-04-18
"29","iEQxpPLCi5","MOOSPMv3Parser",1681792801,4.24,4.24,3.84,6.3,6.3,4.07,4.1,7.18,7.18,4.12,971.76,264.43,17602.62,42.17,30.04,3.2,30.18,30.2,14.2,24.8,30.2,0.46,13.4,14.8,27.2,24.8,17.971,184.5,2,40.594147,-105.075706,1538.411011,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 04:40:01,2023-04-18 04:40:01,2023-04-18 04:40:01,2023-04-18
"30","IG8siknp1x","MOOSPMv3Parser",1681793401,4.39,4.39,3.78,6.21,6.21,4.01,4.05,6.74,6.74,4.07,975.55,264.1,17627.99,39.07,29.53,2.53,29.68,29.7,13.5,31,29.7,0.46,11.7,13.9,39.6,33.9,14.76,182.4,2,40.594147,-105.075706,1538.411011,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 04:50:01,2023-04-18 04:50:01,2023-04-18 04:50:01,2023-04-18
"31","0RGsOtALeS","MOOSPMv3Parser",1681794001,3.92,3.92,3.62,5.9,5.9,3.9,3.99,6.63,6.63,4.03,903.75,246.48,17652.18,37.92,28.26,3.65,28.46,28.48,12.8,31.2,28.49,0.48,10.2,13,40,33.1,14.59,154.3,2,40.594181,-105.075806,1506.790039,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 05:00:01,2023-04-18 05:00:01,2023-04-18 05:00:01,2023-04-18
"32","BAC6VjWTg1","MOOSPMv3Parser",1681794601,3.34,3.34,3.28,5.35,5.35,3.52,3.59,6.15,6.15,3.62,766.07,212.15,17674.13,39.27,25.59,3.7,25.76,25.78,12.1,31.5,25.79,0.47,9.6,12.2,40.4,33.6,18.476,90.3,2,40.594208,-105.075653,1505.508057,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 05:10:01,2023-04-18 05:10:01,2023-04-18 05:10:01,2023-04-18
"33","FSzt9dG9Rn","MOOSPMv3Parser",1681795201,3.1,3.1,3.03,4.72,4.72,3.23,3.27,5.28,5.28,3.29,706.68,196.14,17694.43,34.06,23.67,2.44,23.8,23.82,11.5,33.7,23.82,0.46,9.2,11.5,42.7,36.9,20.367,63.9,2,40.594315,-105.075996,1499.172974,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 05:20:01,2023-04-18 05:20:01,2023-04-18 05:20:01,2023-04-18
"34","FekIpDZyW9","MOOSPMv3Parser",1681795801,3.05,3.05,3.14,4.8,4.8,3.35,3.39,5.42,5.42,3.42,712.13,193.57,17715.52,34.88,24.55,2.86,24.69,24.7,11,35.8,24.71,0.47,8.8,10.8,45.9,39.3,19.384,69,2,40.594418,-105.076126,1478.844971,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 05:30:01,2023-04-18 05:30:01,2023-04-18 05:30:01,2023-04-18
"35","MBsyUQM5hW","MOOSPMv3Parser",1681796401,2.84,2.84,2.89,4.3,4.3,3.07,3.11,4.76,4.76,3.13,648.08,178.78,17734.87,29.6,22.57,2.53,22.69,22.71,10.7,36.9,22.71,0.47,8.8,10.4,45.7,40.2,20.811,62.1,2,40.594131,-105.075821,1512.175049,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 05:40:01,2023-04-18 05:40:01,2023-04-18 05:40:01,2023-04-18
"36","kMpVwSFljL","MOOSPMv3Parser",1681797001,2.52,2.52,2.81,3.92,3.92,3,3.04,4.33,4.33,3.06,600.25,163.87,17753.71,26.12,21.95,2.62,22.08,22.09,10.4,36.4,22.1,0.47,8.4,10,44.6,39.3,21.59,48.5,2,40.59407,-105.075859,1517.285034,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 05:50:01,2023-04-18 05:50:01,2023-04-18 05:50:01,2023-04-18
"37","3iGpmeh029","MOOSPMv3Parser",1681797601,2.66,2.66,2.78,4.04,4.04,2.98,3.03,4.45,4.45,3.05,614.12,169.68,17772.29,27.68,21.68,2.14,21.82,21.83,10.1,36.8,21.84,0.47,8.2,9.7,45.1,40.2,22.733,40.6,2,40.594051,-105.075798,1515.744019,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 06:00:01,2023-04-18 06:00:01,2023-04-18 06:00:01,2023-04-18
"38","NAnW076mYd","MOOSPMv3Parser",1681798201,2.4,2.4,2.66,3.72,3.72,2.83,2.86,4.08,4.08,2.87,598.8,163.06,17790.18,24.05,20.82,2.4,20.92,20.94,9.9,37,20.94,0.46,8,9.4,44.3,39.7,22.308,44.3,2,40.594196,-105.075851,1550.739014,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 06:10:01,2023-04-18 06:10:01,2023-04-18 06:10:01,2023-04-18
"39","i3jB8EFpfp","MOOSPMv3Parser",1681798801,2.06,2.06,2.53,3.43,3.43,2.74,2.81,3.77,3.77,2.84,557.27,147.98,17807.1,23.9,19.76,1.87,19.9,19.92,9.6,35.3,19.93,0.49,7.5,9,42.7,37.8,23.094,33.8,2,40.594109,-105.075874,1542.703003,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 06:20:01,2023-04-18 06:20:01,2023-04-18 06:20:01,2023-04-18
"40","zcOzHpTFSX","MOOSPMv3Parser",1681799401,2.01,2.01,2.54,3.13,3.13,2.74,2.81,3.69,3.69,2.83,532.9,143.67,17824.1,22.91,19.83,2.26,19.98,20,9.4,35.6,20,0.5,7.2,8.6,43,38.3,23.891,28.5,2,40.594204,-105.075775,1540.453979,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 06:30:01,2023-04-18 06:30:01,2023-04-18 06:30:01,2023-04-18
"41","nk1VDGVLry","MOOSPMv3Parser",1681800001,1.99,1.99,2.46,3.18,3.18,2.64,2.69,3.62,3.62,2.71,533.2,145.21,17840.58,22.61,19.22,1.99,19.35,19.37,9.3,36.1,19.37,0.48,7.5,8.5,43.1,39.5,24.325,25.6,2.9,40.594204,-105.075775,1540.448975,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 06:40:01,2023-04-18 06:40:01,2023-04-18 06:40:01,2023-04-18
"42","QXPA9vtbJN","MOOSPMv3Parser",1681800601,2.04,2.04,2.43,3.08,3.08,2.58,2.61,3.54,3.54,2.62,525.86,140.9,17856.9,22.56,19,1.9,19.09,19.11,9.3,35.2,19.11,0.46,7.6,8.4,41.1,38,24.213,26,3,40.594223,-105.07579,1529.217041,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 06:50:01,2023-04-18 06:50:01,2023-04-18 06:50:01,2023-04-18
"43","qCRUkLu997","MOOSPMv3Parser",1681801201,1.95,1.95,2.38,2.95,2.95,2.55,2.59,3.11,3.11,2.6,508,139.18,17872.88,21.18,18.63,1.32,18.74,18.76,9.3,36.3,18.76,0.49,8,8.4,41.3,39.4,26.031,25.7,3.1,40.594311,-105.075623,1495.463989,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 07:00:01,2023-04-18 07:00:01,2023-04-18 07:00:01,2023-04-18
"44","Q8FJjbiqxK","MOOSPMv3Parser",1681801801,2,2,2.41,3.19,3.19,2.57,2.62,3.77,3.77,2.64,519.84,140.24,17889.01,24.11,18.78,2.22,18.89,18.91,9.2,35.6,18.92,0.48,7.6,8.3,40.7,38.3,25.659,28.1,4,40.594261,-105.075836,1538.357056,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 07:10:02,2023-04-18 07:10:02,2023-04-18 07:10:02,2023-04-18
"45","U0jCcs7RRl","MOOSPMv3Parser",1681802401,2.16,2.16,2.34,3.18,3.18,2.49,2.53,3.59,3.59,2.55,569.53,148.97,17904.66,22.09,18.23,2.06,18.33,18.35,9,36.7,18.35,0.47,6.7,8.1,44.1,39.6,24.418,29.5,4,40.594181,-105.075867,1521.540039,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 07:20:02,2023-04-18 07:20:02,2023-04-18 07:20:02,2023-04-18
"46","qLD3bEPiV2","MOOSPMv3Parser",1681803001,1.98,1.98,2.49,3.05,3.05,2.65,2.68,3.66,3.66,2.7,545.88,139.1,17921.34,23.94,19.44,1.74,19.55,19.56,8.9,36.3,19.57,0.47,6.9,7.9,43.2,39.5,25.194,29.3,4,40.594151,-105.075844,1519.644043,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 07:30:01,2023-04-18 07:30:01,2023-04-18 07:30:01,2023-04-18
"47","Myzxaw12gz","MOOSPMv3Parser",1681803601,2.01,2.01,2.58,3.28,3.28,2.76,2.8,3.81,3.81,2.82,577.22,145.7,17938.66,23.95,20.16,2.06,20.27,20.29,8.8,36.8,20.3,0.48,6.8,7.8,44.3,40.6,25.388,29.2,4,40.594044,-105.075706,1509.120972,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 07:40:01,2023-04-18 07:40:01,2023-04-18 07:40:01,2023-04-18
"48","mxLTFfRUmI","MOOSPMv3Parser",1681804201,2.58,2.58,2.8,3.95,3.95,2.98,3.02,4.33,4.33,3.03,647.08,165.59,17957.47,27.11,21.9,2.78,22.02,22.04,8.5,37.5,22.04,0.48,6,7.5,46.4,40.8,22.452,35.9,4,40.594162,-105.075897,1489.581055,10,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 07:50:01,2023-04-18 07:50:01,2023-04-18 07:50:01,2023-04-18
"49","bSy63aGcqm","MOOSPMv3Parser",1681804801,3.43,3.43,3,4.96,4.96,3.18,3.2,5.69,5.69,3.21,873.58,224.09,17977.62,27.78,23.46,2.78,23.57,23.58,8.3,38.5,23.59,0.48,6,7.3,47.8,42.8,23.588,35.6,4,40.594135,-105.075882,1526.249023,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 08:00:01,2023-04-18 08:00:01,2023-04-18 08:00:01,2023-04-18
"50","WnKrnJXkS1","MOOSPMv3Parser",1681805401,2.65,2.65,2.73,3.87,3.87,2.9,2.93,4.44,4.44,2.94,705.18,179.93,17995.97,25.33,21.35,2.09,21.45,21.46,8,39,21.47,0.48,5.4,6.9,49,43.1,22.307,34.8,4,40.594223,-105.075981,1526.620972,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 08:10:01,2023-04-18 08:10:01,2023-04-18 08:10:01,2023-04-18
"51","sp3GsAhTxW","MOOSPMv3Parser",1681806001,2.03,2.03,2.62,3.16,3.16,2.78,2.81,3.64,3.64,2.82,526.7,140.75,18013.61,23.09,20.5,2.06,20.6,20.61,7.9,39.6,20.62,0.46,5.6,6.8,48.2,43.4,23.564,33.2,4,40.594223,-105.075981,1526.621948,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 08:20:01,2023-04-18 08:20:01,2023-04-18 08:20:01,2023-04-18
"52","7AZ3tS5VgG","MOOSPMv3Parser",1681806601,2.12,2.12,2.63,3.33,3.33,2.79,2.82,3.82,3.82,2.84,535.23,146.62,18031.21,25.31,20.54,2.15,20.65,20.66,7.7,41.2,20.67,0.45,5.2,6.4,51.6,46.2,21.786,35.1,4.7,40.594021,-105.07579,1520.243042,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 08:30:01,2023-04-18 08:30:01,2023-04-18 08:30:01,2023-04-18
"53","KJDFi4JJr8","MOOSPMv3Parser",1681807201,2.3,2.3,2.76,3.72,3.72,2.95,2.99,4.36,4.36,3.01,580.24,156.65,18049.72,27.42,21.55,2.7,21.67,21.69,7.4,42.1,21.7,0.48,5.1,6.1,51.6,46.8,21.549,37.6,5,40.594093,-105.075821,1540.984985,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 08:40:01,2023-04-18 08:40:01,2023-04-18 08:40:01,2023-04-18
"54","qmi6wf3f1g","MOOSPMv3Parser",1681807801,1.95,1.95,2.55,3.12,3.12,2.73,2.77,3.42,3.42,2.79,503.18,137.47,18066.83,26.34,19.95,1.73,20.07,20.08,7.3,42.4,20.09,0.47,5,6,52.4,47.4,22.541,38.9,5,40.594227,-105.075851,1499.594971,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 08:50:01,2023-04-18 08:50:01,2023-04-18 08:50:01,2023-04-18
"55","CBO0JVVsF6","MOOSPMv3Parser",1681808401,1.98,1.98,2.48,3.05,3.05,2.63,2.66,3.46,3.46,2.67,533.9,138.52,18083.46,21,19.34,1.99,19.44,19.45,7.3,42.6,19.45,0.46,5.1,5.9,52,47.5,23.305,36.4,5,40.594036,-105.075714,1533.68103,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 09:00:01,2023-04-18 09:00:01,2023-04-18 09:00:01,2023-04-18
"56","WysqvyTp8F","MOOSPMv3Parser",1681809001,2.18,2.18,2.56,3.54,3.54,2.7,2.72,4.07,4.07,2.73,553.21,149.12,18100.65,26.13,20,2.23,20.09,20.1,7.3,43.6,20.1,0.45,5.2,5.9,52.6,48.6,22.639,38.3,5,40.593895,-105.075569,1513.057983,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 09:10:02,2023-04-18 09:10:02,2023-04-18 09:10:02,2023-04-18
"57","GeTDoQ0GTW","MOOSPMv3Parser",1681809601,1.86,1.86,2.64,2.92,2.92,2.81,2.84,3.69,3.69,2.85,490.06,133.59,18118.42,23.38,20.64,2.39,20.75,20.76,7.3,42.9,20.76,0.46,4.8,5.9,51.9,46.8,20.844,45.3,5,40.594208,-105.075844,1513.541992,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-18 09:20:01,2023-04-18 09:20:01,2023-04-18 09:20:01,2023-04-18
