"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","bqwSngyrav","MOOSPMv3Parser",1763683201,5,5,4,8,8,4,4,8,8,4,1063,299,6492,52,29,2,30,30,12,83,30,0,11,13,91,82,0,48,99,36.138794,-120.368423,160.695999,11,600,58,3,"e00fce68f12da1a0c5de6248",2025-11-21 00:00:04.112,2025-11-21 00:00:04.3,2025-11-21 00:00:04.3,2025-11-21
"2","pcfjbJVKCT","MOOSPMv3Parser",1763683801,6,6,4,9,9,4,4,10,10,4,1201,344,6520,60,31,3,31,31,13,82,31,0,11,13,90,81,0,61,102,36.138794,-120.368423,160.695007,0,600,58,3,"e00fce68f12da1a0c5de6248",2025-11-21 00:10:03.989,2025-11-21 00:10:04.153,2025-11-21 00:10:04.153,2025-11-21
"3","VdBLCJyVpB","MOOSPMv3Parser",1763684401,6,6,4,9,9,5,5,10,10,5,1233,354,6549,62,34,3,34,34,12,83,34,0,11,13,90,81,0,70,99,36.138889,-120.368271,173.477005,9,600,58,3,"e00fce68f12da1a0c5de6248",2025-11-21 00:20:04.244,2025-11-21 00:20:04.442,2025-11-21 00:20:04.442,2025-11-21
"4","F49XEZjTiM","MOOSPMv3Parser",1763685001,7,7,5,10,10,5,5,11,11,5,1325,379,6580,67,36,3,36,36,12,83,36,0,11,13,91,82,0.001,71,94,36.139011,-120.368332,169.625,7,600,58,3,"e00fce68f12da1a0c5de6248",2025-11-21 00:30:04.101,2025-11-21 00:30:04.284,2025-11-21 00:30:04.284,2025-11-21
"5","BCjFq9MtHT","MOOSPMv3Parser",1763685601,8,8,5,11,11,5,5,12,12,5,1436,414,6616,72,41,4,41,41,12,83,41,0,11,13,91,82,0.001,74,93,36.138866,-120.368706,140.587006,7,600,58,3,"e00fce68f12da1a0c5de6248",2025-11-21 00:40:04.132,2025-11-21 00:40:04.375,2025-11-21 00:40:04.375,2025-11-21
"6","REjpmkpqv7","MOOSPMv3Parser",1763686201,8,8,6,12,12,6,6,12,12,6,1468,422,6654,75,43,4,43,43,-10,-10,43,0,11,13,91,82,0,72,88,36.138992,-120.368324,177.156006,8,600,58,3,"e00fce68f12da1a0c5de6248",2025-11-21 00:50:04.077,2025-11-21 00:50:04.273,2025-11-21 00:50:04.273,2025-11-21
"7","HrrhsftrbA","MOOSPMv3Parser",1763686801,9,9,7,14,14,7,7,14,14,7,1688,484,6699,94,51,4,52,52,12,83,52,0,11,13,91,83,0.001,95,82,36.138931,-120.36837,168.707993,8,600,58,3,"e00fce68f12da1a0c5de6248",2025-11-21 01:00:09.919,2025-11-21 01:00:10.137,2025-11-21 01:00:10.137,2025-11-21
"8","E15uy089vk","MOOSPMv3Parser",1763687401,12,12,8,18,18,8,8,18,18,8,2066,600,6751,118,59,5,59,59,12,84,59,0,11,13,91,82,0.001,112,66,36.138981,-120.368332,187.807007,9,600,58,3,"e00fce68f12da1a0c5de6248",2025-11-21 01:10:04.143,2025-11-21 01:10:04.297,2025-11-21 01:10:04.297,2025-11-21
"9","kEXVPXucF7","MOOSPMv3Parser",1763688001,14,14,9,21,21,9,9,22,22,9,2484,721,6813,144,71,6,71,71,12,84,71,0,11,13,91,83,0.001,105,67,36.139004,-120.368385,177.404007,9,600,58,3,"e00fce68f12da1a0c5de6248",2025-11-21 01:20:04.128,2025-11-21 01:20:04.375,2025-11-21 01:20:04.375,2025-11-21
"10","rkYnKEbBEg","MOOSPMv3Parser",1763688601,14,14,9,22,22,10,10,23,23,10,2544,741,6876,153,73,7,73,73,12,83,73,0,11,13,91,83,0.001,110,68,36.138969,-120.36824,190.587997,10,600,58,3,"e00fce68f12da1a0c5de6248",2025-11-21 01:30:04.039,2025-11-21 01:30:04.24,2025-11-21 01:30:04.24,2025-11-21
