"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","moos","counter","ver","coreid","published_at","createdAt","updatedAt","date"
"11","XDAF8PYI7u","MOOSPMv3Parser",1682815201,0.65,0.65,1.22,1.09,1.09,1.43,1.54,1.41,1.41,1.6,288.45,77.34,6397.91,12.04,9.42,0.93,9.59,9.62,21.4,23.5,9.62,0.56,20.7,23.4,26.3,22.2,29.53,92.1,1,40.594082,-105.075867,1500.140991,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 00:40:02,2023-04-30 00:40:02,2023-04-30 00:40:02,2023-04-30
"12","ReGkuX0hZh","MOOSPMv3Parser",1682815801,0.58,0.58,1.19,1.2,1.2,1.42,1.56,1.6,1.6,1.62,291.33,77.12,6405.59,12.58,9.18,1.42,9.38,9.41,20.8,23.8,9.42,0.57,20.5,22.7,26,22.6,29.167,82.6,1,40.594177,-105.075882,1544.666016,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 00:50:02,2023-04-30 00:50:02,2023-04-30 00:50:02,2023-04-30
"13","fi8RxcnjtN","MOOSPMv3Parser",1682816400,0.41,0.41,1.22,0.94,0.94,1.46,1.61,1.17,1.17,1.69,270.76,70.83,6424.12,10.61,9.39,1.17,9.61,9.64,20.4,24.9,9.65,0.57,20.2,22.2,27.3,23.9,29.267,73.8,1,40.594101,-105.075821,1512.166992,6,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-30 01:00:01,2023-04-30 01:00:01,2023-04-30 01:00:01,2023-04-30
"14","6gickC8QYG","MOOSPMv3Parser",1682816401,1,1,1.1,2,2,1.3,1.4,2,2,1.4,285,79,3848057,16,8.3,1,8.5,8.5,20.4,24.8,8.5,0.55,20.1,22.2,27.2,23.9,28.805,71,1,40.594101,-105.075821,1512.166992,6,58,1,1,"e00fce6835b6173deb1a1f49",2023-04-30 01:00:02,2023-04-30 01:00:02,2023-04-30 01:00:02,2023-04-30
"15","28n8vpXvrR","MOOSPMv3Parser",1682817000,0.58,0.58,1.23,1.04,1.04,1.45,1.58,1.14,1.14,1.63,292.23,75.63,6475.24,12.15,9.45,0.86,9.64,9.66,20.2,24.7,9.67,0.55,20.1,21.9,26.3,23.4,28.735,70.1,1,40.593994,-105.075943,1510.843018,6,58,595,1,"e00fce6835b6173deb1a1f49",2023-04-30 01:10:01,2023-04-30 01:10:01,2023-04-30 01:10:01,2023-04-30
"16","3h8989Wx3q","MOOSPMv3Parser",1682817600,1.06,1.06,1.45,1.72,1.72,1.64,1.74,2.15,2.15,1.79,395.65,103.15,6463.01,15.38,11.17,1.48,11.33,11.36,20.2,23.9,11.36,0.51,20.6,21.9,25,22.6,28.258,78.8,1,40.594154,-105.075783,1520.791992,7,58,597,1,"e00fce6835b6173deb1a1f49",2023-04-30 01:20:01,2023-04-30 01:20:01,2023-04-30 01:20:01,2023-04-30
"17","CBsSVFTBqv","MOOSPMv3Parser",1682818200,0.54,0.54,1.26,1.07,1.07,1.41,1.48,1.21,1.21,1.51,356.67,78.3,6449.75,11.16,9.8,0.98,9.91,9.93,20,24.9,9.93,0.51,19.8,21.6,27,24.1,28.797,72.4,1,40.59412,-105.075867,1527.694946,8,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-30 01:30:01,2023-04-30 01:30:01,2023-04-30 01:30:01,2023-04-30
"18","L4mih7w8FB","MOOSPMv3Parser",1682818800,0.53,0.53,1.23,1.15,1.15,1.4,1.5,1.44,1.44,1.55,308.72,76.95,6447.03,13.43,9.5,1.35,9.64,9.67,19.7,25.3,9.68,0.54,19.6,21.4,26.9,24.3,28.523,89.7,1,40.594177,-105.075989,1524.317017,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 01:40:01,2023-04-30 01:40:01,2023-04-30 01:40:01,2023-04-30
"19","95jAAbQwXQ","MOOSPMv3Parser",1682819400,0.64,0.64,1.35,1.17,1.17,1.58,1.71,1.4,1.4,1.78,289.07,78.4,6455.75,11.73,10.39,1.3,10.58,10.62,19.5,25.4,10.62,0.55,19.3,21.1,26.9,24,28.298,78.6,1,40.594212,-105.075813,1532.587036,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 01:50:01,2023-04-30 01:50:01,2023-04-30 01:50:01,2023-04-30
"20","x1YESpL5x1","MOOSPMv3Parser",1682820000,0.75,0.75,1.46,1.44,1.44,1.7,1.84,1.52,1.52,1.91,319.02,86.99,6465.2,13.6,11.24,0.86,11.44,11.48,19.2,26.7,11.49,0.55,19,20.8,29.4,26.1,27.802,81.5,1,40.594212,-105.075813,1532.587036,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 02:00:01,2023-04-30 02:00:01,2023-04-30 02:00:01,2023-04-30
"21","thi601dGB4","MOOSPMv3Parser",1682820600,0.48,0.48,1.35,1.22,1.22,1.57,1.69,1.62,1.62,1.76,289.85,76.52,6473.96,12.04,10.42,1.95,10.6,10.63,18.9,26.7,10.64,0.54,18.8,20.5,28.5,25.6,27.667,75.4,1,40.594154,-105.075867,1505.264038,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 02:10:01,2023-04-30 02:10:01,2023-04-30 02:10:01,2023-04-30
"22","wjeWGbz4Ak","MOOSPMv3Parser",1682821200,0.71,0.71,1.36,1.48,1.48,1.57,1.69,1.86,1.86,1.74,319.73,84.32,6482.79,15.76,10.48,1.66,10.66,10.69,18.8,26.8,10.7,0.55,18.8,20.3,28.1,25.6,25.935,87.5,1,40.594002,-105.075806,1526.928955,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 02:20:01,2023-04-30 02:20:01,2023-04-30 02:20:01,2023-04-30
"23","Q5Ws6xOX7t","MOOSPMv3Parser",1682821800,0.54,0.54,1.28,1.04,1.04,1.44,1.52,1.32,1.32,1.55,293.87,79.86,6491.24,12.44,9.96,1.52,10.09,10.1,18.6,27,10.11,0.53,18.7,20,28.7,26.3,26.884,83.1,1,40.593987,-105.075783,1509.031982,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 02:30:01,2023-04-30 02:30:01,2023-04-30 02:30:01,2023-04-30
"24","rgzCRbVjw9","MOOSPMv3Parser",1682822400,0.5,0.5,1.36,1,1,1.54,1.64,1.37,1.37,1.68,308.12,78.23,6500.14,12.02,10.52,1.26,10.67,10.69,18.4,27.3,10.7,0.53,18.4,19.8,29.3,26.6,26.31,74.5,1,40.593857,-105.07563,1537.052979,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 02:40:01,2023-04-30 02:40:01,2023-04-30 02:40:01,2023-04-30
"25","ivJ0yDAW6g","MOOSPMv3Parser",1682823000,0.63,0.63,1.27,1.09,1.09,1.43,1.51,1.32,1.32,1.54,305.46,81.17,6508.54,11.03,9.89,1.09,10.01,10.03,18.2,28.5,10.04,0.51,18.2,19.6,31.3,28.5,26.744,75,1,40.594097,-105.075775,1526.900024,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 02:50:01,2023-04-30 02:50:01,2023-04-30 02:50:01,2023-04-30
"26","lglKF2ZE6H","MOOSPMv3Parser",1682823600,0.85,0.85,1.45,1.41,1.41,1.62,1.71,1.82,1.82,1.75,339.66,90.91,6518.06,13.21,11.22,1.43,11.36,11.38,18,29.4,11.39,0.52,17.8,19.3,33.2,29.7,25.249,104.3,1,40.593548,-105.075615,1510.854004,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 03:00:01,2023-04-30 03:00:01,2023-04-30 03:00:01,2023-04-30
"27","mcgJHrnMah","MOOSPMv3Parser",1682824200,1.06,1.06,1.48,1.85,1.85,1.69,1.8,2.23,2.23,1.85,366.68,100.54,6527.75,15.34,11.47,1.67,11.64,11.67,17.9,28.7,11.67,0.53,17.5,19.2,31.3,28.1,23.447,124.4,1,40.593987,-105.075813,1512.435059,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 03:10:01,2023-04-30 03:10:01,2023-04-30 03:10:01,2023-04-30
"28","jluFmZpyJw","MOOSPMv3Parser",1682824800,0.95,0.95,1.48,1.8,1.8,1.64,1.72,1.99,1.99,1.75,369.7,98.74,6537.55,16.11,11.52,1.34,11.65,11.67,17.7,30.3,11.68,0.52,17.4,19,33.8,30.3,23.276,100.4,1,40.594063,-105.075699,1527.040039,4,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 03:20:01,2023-04-30 03:20:01,2023-04-30 03:20:01,2023-04-30
"29","fKBbvUtyWE","MOOSPMv3Parser",1682825400,1.2,1.2,1.67,2.11,2.11,1.88,1.99,2.61,2.61,2.04,397.16,107.88,6548.52,17.8,12.94,2.1,13.11,13.14,17.4,30.7,13.15,0.55,17,18.7,34.6,30.5,22.075,115.8,1,40.593948,-105.075699,1525.706055,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 03:30:01,2023-04-30 03:30:01,2023-04-30 03:30:01,2023-04-30
"30","OY7FkJI9y2","MOOSPMv3Parser",1682826000,1.63,1.63,1.88,2.5,2.5,2.11,2.22,2.82,2.82,2.27,466.36,124.63,6560.93,19.83,14.61,1.68,14.79,14.82,17.2,31.7,14.83,0.54,16.6,18.4,36.8,32,21.953,144.3,1,40.594128,-105.075851,1520.003052,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 03:40:01,2023-04-30 03:40:01,2023-04-30 03:40:01,2023-04-30
"31","EuRLf5XwSs","MOOSPMv3Parser",1682826600,1.62,1.62,2.09,2.34,2.34,2.3,2.39,2.79,2.79,2.43,494.38,133.91,6574.8,18.38,16.27,1.38,16.43,16.45,17,35.2,16.46,0.5,16.4,18.1,43.2,38.4,19.238,205.1,1,40.594082,-105.075699,1522.340942,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 03:50:01,2023-04-30 03:50:01,2023-04-30 03:50:01,2023-04-30
"32","r9pRAAj6AA","MOOSPMv3Parser",1682827200,2.11,2.11,2.02,3.25,3.25,2.22,2.3,3.87,3.87,2.34,574.67,155.45,6588.22,23.13,15.73,1.79,15.88,15.9,16.8,32.7,15.9,0.48,16,17.8,37,32.6,17.735,197.9,1,40.594231,-105.075737,1522.447021,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 04:00:01,2023-04-30 04:00:01,2023-04-30 04:00:01,2023-04-30
"33","M060xJNfwf","MOOSPMv3Parser",1682827800,3.22,3.22,2.27,4.55,4.55,2.45,2.51,4.91,4.91,2.54,755.49,204.77,6603.37,28.93,17.7,2.08,17.83,17.85,16.6,33.6,17.85,0.48,15.9,17.5,38.4,34,18.105,128,1,40.594063,-105.075691,1467.147949,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 04:10:01,2023-04-30 04:10:01,2023-04-30 04:10:01,2023-04-30
"34","xuxYXRSB8w","MOOSPMv3Parser",1682828400,2.74,2.74,2.18,4.03,4.03,2.34,2.38,4.57,4.57,2.4,717.4,194.52,6617.98,28.19,17.03,1.93,17.14,17.15,16.3,33.1,17.16,0.47,15.5,17.3,37,32.6,13.932,98.6,1,40.593807,-105.075714,1490.177002,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 04:20:01,2023-04-30 04:20:01,2023-04-30 04:20:01,2023-04-30
"35","m0BHHoh68L","MOOSPMv3Parser",1682829000,1.75,1.75,2.08,2.81,2.81,2.33,2.45,3.12,3.12,2.51,516.88,140.26,6631.65,20.78,16.1,1.71,16.3,16.34,16.1,35.2,16.34,0.52,15.5,17,41.9,37.3,18.626,90.3,1,40.594181,-105.075943,1513.107056,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 04:30:01,2023-04-30 04:30:01,2023-04-30 04:30:01,2023-04-30
"36","vekqU87Hy1","MOOSPMv3Parser",1682829600,2.58,2.58,2.39,3.81,3.81,2.64,2.75,4.24,4.24,2.8,628.12,169.84,6647.45,28.3,18.55,1.7,18.75,18.78,16,36.7,18.78,0.49,15.2,16.8,42.7,38.3,18.638,124.6,1,40.594162,-105.075745,1508.47998,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 04:40:01,2023-04-30 04:40:01,2023-04-30 04:40:01,2023-04-30
"37","9R9LYQnyjp","MOOSPMv3Parser",1682830200,1.57,1.57,1.88,2.6,2.6,2.05,2.1,3.12,3.12,2.14,495.29,131.06,6659.94,20.5,14.62,1.96,14.74,14.76,15.8,36.6,14.77,0.49,15.1,16.6,44.2,38.5,19.068,94,1,40.594135,-105.075706,1502.540039,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 04:50:01,2023-04-30 04:50:01,2023-04-30 04:50:01,2023-04-30
"38","RKBoC4HHJc","MOOSPMv3Parser",1682830800,1.16,1.16,1.6,1.88,1.88,1.79,1.88,2.33,2.33,1.93,383.43,103.55,6670.44,15.09,12.38,1.97,12.53,12.56,15.5,34.4,12.56,0.5,14.9,16.3,38.8,34.7,20.944,73.3,1,40.594112,-105.075676,1518.72998,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 05:00:01,2023-04-30 05:00:01,2023-04-30 05:00:01,2023-04-30
"39","8dRHWPrsmn","MOOSPMv3Parser",1682831400,0.76,0.76,1.37,1.54,1.54,1.55,1.63,1.88,1.88,1.67,328.88,89.02,6679.51,13.94,10.68,1.79,10.82,10.84,15.2,35.7,10.85,0.5,14.3,15.9,40.2,36.2,24.769,43.7,1,40.594112,-105.075676,1518.730957,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 05:10:01,2023-04-30 05:10:01,2023-04-30 05:10:01,2023-04-30
"40","lTnBPPtWlg","MOOSPMv3Parser",1682832000,0.69,0.69,1.38,1.36,1.36,1.57,1.67,1.64,1.64,1.72,328.5,88.53,6688.53,12.93,10.66,1.21,10.83,10.85,15,35.1,10.86,0.51,14,15.6,40.9,36,25.424,37.8,1,40.594101,-105.075851,1510.321045,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 05:20:01,2023-04-30 05:20:01,2023-04-30 05:20:01,2023-04-30
"41","DPkzA5adtD","MOOSPMv3Parser",1682832600,0.68,0.68,1.33,1.21,1.21,1.49,1.57,1.62,1.62,1.61,321.96,86.46,6697.28,13.6,10.32,1.35,10.44,10.47,14.8,34.3,10.47,0.51,13.7,15.4,39.8,34.8,24.958,40.8,1.3,40.594112,-105.075783,1532.27002,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 05:30:01,2023-04-30 05:30:01,2023-04-30 05:30:01,2023-04-30
"42","R0YMPe1MIG","MOOSPMv3Parser",1682833200,0.85,0.85,1.45,1.35,1.35,1.6,1.67,1.68,1.68,1.7,333.84,92.44,6706.85,13.14,11.24,1.13,11.36,11.38,14.6,36.2,11.38,0.51,13.5,15.1,42.1,37.2,25.105,40.5,2,40.594082,-105.075768,1517.620972,12,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 05:40:01,2023-04-30 05:40:01,2023-04-30 05:40:01,2023-04-30
"43","ZbpcmVbVCS","MOOSPMv3Parser",1682833800,0.89,0.89,1.33,1.53,1.53,1.46,1.53,1.84,1.84,1.56,337.46,90.51,6715.62,14.24,10.3,1.51,10.4,10.42,14.3,35.5,10.43,0.49,13,14.8,41.9,36.5,24.132,44.9,2,40.594048,-105.075836,1502.133057,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 05:50:01,2023-04-30 05:50:01,2023-04-30 05:50:01,2023-04-30
"44","N1rkKV8S1O","MOOSPMv3Parser",1682834400,0.96,0.96,1.47,1.63,1.63,1.65,1.74,2.06,2.06,1.78,344.78,93.93,6725.31,14.9,11.42,1.33,11.56,11.58,14,35.9,11.59,0.49,12.6,14.5,42.5,36.6,24.353,45.5,2,40.594048,-105.07576,1497.557983,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 06:00:01,2023-04-30 06:00:01,2023-04-30 06:00:01,2023-04-30
"45","dSlSO3Y4Uy","MOOSPMv3Parser",1682835001,0.79,0.79,1.41,1.62,1.62,1.55,1.62,1.95,1.95,1.65,334.7,88.74,6734.64,14.32,10.94,1.74,11.06,11.08,13.7,37.5,11.08,0.49,12.2,14.1,46,39.6,23.746,43.3,2,40.594063,-105.075798,1528.016968,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 06:10:01,2023-04-30 06:10:01,2023-04-30 06:10:01,2023-04-30
"46","ofvAC9ZBGL","MOOSPMv3Parser",1682835601,1.07,1.07,1.55,1.84,1.84,1.72,1.8,2.13,2.13,1.83,371.46,101.53,6744.86,14.28,12.02,1.66,12.15,12.18,13.2,38.7,12.18,0.51,11.6,13.5,47.5,40.9,22.275,50.8,2,40.594128,-105.075661,1495.030029,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 06:20:01,2023-04-30 06:20:01,2023-04-30 06:20:01,2023-04-30
"47","kBKITEP8aa","MOOSPMv3Parser",1682836201,0.84,0.84,1.58,1.52,1.52,1.75,1.84,1.75,1.75,1.87,346.45,92.96,6755.28,14.03,12.26,0.99,12.39,12.42,12.8,39.9,12.42,0.51,11.2,13,48.9,42.1,21.318,62,2,40.594288,-105.075867,1560.609985,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 06:30:01,2023-04-30 06:30:01,2023-04-30 06:30:01,2023-04-30
"48","ELZQSyTM1q","MOOSPMv3Parser",1682836801,0.96,0.96,1.45,1.59,1.59,1.61,1.69,2.01,2.01,1.72,355.08,96.86,6764.86,13.64,11.26,1.55,11.39,11.41,12.4,40.8,11.41,0.5,11,12.6,49.7,43.2,21.434,57,2,40.594112,-105.075768,1512.262939,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 06:40:01,2023-04-30 06:40:01,2023-04-30 06:40:01,2023-04-30
"49","oWBsA0G3xu","MOOSPMv3Parser",1682837401,1.09,1.09,1.46,1.78,1.78,1.61,1.67,2.05,2.05,1.7,378.66,102.42,6774.53,15.1,11.35,1.61,11.47,11.49,12.1,41.6,11.49,0.5,10.6,12.2,50.7,44.2,21.212,54.3,2,40.594105,-105.075844,1501.447021,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 06:50:01,2023-04-30 06:50:01,2023-04-30 06:50:01,2023-04-30
"50","7NuhZQvrgU","MOOSPMv3Parser",1682838001,1.14,1.14,1.49,1.8,1.8,1.65,1.71,2.13,2.13,1.75,374.79,100.68,6784.4,15.52,11.59,1.27,11.71,11.73,11.8,41.9,11.73,0.49,10.6,11.8,50.2,44.5,21.891,50.4,2,40.594105,-105.075844,1501.442017,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 07:00:01,2023-04-30 07:00:01,2023-04-30 07:00:01,2023-04-30
"51","0wxU7J9OFa","MOOSPMv3Parser",1682838601,1.25,1.25,1.58,2.05,2.05,1.73,1.79,2.46,2.46,1.82,411.15,110.96,6794.87,15.71,12.28,1.63,12.39,12.41,11.6,42.3,12.41,0.5,10.5,11.5,50.3,45,20.332,61.7,2,40.594143,-105.075745,1490.858032,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 07:10:01,2023-04-30 07:10:01,2023-04-30 07:10:01,2023-04-30
"52","bIKg1WOFEi","MOOSPMv3Parser",1682839201,1.13,1.13,1.75,2.05,2.05,1.92,1.98,2.17,2.17,2.01,417.1,107.44,6806.47,15.93,13.6,1.43,13.73,13.75,11.4,42.7,13.75,0.52,10.1,11.2,51.1,45.5,20.659,62.8,2,40.59412,-105.075821,1513.567993,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 07:20:01,2023-04-30 07:20:01,2023-04-30 07:20:01,2023-04-30
"53","Jbxr4SfG5d","MOOSPMv3Parser",1682839801,1.5,1.5,1.6,2.18,2.18,1.72,1.77,2.48,2.48,1.79,440.95,116.54,6817.1,16.44,12.43,1.28,12.52,12.54,11.2,43.1,12.54,0.48,9.9,11,51.5,45.8,21.653,52,2,40.594059,-105.075813,1516.041992,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 07:30:01,2023-04-30 07:30:02,2023-04-30 07:30:02,2023-04-30
"54","FhRyhbt2IL","MOOSPMv3Parser",1682840401,1.27,1.27,1.62,2.1,2.1,1.75,1.79,2.54,2.54,1.8,407.12,109.41,6827.93,15.81,12.65,1.65,12.74,12.75,10.9,43.4,12.75,0.47,9.7,10.7,52.2,46.4,22.399,51.2,3,40.594154,-105.075798,1512.209961,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 07:40:01,2023-04-30 07:40:01,2023-04-30 07:40:01,2023-04-30
"55","9F6gtgmX1D","MOOSPMv3Parser",1682841001,1.57,1.57,1.66,2.46,2.46,1.79,1.82,3.02,3.02,1.84,437.63,119.81,6838.99,16.49,12.91,1.99,13,13.02,10.7,44,13.02,0.46,8.9,10.3,54,47,20.155,70.2,3,40.594112,-105.075829,1516.037964,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 07:50:01,2023-04-30 07:50:01,2023-04-30 07:50:01,2023-04-30
"56","0EXXvPXnY0","MOOSPMv3Parser",1682841601,1.36,1.36,1.7,1.95,1.95,1.81,1.83,2.25,2.25,1.84,417.15,113.43,6850.43,13.9,13.31,0.9,13.38,13.39,10.4,44.9,13.39,0.45,9,10.1,54.2,48.3,21.934,47.5,3,40.5942,-105.075935,1536.397949,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 08:00:01,2023-04-30 08:00:01,2023-04-30 08:00:01,2023-04-30
"57","Y5ALKhQlpD","MOOSPMv3Parser",1682842201,1.44,1.44,1.77,2.5,2.5,1.9,1.93,2.67,2.67,1.94,440.95,119.92,6862.3,18.34,13.84,1.17,13.93,13.94,10.2,50,13.94,0.47,8.4,9.7,66.5,57.8,20.659,57.9,3,40.594044,-105.075806,1544.459961,9,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-30 08:10:01,2023-04-30 08:10:01,2023-04-30 08:10:01,2023-04-30
