"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","orNbtrHcdu","MOOSPMv3Parser",1705190400,46,34,26,68,51,28,28,70,62,28,7035,2051,68928,390,204,22,205,205,10,73,205,0,9,9,81,80,22.969,66,3277,36.785488,-119.773125,50.522999,7,600,58,3,"e00fce68e28dcbc9a589be10",2024-01-14 00:00:02,2024-01-14 00:00:02,2024-01-14 00:00:02,2024-01-14
"2","qwk6ucNX3L","MOOSPMv3Parser",1705190401,45.39,32.36,27.2,67.02,48.35,28.6,28.67,69.25,59.09,28.7,8026.61,2218.63,57110.7,409.67,212.92,19.39,213.63,213.69,10.4,67,213.71,0.47,8.8,9.1,80.2,79.3,16.333,36.8,3276.7,36.785416,-119.773087,56.245998,6,600,58,1,"e00fce6858b443fd80f27170",2024-01-14 00:00:02,2024-01-14 00:00:02,2024-01-14 00:00:02,2024-01-14
"3","Q0CtjH1AVz","MOOSPMv3Parser",1705190400,38,32,27,61,50,29,29,65,61,29,5234,1631,79143,326,215,29,216,216,1,0,216,0,9,10,79,77,20.638,65,5,36.785301,-119.77314,63.959999,7,600,58,3,"e00fce6876826e255108c6bd",2024-01-14 00:00:03,2024-01-14 00:00:03,2024-01-14 00:00:03,2024-01-14
"4","6XAqx5w9Rm","MOOSPMv3Parser",1705190401,45,32,27,67,48,29,29,70,59,29,7288,2208,1916,423,215,16,216,216,10,71,216,0,8,9,82,81,22.228,180,1,36.785332,-119.773125,88.095001,6,600,58,3,"e00fce6856818e5885f65487",2024-01-14 00:00:03,2024-01-14 00:00:03,2024-01-14 00:00:03,2024-01-14
"5","kS1VsFoDmt","MOOSPMv3Parser",1705190401,42,31,27,64,47,28,28,67,58,28,7563,2119,96404,391,209,23,210,210,10,69,210,0,9,9,81,78,16.085,75,19,36.785416,-119.773201,64.254997,8,599,58,3,"e00fce68e739ecbcf9e91965",2024-01-14 00:00:03,2024-01-14 00:00:04,2024-01-14 00:00:04,2024-01-14
"6","YroURXmCDD","MOOSPMv3Parser",1705190401,41,31,28,62,47,30,30,64,57,30,7168,1925,81412,375,221,20,222,222,10,68,222,0,9,9,81,76,19.74,78,3,36.785381,-119.773178,52.386002,8,600,58,3,"e00fce6850cac69f647dc199",2024-01-14 00:00:03,2024-01-14 00:00:04,2024-01-14 00:00:04,2024-01-14
"7","96s8uJIb9B","MOOSPMv3Parser",1705191000,26,23,15,38,35,16,16,41,41,16,4787,1322,23665,238,117,14,118,118,11,61,118,0,10,10,71,68,511.026,90,7,36.634216,-120.382355,28.624001,8,600,58,3,"e00fce6835b6173deb1a1f49",2024-01-14 00:09:59,2024-01-14 00:09:59,2024-01-14 00:09:59,2024-01-14
"8","o46BbBQLib","MOOSPMv3Parser",1705191000,46,34,26,68,51,27,27,70,62,28,7040,2053,69103,392,203,22,204,204,10,73,204,0,9,9,81,80,20.976,81,3277,36.785427,-119.773239,53.244999,7,600,58,3,"e00fce68e28dcbc9a589be10",2024-01-14 00:10:02,2024-01-14 00:10:02,2024-01-14 00:10:02,2024-01-14
"9","upFJ9QXLQX","MOOSPMv3Parser",1705191000,39,33,28,62,51,29,29,66,62,29,5316,1652,79332,323,218,30,218,218,0,0,218,0,9,10,80,77,19.255,75,5,36.785309,-119.773193,78.556999,6,600,58,3,"e00fce6876826e255108c6bd",2024-01-14 00:10:03,2024-01-14 00:10:03,2024-01-14 00:10:03,2024-01-14
"10","JAdNDSO04x","MOOSPMv3Parser",1705191001,47,33,28,71,50,30,30,74,61,30,7610,2302,2109,452,221,19,222,222,10,72,222,0,8,9,83,81,21.062,171,1,36.785332,-119.773125,88.091003,0,600,58,3,"e00fce6856818e5885f65487",2024-01-14 00:10:03,2024-01-14 00:10:03,2024-01-14 00:10:03,2024-01-14
