"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","ADuluCj88p","MOOSPMv3Parser",1760918400,5,5,5,10,10,5,5,11,11,5,606,467,8771,82,37,7,37,37,29,29,37,0,28,32,33,28,35.034,13,2,36.138988,-120.368294,166.712997,6,600,58,3,"e00fce686dc2ef0a68fa40b0",2025-10-20 00:00:01,2025-10-20 00:00:01,2025-10-20 00:00:01,2025-10-20
"2","BGlhE2A9bz","MOOSPMv3Parser",1760918401,12,12,9,18,18,10,10,20,20,10,2843,741,24819,127,72,8,72,72,29,21,72,1,0,32,0,29,44.62,17,3277,36.139034,-120.36834,173.957993,9,600,58,3,"e00fce6858b443fd80f27170",2025-10-20 00:00:02,2025-10-20 00:00:03,2025-10-20 00:00:03,2025-10-20
"3","eewivCuXwb","MOOSPMv3Parser",1760918400,12,12,9,19,19,10,10,19,19,10,2242,641,25760,122,73,8,74,74,27,24,74,1,29,30,32,31,78.083,5,3277,36.139046,-120.36834,177.130997,0,600,58,3,"e00fce68e28dcbc9a589be10",2025-10-20 00:00:03,2025-10-20 00:00:03,2025-10-20 00:00:03,2025-10-20
"4","a8hQcogQ6D","MOOSPMv3Parser",1760918401,6,6,10,15,15,10,10,18,18,10,668,531,33792,103,76,10,77,77,29,28,77,1,29,32,32,29,56.226,7,5,36.139019,-120.368416,181.891998,6,600,58,3,"e00fce68d6b773b56ce8baa0",2025-10-20 00:00:03,2025-10-20 00:00:03,2025-10-20 00:00:03,2025-10-20
"5","CEROF5gHKJ","MOOSPMv3Parser",1760918401,11,11,10,16,16,11,11,17,17,11,1920,574,70,102,81,5,81,81,27,25,81,0,29,31,30,30,40.521,41,2,36.13903,-120.368355,184.397995,11,369,58,3,"e00fce682bbf742cd0b6768a",2025-10-20 00:00:03,2025-10-20 00:00:04,2025-10-20 00:00:04,2025-10-20
"6","cxAWxo7tG9","MOOSPMv3Parser",1760918400,10,10,13,17,17,15,15,18,18,15,2249,559,301832,117,105,12,106,106,28,23,106,1,28,31,32,30,52.736,15,1,36.005264,-120.117416,229.279007,7,600,58,3,"e00fce68e88237db75a60608",2025-10-20 00:00:04,2025-10-20 00:00:05,2025-10-20 00:00:05,2025-10-20
"7","eKIxNMkhFs","MOOSPMv3Parser",1760918400,9,9,10,13,13,10,10,14,14,11,1789,500,321708,83,74,4,75,75,26,25,75,1,28,29,30,30,0,5,2,36.037571,-120.173218,209.485001,11,600,58,3,"e00fce68f12da1a0c5de6248",2025-10-20 00:00:04,2025-10-20 00:00:05,2025-10-20 00:00:05,2025-10-20
"8","jeQ6QJIYNj","MOOSPMv3Parser",1760919000,5,5,4,9,9,5,5,9,9,5,580,440,8800,74,34,6,35,35,28,29,35,0,28,32,33,28,32.945,17,3,36.139042,-120.368385,181.117004,7,600,58,3,"e00fce686dc2ef0a68fa40b0",2025-10-20 00:10:02,2025-10-20 00:10:02,2025-10-20 00:10:02,2025-10-20
"9","vCHzMf3zDO","MOOSPMv3Parser",1760919001,12,12,8,18,18,9,9,18,18,9,2641,696,24874,123,64,6,64,64,28,21,64,1,0,32,0,29,43.284,19,3277,36.139019,-120.368286,184.800003,7,600,58,3,"e00fce6858b443fd80f27170",2025-10-20 00:10:02,2025-10-20 00:10:02,2025-10-20 00:10:02,2025-10-20
"10","QKNVE41b1o","MOOSPMv3Parser",1760919001,6,6,9,13,13,9,9,15,15,9,620,492,33849,97,68,9,68,68,28,28,68,0,29,31,32,29,52.816,7,5,36.139027,-120.36834,172.608002,7,600,58,3,"e00fce68d6b773b56ce8baa0",2025-10-20 00:10:03,2025-10-20 00:10:03,2025-10-20 00:10:03,2025-10-20
"11","3ICYytwavC","MOOSPMv3Parser",1760919000,11,11,9,17,17,9,9,17,17,9,2066,588,25818,112,67,7,67,68,27,24,68,1,28,30,32,31,74.818,6,3277,36.138985,-120.368294,177.222,8,600,58,3,"e00fce68e28dcbc9a589be10",2025-10-20 00:10:03,2025-10-20 00:10:03,2025-10-20 00:10:03,2025-10-20
"12","BFIng7AkCk","MOOSPMv3Parser",1760919001,10,10,9,15,15,9,9,16,16,9,1882,563,106,98,71,5,71,71,27,25,71,0,29,30,31,31,50.948,88,8,36.139008,-120.368294,194.438004,10,584,58,3,"e00fce682bbf742cd0b6768a",2025-10-20 00:10:03,2025-10-20 00:10:03,2025-10-20 00:10:03,2025-10-20
"13","PMqpJACnPZ","MOOSPMv3Parser",1760919000,9,9,9,13,13,10,10,14,14,10,1749,486,321771,82,70,5,71,71,26,26,71,1,28,29,30,31,0,5,2,36.037609,-120.173248,207.574997,11,600,58,3,"e00fce68f12da1a0c5de6248",2025-10-20 00:10:04,2025-10-20 00:10:04,2025-10-20 00:10:04,2025-10-20
"14","Rmkb3eOItH","MOOSPMv3Parser",1760919000,11,11,13,17,17,14,14,18,18,14,2272,572,301917,116,99,12,100,100,27,24,100,1,28,30,33,31,49.819,14,2,36.005283,-120.117332,224.449997,8,600,58,3,"e00fce68e88237db75a60608",2025-10-20 00:10:04,2025-10-20 00:10:04,2025-10-20 00:10:04,2025-10-20
"15","D3Zbft1iXf","MOOSPMv3Parser",1760919600,4,4,4,8,8,4,4,9,9,4,552,417,8827,73,33,6,33,33,28,30,33,0,27,31,34,29,33.952,15,3,36.139015,-120.368416,158.434006,5,600,58,3,"e00fce686dc2ef0a68fa40b0",2025-10-20 00:20:00,2025-10-20 00:20:01,2025-10-20 00:20:01,2025-10-20
"16","2lVRyv1avV","MOOSPMv3Parser",1760919601,11,11,8,17,17,8,8,18,18,8,2573,679,24928,118,62,6,63,63,28,22,63,0,0,31,0,30,43.568,21,3277,36.138943,-120.368332,170.848007,6,600,58,3,"e00fce6858b443fd80f27170",2025-10-20 00:20:02,2025-10-20 00:20:02,2025-10-20 00:20:02,2025-10-20
"17","vsNpuoDlEd","MOOSPMv3Parser",1760919601,6,6,9,13,13,9,9,14,14,9,622,493,33907,95,69,9,69,69,28,29,69,0,27,31,34,31,53.111,9,6,36.139019,-120.36834,172.291,8,600,58,3,"e00fce68d6b773b56ce8baa0",2025-10-20 00:20:02,2025-10-20 00:20:03,2025-10-20 00:20:03,2025-10-20
"18","auA96Un3XE","MOOSPMv3Parser",1760919600,9,9,9,13,13,9,9,14,14,10,1798,502,321832,84,68,4,69,69,26,26,69,1,28,29,31,31,0,5,2,36.037655,-120.173203,212.787003,11,600,58,3,"e00fce68f12da1a0c5de6248",2025-10-20 00:20:04,2025-10-20 00:20:04,2025-10-20 00:20:04,2025-10-20
"19","t1oStZG21g","MOOSPMv3Parser",1760919600,11,11,13,18,18,14,14,19,19,14,2373,587,302007,116,102,11,102,102,27,25,102,1,27,30,34,32,49.925,16,2,36.005371,-120.11734,216.087997,8,600,58,3,"e00fce68e88237db75a60608",2025-10-20 00:20:04,2025-10-20 00:20:04,2025-10-20 00:20:04,2025-10-20
"20","r2ex1Tj4DO","MOOSPMv3Parser",1760919600,11,11,8,17,17,9,9,18,18,9,2089,595,25875,110,65,8,66,66,26,25,66,1,27,29,34,32,75.413,6,3277,36.139011,-120.368294,194.645996,5,600,58,3,"e00fce68e28dcbc9a589be10",2025-10-20 00:20:20,2025-10-20 00:20:21,2025-10-20 00:20:21,2025-10-20
"21","jAzJwGunO4","MOOSPMv3Parser",1760920200,4,4,4,9,9,5,5,10,10,5,575,438,8855,75,34,6,34,34,27,31,34,0,27,30,36,31,33.159,14,3,36.139042,-120.368355,172.882996,8,600,58,3,"e00fce686dc2ef0a68fa40b0",2025-10-20 00:30:01,2025-10-20 00:30:01,2025-10-20 00:30:01,2025-10-20
"22","Df3OOTnkCD","MOOSPMv3Parser",1760920201,11,11,9,17,17,9,9,19,19,9,2629,677,24986,122,67,6,67,67,27,24,67,1,0,30,0,32,43.113,20,3277,36.138962,-120.368301,176.481003,7,600,58,3,"e00fce6858b443fd80f27170",2025-10-20 00:30:02,2025-10-20 00:30:02,2025-10-20 00:30:02,2025-10-20
"23","RHY9y1xMRF","MOOSPMv3Parser",1760920201,6,6,9,14,14,9,9,15,15,9,623,498,33965,99,69,10,70,70,27,30,70,0,27,30,37,32,52.144,9,6,36.138954,-120.36834,172.432007,9,600,58,3,"e00fce68d6b773b56ce8baa0",2025-10-20 00:30:03,2025-10-20 00:30:03,2025-10-20 00:30:03,2025-10-20
"24","g2KuChe6XE","MOOSPMv3Parser",1760920200,9,9,8,13,13,9,9,14,14,9,1734,490,321888,86,64,5,65,65,26,26,65,1,28,29,30,31,0,6,2,36.03759,-120.173203,211.822006,10,600,58,3,"e00fce68f12da1a0c5de6248",2025-10-20 00:30:04,2025-10-20 00:30:04,2025-10-20 00:30:04,2025-10-20
