"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","moos","counter","ver","coreid","published_at","createdAt","updatedAt","date"
"18","pqtEXWUHHR","MOOSPMv3Parser",1682563801,4.58,4.58,3.18,6.76,6.76,3.34,3.34,7.47,7.47,3.34,974.62,265.6,1233.42,43.85,24.89,3.71,24.97,24.98,12.5,46.8,24.98,0.4,11.4,12.8,57.1,49.8,26.445,148.8,4,40.59396,-105.07579,1487.437988,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 02:50:02,2023-04-27 02:50:02,2023-04-27 02:50:02,2023-04-27
"19","uqFVh78N24","MOOSPMv3Parser",1682564401,4.62,4.62,3.11,6.36,6.36,3.27,3.27,6.88,6.88,3.27,988.32,274.54,1254.43,39.87,24.38,2.54,24.46,24.47,12.3,47.7,24.47,0.4,11.3,12.5,57.8,50.9,25.589,152,4,40.593994,-105.075783,1502.317993,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 03:00:02,2023-04-27 03:00:02,2023-04-27 03:00:02,2023-04-27
"20","0hZ57qMJvD","MOOSPMv3Parser",1682565001,2.85,2.85,2.04,4.28,4.28,2.14,2.14,4.72,4.72,2.14,696.39,190.6,1268.17,29.03,15.95,2.56,16,16.01,12.2,48.2,16.01,0.4,11.4,12.3,57.4,51.5,24.166,173.3,4,40.594086,-105.075806,1532.942017,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 03:10:02,2023-04-27 03:10:02,2023-04-27 03:10:02,2023-04-27
"21","HETsMuZagF","MOOSPMv3Parser",1682565601,2.35,2.35,1.67,3.28,3.28,1.75,1.75,3.5,3.5,1.75,624.12,166.61,1279.45,21.38,13.09,1.21,13.14,13.14,12.2,48.6,13.14,0.4,11.3,12.2,58.1,52.2,23.757,170.5,4,40.594299,-105.075981,1499.237061,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 03:20:01,2023-04-27 03:20:02,2023-04-27 03:20:02,2023-04-27
"22","2oWe4iXlB2","MOOSPMv3Parser",1682566201,2.44,2.44,1.83,3.46,3.46,1.92,1.92,3.74,3.74,1.92,627.93,170.54,1291.81,22.97,14.35,1.33,14.4,14.4,12.1,50.2,14.4,0.42,10.9,12.1,60.5,53.7,23.369,147.7,4,40.594288,-105.075768,1512.456055,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 03:30:01,2023-04-27 03:30:02,2023-04-27 03:30:02,2023-04-27
"23","3cb7jtwdpl","MOOSPMv3Parser",1682566801,4.33,4.33,2.86,5.91,5.91,3,3,6.46,6.46,3,919.47,252.42,1311.1,36.23,22.39,2.36,22.47,22.47,11.9,50.3,22.48,0.39,10.6,11.9,62.4,54.3,23.113,167.1,4,40.594112,-105.075645,1509.078979,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 03:40:02,2023-04-27 03:40:02,2023-04-27 03:40:02,2023-04-27
"24","oczIpDdkI3","MOOSPMv3Parser",1682567401,6.03,6.03,3.73,8.59,8.59,3.91,3.91,9.3,9.3,3.91,1210.76,332.16,1336.24,52.3,29.19,3.84,29.29,29.29,11.7,50.6,29.3,0.39,10.4,11.7,61.7,54.2,22.099,198.7,4,40.594273,-105.075829,1554.892944,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 03:50:02,2023-04-27 03:50:02,2023-04-27 03:50:02,2023-04-27
"25","CQQ6zF6tsl","MOOSPMv3Parser",1682568001,7.89,7.89,5.41,11.61,11.61,5.68,5.68,12.57,12.57,5.68,1515.11,425.19,1372.76,76.15,42.38,5.35,42.53,42.54,11.5,51.4,42.54,0.39,10.3,11.4,62.7,55.3,21.557,215.2,4,40.594242,-105.075905,1566.792969,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 04:00:01,2023-04-27 04:00:02,2023-04-27 04:00:02,2023-04-27
"26","JktWQxfPDt","MOOSPMv3Parser",1682568601,10.32,10.32,7.86,15.65,15.65,8.24,8.24,17.43,17.43,8.24,1924.91,537.38,1425.75,105.82,61.51,7.72,61.73,61.74,11.3,53.4,61.76,0.4,10,11.2,65.8,57.9,20.864,214.8,4,40.594334,-105.075974,1547.03894,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 04:10:02,2023-04-27 04:10:02,2023-04-27 04:10:02,2023-04-27
"27","c5eG6xERrB","MOOSPMv3Parser",1682569201,9.7,9.7,6.88,14.49,14.49,7.22,7.22,16.15,16.15,7.22,1808.82,508.2,1472.18,95.5,53.89,7.61,54.07,54.08,11.1,53.5,54.1,0.39,9.4,10.9,67.2,58,19.342,222.6,4,40.594227,-105.075813,1546.029053,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 04:20:01,2023-04-27 04:20:02,2023-04-27 04:20:02,2023-04-27
"28","QC8bBbnWlX","MOOSPMv3Parser",1682569801,7.95,7.95,5.53,11.57,11.57,5.8,5.8,13.14,13.14,5.8,1518.25,421.38,1509.48,72.62,43.3,6.35,43.45,43.46,10.8,55,43.47,0.4,8.7,10.6,71.1,60,16.894,241.4,3.4,40.594227,-105.075813,1546.027954,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 04:30:01,2023-04-27 04:30:02,2023-04-27 04:30:02,2023-04-27
"29","G8f5YWrRUi","MOOSPMv3Parser",1682570401,7.46,7.46,5.38,11.12,11.12,5.64,5.64,12.01,12.01,5.64,1440.09,397.78,1545.75,70.52,42.1,6.01,42.25,42.26,10.4,56.6,42.27,0.4,8.5,10.2,73.3,62.5,17.372,233.4,3,40.594105,-105.075775,1526.901001,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 04:40:01,2023-04-27 04:40:02,2023-04-27 04:40:02,2023-04-27
"30","Y2MWrwJyAl","MOOSPMv3Parser",1682571001,4.43,4.43,2.99,6.46,6.46,3.14,3.14,7.14,7.14,3.14,933.76,255.09,1565.94,39.85,23.43,3.57,23.51,23.52,10.2,58.2,23.52,0.39,8.3,9.8,74.3,64.5,18.641,181.5,3,40.594337,-105.07608,1484.624023,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 04:50:01,2023-04-27 04:50:02,2023-04-27 04:50:02,2023-04-27
"31","53ktghsNKQ","MOOSPMv3Parser",1682571601,3.57,3.57,2.41,5.14,5.14,2.53,2.53,5.49,5.49,2.53,793.69,218.05,1582.19,33.51,18.86,2.05,18.93,18.93,10,59.4,18.93,0.39,7.8,9.4,77.3,66.3,17.241,171.5,3,40.594131,-105.075966,1518.860962,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 05:00:01,2023-04-27 05:00:02,2023-04-27 05:00:02,2023-04-27
"32","SIZcd12icC","MOOSPMv3Parser",1682572201,3.06,3.06,2.06,4.41,4.41,2.16,2.16,4.62,4.62,2.16,706.57,191.21,1596.07,27.68,16.11,1.53,16.17,16.17,9.7,60.1,16.17,0.38,7.7,9.2,77.7,67,17.202,146,3,40.594109,-105.07589,1516.313965,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 05:10:01,2023-04-27 05:10:02,2023-04-27 05:10:02,2023-04-27
"33","Fw4V6ntctk","MOOSPMv3Parser",1682572801,3.21,3.21,1.88,4.53,4.53,1.97,1.97,4.92,4.92,1.97,707.75,195.67,1608.76,28.23,14.72,2.51,14.77,14.78,9.5,61.1,14.78,0.37,7.4,8.9,79.9,68.4,16.917,127.5,3,40.594086,-105.075768,1519.720947,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 05:20:01,2023-04-27 05:20:02,2023-04-27 05:20:02,2023-04-27
"34","XrMIlf1Tvu","MOOSPMv3Parser",1682573401,4.12,4.12,2.33,5.61,5.61,2.45,2.45,6.11,6.11,2.45,878.83,239.44,1624.51,33.87,18.28,2.07,18.34,18.35,9.3,61.2,18.35,0.38,7.2,8.6,79.7,68.8,16.855,115.8,2.2,40.594177,-105.075829,1494.587036,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 05:30:01,2023-04-27 05:30:02,2023-04-27 05:30:02,2023-04-27
"35","PE8AZSFlCS","MOOSPMv3Parser",1682574001,5.23,5.23,2.87,7.04,7.04,3.01,3.01,7.61,7.61,3.01,1047.83,287.76,1643.87,42.27,22.48,2.93,22.56,22.56,9.2,61,22.57,0.38,7.2,8.4,77.9,68.6,16.527,111.3,2,40.594215,-105.075859,1520.697998,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 05:40:01,2023-04-27 05:40:02,2023-04-27 05:40:02,2023-04-27
"36","3t7synfGdQ","MOOSPMv3Parser",1682574601,5.28,5.28,3.24,7.23,7.23,3.4,3.4,7.72,7.72,3.4,1084.89,293.94,1665.75,43.01,25.39,2.53,25.48,25.49,9.1,61.6,25.49,0.38,6.9,8.2,79.2,69.3,15.815,113.3,2,40.59412,-105.075912,1514.126953,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 05:50:01,2023-04-27 05:50:02,2023-04-27 05:50:02,2023-04-27
"37","RD9ggeOa4b","MOOSPMv3Parser",1682575201,6.1,6.1,3.72,8.45,8.45,3.9,3.9,8.79,8.79,3.9,1209.54,332.6,1690.86,49.7,29.15,2.58,29.25,29.26,8.9,62.1,29.26,0.37,6.6,8,80.9,70.3,15.637,95.5,2,40.594082,-105.075829,1530.498047,9,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 06:00:01,2023-04-27 06:00:02,2023-04-27 06:00:02,2023-04-27
"38","Rwo8zEtfrm","MOOSPMv3Parser",1682575801,6.82,6.82,4.48,9.92,9.92,4.7,4.7,10.75,10.75,4.7,1347.19,371.91,1721.07,63.88,35.07,4.11,35.19,35.2,8.8,62.8,35.2,0.39,6.6,7.8,81.3,71.4,16.817,77,2.4,40.594059,-105.075813,1508.358032,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 06:10:01,2023-04-27 06:10:02,2023-04-27 06:10:02,2023-04-27
"39","FhdKjq2BFo","MOOSPMv3Parser",1682576401,7.12,7.12,4.89,10.44,10.44,5.13,5.13,11.52,11.52,5.13,1368.46,380.22,1754.06,69.78,38.29,5.07,38.43,38.44,8.7,63,38.44,0.38,6.5,7.7,81.4,71.5,17.125,67.6,3,40.594059,-105.075813,1508.363037,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 06:20:01,2023-04-27 06:20:02,2023-04-27 06:20:02,2023-04-27
"40","XM4HeBGYlF","MOOSPMv3Parser",1682577001,7.24,7.24,4.8,10.65,10.65,5.04,5.04,11.44,11.44,5.04,1398.07,388.44,1786.46,68.84,37.6,4.85,37.73,37.74,8.5,63.4,37.75,0.39,6.2,7.5,82,71.9,15.761,67.5,3,40.594173,-105.075951,1546.873047,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 06:30:01,2023-04-27 06:30:02,2023-04-27 06:30:02,2023-04-27
"41","rwzoysCl9N","MOOSPMv3Parser",1682577601,7.05,7.05,4.59,10.04,10.04,4.81,4.81,11.15,11.15,4.81,1474.31,388.24,1817.38,61,35.89,3.95,36.01,36.02,8.3,64,36.03,0.37,5.9,7.2,83.1,73.1,16.261,58.6,3,40.594166,-105.075661,1552.18103,9,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 06:40:01,2023-04-27 06:40:02,2023-04-27 06:40:02,2023-04-27
"42","AkGdcbbRmt","MOOSPMv3Parser",1682578201,8.03,8.03,4.95,11.69,11.69,5.19,5.19,12.62,12.62,5.19,1694.76,439.06,1850.74,69.77,38.72,4.79,38.85,38.86,8.2,64.3,38.87,0.38,6,7.1,83,73.6,16.904,53.1,3,40.594032,-105.075691,1496.171997,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 06:50:01,2023-04-27 06:50:02,2023-04-27 06:50:02,2023-04-27
"43","HoNsfNuQ2Z","MOOSPMv3Parser",1682578801,8.02,8.02,5.19,11.42,11.42,5.44,5.44,12.63,12.63,5.44,1735.45,433.19,1885.74,69.55,40.63,4.85,40.77,40.78,8.2,64.3,40.79,0.38,5.9,7.1,83.4,73.7,16.172,54.7,3,40.593967,-105.075836,1533.987061,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 07:00:01,2023-04-27 07:00:02,2023-04-27 07:00:02,2023-04-27
"44","VfElJbKzXj","MOOSPMv3Parser",1682579401,7.84,7.84,5.31,11.43,11.43,5.57,5.57,12.61,12.61,5.57,1559.68,416.77,1921.56,72.8,41.59,4.89,41.73,41.74,8,65.4,41.75,0.38,5.8,6.9,84.9,75.6,15.759,55,3,40.594078,-105.075684,1510.592041,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 07:10:02,2023-04-27 07:10:02,2023-04-27 07:10:02,2023-04-27
"45","QVuMesAiNU","MOOSPMv3Parser",1682580001,8.19,8.19,5.59,12.46,12.46,5.86,5.86,13.74,13.74,5.86,1651.82,440.35,1959.24,78.31,43.73,5.7,43.88,43.89,8,65.2,43.9,0.38,5.7,6.8,84.2,74.7,15.269,57.4,3,40.594151,-105.075821,1511.116943,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 07:20:01,2023-04-27 07:20:02,2023-04-27 07:20:02,2023-04-27
"46","LHpVRoS3Ue","MOOSPMv3Parser",1682580601,9.13,9.13,6.63,14.45,14.45,6.95,6.95,15.74,15.74,6.95,1867.27,487.02,2003.93,88.35,51.87,6.17,52.05,52.06,8,65.1,52.07,0.39,5.6,6.8,84.7,74.9,15.181,41.2,3,40.594025,-105.075928,1550.901978,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 07:30:01,2023-04-27 07:30:02,2023-04-27 07:30:02,2023-04-27
"47","k3LXxZqqlB","MOOSPMv3Parser",1682581201,9.41,9.41,7.19,15.43,15.43,7.54,7.54,16.97,16.97,7.54,1810.35,494.77,2052.41,98.36,56.28,8.21,56.47,56.48,8,65.5,56.49,0.37,5.6,6.7,85,75.6,15.35,37.8,3,40.594032,-105.075623,1563.185059,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 07:40:01,2023-04-27 07:40:02,2023-04-27 07:40:02,2023-04-27
"48","ZDIPFywKpD","MOOSPMv3Parser",1682581801,9.26,9.26,7.47,15.93,15.93,7.83,7.83,17.67,17.67,7.83,1777.46,490.17,2102.79,103.49,58.48,9.66,58.68,58.7,8,65.8,58.7,0.38,5.7,6.7,85.3,75.8,15.86,41.2,3,40.594242,-105.075996,1501.776978,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 07:50:01,2023-04-27 07:50:02,2023-04-27 07:50:02,2023-04-27
"49","ujNZwGg6lL","MOOSPMv3Parser",1682582401,8.97,8.97,6.87,14.61,14.61,7.21,7.21,15.92,15.92,7.21,1729.22,474,2149.13,95.03,53.79,6.62,53.98,53.99,8.1,66.2,54,0.37,6.3,6.8,83.2,76.4,16.102,60.1,3.3,40.594158,-105.075668,1535.209961,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 08:00:01,2023-04-27 08:00:02,2023-04-27 08:00:02,2023-04-27
"50","wiXQn36C6o","MOOSPMv3Parser",1682583001,8.68,8.68,6.6,13.85,13.85,6.92,6.92,15.79,15.79,6.92,1627.51,457.81,2193.65,95.79,51.67,7.43,51.85,51.86,8.2,66,51.87,0.38,6.6,7,81.6,75.7,15.608,81.1,4,40.594158,-105.075668,1535.203979,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 08:10:01,2023-04-27 08:10:02,2023-04-27 08:10:02,2023-04-27
"51","Gu2sbzGery","MOOSPMv3Parser",1682583600,8.05,8.05,5.51,11.97,11.97,5.78,5.78,12.98,12.98,5.78,1523.54,426.55,2234.49,76.36,43.15,5.65,43.3,43.31,8.2,65.6,43.32,0.38,6.3,7.1,82.6,75,14.821,81.6,3.4,40.594116,-105.075768,1519.390015,5,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-27 08:20:00,2023-04-27 08:20:01,2023-04-27 08:20:01,2023-04-27
"52","TpteDsdYtc","MOOSPMv3Parser",1682584200,7.36,7.36,5.07,11.37,11.37,5.32,5.32,12.2,12.2,5.32,1443.08,401.26,2264.97,73.9,39.71,5.63,39.84,39.85,8.3,65.1,39.86,0.39,6.3,7.2,82.3,73.9,15.294,85.6,3,40.594093,-105.075645,1507.51001,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 08:30:00,2023-04-27 08:30:01,2023-04-27 08:30:01,2023-04-27
"53","kM6aJci23W","MOOSPMv3Parser",1682584800,7.16,7.16,4.82,10.82,10.82,5.06,5.06,12.05,12.05,5.06,1384.97,385.02,2297.52,74.23,37.78,5.17,37.91,37.92,8.3,65,37.93,0.39,6.2,7.2,82.7,73.9,15.069,73.1,3,40.594173,-105.075699,1504.729004,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 08:40:00,2023-04-27 08:40:01,2023-04-27 08:40:01,2023-04-27
"54","fDvDpW6a0s","MOOSPMv3Parser",1682585400,8.15,8.15,5.87,12.35,12.35,6.15,6.15,14.36,14.36,6.15,1559.38,433.4,2337.1,80.45,45.93,7.1,46.09,46.1,8.3,65.3,46.11,0.38,6.4,7.3,82.4,74.1,14.818,87.9,3,40.594276,-105.076157,1527.119995,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 08:50:01,2023-04-27 08:50:01,2023-04-27 08:50:01,2023-04-27
"55","uBeejv8B6M","MOOSPMv3Parser",1682586000,8.64,8.64,6.37,13.65,13.65,6.68,6.68,14.93,14.93,6.68,1617.35,455.46,2380.04,89.98,49.85,6.04,50.02,50.03,8.4,65.2,50.04,0.38,6.4,7.3,82.5,74.1,14.997,79.7,3,40.594143,-105.075684,1507.44104,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 09:00:00,2023-04-27 09:00:01,2023-04-27 09:00:01,2023-04-27
"56","CkwZB88H1Q","MOOSPMv3Parser",1682586600,8.74,8.74,6.55,13.95,13.95,6.88,6.88,15.6,15.6,6.88,1678.96,468.65,2424.25,95.49,51.33,6.57,51.5,51.52,8.4,65.3,51.52,0.39,6.5,7.4,82.9,74.4,15.307,81.3,3,40.594074,-105.075691,1500.909058,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 09:10:00,2023-04-27 09:10:01,2023-04-27 09:10:01,2023-04-27
"57","q8IoYGoh4R","MOOSPMv3Parser",1682587200,8.77,8.77,6.16,13.47,13.47,6.46,6.46,15.05,15.05,6.46,1614.72,455.28,2465.8,85.31,48.23,7.17,48.39,48.4,8.4,65.1,48.41,0.38,6.2,7.3,83.4,73.9,14.457,78.3,3,40.594208,-105.075859,1517.927002,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-27 09:20:00,2023-04-27 09:20:01,2023-04-27 09:20:01,2023-04-27
