"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","HbzgvdAeWf","MOOSPMv3Parser",1748044801,1,1,1,1,1,1,1,1,1,1,264,76,170654,9,9,1,9,9,29,9,9,0,29,33,19,19,510.951,29,1,36.785366,-119.773163,33.063999,7,600,58,3,"e00fce6856818e5885f65487",2025-05-24 00:00:01,2025-05-24 00:00:01,2025-05-24 00:00:01,2025-05-24
"2","GyAtkluB7z","MOOSPMv3Parser",1748044800,7,7,2,9,9,2,2,9,9,2,2141,456,386,32,15,2,15,15,30,11,15,0,30,35,22,21,0,109,1,36.138969,-120.368401,184.406006,7,600,58,3,"e00fce68e77e43df92405fdb",2025-05-24 00:00:02,2025-05-24 00:00:02,2025-05-24 00:00:02,2025-05-24
"3","zVO1wBEGbE","MOOSPMv3Parser",1748044801,3,3,2,4,4,2,2,4,4,2,688,193,203,29,18,1,18,18,31,11,18,0,31,36,21,19,513.103,20,3277,36.138958,-120.368393,184.867004,7,600,58,3,"e00fce68e28dcbc9a589be10",2025-05-24 00:00:02,2025-05-24 00:00:03,2025-05-24 00:00:03,2025-05-24
"4","JhTL3G5vdc","MOOSPMv3Parser",1748044800,3,3,2,4,4,2,2,4,4,2,786,195,289,27,17,1,17,17,28,12,17,0,29,32,23,23,202.836,22,1,36.138977,-120.368294,191.850006,6,600,58,3,"e00fce6808784ceaf209f949",2025-05-24 00:00:02,2025-05-24 00:00:03,2025-05-24 00:00:03,2025-05-24
"5","QUB7zv4JcT","MOOSPMv3Parser",1748044801,3,3,3,4,4,3,3,5,5,3,737,189,349,31,21,2,21,21,29,11,21,0,30,32,23,23,514.375,8,1,36.138847,-120.368469,175.772995,6,600,58,3,"e00fce68e739ecbcf9e91965",2025-05-24 00:00:02,2025-05-24 00:00:03,2025-05-24 00:00:03,2025-05-24
"6","sWXk5M32E6","MOOSPMv3Parser",1748044800,3,3,6554,4,4,6554,6554,4,4,6554,584,173,110647,22,6554,1,6554,6554,28,16,6554,66,30,164,22,328,0.004,3277,3277,36.138992,-120.368317,186.345993,6,600,58,3,"e00fce682bbf742cd0b6768a",2025-05-24 00:00:03,2025-05-24 00:00:03,2025-05-24 00:00:03,2025-05-24
"7","2RU0oLmCHt","MOOSPMv3Parser",1748044801,0,0,2,0,0,2,2,0,0,2,240,140,3239,17,17,1,17,17,30,22,17,0,30,33,23,21,56.947,77,1,36.139141,-120.368408,166.798004,6,600,58,3,"e00fce686dc2ef0a68fa40b0",2025-05-24 00:00:03,2025-05-24 00:00:03,2025-05-24 00:00:03,2025-05-24
"8","vutJCAZr1F","MOOSPMv3Parser",1748044800,0,0,2,0,0,2,2,0,0,2,242,173,5716,19,18,1,18,18,29,21,18,0,29,32,25,23,0.168,101,1,36.138901,-120.368263,148.912003,7,600,58,3,"e00fce68b74b750aa2a7da46",2025-05-24 00:00:03,2025-05-24 00:00:04,2025-05-24 00:00:04,2025-05-24
"9","7alNBW3mkB","MOOSPMv3Parser",1748044801,3,3,2,4,4,2,2,4,4,2,690,194,8678,26,17,1,17,17,29,14,17,0,30,34,23,20,49.869,46,1,36.138969,-120.368401,157.908005,5,600,58,3,"e00fce68f12da1a0c5de6248",2025-05-24 00:00:03,2025-05-24 00:00:04,2025-05-24 00:00:04,2025-05-24
"10","GyCt1jol3d","MOOSPMv3Parser",1748044801,3,3,3,4,4,3,3,4,4,3,695,182,354,26,22,1,22,22,28,14,22,0,30,32,23,23,512.237,29,1,36.138878,-120.368401,186.070999,6,600,58,3,"e00fce68e88237db75a60608",2025-05-24 00:00:03,2025-05-24 00:00:04,2025-05-24 00:00:04,2025-05-24
"11","qdgPEcdsNK","MOOSPMv3Parser",1748044800,2,2,2,4,4,2,2,4,4,2,539,166,6642,28,18,2,18,18,0,0,18,0,29,32,24,23,140.406,41,2,36.138897,-120.368484,164.923004,7,600,58,3,"e00fce6876826e255108c6bd",2025-05-24 00:00:04,2025-05-24 00:00:04,2025-05-24 00:00:04,2025-05-24
"12","vTl448GFb3","MOOSPMv3Parser",1748045401,1,1,1,1,1,1,1,2,2,1,324,94,170663,11,9,0,10,10,28,9,10,0,29,32,19,19,510.729,28,1,36.785442,-119.773277,47.609001,7,600,58,3,"e00fce6856818e5885f65487",2025-05-24 00:10:01,2025-05-24 00:10:01,2025-05-24 00:10:01,2025-05-24
"13","nsMC3KKQ9u","MOOSPMv3Parser",1748045400,3,3,2,4,4,2,2,4,4,2,929,191,399,27,14,1,15,15,30,11,15,0,31,35,21,20,0,58,1,36.139,-120.368271,200.093994,7,600,58,3,"e00fce68e77e43df92405fdb",2025-05-24 00:10:02,2025-05-24 00:10:02,2025-05-24 00:10:02,2025-05-24
"14","i7xVV001Hm","MOOSPMv3Parser",1748045400,0,0,2,0,0,2,2,0,0,2,229,160,5730,17,17,1,17,17,29,20,17,0,29,32,24,22,0.189,95,1,36.138996,-120.368431,181.384003,7,600,58,3,"e00fce68b74b750aa2a7da46",2025-05-24 00:10:02,2025-05-24 00:10:03,2025-05-24 00:10:03,2025-05-24
"15","BtZrEwayd3","MOOSPMv3Parser",1748045401,2,2,2,4,4,2,2,4,4,2,614,175,218,25,17,1,17,17,31,10,17,0,32,36,20,18,513.134,17,3277,36.138988,-120.368263,191.126999,6,600,58,3,"e00fce68e28dcbc9a589be10",2025-05-24 00:10:02,2025-05-24 00:10:03,2025-05-24 00:10:03,2025-05-24
"16","JeOI6ra1FZ","MOOSPMv3Parser",1748045400,3,3,2,4,4,2,2,4,4,2,765,180,302,23,15,2,15,15,28,11,15,0,29,32,22,22,202.879,13,1,36.138977,-120.368294,191.854996,0,600,58,3,"e00fce6808784ceaf209f949",2025-05-24 00:10:02,2025-05-24 00:10:03,2025-05-24 00:10:03,2025-05-24
"17","uuiSB6Y4hp","MOOSPMv3Parser",1748045401,2,2,2,4,4,2,2,5,5,2,697,179,365,32,18,3,18,18,28,10,18,0,30,32,22,21,514.219,8,1,36.138954,-120.368439,172.544006,7,600,58,3,"e00fce68e739ecbcf9e91965",2025-05-24 00:10:03,2025-05-24 00:10:03,2025-05-24 00:10:03,2025-05-24
"18","38b4BM6Pq8","MOOSPMv3Parser",1748045401,0,0,2,0,0,2,2,0,0,2,230,131,3253,16,17,1,17,17,30,22,17,0,30,33,22,20,64.423,71,1,36.138947,-120.36834,189.707001,5,600,58,3,"e00fce686dc2ef0a68fa40b0",2025-05-24 00:10:03,2025-05-24 00:10:03,2025-05-24 00:10:03,2025-05-24
"19","jzJaICJXJr","MOOSPMv3Parser",1748045400,2,2,6554,3,3,6554,6554,3,3,6554,561,164,117199,20,6554,1,6554,6554,28,15,6554,66,30,164,21,328,0.002,3277,3277,36.138927,-120.368416,202.001007,6,600,58,3,"e00fce682bbf742cd0b6768a",2025-05-24 00:10:03,2025-05-24 00:10:03,2025-05-24 00:10:03,2025-05-24
"20","VLAYjO9uEW","MOOSPMv3Parser",1748045401,2,2,2,3,3,3,3,4,4,3,635,166,371,25,19,2,19,19,28,13,19,0,30,32,21,22,512.063,19,1,36.138878,-120.368401,186.072006,0,600,58,3,"e00fce68e88237db75a60608",2025-05-24 00:10:03,2025-05-24 00:10:03,2025-05-24 00:10:03,2025-05-24
"21","L7gqkmKsda","MOOSPMv3Parser",1748045401,3,3,2,4,4,2,2,4,4,2,650,181,8692,26,17,1,17,17,29,13,17,0,30,34,22,20,50.266,41,1,36.138931,-120.368347,167.591003,5,600,58,3,"e00fce68f12da1a0c5de6248",2025-05-24 00:10:04,2025-05-24 00:10:04,2025-05-24 00:10:04,2025-05-24
"22","WkyUPrP38a","MOOSPMv3Parser",1748045400,2,2,2,3,3,2,2,4,4,2,519,157,6658,25,18,2,18,18,0,0,18,0,29,32,23,22,140.217,41,2,36.138901,-120.368523,173.119995,6,600,58,3,"e00fce6876826e255108c6bd",2025-05-24 00:10:04,2025-05-24 00:10:04,2025-05-24 00:10:04,2025-05-24
"23","WxsLZHQ0bY","MOOSPMv3Parser",1748046001,1,1,2,2,2,2,2,3,3,2,429,121,170674,19,13,1,13,13,28,10,13,0,29,31,19,19,510.728,25,1,36.785454,-119.773178,61.147999,7,600,58,3,"e00fce6856818e5885f65487",2025-05-24 00:20:01,2025-05-24 00:20:01,2025-05-24 00:20:01,2025-05-24
"24","LJpJkC6vph","MOOSPMv3Parser",1748046001,0,0,2,0,0,2,2,0,0,2,200,105,3264,13,13,1,13,13,29,22,13,0,29,33,23,20,61.737,66,1,36.139038,-120.368408,170.852997,5,600,58,3,"e00fce686dc2ef0a68fa40b0",2025-05-24 00:20:02,2025-05-24 00:20:02,2025-05-24 00:20:02,2025-05-24
"25","CKFAl1cKrX","MOOSPMv3Parser",1748046000,2,2,1,3,3,2,2,3,3,2,758,148,409,21,12,1,12,12,30,11,12,0,29,34,22,20,0,45,1,36.138969,-120.368355,194.692001,7,600,58,3,"e00fce68e77e43df92405fdb",2025-05-24 00:20:02,2025-05-24 00:20:02,2025-05-24 00:20:02,2025-05-24
"26","6PQ5GU1wNt","MOOSPMv3Parser",1748046000,2,2,2,3,3,2,2,3,3,2,599,140,313,21,13,1,13,13,28,11,13,0,28,32,23,22,203.281,10,1,36.13887,-120.368393,194.389999,5,600,58,3,"e00fce6808784ceaf209f949",2025-05-24 00:20:02,2025-05-24 00:20:02,2025-05-24 00:20:02,2025-05-24
"27","i5OchV1iMJ","MOOSPMv3Parser",1748046001,2,2,2,3,3,2,2,3,3,2,546,138,379,24,16,2,16,16,28,10,16,0,29,32,22,21,514.209,6,1,36.138889,-120.368454,170.757004,6,600,58,3,"e00fce68e739ecbcf9e91965",2025-05-24 00:20:02,2025-05-24 00:20:03,2025-05-24 00:20:03,2025-05-24
"28","qWEhzOh2UN","MOOSPMv3Parser",1748046000,0,0,2,0,0,2,2,0,0,2,197,132,5742,15,14,1,14,14,28,20,14,0,28,32,25,22,0.215,86,1,36.138874,-120.368401,155.014008,8,600,58,3,"e00fce68b74b750aa2a7da46",2025-05-24 00:20:03,2025-05-24 00:20:03,2025-05-24 00:20:03,2025-05-24
"29","yjX3OnPS9q","MOOSPMv3Parser",1748046001,2,2,2,3,3,2,2,3,3,2,482,135,229,20,14,2,14,14,31,10,14,0,30,35,21,18,513.091,13,3277,36.139107,-120.368477,176.656006,6,600,58,3,"e00fce68e28dcbc9a589be10",2025-05-24 00:20:03,2025-05-24 00:20:03,2025-05-24 00:20:03,2025-05-24
"30","sqAaSTl3ds","MOOSPMv3Parser",1748046000,2,2,6554,2,2,6554,6554,2,2,6554,429,128,123751,16,6554,1,6554,6554,28,15,6554,66,29,164,23,328,0.001,3277,3277,36.138966,-120.368408,171.727005,6,600,58,3,"e00fce682bbf742cd0b6768a",2025-05-24 00:20:03,2025-05-24 00:20:03,2025-05-24 00:20:03,2025-05-24
"31","4BCWq22CTf","MOOSPMv3Parser",1748046001,2,2,2,3,3,2,2,3,3,2,512,132,385,21,16,1,16,16,28,13,16,0,29,32,22,22,512.215,13,1,36.138775,-120.368408,165.5,6,600,58,3,"e00fce68e88237db75a60608",2025-05-24 00:20:03,2025-05-24 00:20:03,2025-05-24 00:20:03,2025-05-24
"32","ZfxlDWBX2D","MOOSPMv3Parser",1748046001,2,2,2,3,3,2,2,3,3,2,537,150,8705,20,15,1,15,15,29,13,15,0,29,33,23,20,50.241,35,1,36.138954,-120.36837,174.677994,6,600,58,3,"e00fce68f12da1a0c5de6248",2025-05-24 00:20:03,2025-05-24 00:20:03,2025-05-24 00:20:03,2025-05-24
"33","5o9eoym1SU","MOOSPMv3Parser",1748046000,1,1,2,2,2,2,2,2,2,2,381,117,6670,19,15,1,15,15,0,0,15,0,28,32,24,22,139.472,37,2,36.138859,-120.368507,184.768997,6,600,58,3,"e00fce6876826e255108c6bd",2025-05-24 00:20:04,2025-05-24 00:20:04,2025-05-24 00:20:04,2025-05-24
"34","YKVjiFZX5B","MOOSPMv3Parser",1748046601,3,3,2,4,4,2,2,4,4,2,650,188,170687,29,15,1,15,15,28,9,15,0,29,31,18,19,510.693,22,1,36.7855,-119.773163,75.456001,8,600,58,3,"e00fce6856818e5885f65487",2025-05-24 00:30:01,2025-05-24 00:30:01,2025-05-24 00:30:01,2025-05-24
"35","O0iAK2AJwL","MOOSPMv3Parser",1748046600,2,2,1,3,3,1,1,3,3,1,718,145,418,19,11,1,11,11,29,12,11,0,29,33,24,22,0,36,1,36.139065,-120.368401,192.048004,5,600,58,3,"e00fce68e77e43df92405fdb",2025-05-24 00:30:02,2025-05-24 00:30:02,2025-05-24 00:30:02,2025-05-24
"36","48cIrOMhDc","MOOSPMv3Parser",1748046601,0,0,2,0,0,2,2,0,0,2,196,102,3275,12,13,1,13,13,29,23,13,0,29,33,25,22,56.101,60,1,36.139038,-120.368408,170.848999,0,600,58,3,"e00fce686dc2ef0a68fa40b0",2025-05-24 00:30:02,2025-05-24 00:30:02,2025-05-24 00:30:02,2025-05-24
"37","l3f0HsdVvu","MOOSPMv3Parser",1748046600,0,0,2,0,0,2,2,0,0,2,195,129,5754,14,14,1,14,14,28,20,14,0,29,32,25,23,0.195,70,1,36.138954,-120.368492,167.233002,6,600,58,3,"e00fce68b74b750aa2a7da46",2025-05-24 00:30:02,2025-05-24 00:30:02,2025-05-24 00:30:02,2025-05-24
"38","6KDeJ2AC3T","MOOSPMv3Parser",1748046600,1,1,2,2,2,2,2,3,3,2,495,130,324,19,13,1,13,13,28,12,13,0,29,31,23,23,203.606,7,1,36.138962,-120.368507,194.580994,7,600,58,3,"e00fce6808784ceaf209f949",2025-05-24 00:30:02,2025-05-24 00:30:02,2025-05-24 00:30:02,2025-05-24
"39","AtMGocP6NI","MOOSPMv3Parser",1748046601,2,2,2,3,3,2,2,3,3,2,522,136,391,23,15,2,15,15,28,11,15,0,29,32,23,22,514.43,2,1,36.138882,-120.368439,182.343002,5,600,58,3,"e00fce68e739ecbcf9e91965",2025-05-24 00:30:02,2025-05-24 00:30:03,2025-05-24 00:30:03,2025-05-24
"40","eUYOKmODYm","MOOSPMv3Parser",1748046601,2,2,2,2,2,2,2,2,2,2,448,127,241,18,13,1,13,13,30,11,13,1,30,35,22,20,512.964,10,3277,36.13903,-120.368462,169.494003,5,600,58,3,"e00fce68e28dcbc9a589be10",2025-05-24 00:30:02,2025-05-24 00:30:03,2025-05-24 00:30:03,2025-05-24
"41","ymQCjpA2Qj","MOOSPMv3Parser",1748046600,1,1,6554,2,2,6554,6554,2,2,6554,418,122,130303,18,6554,1,6554,6554,28,17,6554,66,29,164,24,328,0.005,3277,3277,36.138966,-120.368408,171.722,0,600,58,3,"e00fce682bbf742cd0b6768a",2025-05-24 00:30:03,2025-05-24 00:30:03,2025-05-24 00:30:03,2025-05-24
"42","qLFAOZ14HM","MOOSPMv3Parser",1748046601,1,1,2,2,2,2,2,3,3,2,509,130,399,20,16,1,16,16,28,13,16,0,29,31,22,22,512.326,10,1,36.138855,-120.368446,175.783005,6,600,58,3,"e00fce68e88237db75a60608",2025-05-24 00:30:03,2025-05-24 00:30:04,2025-05-24 00:30:04,2025-05-24
