"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","Pl13DC5NmD","MOOSPMv3Parser",1780444800,4,4,2,5,5,2,2,5,5,2,1258,243,110,28,15,2,15,15,34,12,15,0,36,39,20,21,59.818,50,1,36.13903,-120.368309,169.783005,6,600,58,3,"e00fce68e77e43df92405fdb",2026-06-03 00:00:02.812,2026-06-03 00:00:03.534,2026-06-03 00:00:03.534,2026-06-03
"2","rMvHVToFzl","MOOSPMv3Parser",1780444800,3,3,2,5,5,2,3,5,5,3,970,244,345,37,17,3,18,18,35,9,18,0,37,41,20,20,0.007,87,1,36.139,-120.368401,187.667007,6,600,58,3,"e00fce68e739ecbcf9e91965",2026-06-03 00:00:02.761,2026-06-03 00:00:04.054,2026-06-03 00:00:04.054,2026-06-03
"3","lghZFBCe3K","MOOSPMv3Parser",1780444800,3,3,2,4,4,2,2,4,4,2,867,228,17612,25,18,1,18,18,34,14,18,0,37,40,19,20,54.618,81,1,36.139084,-120.368401,161.548004,9,600,58,3,"e00fce68f12da1a0c5de6248",2026-06-03 00:00:03.321,2026-06-03 00:00:04.122,2026-06-03 00:00:04.122,2026-06-03
"4","rY22wT1jAF","MOOSPMv3Parser",1780444800,0,0,2,1,1,2,2,1,1,2,275,183,38,25,16,2,16,16,37,20,16,0,37,43,20,20,42.563,102,5,36.13905,-120.368362,164.617004,7,599,58,3,"e00fce68d6b773b56ce8baa0",2026-06-03 00:00:02.922,2026-06-03 00:00:04.196,2026-06-03 00:00:04.196,2026-06-03
"5","fdzuufXAYO","MOOSPMv3Parser",1780445400,4,4,2,5,5,2,2,5,5,2,1245,237,123,27,15,1,16,16,34,13,16,0,36,39,21,21,60.882,33,1,36.138992,-120.368362,173.776001,7,600,58,3,"e00fce68e77e43df92405fdb",2026-06-03 00:10:02.117,2026-06-03 00:10:02.296,2026-06-03 00:10:02.296,2026-06-03
"6","HjLESkrNTY","MOOSPMv3Parser",1780445400,0,0,2,1,1,2,2,1,1,2,286,186,51,25,16,3,16,16,37,20,16,0,37,42,21,20,45.044,107,4,36.139008,-120.368324,181.634003,6,599,58,3,"e00fce68d6b773b56ce8baa0",2026-06-03 00:10:02.748,2026-06-03 00:10:02.957,2026-06-03 00:10:02.957,2026-06-03
"7","hvPhMRLFdT","MOOSPMv3Parser",1780445400,3,3,2,5,5,2,2,5,5,2,975,243,361,37,18,3,18,18,35,9,18,0,36,41,20,20,0.026,44,1,36.138889,-120.368469,208.309998,6,600,58,3,"e00fce68e739ecbcf9e91965",2026-06-03 00:10:02.977,2026-06-03 00:10:03.156,2026-06-03 00:10:03.156,2026-06-03
"8","pBHBPThqRq","MOOSPMv3Parser",1780445400,3,3,2,4,4,2,2,4,4,2,836,222,17627,24,17,1,17,17,34,14,17,0,37,40,20,21,55.679,71,1,36.139084,-120.368401,161.548004,0,600,58,3,"e00fce68f12da1a0c5de6248",2026-06-03 00:10:03.221,2026-06-03 00:10:03.4,2026-06-03 00:10:03.4,2026-06-03
"9","Vz4n5Zfkf4","MOOSPMv3Parser",1780446000,3,3,2,6,6,3,3,6,6,3,1044,266,377,40,19,3,19,19,35,10,19,0,37,41,21,20,0.011,57,1,36.138885,-120.368423,205.692001,6,600,58,3,"e00fce68e739ecbcf9e91965",2026-06-03 00:20:03.002,2026-06-03 00:20:03.234,2026-06-03 00:20:03.234,2026-06-03
"10","I2yTHMKMIX","MOOSPMv3Parser",1780446000,0,0,2,1,1,2,2,1,1,2,287,190,66,23,17,2,17,17,37,20,17,0,37,42,21,20,43.872,102,3,36.139015,-120.368355,197.350006,7,599,58,3,"e00fce68d6b773b56ce8baa0",2026-06-03 00:20:03.144,2026-06-03 00:20:03.359,2026-06-03 00:20:03.359,2026-06-03
