"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","moos","counter","ver","coreid","published_at","createdAt","updatedAt","date"
"25","aHe96ciYKk","MOOSPMv3Parser",1680647761,0,0,0.38,0,0,0.39,0.39,0,0,0.39,118.86,29.1,46.04,2.66,3.01,0,3.03,3.03,22.3,16.6,3.03,0.43,24.4,25,14.1,13.7,0.164,107.5,1,0,0,0,0,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 22:36:03,2023-04-04 22:36:03,2023-04-04 22:36:03,2023-04-04
"26","U4XJI6aVlF","MOOSPMv3Parser",1680647821,0,0,0.48,0,0,0.51,0.51,0,0,0.51,96.87,22.46,49.3,2.87,3.77,0.21,3.78,3.79,22.4,16.6,3.79,0.43,24.3,25,14,13.8,2.075,110.4,1,0,0,0,0,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 22:37:03,2023-04-04 22:37:03,2023-04-04 22:37:03,2023-04-04
"27","4HQkO0JsiM","MOOSPMv3Parser",1680647881,0,0,0.53,0,0,0.56,0.56,0,0,0.56,117.69,29.81,52.86,6.81,4.13,0.19,4.15,4.15,22.4,16.6,4.15,0.43,24.2,25.1,14.2,13.9,0.079,107.6,1,0,0,0,0,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 22:38:03,2023-04-04 22:38:04,2023-04-04 22:38:04,2023-04-04
"28","szaGtDxqbZ","MOOSPMv3Parser",1680647941,0,0,0.37,0,0,0.39,0.39,0,0,0.39,109.35,28.35,55.31,2.82,2.85,0,2.86,2.86,22.4,16.5,2.86,0.43,24.2,25.1,14.2,13.8,0.125,109,1,0,0,0,0,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 22:39:03,2023-04-04 22:39:04,2023-04-04 22:39:04,2023-04-04
"29","g1QgrtLK5L","MOOSPMv3Parser",1680648001,0,0,0.47,0,0,0.49,0.49,0,0,0.49,93,19.9,58.47,2.76,3.66,0,3.67,3.68,22.4,16.5,3.68,0.43,24.2,25.1,14.3,13.9,0.098,111.1,1,0,0,0,0,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 22:40:03,2023-04-04 22:40:04,2023-04-04 22:40:04,2023-04-04
"30","7E7Xv01THV","MOOSPMv3Parser",1680648061,0,0,0.36,0,0,0.37,0.37,0,0,0.37,121,25.8,60.89,2.8,2.81,0.41,2.82,2.82,22.5,16.5,2.82,0.43,24.1,25.1,14.2,13.8,0.051,102.3,1,0,0,0,0,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 22:41:03,2023-04-04 22:41:04,2023-04-04 22:41:04,2023-04-04
"31","aH0Xv9A8Ky","MOOSPMv3Parser",1680648960,4.1,4.1,3.34,6.38,6.38,3.77,3.99,6.95,6.95,4.09,1185.35,235.63,21.94,45.76,25.88,3.34,26.23,26.29,19.5,15.1,26.3,0.46,21.5,14.4,15.2,18.3,4.646,23.4,0.7,40.59407,-105.075912,1533.484009,9,58,112,1,"e00fce6835b6173deb1a1f49",2023-04-04 22:56:02,2023-04-04 22:56:02,2023-04-04 22:56:02,2023-04-04
"32","mFb5yFF4nB","MOOSPMv3Parser",1680649020,2.67,2.67,3.2,4.65,4.65,3.37,3.37,5.02,5.02,3.37,618.65,171.63,62.57,35,25.09,1.63,25.18,25.18,18.3,15.1,25.19,0.42,19.9,12.6,15.2,19.7,16.265,60.7,1,40.59407,-105.075912,1533.482056,0,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 22:57:02,2023-04-04 22:57:02,2023-04-04 22:57:02,2023-04-04
"33","8rCixX5Yj2","MOOSPMv3Parser",1680649080,2.58,2.58,3.2,3.92,3.92,3.36,3.36,4.33,4.33,3.36,606.12,172.79,84.19,27.46,25.09,2.08,25.17,25.19,17.3,15.4,25.19,0.42,18.5,11.9,15.5,20.8,21.389,77.1,1,40.59409,-105.075783,1521.218018,8,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 22:58:02,2023-04-04 22:58:02,2023-04-04 22:58:02,2023-04-04
"34","zo9Q6ko90p","MOOSPMv3Parser",1680649140,2.33,2.33,3.34,4.2,4.2,3.51,3.51,4.67,4.67,3.51,569.12,155.37,106.75,24.65,26.18,3.43,26.27,26.28,16.4,15.7,26.28,0.42,17.2,11.2,15.5,21,25.19,85.6,1,40.59409,-105.075783,1521.220947,0,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 22:59:02,2023-04-04 22:59:02,2023-04-04 22:59:02,2023-04-04
"35","MFfEGpCLId","MOOSPMv3Parser",1680649200,2.24,2.24,3.62,4.84,4.84,3.79,3.79,5.78,5.78,3.79,585.88,166.02,131.14,31.2,28.33,7.14,28.42,28.43,15.4,16.1,28.43,0.43,15.8,10.5,16.2,22.1,27.994,87.5,1,40.594074,-105.075958,1530.296021,7,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:00:02,2023-04-04 23:00:02,2023-04-04 23:00:02,2023-04-04
"36","rx1O0UAmqF","MOOSPMv3Parser",1680649260,2.94,2.94,3.36,4.85,4.85,3.51,3.51,5.06,5.06,3.51,730.44,186.4,153.8,33.77,26.3,2.15,26.39,26.4,14.8,16.8,26.4,0.42,14.6,11.6,16.9,20.9,30.145,92.3,1,40.594074,-105.075958,1530.296997,0,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:01:02,2023-04-04 23:01:02,2023-04-04 23:01:02,2023-04-04
"37","kHxCi2mKY0","MOOSPMv3Parser",1680649320,2.94,2.94,3.74,5.06,5.06,3.92,3.92,5.62,5.62,3.92,665.56,184.12,179,34.12,29.25,5.27,29.34,29.35,14.2,17.2,29.36,0.42,13.3,10.4,17.7,22,31.407,94.4,1,40.59412,-105.075912,1530.977051,8,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:02:02,2023-04-04 23:02:02,2023-04-04 23:02:02,2023-04-04
"38","3tmbADTsgv","MOOSPMv3Parser",1680649380,2.26,2.26,3.14,3.11,3.11,3.29,3.29,3.59,3.59,3.29,538.72,149.04,200.16,25.85,24.56,1.37,24.64,24.65,13.5,17.3,24.65,0.41,12.2,8.6,18.8,24.1,32.703,92.6,1,40.59412,-105.075912,1530.977051,0,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:03:02,2023-04-04 23:03:02,2023-04-04 23:03:02,2023-04-04
"39","xWyw9Dm8Rr","MOOSPMv3Parser",1680649440,1.67,1.67,3.36,3.49,3.49,3.51,3.51,3.92,3.92,3.51,470.76,128.45,222.77,27.61,26.26,2.2,26.35,26.35,12.9,17.9,26.36,0.41,11.2,8.8,19.5,24.5,33.814,95.7,1,40.594135,-105.075928,1542.762939,7,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:04:02,2023-04-04 23:04:02,2023-04-04 23:04:02,2023-04-04
"40","yRhKyrIquX","MOOSPMv3Parser",1680649500,1.73,1.73,4.08,2.9,2.9,4.29,4.29,3.04,3.04,4.29,462.23,124.92,250.34,24.23,31.99,1.06,32.11,32.12,12.3,18.4,32.13,0.41,10.3,8.6,20.3,25.2,34.141,99,1,40.594135,-105.075928,1542.769043,0,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:05:02,2023-04-04 23:05:02,2023-04-04 23:05:02,2023-04-04
"41","h6LdOfBxEw","MOOSPMv3Parser",1680649560,2.31,2.31,3.81,4.04,4.04,4,4,4.04,4.04,4,558.06,154.92,276.09,34.92,29.89,2.5,29.99,30,11.9,19.1,30,0.41,9.5,8.5,21.1,25.2,34.009,101.1,1,40.594082,-105.07592,1533.949951,8,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:06:02,2023-04-04 23:06:02,2023-04-04 23:06:02,2023-04-04
"42","UlX5DCUnll","MOOSPMv3Parser",1680649620,1.84,1.84,3.43,4.04,4.04,3.6,3.6,4.06,4.06,3.6,527.88,147.56,299.25,31.26,26.88,2.86,26.97,26.97,11.4,19.4,26.98,0.41,8.7,7.6,21.9,26.3,34.128,95.2,1,40.594082,-105.07592,1533.947998,0,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:07:02,2023-04-04 23:07:02,2023-04-04 23:07:02,2023-04-04
"43","bKyPxWmmKx","MOOSPMv3Parser",1680649680,1.81,1.81,3.35,2.91,2.91,3.52,3.52,3.7,3.7,3.52,474.79,130.3,321.86,25.04,26.26,3.02,26.34,26.35,10.9,19.4,26.36,0.4,8.1,6.6,22.9,27.2,34.753,95,1,40.594097,-105.075813,1526.848999,8,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:08:02,2023-04-04 23:08:02,2023-04-04 23:08:02,2023-04-04
"44","LWDZw2PcAM","MOOSPMv3Parser",1680649740,1.9,1.9,3.31,3.81,3.81,3.47,3.47,4.33,4.33,3.47,488.13,132.87,344.18,33.69,25.9,2.67,26,26,10.5,20,26,0.4,7.4,6.3,23.6,28.3,34.849,97.2,1,40.594097,-105.075813,1526.85498,0,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:09:02,2023-04-04 23:09:02,2023-04-04 23:09:02,2023-04-04
"45","2WXMmO0aJq","MOOSPMv3Parser",1680649800,2.08,2.08,3.67,3.98,3.98,3.85,3.85,5.46,5.46,3.85,532.44,149.08,368.92,29.68,28.72,4.16,28.82,28.83,10,20.4,28.83,0.4,6.9,5.7,24.5,29.5,35.462,97,1,40.594013,-105.075943,1516.758057,8,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:10:02,2023-04-04 23:10:02,2023-04-04 23:10:02,2023-04-04
"46","1IY1Li5B25","MOOSPMv3Parser",1680649860,2.06,2.06,3.81,3.84,3.84,3.99,3.99,4.42,4.42,3.99,572.88,150.98,394.58,31.22,29.79,1.4,29.88,29.9,9.6,21,29.9,0.4,6.4,5.5,25,29.9,35.851,96.9,1,40.594013,-105.075943,1516.758057,0,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:11:02,2023-04-04 23:11:02,2023-04-04 23:11:02,2023-04-04
"47","lRAI4oFMEQ","MOOSPMv3Parser",1680649920,1.69,1.69,3.53,2.88,2.88,3.71,3.71,3.25,3.25,3.71,559.5,135.1,418.41,20.67,27.65,1.5,27.74,27.76,9.2,21.5,27.76,0.4,5.9,4.7,25.8,31.1,36.83,97.8,1,40.594173,-105.075768,1525.875977,7,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:12:02,2023-04-04 23:12:02,2023-04-04 23:12:02,2023-04-04
"48","p2xvOuVwYN","MOOSPMv3Parser",1680649980,1.57,1.57,3.78,2.96,2.96,3.97,3.97,4.08,4.08,3.97,406.71,115.94,443.91,25.18,29.6,3.16,29.7,29.71,8.8,21.8,29.71,0.4,5.4,4.3,26.8,32.8,36.703,98.1,1,40.594173,-105.075768,1525.876953,0,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:13:02,2023-04-04 23:13:02,2023-04-04 23:13:02,2023-04-04
"49","aRhlGKCRcl","MOOSPMv3Parser",1680650040,1.65,1.65,3.55,2.76,2.76,3.71,3.71,3.86,3.86,3.71,462.06,125,467.82,22.86,27.75,1.9,27.85,27.85,8.5,22.4,27.86,0.4,5,4.4,27.1,32.2,36.765,99,1,40.594105,-105.075851,1524.168945,7,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:14:02,2023-04-04 23:14:02,2023-04-04 23:14:02,2023-04-04
"50","RM11EPts14","MOOSPMv3Parser",1680650100,2,2,3.6,3.43,3.43,3.78,3.78,4.08,4.08,3.78,517.36,143.53,492.12,26.32,28.23,1.6,28.32,28.33,8.1,22.6,28.34,0.41,4.6,4.2,27.9,32.5,37.096,99,1,40.594101,-105.075851,1524.167969,0,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:15:02,2023-04-04 23:15:02,2023-04-04 23:15:02,2023-04-04
"51","vvI2jDHBJC","MOOSPMv3Parser",1680650160,1.63,1.63,3.61,3.04,3.04,3.78,3.78,3.49,3.49,3.78,450.94,120.9,516.44,25.35,28.23,1.88,28.33,28.34,7.7,23.3,28.34,0.42,4.3,3.8,28.3,33.6,37.565,100,1,40.594135,-105.075882,1505.469971,8,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:16:02,2023-04-04 23:16:02,2023-04-04 23:16:02,2023-04-04
"52","ppwTSiBsPg","MOOSPMv3Parser",1680650220,2.5,2.5,3.84,4.25,4.25,4.02,4.02,4.73,4.73,4.02,558.69,155.48,542.34,33.94,30.05,2.65,30.15,30.16,7.5,23.9,30.17,0.42,4,3.6,28.7,34.1,37.408,100.2,1,40.594135,-105.075882,1505.472046,0,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:17:02,2023-04-04 23:17:02,2023-04-04 23:17:02,2023-04-04
"53","O0A6INTBwn","MOOSPMv3Parser",1680650280,1.5,1.5,3.65,2.84,2.84,3.82,3.82,3.84,3.84,3.82,450.78,120.52,566.9,24.66,28.49,3.14,28.59,28.6,7.2,23.9,28.61,0.43,3.7,3.2,29.7,34.4,37.381,100.1,1,40.594223,-105.076004,1518.973999,7,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:18:02,2023-04-04 23:18:02,2023-04-04 23:18:02,2023-04-04
"54","elxlqq5bhq","MOOSPMv3Parser",1680650340,2.08,2.08,3.96,3.27,3.27,4.16,4.16,4.08,4.08,4.16,565.85,150.02,593.65,21.6,31.05,1.65,31.16,31.17,6.9,24.8,31.18,0.43,3.5,3.1,30,35.4,37.585,100,1,40.594223,-105.076004,1518.974976,0,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:19:02,2023-04-04 23:19:02,2023-04-04 23:19:02,2023-04-04
"55","fDRYLhuLfY","MOOSPMv3Parser",1680650400,2.4,2.4,3.76,5.4,5.4,3.95,3.95,6.02,6.02,3.95,665.46,178.94,619.06,33.5,29.48,3.8,29.58,29.59,6.7,25.2,29.59,0.43,3.2,3,30.2,35.7,37.194,100,1,40.594158,-105.075882,1540.738037,7,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:20:02,2023-04-04 23:20:02,2023-04-04 23:20:02,2023-04-04
"56","KgOXTqO4oC","MOOSPMv3Parser",1680650460,2.96,2.96,3.95,5.62,5.62,4.14,4.14,5.62,5.62,4.14,773.23,203.43,645.64,30.23,30.86,2.3,30.97,30.98,6.5,25.6,30.98,0.43,3,3.1,30.7,35.7,35.96,101.6,1,40.594158,-105.075882,1540.738037,0,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:21:02,2023-04-04 23:21:02,2023-04-04 23:21:02,2023-04-04
"57","rkqepgae4X","MOOSPMv3Parser",1680650520,1.9,1.9,4.42,3.62,3.62,4.64,4.64,4.82,4.82,4.64,567.72,150.72,675.48,31.66,34.64,1.86,34.76,34.76,6.3,26.2,34.77,0.43,2.9,3,30.9,36.2,35.261,101.2,1.6,40.594147,-105.075882,1535.171021,9,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:22:02,2023-04-04 23:22:02,2023-04-04 23:22:02,2023-04-04
"58","ECDWWyHjAF","MOOSPMv3Parser",1680650580,1.59,1.59,3.85,2.43,2.43,4.04,4.04,2.96,2.96,4.04,430.22,121.93,701.43,21.63,30.12,1.44,30.22,30.23,6.2,26.6,30.23,0.43,2.8,3,31.1,36.2,35.804,101,2,40.594147,-105.075882,1535.168945,0,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:23:02,2023-04-04 23:23:02,2023-04-04 23:23:02,2023-04-04
"59","aNY6sBMBOS","MOOSPMv3Parser",1680650640,2.44,2.44,3.68,3.98,3.98,3.87,3.87,4.35,4.35,3.87,614.54,162.44,726.25,20.94,28.81,1.08,28.91,28.92,6,26.6,28.92,0.44,2.7,2.9,31.8,35.4,36.042,100.7,2,40.594162,-105.075882,1521.359985,8,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:24:02,2023-04-04 23:24:02,2023-04-04 23:24:02,2023-04-04
"60","GrQm4ECWp3","MOOSPMv3Parser",1680650700,1.85,1.85,3.51,2.79,2.79,3.84,3.95,3.35,3.35,4.02,466.44,122.42,749.58,20.02,27.32,1.46,27.57,27.61,5.9,27,27.61,0.45,2.6,2.6,32.1,36.5,35.8,100,2,40.594162,-105.075882,1521.360962,0,58,60,1,"e00fce6835b6173deb1a1f49",2023-04-04 23:25:02,2023-04-04 23:25:02,2023-04-04 23:25:02,2023-04-04
