"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","TQR5MH8tAe","MOOSPMv3Parser",1709424001,0,0,0,0,0,0,0,0,0,1,102,28,247169,3,3,0,3,3,12,67,3,1,11,12,72,68,49.834,14,5,36.785385,-119.773178,72.120003,6,600,58,3,"e00fce6856818e5885f65487",2024-03-03 00:00:01,2024-03-03 00:00:01,2024-03-03 00:00:01,2024-03-03
"2","bElFMFY6KI","MOOSPMv3Parser",1709424000,0.02,0.02,0.35,0.04,0.04,0.42,0.46,0.16,0.16,0.48,131.04,31.05,145964.59,3.87,2.68,0.26,2.74,2.75,12.4,68.8,2.75,0.61,10.4,12.7,74.8,66,0.131,18.6,2,36.785282,-119.773216,68.732002,8,600,58,1,"e00fce68e77e43df92405fdb",2024-03-03 00:00:01,2024-03-03 00:00:01,2024-03-03 00:00:01,2024-03-03
"3","bbKwBoPaDl","MOOSPMv3Parser",1709424001,0,0,0,0,0,0,0,0,0,1,53,16,18255,3,2,0,2,2,0,0,2,1,11,12,75,76,33.215,23,2,36.433811,-119.922783,19.671,7,600,58,3,"e00fce6876826e255108c6bd",2024-03-03 00:00:03,2024-03-03 00:00:03,2024-03-03 00:00:03,2024-03-03
"4","mx59VHkLvM","MOOSPMv3Parser",1709424001,0,0,0,0,0,0,1,0,0,1,98,26,92064,3,3,0,3,3,11,68,3,1,11,11,74,74,30.153,22,73,36.785458,-119.773125,68.495003,6,600,58,3,"e00fce68f12da1a0c5de6248",2024-03-03 00:00:03,2024-03-03 00:00:04,2024-03-03 00:00:04,2024-03-03
"5","54NgLFsfOQ","MOOSPMv3Parser",1709424600,0,0,0,0,0,0,1,0,0,1,177,32,10430,3,1,0,2,2,11,73,2,1,11,11,83,82,511.166,181,1,36.634331,-120.382332,27.233,6,599,58,3,"e00fce6835b6173deb1a1f49",2024-03-03 00:09:57,2024-03-03 00:09:57,2024-03-03 00:09:57,2024-03-03
"6","dSCFJwU5k3","MOOSPMv3Parser",1709424600,0,0,0.38,0.06,0.06,0.46,0.52,0.06,0.06,0.54,117.04,27.57,145964.98,3.22,2.95,0.33,3.02,3.04,12.1,68.4,3.04,0.61,9.9,12.1,75.9,66.7,0.194,20.9,2,36.785347,-119.773239,71.176003,9,600,58,1,"e00fce68e77e43df92405fdb",2024-03-03 00:10:01,2024-03-03 00:10:01,2024-03-03 00:10:01,2024-03-03
"7","VyWfNt3otJ","MOOSPMv3Parser",1709424601,0,0,0,0,0,0,1,0,0,1,54,16,18257,3,3,0,3,3,0,0,3,1,11,12,77,77,32.746,47,2,36.433834,-119.922867,11.218,10,600,58,3,"e00fce6876826e255108c6bd",2024-03-03 00:10:03,2024-03-03 00:10:03,2024-03-03 00:10:03,2024-03-03
"8","DFoJe94xFI","MOOSPMv3Parser",1709424601,0,0,1,0,0,1,1,0,0,1,99,26,92067,3,4,0,4,4,11,67,4,1,10,11,75,74,30.258,24,78,36.785458,-119.773125,68.495003,0,600,58,3,"e00fce68f12da1a0c5de6248",2024-03-03 00:10:03,2024-03-03 00:10:04,2024-03-03 00:10:04,2024-03-03
"9","HmXWNGrts3","MOOSPMv3Parser",1709424601,0,0,1,0,0,1,1,0,0,1,130,37,247169,4,4,1,4,4,11,68,4,1,10,11,73,69,51.879,17,5,36.785339,-119.77314,75.397003,7,600,58,3,"e00fce6856818e5885f65487",2024-03-03 00:10:06,2024-03-03 00:10:06,2024-03-03 00:10:06,2024-03-03
"10","DKFhkC8kn5","MOOSPMv3Parser",1709425200,0,0,0,0,0,1,1,0,0,1,209,49,10431,6,2,0,3,3,11,73,3,1,11,11,82,81,511.115,182,1,36.634239,-120.382561,29.042,7,599,58,3,"e00fce6835b6173deb1a1f49",2024-03-03 00:19:57,2024-03-03 00:19:57,2024-03-03 00:19:57,2024-03-03
