"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","qcE0E7rka7","MOOSPMv3Parser",1688688000,3.36,3.36,2.51,4.87,4.87,2.64,2.64,5.2,5.2,2.64,871.49,250.74,123478.98,34.53,19.68,1.28,19.75,19.75,33.4,21.5,19.75,0.37,34.7,37.1,21,20.1,48.702,21.7,1,36.785374,-119.773026,63.257,9,600,58,1,"e00fce6856818e5885f65487",2023-07-06 23:59:59,2023-07-07 00:00:00,2023-07-07 00:00:00,2023-07-07
"2","KPGWUfOvXp","MOOSPMv3Parser",1688688000,3.31,3.31,2.02,4.98,4.98,2.12,2.12,5.29,5.29,2.12,903.08,238.98,57025.95,34.76,15.78,1.79,15.84,15.84,30.5,26.6,15.85,0.39,33.5,35,25.7,24.1,54.527,40.1,1,36.6343,-120.382416,25.410999,12,600,58,1,"e00fce6835b6173deb1a1f49",2023-07-07 00:00:00,2023-07-07 00:00:00,2023-07-07 00:00:00,2023-07-07
"3","xfy37BB6tI","MOOSPMv3Parser",1688688000,2.88,2.88,2.3,4.08,4.08,2.41,2.41,4.22,4.22,2.41,665.28,196.71,1525.13,26.68,17.96,1.47,18.03,18.03,33.8,25,18.03,0.38,34.8,39.6,21.2,18.1,46.561,34.7,1,36.785381,-119.773132,71.042,12,600,58,1,"e00fce682bbf742cd0b6768a",2023-07-07 00:00:02,2023-07-07 00:00:03,2023-07-07 00:00:03,2023-07-07
"4","9cJPZP1aSU","MOOSPMv3Parser",1688688001,4.44,4.44,1.97,6.03,6.03,2.07,2.07,6.27,6.27,2.07,998.04,268.82,552.23,36.66,15.44,1.54,15.5,15.51,33.3,20.7,15.51,0.36,35.1,37.9,20.6,19.7,32.501,3.8,1,36.78537,-119.773079,76.834999,7,600,58,1,"e00fce68e77e43df92405fdb",2023-07-07 00:00:03,2023-07-07 00:00:03,2023-07-07 00:00:03,2023-07-07
"5","bu388HGF4I","MOOSPMv3Parser",1688688001,3.04,3.04,2.78,4.41,4.41,2.92,2.92,4.82,4.82,2.92,647.34,198.89,52415.61,30.73,21.75,1.83,21.83,21.83,0.2,0.2,21.84,0.42,33.2,35.1,27,25.2,43.262,7.2,1,36.433876,-119.922798,29.537001,12,599,58,1,"e00fce6876826e255108c6bd",2023-07-07 00:00:04,2023-07-07 00:00:04,2023-07-07 00:00:04,2023-07-07
"6","UHEKjfhYxJ","MOOSPMv3Parser",1688688000,1.17,1.17,1.51,2.09,2.09,1.58,1.58,2.37,2.37,1.58,449.53,125.69,53022.62,22.43,11.79,1.21,11.84,11.84,35.4,10.4,11.84,0.4,36.9,40.8,11.5,10.6,0.088,119,1,35.613255,-119.689606,42.095001,12,600,58,1,"e00fce68e88237db75a60608",2023-07-07 00:00:04,2023-07-07 00:00:04,2023-07-07 00:00:04,2023-07-07
"7","Z6Rv8wvkxZ","MOOSPMv3Parser",1688688001,4.4,4.03,2.7,6.22,5.96,2.83,2.83,6.54,6.42,2.83,1092.47,309.98,13187.9,40.63,21.16,1.53,21.23,21.24,35.8,22.1,21.24,0.39,36,41.7,24.3,18.3,45.024,172.1,1,36.130222,-120.333847,149.987,8,600,58,1,"e00fce68f12da1a0c5de6248",2023-07-07 00:00:05,2023-07-07 00:00:05,2023-07-07 00:00:05,2023-07-07
"8","0JQqZfqxpZ","MOOSPMv3Parser",1688688600,3.22,3.22,2.54,4.89,4.89,2.66,2.66,5.2,5.2,2.66,835.08,242.5,123495.6,37.4,19.86,1.25,19.94,19.94,33.4,21,19.94,0.36,34.8,37.9,20.1,18.7,47.136,21.8,1,36.785313,-119.773064,68.557999,3,600,58,1,"e00fce6856818e5885f65487",2023-07-07 00:09:59,2023-07-07 00:10:00,2023-07-07 00:10:00,2023-07-07
"9","tRtFYjnTri","MOOSPMv3Parser",1688688600,3.36,3.36,2.16,4.98,4.98,2.27,2.27,5.42,5.42,2.27,917.89,246.8,57040.48,36.1,16.92,2.31,16.98,16.99,30.6,26.1,16.99,0.39,33.4,35.2,25.3,23.3,54.208,37,1,36.634281,-120.382362,16.740999,9,600,58,1,"e00fce6835b6173deb1a1f49",2023-07-07 00:10:00,2023-07-07 00:10:00,2023-07-07 00:10:00,2023-07-07
"10","n0ZbRrcREz","MOOSPMv3Parser",1688688600,2.82,2.82,2.4,3.89,3.89,2.52,2.52,3.99,3.99,2.52,661.21,195.31,1541.51,25.33,18.82,0.89,18.89,18.89,33.9,24.6,18.9,0.38,34.8,39.7,20.7,17.5,46.321,33.5,1,36.785397,-119.77314,55.470001,11,600,58,1,"e00fce682bbf742cd0b6768a",2023-07-07 00:10:02,2023-07-07 00:10:02,2023-07-07 00:10:02,2023-07-07
