"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","TmKDQR2Ldn","MOOSPMv3Parser",1734393600,12,12,7,16,16,7,7,17,17,7,2146,633,2322,90,55,4,55,55,16,60,55,0,16,16,54,54,508.886,80,1,36.785454,-119.773125,67.446999,5,600,58,3,"e00fce6856818e5885f65487",2024-12-17 00:00:01,2024-12-17 00:00:02,2024-12-17 00:00:02,2024-12-17
"2","MSi9pmgy1K","MOOSPMv3Parser",1734393601,3,3,2,4,4,2,2,5,5,2,724,203,343456,26,16,2,16,16,17,38,16,0,15,17,51,45,39.503,95,3277,36.138958,-120.36834,169.705994,9,600,58,3,"e00fce68e28dcbc9a589be10",2024-12-17 00:00:02,2024-12-17 00:00:03,2024-12-17 00:00:03,2024-12-17
"3","nr4mCexAP9","MOOSPMv3Parser",1734393600,26.58,22.56,1.82,29.44,26.85,1.94,1.96,29.67,28.45,1.97,5686.57,1492.5,415581.38,41.57,14.25,1.38,14.33,14.33,16.8,41.2,14.34,0.44,15.2,17,50.3,47.2,25.524,97.4,7,36.138973,-120.36837,175.408997,7,600,58,1,"e00fce68e77e43df92405fdb",2024-12-17 00:00:02,2024-12-17 00:00:03,2024-12-17 00:00:03,2024-12-17
"4","UHqqOizo0e","MOOSPMv3Parser",1734393601,3,3,2,4,4,2,2,4,4,2,741,185,439224,28,17,1,17,17,16,36,17,0,15,17,51,46,516.803,89,13,36.138996,-120.368393,163.613998,0,600,58,3,"e00fce68e739ecbcf9e91965",2024-12-17 00:00:03,2024-12-17 00:00:03,2024-12-17 00:00:03,2024-12-17
"5","CDL4g6mGjh","MOOSPMv3Parser",1734393601,8,8,5,11,11,6,6,13,13,6,1398,428,1679597,59,42,5,42,42,0,0,42,0,16,16,57,56,74.591,31,21,36.433495,-119.923355,14.844,7,600,58,3,"e00fce6876826e255108c6bd",2024-12-17 00:00:04,2024-12-17 00:00:04,2024-12-17 00:00:04,2024-12-17
"6","9aKVg6h6TC","MOOSPMv3Parser",1734394200,12,12,7,16,16,7,7,17,17,7,2095,619,2367,91,51,4,52,52,15,61,52,0,16,16,54,55,509.107,91,1,36.785427,-119.77314,71.352997,6,600,58,3,"e00fce6856818e5885f65487",2024-12-17 00:10:01,2024-12-17 00:10:01,2024-12-17 00:10:01,2024-12-17
"7","fAHD5npMiI","MOOSPMv3Parser",1734394201,3,3,2,5,5,2,2,5,5,2,718,202,343472,30,17,2,17,17,16,39,17,1,15,17,52,46,38.962,86,3277,36.138958,-120.36834,169.705994,0,600,58,3,"e00fce68e28dcbc9a589be10",2024-12-17 00:10:02,2024-12-17 00:10:02,2024-12-17 00:10:02,2024-12-17
"8","rgEF3AmzW9","MOOSPMv3Parser",1734394200,84.18,56.27,1.88,86.65,59.57,1.98,1.99,86.89,64.71,1.99,15333.63,4388.21,415597.38,36.13,14.74,1.37,14.81,14.81,16.4,42.4,14.81,0.42,14.8,16.6,52.1,48.4,25.379,104.6,6.6,36.13905,-120.368355,175.533005,6,600,58,1,"e00fce68e77e43df92405fdb",2024-12-17 00:10:03,2024-12-17 00:10:03,2024-12-17 00:10:03,2024-12-17
"9","whEJgMvX4K","MOOSPMv3Parser",1734394201,3,3,2,5,5,2,2,5,5,2,818,200,439240,30,19,2,19,19,16,37,19,0,15,16,53,48,516.852,76,13,36.138935,-120.368355,186.828995,9,600,58,3,"e00fce68e739ecbcf9e91965",2024-12-17 00:10:03,2024-12-17 00:10:03,2024-12-17 00:10:03,2024-12-17
"10","527ChN58mK","MOOSPMv3Parser",1734394201,8,8,6,12,12,6,6,12,12,6,1424,434,1679661,58,45,4,45,45,0,0,45,0,16,16,58,58,58.674,50,19,36.433487,-119.923309,25.555,7,600,58,3,"e00fce6876826e255108c6bd",2024-12-17 00:10:03,2024-12-17 00:10:04,2024-12-17 00:10:04,2024-12-17
