"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","moos","counter","ver","coreid","published_at","createdAt","updatedAt","date"
"1","8dS8MOTsfZ","MOOSPMv3Parser",1678402801,0,0,0.11,0,0,0.12,0.12,0,0,0.13,11.54,2.55,479.83,0.39,0.83,0.04,0.84,0.84,20.6,37.7,0.84,0.52,0,21.8,0,42.3,0,87,1,47.047554,-122.882149,22.909,6,58,600,1,"e00fce68afb0ec9f5087904a",2023-03-09 23:00:02,2023-03-09 23:00:02,2023-03-09 23:00:02,2023-03-10
"2","QHseVb9O27","MOOSPMv3Parser",1678403401,0,0,0.12,0,0,0.13,0.13,0,0,0.13,10.32,2.49,480.6,0.63,0.89,0.14,0.9,0.9,20.6,37.6,0.9,0.53,0,21.9,0,42.1,0,93.8,1,47.047554,-122.882149,22.906,0,58,600,1,"e00fce68afb0ec9f5087904a",2023-03-09 23:10:02,2023-03-09 23:10:02,2023-03-09 23:10:02,2023-03-10
"3","HO8GQj9Zqb","MOOSPMv3Parser",1678404001,0,0,0.13,0,0,0.15,0.15,0,0,0.16,12.01,3.31,481.52,0.45,1.06,0.11,1.07,1.08,20.5,37.9,1.08,0.54,0,21.8,0,42.5,0,99.2,1,47.047596,-122.881989,60.248001,7,58,600,1,"e00fce68afb0ec9f5087904a",2023-03-09 23:20:02,2023-03-09 23:20:02,2023-03-09 23:20:02,2023-03-10
"4","IysC2L2Vj6","MOOSPMv3Parser",1678404601,0,0,0.14,0,0,0.15,0.16,0,0,0.16,21.65,6.23,482.48,0.55,1.12,0.18,1.13,1.13,20.5,38,1.13,0.54,0,21.8,0,42.6,0,103.6,1,47.047657,-122.882172,-2.855,6,58,600,1,"e00fce68afb0ec9f5087904a",2023-03-09 23:30:02,2023-03-09 23:30:02,2023-03-09 23:30:02,2023-03-10
"5","fvu0hO52lV","MOOSPMv3Parser",1678405201,0,0,0.12,0,0,0.13,0.14,0,0,0.14,14.88,3.56,483.32,0.58,0.96,0.05,0.97,0.97,20.6,38,0.97,0.54,0,21.8,0,42.7,0,109.7,1,47.047482,-122.882042,33.053001,7,58,600,1,"e00fce68afb0ec9f5087904a",2023-03-09 23:40:02,2023-03-09 23:40:02,2023-03-09 23:40:02,2023-03-10
"6","kEcss4FT1i","MOOSPMv3Parser",1678405801,0,0,0.12,0,0,0.12,0.13,0,0,0.13,19.44,4.78,484.08,0.76,0.88,0.17,0.89,0.89,20.7,37.7,0.89,0.54,0,21.9,0,42.3,0.001,110.4,1,47.047516,-122.882088,37.936001,5,58,600,1,"e00fce68afb0ec9f5087904a",2023-03-09 23:50:02,2023-03-09 23:50:02,2023-03-09 23:50:02,2023-03-10
"7","KT6g84fsPb","MOOSPMv3Parser",1678412400,0,0,0.19,0.03,0.03,0.24,0.29,0.03,0.03,0.3,11.87,3.54,1.2,0.89,1.45,0.16,1.51,1.52,18.5,42.4,1.52,0.63,0,19.9,0,45.5,0,80.9,0.9,47.047623,-122.882065,46.59,8,58,506,1,"e00fce68afb0ec9f5087904a",2023-03-10 01:40:02,2023-03-10 01:40:02,2023-03-10 01:40:02,2023-03-10
"8","32BxYeqL3H","MOOSPMv3Parser",1678413000,0.03,0.03,0.2,0.03,0.03,0.27,0.31,0.03,0.03,0.33,26.87,7.82,2.27,1.22,1.54,0.01,1.6,1.61,19.4,40.4,1.61,0.67,0,20.6,0,44.1,0,100.1,1,47.0476,-122.882149,29.806999,5,58,600,1,"e00fce68afb0ec9f5087904a",2023-03-10 01:50:02,2023-03-10 01:50:02,2023-03-10 01:50:02,2023-03-10
"9","EC1IVCjllV","MOOSPMv3Parser",1678413600,0,0,0.16,0,0,0.23,0.27,0,0,0.29,17.27,4.91,3.27,0.96,1.24,0.08,1.3,1.31,19.9,38.9,1.32,0.69,0,21,0,43.3,0,100.5,1,47.04755,-122.882111,35.985001,8,58,600,1,"e00fce68afb0ec9f5087904a",2023-03-10 02:00:02,2023-03-10 02:00:02,2023-03-10 02:00:02,2023-03-10
"10","xVNzru5hLR","MOOSPMv3Parser",1678414200,0,0,0.15,0,0,0.19,0.22,0,0,0.24,17.99,4.59,4.14,0.78,1.07,0.09,1.12,1.13,20,38.2,1.13,0.66,0,21.2,0,42.5,0,101.1,1,47.047539,-122.88208,32.950001,5,58,600,1,"e00fce68afb0ec9f5087904a",2023-03-10 02:10:02,2023-03-10 02:10:02,2023-03-10 02:10:02,2023-03-10
