"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","moos","counter","ver","coreid","published_at","createdAt","updatedAt","date"
"11","rEtuomBAaP","MOOSPMv3Parser",1682041201,1,1,1.21,1.43,1.43,1.28,1.28,1.67,1.67,1.28,409.45,94.38,462.81,10.39,9.48,0.87,9.52,9.52,8.2,21.2,9.52,0.44,5.4,6.9,24.1,21.5,37.382,84.9,2,40.594177,-105.075691,1537.155029,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 01:40:02,2023-04-21 01:40:02,2023-04-21 01:40:02,2023-04-21
"12","R94fJub1m2","MOOSPMv3Parser",1682041801,0.86,0.86,1.31,1.44,1.44,1.38,1.39,1.55,1.55,1.39,356.05,88.11,472.41,10.77,10.25,0.92,10.29,10.3,7.7,21.4,10.3,0.46,5.3,6.4,23.9,21.8,37.555,78,2.6,40.59407,-105.075722,1499.526978,6,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-21 01:50:02,2023-04-21 01:50:02,2023-04-21 01:50:02,2023-04-21
"13","O3zOcIUfYD","MOOSPMv3Parser",1682042401,0.91,0.91,1.35,1.58,1.58,1.43,1.45,1.9,1.9,1.45,350.07,89.96,480.74,12.9,10.61,1.51,10.65,10.66,7.4,21.9,10.66,0.46,4.9,6.1,24.8,22.6,37.199,79.1,3,40.594208,-105.075645,1540.854004,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 02:00:02,2023-04-21 02:00:02,2023-04-21 02:00:02,2023-04-21
"14","X1P3FAMEP5","MOOSPMv3Parser",1682043001,0.99,0.99,1.49,1.59,1.59,1.58,1.6,1.9,1.9,1.6,356.65,92.84,491.58,14.57,11.67,1.06,11.73,11.74,7.2,22.4,11.74,0.46,4.7,5.8,25.4,23.2,36.891,98.9,3,40.59404,-105.075584,1513.453003,5,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-21 02:10:02,2023-04-21 02:10:02,2023-04-21 02:10:02,2023-04-21
"15","us8Tde92ga","MOOSPMv3Parser",1682043601,1.09,1.09,1.54,1.71,1.71,1.63,1.65,1.9,1.9,1.66,359.13,93.96,501.91,13.7,12.02,1.11,12.08,12.09,6.9,22.5,12.09,0.47,4.6,5.5,25.1,23.1,37.122,111.3,3.3,40.594006,-105.075462,1573.795044,6,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-21 02:20:02,2023-04-21 02:20:02,2023-04-21 02:20:02,2023-04-21
"16","0E7kHHbwg9","MOOSPMv3Parser",1682044201,1.03,1.03,1.59,1.89,1.89,1.69,1.71,2.1,2.1,1.72,380.38,97.54,511.78,14.54,12.46,1.49,12.53,12.53,6.8,22.6,12.54,0.48,4.6,5.3,25.4,23.7,37.636,78.4,4,40.594097,-105.075706,1547.374023,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 02:30:02,2023-04-21 02:30:02,2023-04-21 02:30:02,2023-04-21
"17","TLuCXx0RDb","MOOSPMv3Parser",1682044801,1.12,1.12,1.77,1.8,1.8,1.88,1.89,2.09,2.09,1.9,374.78,98.92,523.67,15.2,13.83,1.21,13.9,13.9,6.7,22.6,13.91,0.47,4.5,5.2,24.8,23.3,37.45,76.7,4,40.594028,-105.075752,1491.108032,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 02:40:02,2023-04-21 02:40:02,2023-04-21 02:40:02,2023-04-21
"18","wWGzqbIPa0","MOOSPMv3Parser",1682045401,1.21,1.21,1.98,1.9,1.9,2.09,2.11,2.19,2.19,2.12,376.54,101.52,537,16.53,15.5,1.2,15.58,15.58,6.7,22.7,15.59,0.47,4.8,5.1,24.9,23.7,37.965,70.2,4.9,40.594028,-105.075752,1491.113037,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 02:50:01,2023-04-21 02:50:02,2023-04-21 02:50:02,2023-04-21
"19","pDCf68HqQt","MOOSPMv3Parser",1682046001,1.39,1.39,1.82,2.15,2.15,1.92,1.93,2.51,2.51,1.94,399.22,109.57,549.27,16.68,14.26,1.41,14.32,14.33,6.7,22.7,14.33,0.47,4.6,5.1,25.1,23.7,37.842,72.6,5,40.594131,-105.075874,1524.498047,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 03:00:02,2023-04-21 03:00:02,2023-04-21 03:00:02,2023-04-21
"20","VF1OWhPgce","MOOSPMv3Parser",1682046601,1.6,1.6,1.97,2.53,2.53,2.08,2.1,2.98,2.98,2.1,436.59,120.64,562.53,19.68,15.41,1.53,15.47,15.48,6.6,22.9,15.48,0.47,4.6,5,25.1,24,37.496,83.2,5,40.594109,-105.07589,1518.72998,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 03:10:02,2023-04-21 03:10:02,2023-04-21 03:10:02,2023-04-21
"21","MGwNGgyUoM","MOOSPMv3Parser",1682047201,1.52,1.52,1.99,2.45,2.45,2.09,2.1,2.71,2.71,2.11,422.34,115.76,576.86,18.79,15.56,1.58,15.62,15.63,6.7,22.8,15.63,0.45,4.7,5,25.1,24,37.938,69.4,5,40.594112,-105.075874,1517.637939,7,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-21 03:20:02,2023-04-21 03:20:02,2023-04-21 03:20:02,2023-04-21
"22","RjZrtvKjmn","MOOSPMv3Parser",1682047801,1.42,1.42,2.05,2.32,2.32,2.16,2.17,2.62,2.62,2.17,413.66,114.11,590.68,19.56,16.07,1.38,16.13,16.13,6.7,22.8,16.14,0.45,4.4,5,25.1,23.7,37.299,89,5,40.594219,-105.075966,1517.041016,7,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-21 03:30:02,2023-04-21 03:30:02,2023-04-21 03:30:02,2023-04-21
"23","JI20cUQzJt","MOOSPMv3Parser",1682048401,1.33,1.33,2.06,2.1,2.1,2.17,2.17,2.51,2.51,2.18,409.9,108.22,604.58,15.96,16.15,1.69,16.21,16.22,6.6,23.2,16.22,0.44,4.5,4.9,25.6,24.2,37.389,92.3,5,40.594124,-105.075897,1530.85498,6,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-21 03:40:02,2023-04-21 03:40:02,2023-04-21 03:40:02,2023-04-21
"24","VHbZNLlkyk","MOOSPMv3Parser",1682049001,1.16,1.16,2.03,2.12,2.12,2.13,2.13,2.72,2.72,2.13,425.51,108.67,617.29,17.02,15.91,1.72,15.97,15.97,6.5,22.5,15.97,0.43,4.6,4.9,23.9,22.9,36.862,94.5,5,40.594093,-105.075897,1546.921997,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 03:50:01,2023-04-21 03:50:02,2023-04-21 03:50:02,2023-04-21
"25","8rhhKXlRjf","MOOSPMv3Parser",1682049601,1.45,1.45,2.16,2.29,2.29,2.27,2.27,2.73,2.73,2.27,449.24,114,631.83,19.87,16.89,1.57,16.95,16.95,6.6,22.5,16.96,0.44,4.5,4.9,24.4,23.3,36.755,95.4,5,40.594131,-105.07592,1503.140991,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 04:00:02,2023-04-21 04:00:02,2023-04-21 04:00:02,2023-04-21
"26","kEvoe2GAF9","MOOSPMv3Parser",1682050201,1.36,1.36,2.09,2.16,2.16,2.2,2.21,2.44,2.44,2.21,443.4,112.49,645.88,15.66,16.32,1.63,16.38,16.39,6.6,22.4,16.4,0.46,4.3,5,24.5,23.1,36.853,106.2,4.2,40.594193,-105.075714,1463.696045,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 04:10:02,2023-04-21 04:10:02,2023-04-21 04:10:02,2023-04-21
"27","zWHJYu9K6Y","MOOSPMv3Parser",1682050801,1.4,1.4,2.05,2.27,2.27,2.16,2.17,2.58,2.58,2.17,449.1,113.6,659.67,17.23,16.03,1.63,16.09,16.1,6.4,22.4,16.1,0.45,4.3,4.9,24.5,23.1,36.904,102.3,4,40.594162,-105.075989,1601.392944,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 04:20:01,2023-04-21 04:20:02,2023-04-21 04:20:02,2023-04-21
"28","CKSk6E6PYc","MOOSPMv3Parser",1682051401,1.12,1.12,1.89,1.81,1.81,1.99,1.99,2.06,2.06,2,385.44,96.82,672.39,14.41,14.78,1.58,14.84,14.84,6.4,22.5,14.85,0.45,4.4,4.8,24.8,23.6,37.561,80.5,4,40.594162,-105.075989,1601.397949,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 04:30:01,2023-04-21 04:30:02,2023-04-21 04:30:02,2023-04-21
"29","oPTrAkqkTf","MOOSPMv3Parser",1682052001,1.45,1.45,1.95,2.29,2.29,2.05,2.05,2.53,2.53,2.05,447.43,117.01,685.52,16.68,15.24,1.32,15.3,15.3,6.4,22.8,15.31,0.44,4.4,4.8,25,23.8,37.336,79.6,4,40.594101,-105.07579,1522.203979,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 04:40:02,2023-04-21 04:40:02,2023-04-21 04:40:02,2023-04-21
"30","hhJmtwGTZl","MOOSPMv3Parser",1682052601,1.34,1.34,1.82,2.21,2.21,1.91,1.91,2.54,2.54,1.91,446.25,115.05,698.93,16.2,14.24,1.79,14.29,14.29,6.3,23.2,14.29,0.44,4.3,4.7,25.2,24.1,37.389,79.4,4,40.593967,-105.075737,1541.621948,5,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-21 04:50:01,2023-04-21 04:50:02,2023-04-21 04:50:02,2023-04-21
"31","UWTqDpMFG7","MOOSPMv3Parser",1682053201,1.4,1.4,1.91,2.37,2.37,2.01,2.02,2.72,2.72,2.02,427.41,113.32,710.65,18.41,14.97,1.95,15.03,15.03,6.4,23,15.04,0.45,4.4,4.7,24.9,23.9,36.913,88.6,4.6,40.593784,-105.075668,1505.20105,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 05:00:01,2023-04-21 05:00:02,2023-04-21 05:00:02,2023-04-21
"32","H7eKfoid9A","MOOSPMv3Parser",1682053801,1.54,1.54,1.85,2.18,2.18,1.96,1.97,2.56,2.56,1.97,433.14,114.74,723.14,16.42,14.51,1.44,14.57,14.58,6.3,23,14.58,0.46,4.2,4.7,25.1,23.8,37.667,81.4,5,40.593876,-105.075615,1522.053955,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 05:10:02,2023-04-21 05:10:02,2023-04-21 05:10:02,2023-04-21
"33","PHgnGiJjTl","MOOSPMv3Parser",1682054401,1.36,1.36,1.92,1.98,1.98,2.02,2.03,2.23,2.23,2.04,407.47,106.54,736.06,14.59,15.02,0.99,15.08,15.09,6.4,23.5,15.09,0.46,4.3,4.7,26.2,25,37.696,78,5,40.594055,-105.07579,1523.801025,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 05:20:01,2023-04-21 05:20:02,2023-04-21 05:20:02,2023-04-21
"34","B8pQouR7At","MOOSPMv3Parser",1682055001,1.26,1.26,1.67,1.97,1.97,1.76,1.78,2.16,2.16,1.78,410.89,106.56,747.25,14.6,13.02,1.06,13.08,13.09,6.3,24.4,13.09,0.47,4.2,4.7,27.1,25.8,37.363,87.3,5,40.594265,-105.075684,1532.631958,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 05:30:01,2023-04-21 05:30:02,2023-04-21 05:30:02,2023-04-21
"35","JeGOUCqyGu","MOOSPMv3Parser",1682055601,1.2,1.2,1.71,2,2,1.8,1.81,2.27,2.27,1.82,398.01,105.28,758.74,14.55,13.35,1.42,13.4,13.41,6.3,24.6,13.41,0.46,4.3,4.6,27.1,26.1,37.325,78.3,5,40.594139,-105.075783,1512.52002,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 05:40:01,2023-04-21 05:40:02,2023-04-21 05:40:02,2023-04-21
"36","OZlY0gmcUZ","MOOSPMv3Parser",1682056201,1.34,1.34,1.78,2.11,2.11,1.89,1.91,2.49,2.49,1.92,411.65,111.12,770.69,16.59,13.91,1.46,13.98,13.99,6.3,24.7,13.99,0.47,4.2,4.6,27.5,26.3,37.318,76.9,5,40.594131,-105.075729,1525.973999,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 05:50:01,2023-04-21 05:50:02,2023-04-21 05:50:02,2023-04-21
"37","fiA9pEH9VB","MOOSPMv3Parser",1682056801,1.17,1.17,1.74,1.99,1.99,1.83,1.85,2.19,2.19,1.85,388.91,104.91,782.38,14.64,13.6,1.22,13.66,13.66,6.3,25,13.66,0.45,4,4.6,28.2,26.8,37.414,77.1,5,40.594143,-105.075806,1531.874023,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 06:00:02,2023-04-21 06:00:02,2023-04-21 06:00:02,2023-04-21
"38","JgFWrPsblN","MOOSPMv3Parser",1682057401,1.27,1.27,1.77,2.17,2.17,1.87,1.88,2.62,2.62,1.88,405.19,109.94,794.32,16.91,13.88,1.81,13.93,13.94,6.3,25.6,13.94,0.45,3.9,4.6,29.2,27.5,37.254,83.9,5,40.594166,-105.075859,1517.927979,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 06:10:01,2023-04-21 06:10:02,2023-04-21 06:10:02,2023-04-21
"39","IBt70TA5As","MOOSPMv3Parser",1682058001,1.23,1.23,1.77,1.9,1.9,1.86,1.87,2.2,2.2,1.87,389.1,104.69,806.2,15.12,13.81,1.02,13.86,13.87,6.2,26,13.87,0.45,3.8,4.5,29.6,27.9,37.119,87.4,5,40.594166,-105.075859,1517.921997,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 06:20:01,2023-04-21 06:20:02,2023-04-21 06:20:02,2023-04-21
"40","9IKuuUBcU4","MOOSPMv3Parser",1682058600,1.26,1.26,1.75,1.94,1.94,1.84,1.85,2.17,2.17,1.85,393.41,108.19,819.36,16.14,13.72,0.81,13.76,13.77,6.1,25.9,13.77,0.44,3.7,4.4,29.3,27.5,37.039,89.1,5,40.594158,-105.075584,1515.654053,7,58,599,1,"e00fce6835b6173deb1a1f49",2023-04-21 06:30:01,2023-04-21 06:30:01,2023-04-21 06:30:01,2023-04-21
"41","nu6GnVgaFp","MOOSPMv3Parser",1682059200,1.41,1.41,1.92,2.05,2.05,2.02,2.02,2.25,2.25,2.02,419.79,112.54,830.95,15.4,15.04,1.07,15.1,15.1,6.1,26.6,15.1,0.44,3.6,4.4,30.7,28.7,36.633,101.6,5,40.594219,-105.075798,1552.562012,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 06:40:01,2023-04-21 06:40:01,2023-04-21 06:40:01,2023-04-21
"42","A8udzpcHVB","MOOSPMv3Parser",1682059800,1.38,1.38,1.76,2.41,2.41,1.85,1.85,2.54,2.54,1.85,407.66,113.04,842.83,19.65,13.79,1.2,13.84,13.85,6.1,26.8,13.85,0.44,3.5,4.4,31,28.9,36.603,105,4.6,40.594273,-105.075897,1572.671021,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 06:50:01,2023-04-21 06:50:01,2023-04-21 06:50:01,2023-04-21
"43","HSpLGjGdKy","MOOSPMv3Parser",1682060400,1.46,1.46,1.9,2.31,2.31,2,2,2.63,2.63,2.01,428.4,116.93,855.6,17.6,14.83,1.29,14.89,14.9,6,27.1,14.9,0.45,3.3,4.3,31.7,29.2,36.575,99.6,4,40.594326,-105.076004,1608.218994,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 07:00:01,2023-04-21 07:00:01,2023-04-21 07:00:01,2023-04-21
"44","7FD8x0MRLr","MOOSPMv3Parser",1682061000,1.72,1.72,1.99,2.39,2.39,2.1,2.1,2.68,2.68,2.1,479.39,125.61,869.04,15.87,15.6,0.9,15.66,15.67,5.8,27.7,15.67,0.44,2.9,4.1,33.3,30,35.777,129.8,4,40.594296,-105.075928,1594.427002,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 07:10:01,2023-04-21 07:10:01,2023-04-21 07:10:01,2023-04-21
"45","F44FsyO4Kp","MOOSPMv3Parser",1682061600,1.74,1.74,2.05,2.66,2.66,2.15,2.16,3.03,3.03,2.16,496.98,129.61,882.86,18.47,16.04,1.42,16.1,16.11,5.6,28.2,16.11,0.44,2.5,3.9,34.4,30.7,35.263,155.5,4,40.594128,-105.075912,1533.769043,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 07:20:00,2023-04-21 07:20:01,2023-04-21 07:20:01,2023-04-21
"46","aDiIQtER3a","MOOSPMv3Parser",1682062200,1.73,1.73,1.98,2.41,2.41,2.08,2.08,2.61,2.61,2.08,478.93,127.29,896.22,16.99,15.51,1.14,15.57,15.57,5.3,29,15.57,0.43,2.3,3.6,35.3,31.7,35.298,158.8,4,40.594257,-105.07576,1549.713013,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 07:30:01,2023-04-21 07:30:01,2023-04-21 07:30:01,2023-04-21
"47","eOWS5mTnsZ","MOOSPMv3Parser",1682062800,1.69,1.69,1.96,2.57,2.57,2.05,2.05,2.87,2.87,2.05,466.99,126.02,909.43,17.07,15.33,1.55,15.38,15.39,5.1,30.3,15.39,0.43,2.6,3.3,36.1,33.4,35.824,127.4,4,40.594082,-105.075844,1519.921021,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 07:40:01,2023-04-21 07:40:01,2023-04-21 07:40:01,2023-04-21
"48","2L2rWJ7MU6","MOOSPMv3Parser",1682063400,1.6,1.6,1.9,2.53,2.53,1.99,1.99,2.77,2.77,1.99,463.78,123.77,922.27,17.54,14.9,1.38,14.96,14.96,5.1,31,14.96,0.43,2.4,3.2,37.2,34.4,35.734,125.2,4,40.594135,-105.075912,1542.313965,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 07:50:00,2023-04-21 07:50:01,2023-04-21 07:50:01,2023-04-21
"49","HT8hKtFT6W","MOOSPMv3Parser",1682064000,1.69,1.69,2,2.68,2.68,2.11,2.12,2.85,2.85,2.12,482.52,128.96,935.71,19.18,15.63,1.47,15.69,15.7,4.9,31.7,15.7,0.45,2.3,3,37.9,35.2,35.357,122.6,4,40.594135,-105.075912,1542.314941,0,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 08:00:00,2023-04-21 08:00:01,2023-04-21 08:00:01,2023-04-21
"50","JQsnWx1AMI","MOOSPMv3Parser",1682064600,1.61,1.61,2.07,2.61,2.61,2.19,2.21,2.86,2.86,2.21,458.56,123.11,949.63,20.71,16.18,1.26,16.26,16.27,4.9,31.8,16.27,0.45,2.2,2.9,37.6,34.9,35.229,125.8,4,40.594078,-105.07589,1520.277954,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 08:10:01,2023-04-21 08:10:01,2023-04-21 08:10:01,2023-04-21
"51","auaVvkZN9V","MOOSPMv3Parser",1682065200,1.89,1.89,2.06,2.71,2.71,2.16,2.17,3.14,3.14,2.17,496.82,134.26,963.48,18.8,16.09,1.52,16.15,16.15,4.8,31.7,16.15,0.44,2,2.8,37.7,34.8,35.251,124.6,4,40.594131,-105.075829,1518.80896,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 08:20:01,2023-04-21 08:20:01,2023-04-21 08:20:01,2023-04-21
"52","c9a6funoB3","MOOSPMv3Parser",1682065800,1.87,1.87,2.14,2.93,2.93,2.24,2.24,3.4,3.4,2.24,508.98,136.37,977.9,20.43,16.74,2.05,16.79,16.8,4.7,31.8,16.8,0.43,1.8,2.6,37.8,34.8,35.151,117.3,4,40.59417,-105.076019,1548.167969,9,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 08:30:01,2023-04-21 08:30:01,2023-04-21 08:30:01,2023-04-21
"53","Oez0fbGJFR","MOOSPMv3Parser",1682066400,2.35,2.35,2.07,3.18,3.18,2.18,2.18,3.75,3.75,2.19,630.55,163.64,991.85,17.36,16.19,1.55,16.26,16.26,4.6,31.9,16.27,0.43,1.8,2.5,37.6,34.8,35.078,115.8,4,40.594177,-105.075706,1500.839966,6,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 08:40:00,2023-04-21 08:40:01,2023-04-21 08:40:01,2023-04-21
"54","XJe8T8D8N0","MOOSPMv3Parser",1682067000,2.19,2.19,2.02,3.1,3.1,2.15,2.16,3.35,3.35,2.18,625.39,158.73,1005.45,18.46,15.82,1.09,15.9,15.91,4.6,31,15.91,0.45,1.8,2.5,36.2,33.7,35.454,108.6,4,40.594254,-105.076035,1578.469971,7,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 08:50:00,2023-04-21 08:50:01,2023-04-21 08:50:01,2023-04-21
"55","JiG0qvHra5","MOOSPMv3Parser",1682067600,2.41,2.41,2.15,3.22,3.22,2.26,2.26,3.42,3.42,2.26,647.37,166.04,1019.98,18.87,16.87,1.1,16.92,16.93,4.5,30.9,16.93,0.43,1.6,2.4,36.4,33.7,35.154,128.6,4,40.594063,-105.075623,1513.352051,5,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 09:00:00,2023-04-21 09:00:01,2023-04-21 09:00:01,2023-04-21
"56","0OJ9gvL584","MOOSPMv3Parser",1682068200,3.29,3.29,2.05,4.34,4.34,2.16,2.17,4.66,4.66,2.17,863.24,216.8,1033.83,18.73,16.09,1.23,16.15,16.15,4.4,31.4,16.16,0.44,1.6,2.3,36.9,34.2,34.517,151.6,4,40.594135,-105.07579,1504.839966,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 09:10:00,2023-04-21 09:10:01,2023-04-21 09:10:01,2023-04-21
"57","oGhvtSJJ93","MOOSPMv3Parser",1682068800,6.86,6.86,2.05,7.63,7.63,2.18,2.2,8.15,8.15,2.21,1513.86,374.5,1047.58,17.87,16.01,1.63,16.09,16.1,4.3,31.2,16.11,0.45,1.6,2.2,36.3,34,35.286,113.9,4,40.5942,-105.075768,1517.311035,8,58,600,1,"e00fce6835b6173deb1a1f49",2023-04-21 09:20:00,2023-04-21 09:20:01,2023-04-21 09:20:01,2023-04-21
