"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","uHMYdjCFII","MOOSPMv3Parser",1746230401,3,3,3,5,5,3,3,6,6,3,768,221,103167,34,22,1,23,23,30,19,23,0,32,34,27,26,510.996,8,1,36.785339,-119.77314,76.091003,0,600,58,3,"e00fce6856818e5885f65487",2025-05-03 00:00:01,2025-05-03 00:00:02,2025-05-03 00:00:02,2025-05-03
"2","ocH3oPT9lK","MOOSPMv3Parser",1746230400,2,2,2,3,3,2,2,3,3,2,662,172,10962,27,14,2,14,14,32,12,14,0,38,37,15,19,510.939,31,1,36.139061,-120.368362,162.011993,8,600,58,3,"e00fce6835b6173deb1a1f49",2025-05-03 00:00:02,2025-05-03 00:00:02,2025-05-03 00:00:02,2025-05-03
"3","I2m0iFECTW","MOOSPMv3Parser",1746230401,1.83,1.83,6553.5,2.67,2.67,6553.5,6553.5,2.86,2.86,6553.5,452.22,134.1,254789.09,18.63,6553.5,1.25,6553.5,6553.5,30.5,14.9,6553.5,65.54,0,327.7,0,655.3,55.884,6553.5,6553.5,0,0,0,0,590,58,1,"e00fce682bbf742cd0b6768a",2025-05-03 00:00:02,2025-05-03 00:00:03,2025-05-03 00:00:03,2025-05-03
"4","MCi8QRfgRM","MOOSPMv3Parser",1746230400,2,2,6554,3,3,6554,6554,3,3,6554,283,257,282986,14,6554,1,6554,6554,33,18,6554,66,0,328,0,655,0.402,6554,6554,0,0,0,0,590,58,3,"e00fce68b74b750aa2a7da46",2025-05-03 00:00:03,2025-05-03 00:00:03,2025-05-03 00:00:03,2025-05-03
"5","rDtv4WYeDH","MOOSPMv3Parser",1746230401,1,1,2,3,3,2,2,3,3,2,612,154,674,29,16,2,16,16,32,8,16,0,33,38,20,18,513.443,9,1,36.139004,-120.368378,182.158997,7,600,58,3,"e00fce68e739ecbcf9e91965",2025-05-03 00:00:03,2025-05-03 00:00:04,2025-05-03 00:00:04,2025-05-03
"6","9Njw3UXB08","MOOSPMv3Parser",1746230401,2,2,2,3,3,2,2,3,3,2,562,139,18529,22,16,1,17,17,32,11,17,0,33,37,19,18,511.713,28,1,36.138935,-120.36834,188.177994,5,599,58,3,"e00fce68e88237db75a60608",2025-05-03 00:00:04,2025-05-03 00:00:04,2025-05-03 00:00:04,2025-05-03
"7","icixssJcVA","MOOSPMv3Parser",1746230401,2,2,2,3,3,2,2,3,3,2,442,136,148581,24,17,2,18,18,0,0,18,0,31,32,22,24,134.458,42,4,36.138851,-120.368294,164.130005,5,600,58,3,"e00fce6876826e255108c6bd",2025-05-03 00:00:04,2025-05-03 00:00:04,2025-05-03 00:00:04,2025-05-03
"8","YCCcV9xb62","MOOSPMv3Parser",1746231001,4,4,3,5,5,3,3,6,6,3,772,224,103184,35,20,2,21,21,30,20,21,1,31,34,27,27,511.035,7,1,36.785366,-119.773094,71.623001,7,600,58,3,"e00fce6856818e5885f65487",2025-05-03 00:10:01,2025-05-03 00:10:02,2025-05-03 00:10:02,2025-05-03
"9","HwmD6VldgO","MOOSPMv3Parser",1746231000,1,1,2,2,2,2,2,3,3,2,618,158,10975,20,15,2,15,15,32,12,15,0,38,36,16,19,510.846,27,1,36.139053,-120.368355,168.542007,5,600,58,3,"e00fce6835b6173deb1a1f49",2025-05-03 00:10:02,2025-05-03 00:10:02,2025-05-03 00:10:02,2025-05-03
"10","gd49cZRhx9","MOOSPMv3Parser",1746231001,1.73,1.73,6553.5,2.61,2.61,6553.5,6553.5,2.82,2.82,6553.5,473.04,140.11,261349.09,18.44,6553.5,1.13,6553.5,6553.5,30.2,15.5,6553.5,65.54,0,327.7,0,655.3,55.381,6553.5,6553.5,0,0,0,0,590,58,1,"e00fce682bbf742cd0b6768a",2025-05-03 00:10:02,2025-05-03 00:10:03,2025-05-03 00:10:03,2025-05-03
