"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","KSTP5l5aQZ","MOOSPMv3Parser",1741564800,1,1,1,1,1,1,1,1,1,1,467,118,68858,15,8,1,8,8,26,12,8,0,24,29,27,23,514.566,22,1,36.139004,-120.368401,176.807999,8,600,58,3,"e00fce68e739ecbcf9e91965",2025-03-10 00:00:02,2025-03-10 00:00:03,2025-03-10 00:00:03,2025-03-10
"2","zxyCkeMU9B","MOOSPMv3Parser",1741564800,2,2,1,2,2,1,1,3,3,1,485,141,29544,14,10,1,11,11,25,9,11,0,26,29,18,18,510.652,15,4,36.785397,-119.773117,74.311996,7,599,58,3,"e00fce6856818e5885f65487",2025-03-10 00:00:02,2025-03-10 00:00:03,2025-03-10 00:00:03,2025-03-10
"3","c6rKTOlLnI","MOOSPMv3Parser",1741564800,1.63,1.63,0.95,2.15,2.15,0.99,0.99,2.3,2.3,0.99,675.01,142.09,5132.91,13.13,7.42,0.54,7.45,7.45,23.3,18.7,7.45,0.4,24.2,25.5,27.1,27.9,51.523,35,5,36.139103,-120.36834,171.473999,7,600,58,1,"e00fce68e77e43df92405fdb",2025-03-10 00:00:02,2025-03-10 00:00:03,2025-03-10 00:00:03,2025-03-10
"4","bV5qbGZgHx","MOOSPMv3Parser",1741564800,1,1,1,1,1,1,1,2,2,1,302,90,31103,13,9,1,9,9,0,0,9,0,22,23,29,31,135.24,37,6,36.138824,-120.368317,197.266998,8,600,58,3,"e00fce6876826e255108c6bd",2025-03-10 00:00:03,2025-03-10 00:00:04,2025-03-10 00:00:04,2025-03-10
"5","VhvJkykZdb","MOOSPMv3Parser",1741564800,1,1,1,2,2,1,1,2,2,1,450,115,6844,13,9,1,9,9,26,15,9,0,24,29,27,23,39.639,66,2,36.138935,-120.368301,179.781998,5,600,58,3,"e00fce68e88237db75a60608",2025-03-10 00:00:03,2025-03-10 00:00:04,2025-03-10 00:00:04,2025-03-10
"6","JnPN9AMf8t","MOOSPMv3Parser",1741564801,1,1,1,2,2,1,1,2,2,1,447,114,198,13,6,1,6,6,26,14,6,0,24,29,27,23,0.018,200,1,36.138885,-120.368401,195.156998,6,600,58,3,"e00fce6808784ceaf209f949",2025-03-10 00:00:03,2025-03-10 00:00:04,2025-03-10 00:00:04,2025-03-10
"7","tyAeZD2VRp","MOOSPMv3Parser",1741564801,1,1,1,2,2,1,1,2,2,1,503,137,70960,12,8,0,8,8,25,18,8,0,24,29,28,23,51.892,48,1,36.138981,-120.36837,183.214005,7,600,58,3,"e00fce68f12da1a0c5de6248",2025-03-10 00:00:03,2025-03-10 00:00:04,2025-03-10 00:00:04,2025-03-10
"8","06uTjBvvqf","MOOSPMv3Parser",1741564800,1,1,1,2,2,1,1,2,2,1,426,118,6006,12,8,1,8,8,26,15,8,0,24,29,27,23,512.694,41,3277,36.139023,-120.368423,176.309006,7,600,58,3,"e00fce68e28dcbc9a589be10",2025-03-10 00:00:03,2025-03-10 00:00:04,2025-03-10 00:00:04,2025-03-10
"9","KvfLPOAdD8","MOOSPMv3Parser",1741565400,2,2,1,2,2,1,1,2,2,1,486,141,29504,16,11,0,11,11,25,9,11,0,25,28,18,18,510.623,18,4,36.785389,-119.773125,62.967999,8,600,58,3,"e00fce6856818e5885f65487",2025-03-10 00:10:02,2025-03-10 00:10:02,2025-03-10 00:10:02,2025-03-10
"10","9GZPGR4Mkh","MOOSPMv3Parser",1741565400,2,2,2,3,3,2,2,3,3,2,634,167,68872,25,16,2,16,16,26,12,16,0,23,29,26,22,514.44,25,1,36.139,-120.36837,176.759995,8,600,58,3,"e00fce68e739ecbcf9e91965",2025-03-10 00:10:02,2025-03-10 00:10:02,2025-03-10 00:10:02,2025-03-10
"11","hcVo5HS0Du","MOOSPMv3Parser",1741565400,2.88,2.88,1.64,4.08,4.08,1.72,1.72,4.34,4.34,1.72,1127.76,197.39,5144.08,24.23,12.83,1.64,12.88,12.89,22.8,18.4,12.89,0.38,23.7,25.1,26.3,27.2,53.169,40.1,5,36.139057,-120.36837,170.679001,7,600,58,1,"e00fce68e77e43df92405fdb",2025-03-10 00:10:02,2025-03-10 00:10:03,2025-03-10 00:10:03,2025-03-10
"12","0CLjXLd0QU","MOOSPMv3Parser",1741565400,2,2,2,3,3,2,2,3,3,2,599,158,6859,21,18,1,18,18,25,15,18,0,24,29,26,23,40.164,56,2,36.138916,-120.368271,182.177002,6,600,58,3,"e00fce68e88237db75a60608",2025-03-10 00:10:03,2025-03-10 00:10:03,2025-03-10 00:10:03,2025-03-10
"13","EZ4GrHWPYR","MOOSPMv3Parser",1741565400,2,2,2,4,4,2,2,4,4,2,597,166,6020,24,16,2,16,16,25,15,16,0,23,28,26,22,512.717,44,3277,36.139027,-120.368416,176.074005,7,600,58,3,"e00fce68e28dcbc9a589be10",2025-03-10 00:10:03,2025-03-10 00:10:03,2025-03-10 00:10:03,2025-03-10
"14","FT4abpBEb5","MOOSPMv3Parser",1741565400,2,2,2,3,3,2,2,3,3,2,455,140,31116,19,15,1,15,15,0,0,15,0,22,23,29,31,135.323,37,6,36.138828,-120.368431,185.054993,6,600,58,3,"e00fce6876826e255108c6bd",2025-03-10 00:10:03,2025-03-10 00:10:03,2025-03-10 00:10:03,2025-03-10
"15","yNtDij3WiC","MOOSPMv3Parser",1741565401,2,2,2,3,3,2,2,3,3,2,601,160,209,20,13,1,13,13,26,13,13,0,24,29,26,23,0.016,198,1,36.138885,-120.368401,195.154007,0,600,58,3,"e00fce6808784ceaf209f949",2025-03-10 00:10:03,2025-03-10 00:10:03,2025-03-10 00:10:03,2025-03-10
"16","JbRAapoF5E","MOOSPMv3Parser",1741565401,3,3,2,4,4,2,2,4,4,2,665,185,70973,22,15,1,15,15,24,18,15,0,24,28,27,23,52.805,40,1,36.138981,-120.36837,183.210007,0,600,58,3,"e00fce68f12da1a0c5de6248",2025-03-10 00:10:03,2025-03-10 00:10:04,2025-03-10 00:10:04,2025-03-10
"17","HRD5e6Ddms","MOOSPMv3Parser",1741566000,2,2,1,3,3,1,1,3,3,1,496,144,29513,17,10,1,10,10,25,9,10,0,25,28,18,18,510.532,17,4,36.785454,-119.773209,59.117001,7,600,58,3,"e00fce6856818e5885f65487",2025-03-10 00:20:02,2025-03-10 00:20:02,2025-03-10 00:20:02,2025-03-10
