"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","tempC_pms","rh_pms","n_PM10_b","typ_size_b","temp_C","tempC_sen5x","rh","rh_sen5x","o3","vocIdx","noxIdx","lat","lon","alt","sats","counter","moos","ver","coreid","published_at","createdAt","updatedAt","date"
"1","ORH308rnwH","MOOSPMv3Parser",1787356800,0,0,2,0,0,2,2,0,0,2,208,109,20513,16,13,1,13,13,36,21,13,0,39,41,18,19,47.335,25,1,36.139027,-120.368309,163.990997,8,600,58,3,"e00fce686dc2ef0a68fa40b0",2026-08-22 00:00:01.807,2026-08-22 00:00:02.552,2026-08-22 00:00:02.552,2026-08-22
"2","HcHRtMUyAg","MOOSPMv3Parser",1787356800,0,0,2,0,0,2,2,0,0,2,247,155,72899,24,17,2,17,17,38,19,17,0,38,42,19,19,35.044,22,1,36.139019,-120.368408,184.401993,7,600,58,3,"e00fce68d6b773b56ce8baa0",2026-08-22 00:00:02.371,2026-08-22 00:00:03.337,2026-08-22 00:00:03.337,2026-08-22
"3","c1GOdnfg62","MOOSPMv3Parser",1787356801,6,6,5,9,9,5,5,10,10,5,1502,407,160700,57,37,3,37,37,34,17,37,0,38,39,21,23,51.869,17,2,36.523354,-119.27874,96.063004,6,600,58,3,"e00fce68f12da1a0c5de6248",2026-08-22 00:00:03.396,2026-08-22 00:00:04.018,2026-08-22 00:00:04.018,2026-08-22
"4","Xxvi5Ljww7","MOOSPMv3Parser",1787356800,4,4,5,7,7,7,8,8,8,9,1070,287,101002,58,41,5,42,42,39,8,42,1,41,46,17,16,49.297,140,3277,2.3e-05,-0.004208,34515.105469,8,600,58,3,"e00fce68e28dcbc9a589be10",2026-08-22 00:00:02.633,2026-08-22 00:00:04.185,2026-08-22 00:00:04.185,2026-08-22
"5","MuxG2kf7dJ","MOOSPMv3Parser",1787356801,3,3,0,6,6,0,0,7,7,0,1223,255,0,52,0,7,0,0,37,6,0,2,40,43,18,18,49.656,48,1,36.18755,-119.821922,41.952999,8,599,58,3,"e00fce68e739ecbcf9e91965",2026-08-22 00:00:03.167,2026-08-22 00:00:04.48,2026-08-22 00:00:04.48,2026-08-22
"6","9OsKVpbSmR","MOOSPMv3Parser",1787356800,3,3,3,5,5,4,4,6,6,4,862,224,103307,40,24,3,24,24,34,10,24,1,37,39,21,22,46.056,4,2,35.949524,-119.049934,121.404999,7,600,58,3,"e00fce6808784ceaf209f949",2026-08-22 00:00:03.992,2026-08-22 00:00:04.51,2026-08-22 00:00:04.51,2026-08-22
"7","lBsX9AACk4","MOOSPMv3Parser",1787356801,2,2,3,4,4,4,5,5,5,5,509,152,58349,31,21,5,22,23,0,0,23,1,39,42,19,20,29.09,96,1,36.433537,-119.923294,22.719,6,600,58,3,"e00fce6876826e255108c6bd",2026-08-22 00:00:04.363,2026-08-22 00:00:05.662,2026-08-22 00:00:05.662,2026-08-22
"8","qfTcXcyACs","MOOSPMv3Parser",1787356801,4,4,4,6,6,4,4,6,6,4,1725,273,154872,41,28,3,28,28,37,9,28,0,40,42,16,18,52.652,38,1,36.762672,-119.798775,66.584999,5,600,58,3,"e00fce68e88237db75a60608",2026-08-22 00:00:04.952,2026-08-22 00:00:08.37,2026-08-22 00:00:08.37,2026-08-22
"9","kQSZlFj90h","MOOSPMv3Parser",1787356801,1,1,1,2,2,2,2,2,2,2,1058,125,34848,17,11,1,12,12,35,11,12,1,38,40,20,22,46.687,82,1,36.503078,-120.325348,61.220001,0,600,58,3,"e00fce68e77e43df92405fdb",2026-08-22 00:00:07.447,2026-08-22 00:00:09.847,2026-08-22 00:00:09.847,2026-08-22
"10","7uOhpPhzTB","MOOSPMv3Parser",1787357400,0,0,1,0,0,1,2,0,0,2,199,107,20522,15,11,1,11,11,35,21,11,0,39,40,18,18,44.967,31,1,36.138977,-120.368408,171.365005,10,600,58,3,"e00fce686dc2ef0a68fa40b0",2026-08-22 00:10:01.978,2026-08-22 00:10:02.17,2026-08-22 00:10:02.17,2026-08-22
"11","fUjAtteNHt","MOOSPMv3Parser",1787357400,4,4,5,7,7,7,8,7,7,9,1011,274,101031,56,37,5,39,39,38,8,39,1,40,44,18,17,48.063,112,3277,2.3e-05,-0.004208,34515.105469,8,600,58,3,"e00fce68e28dcbc9a589be10",2026-08-22 00:10:02.522,2026-08-22 00:10:02.693,2026-08-22 00:10:02.693,2026-08-22
"12","p2maQlUp51","MOOSPMv3Parser",1787357400,0,0,2,0,0,2,2,0,0,2,236,147,72912,22,16,3,16,16,38,19,16,0,38,42,19,18,33.727,23,1,36.139019,-120.368408,184.403,0,600,58,3,"e00fce68d6b773b56ce8baa0",2026-08-22 00:10:02.997,2026-08-22 00:10:03.171,2026-08-22 00:10:03.171,2026-08-22
"13","9IqjVFqsjb","MOOSPMv3Parser",1787357401,3,3,0,6,6,0,0,7,7,0,1214,260,0,49,0,6,0,0,37,7,0,2,40,43,18,19,49.159,69,1,36.187489,-119.821907,35.339001,5,600,58,3,"e00fce68e739ecbcf9e91965",2026-08-22 00:10:03.084,2026-08-22 00:10:03.293,2026-08-22 00:10:03.293,2026-08-22
"14","kVanwevQoX","MOOSPMv3Parser",1787357401,1,1,2,2,2,2,2,2,2,2,977,120,34857,16,12,2,12,12,34,12,12,1,38,39,20,22,52.538,62,1,36.503201,-120.325394,60.951,6,600,58,3,"e00fce68e77e43df92405fdb",2026-08-22 00:10:03.165,2026-08-22 00:10:03.35,2026-08-22 00:10:03.35,2026-08-22
"15","9kxTXwVylx","MOOSPMv3Parser",1787357401,6,6,5,8,8,5,5,9,9,5,1439,389,160732,49,36,2,36,36,34,17,36,0,38,39,21,23,52.338,18,2,36.523376,-119.278938,61.924,7,600,58,3,"e00fce68f12da1a0c5de6248",2026-08-22 00:10:03.346,2026-08-22 00:10:03.602,2026-08-22 00:10:03.602,2026-08-22
"16","CEz2JxzvbT","MOOSPMv3Parser",1787357400,3,3,3,5,5,4,4,5,5,4,843,215,103328,38,24,3,25,25,34,9,25,1,38,39,19,20,46.061,4,2,35.949577,-119.049934,111.144997,12,600,58,3,"e00fce6808784ceaf209f949",2026-08-22 00:10:04.053,2026-08-22 00:10:04.212,2026-08-22 00:10:04.212,2026-08-22
"17","WmEQxdMiWM","MOOSPMv3Parser",1787357401,2,2,3,4,4,4,5,5,5,5,517,155,58366,32,22,6,23,23,0,0,23,1,39,42,19,21,28.949,97,1,36.433578,-119.923309,39.884998,6,600,58,3,"e00fce6876826e255108c6bd",2026-08-22 00:10:04.348,2026-08-22 00:10:04.547,2026-08-22 00:10:04.547,2026-08-22
"18","74ILprHIfI","MOOSPMv3Parser",1787357401,3,3,3,5,5,4,4,5,5,4,1643,254,154896,38,27,3,27,27,37,9,27,0,40,42,16,18,52.129,29,1,36.762745,-119.79882,57.223,7,600,58,3,"e00fce68e88237db75a60608",2026-08-22 00:10:05.034,2026-08-22 00:10:05.198,2026-08-22 00:10:05.198,2026-08-22
"19","IZtAqeh4zM","MOOSPMv3Parser",1787357401,1,1,2,2,2,2,2,2,2,2,596,126,79159,23,17,2,17,17,35,8,17,0,43,41,14,19,512.431,53,1,36.138962,-120.368362,174.707993,6,602,58,3,"e00fce6850cac69f647dc199",2026-08-22 00:10:22.352,2026-08-22 00:10:22.498,2026-08-22 00:10:22.498,2026-08-22
"20","8jSvHJyOCp","MOOSPMv3Parser",1787358000,0,0,2,0,0,2,2,0,0,2,229,141,72925,21,15,2,15,15,37,19,15,0,38,42,19,19,34.017,21,1,36.139023,-120.36834,187.084,6,600,58,3,"e00fce68d6b773b56ce8baa0",2026-08-22 00:20:02.481,2026-08-22 00:20:02.658,2026-08-22 00:20:02.658,2026-08-22
"21","CDRwE584ss","MOOSPMv3Parser",1787358000,6,6,10,12,12,20,28,14,14,31,1382,388,101077,100,69,13,77,79,37,9,79,1,39,43,19,18,46.747,81,3277,2.3e-05,-0.004208,34515.105469,8,600,58,3,"e00fce68e28dcbc9a589be10",2026-08-22 00:20:02.632,2026-08-22 00:20:02.841,2026-08-22 00:20:02.841,2026-08-22
