"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","e1ISnaRBR5","MOOSPMPSParser",1676855041,0.25,0.25,0.92,0.86,0.86,1,1.02,0.94,0.94,1.03,226.51,61.74,58.93,9.38,7.25,0.59,7.3,7.31,60.18,238.17,7.31,0.56,7,25.5,43.486,42,"e00fce6856818e5885f65487",2023-02-20 01:04:02,2023-02-20 01:04:03,2023-02-20 01:04:03,2023-02-20
"2","IJCU9UQh0R","MOOSPMPSParser",1676855641,0.43,0.43,0.92,0.97,0.97,0.98,0.99,1.07,1.07,1,238.04,67.17,114.13,8.69,7.32,0.64,7.35,7.35,65.17,237.62,7.35,0.54,7.3,24.9,43.758,42,"e00fce6856818e5885f65487",2023-02-20 01:14:02,2023-02-20 01:14:03,2023-02-20 01:14:03,2023-02-20
"3","aWg4Z26Q3C","MOOSPMPSParser",1676856241,0.45,0.45,0.61,1.1,1.1,0.65,0.65,1.1,1.1,0.65,254.44,70.97,169.2,9.28,4.85,0.39,4.87,4.87,67.82,222.98,4.87,0.51,8.1,23.1,43.353,42,"e00fce6856818e5885f65487",2023-02-20 01:24:02,2023-02-20 01:24:03,2023-02-20 01:24:03,2023-02-20
"4","1ZLCJZLI6A","MOOSPMPSParser",1676856841,0.14,0.14,0.67,0.56,0.56,0.72,0.72,0.59,0.59,0.73,205.8,55.71,218.78,7.84,5.33,0.4,5.36,5.36,70.24,218.59,5.36,0.53,8.3,23.4,43.445,42,"e00fce6856818e5885f65487",2023-02-20 01:34:02,2023-02-20 01:34:03,2023-02-20 01:34:03,2023-02-20
"5","aIEDY7CALl","MOOSPMPSParser",1676857441,0.1,0.1,0.63,0.34,0.34,0.67,0.68,0.34,0.34,0.69,147.71,42.44,265.4,6.09,4.96,0.48,4.99,4.99,72.21,213.38,4.99,0.54,8.6,22.1,43.978,42,"e00fce6856818e5885f65487",2023-02-20 01:44:02,2023-02-20 01:44:03,2023-02-20 01:44:03,2023-02-20
"6","L4aX0QQmTV","MOOSPMPSParser",1676913480,1.35,1.35,0.86,2.4,2.4,0.95,0.99,2.5,2.5,1.01,403.67,113.01,98.12,18.75,6.83,1.17,6.88,6.89,68.51,343.31,6.89,0.52,7.8,34.5,42.34,42,"e00fce6856818e5885f65487",2023-02-20 17:18:02,2023-02-20 17:18:02,2023-02-20 17:18:02,2023-02-20
"7","HcMx5VkHiC","MOOSPMPSParser",1676914080,1.17,1.17,1.22,1.99,1.99,1.33,1.36,2.11,2.11,1.37,370.53,104.57,189.71,16.62,9.71,0.92,9.77,9.78,75.71,323.37,9.78,0.5,8.7,33.6,42.594,42,"e00fce6856818e5885f65487",2023-02-20 17:28:02,2023-02-20 17:28:02,2023-02-20 17:28:02,2023-02-20
"8","YtMyCST7l7","MOOSPMPSParser",1676914680,1.4,1.4,1.69,2.26,2.26,1.79,1.8,2.39,2.39,1.8,416.68,113.56,283.09,18.09,13.42,1.21,13.46,13.47,81.04,313.34,13.47,0.49,9.1,32.2,42.802,42,"e00fce6856818e5885f65487",2023-02-20 17:38:02,2023-02-20 17:38:02,2023-02-20 17:38:02,2023-02-20
"9","5arVW6hdcz","MOOSPMPSParser",1676915280,1.41,1.41,1.29,2.1,2.1,1.41,1.44,2.16,2.16,1.46,393.74,112.73,380.02,15.26,10.24,0.95,10.31,10.32,83.8,303.91,10.32,0.52,9,32.6,42.71,42,"e00fce6856818e5885f65487",2023-02-20 17:48:02,2023-02-20 17:48:02,2023-02-20 17:48:02,2023-02-20
"10","h3bvuewy6R","MOOSPMPSParser",1676915880,1.14,1.14,1.38,1.92,1.92,1.5,1.54,2,2,1.56,363.4,102.28,464.26,14.13,10.9,0.92,10.97,10.98,86.8,296.32,10.98,0.55,10.1,30.4,42.732,42,"e00fce6856818e5885f65487",2023-02-20 17:58:02,2023-02-20 17:58:02,2023-02-20 17:58:02,2023-02-20
"11","puI7SvOunN","MOOSPMPSParser",1676916480,1.7,1.7,1.41,2.61,2.61,1.55,1.6,2.76,2.76,1.63,463.25,128.64,566.11,19.47,11.13,1.41,11.22,11.23,91.21,289.73,11.24,0.56,9.9,31.1,42.795,42,"e00fce6856818e5885f65487",2023-02-20 18:08:02,2023-02-20 18:08:02,2023-02-20 18:08:02,2023-02-20
"12","RVZrwlEYFj","MOOSPMPSParser",1676917080,1.92,1.92,1.56,2.94,2.94,1.66,1.68,3.08,3.08,1.68,478.1,135.73,671.26,20.45,12.4,1.22,12.45,12.45,92.73,285.82,12.46,0.52,10.5,29.8,42.919,42,"e00fce6856818e5885f65487",2023-02-20 18:18:02,2023-02-20 18:18:02,2023-02-20 18:18:02,2023-02-20
